#       k             kp                 O11                    O12                    O21                    O22          
   0.001947       0.001947         -2.127950e-21          -1.251346e-14          1.251346e-14           1.413731e-36      
   0.001947       0.010250         4.408465e-10           -2.784889e-12          1.004341e-13           -9.483302e-22     
   0.001947       0.025159         8.407771e-09           -5.155406e-11          3.082895e-13           -1.087953e-19     
   0.001947       0.046627         6.246104e-08           -3.824137e-10          6.638533e-13           -2.763331e-18     
   0.001947       0.074585         2.854020e-07           -1.756081e-09          1.183828e-12           -3.198284e-17     
   0.001947       0.108938         9.637098e-07           -5.994710e-09          1.871614e-12           -2.261763e-16     
   0.001947       0.149573         2.637745e-06           -1.671706e-08          2.712328e-12           -1.132648e-15     
   0.001947       0.196355         6.167117e-06           -4.023472e-08          3.666525e-12           -4.366997e-15     
   0.001947       0.249129         1.271624e-05           -8.654392e-08          4.664804e-12           -1.365105e-14     
   0.001947       0.307719         2.359962e-05           -1.703176e-07          5.607262e-12           -3.581878e-14     
   0.001947       0.371930         3.995299e-05           -3.117423e-07          6.372799e-12           -8.092269e-14     
   0.001947       0.441550         6.226774e-05           -5.369125e-07          6.841064e-12           -1.606595e-13     
   0.001947       0.516347         8.992774e-05           -8.772956e-07          6.923197e-12           -2.852409e-13     
   0.001947       0.596072         1.209707e-04           -1.367669e-06          6.589685e-12           -4.599258e-13     
   0.001947       0.680461         1.522834e-04           -2.042180e-06          5.881009e-12           -6.826826e-13     
   0.001947       0.769234         1.802874e-04           -2.928917e-06          4.893035e-12           -9.436648e-13     
   0.001947       0.862094         2.019188e-04           -4.044298e-06          3.741721e-12           -1.226165e-12     
   0.001947       0.958735         2.155020e-04           -5.388967e-06          2.523063e-12           -1.508269e-12     
   0.001947       1.058835         2.211196e-04           -6.946207e-06          1.286892e-12           -1.764628e-12     
   0.001947       1.162061         2.203288e-04           -8.682389e-06          3.496174e-14           -1.968263e-12     
   0.001947       1.268071         2.154168e-04           -1.054790e-05          -1.259706e-12          -2.092607e-12     
   0.001947       1.376513         2.085888e-04           -1.247724e-05          -2.625236e-12          -2.114086e-12     
   0.001947       1.487025         2.014333e-04           -1.438835e-05          -4.068778e-12          -2.015263e-12     
   0.001947       1.599241         1.947769e-04           -1.618313e-05          -5.566868e-12          -1.788253e-12     
   0.001947       1.712789         1.888262e-04           -1.775115e-05          -7.067529e-12          -1.437710e-12     
   0.001947       1.827291         1.834182e-04           -1.897782e-05          -8.499570e-12          -9.824726e-13     
   0.001947       1.942367         1.782425e-04           -1.975672e-05          -9.784770e-12          -4.549717e-13     
   0.001947       2.057633         1.729881e-04           -2.000393e-05          -1.085039e-11          1.021023e-13      
   0.001947       2.172709         1.674206e-04           -1.967158e-05          -1.164050e-11          6.416614e-13      
   0.001947       2.287211         1.614133e-04           -1.875717e-05          -1.212442e-11          1.119517e-12      
   0.001947       2.400759         1.549487e-04           -1.730603e-05          -1.230093e-11          1.501351e-12      
   0.001947       2.512975         1.481017e-04           -1.540576e-05          -1.219679e-11          1.767515e-12      
   0.001947       2.623487         1.410089e-04           -1.317351e-05          -1.186029e-11          1.914431e-12      
   0.001947       2.731929         1.338331e-04           -1.073919e-05          -1.135147e-11          1.952515e-12      
   0.001947       2.837939         1.267294e-04           -8.228672e-06          -1.073173e-11          1.901653e-12      
   0.001947       2.941165         1.198220e-04           -5.750674e-06          -1.005551e-11          1.785866e-12      
   0.001947       3.041265         1.131923e-04           -3.389482e-06          -9.365384e-12          1.628690e-12      
   0.001947       3.137906         1.068794e-04           -1.203558e-06          -8.690697e-12          1.450153e-12      
   0.001947       3.230766         1.008877e-04           7.714496e-07           -8.048923e-12          1.265495e-12      
   0.001947       3.319539         9.519816e-05           2.517457e-06           -7.448328e-12          1.085216e-12      
   0.001947       3.403928         8.977776e-05           4.028362e-06           -6.890895e-12          9.158715e-13      
   0.001947       3.483653         8.458739e-05           5.305306e-06           -6.374791e-12          7.610943e-13      
   0.001947       3.558450         7.958593e-05           6.353231e-06           -5.896129e-12          6.225423e-13      
   0.001947       3.628070         7.473184e-05           7.178651e-06           -5.450067e-12          5.006264e-13      
   0.001947       3.692281         6.998298e-05           7.788323e-06           -5.031377e-12          3.950158e-13      
   0.001947       3.750871         6.529504e-05           8.188452e-06           -4.634671e-12          3.049606e-13      
   0.001947       3.803645         6.061896e-05           8.384139e-06           -4.254380e-12          2.294844e-13      
   0.001947       3.850427         5.589699e-05           8.378780e-06           -3.884558e-12          1.674927e-13      
   0.001947       3.891062         5.105657e-05           8.173150e-06           -3.518471e-12          1.178267e-13      
   0.001947       3.925415         4.599963e-05           7.763690e-06           -3.147867e-12          7.928210e-14      
   0.001947       3.953373         4.058156e-05           7.138929e-06           -2.761519e-12          5.059887e-14      
   0.001947       3.974841         3.456283e-05           6.270896e-06           -2.341920e-12          3.041818e-14      
   0.001947       3.989750         2.746873e-05           5.089596e-06           -1.855762e-12          1.716910e-14      
   0.001947       3.998053         1.796585e-05           3.367507e-06           -1.211777e-12          8.675436e-15      
   0.001947       4.008499         3.740879e-05           7.113442e-06           -2.518026e-12          1.136934e-14      
   0.001947       4.044761         5.635614e-05           1.125103e-05           -3.766828e-12          -1.793991e-14     
   0.001947       4.109915         6.905708e-05           1.498108e-05           -4.559124e-12          -9.944952e-14     
   0.001947       4.203828         7.805793e-05           1.892568e-05           -5.065687e-12          -2.392741e-13     
   0.001947       4.326294         8.421945e-05           2.331555e-05           -5.350586e-12          -4.379475e-13     
   0.001947       4.477040         8.799243e-05           2.824833e-05           -5.455146e-12          -6.912434e-13     
   0.001947       4.655730         8.969286e-05           3.375513e-05           -5.414155e-12          -9.915678e-13     
   0.001947       4.861964         8.958938e-05           3.983158e-05           -5.259354e-12          -1.329683e-12     
   0.001947       5.095283         8.793627e-05           4.645831e-05           -5.019611e-12          -1.696485e-12     
   0.001947       5.355166         8.498594e-05           5.361595e-05           -4.720402e-12          -2.084478e-12     
   0.001947       5.641033         8.098881e-05           6.129500e-05           -4.383305e-12          -2.488748e-12     
   0.001947       5.952247         7.617880e-05           6.950014e-05           -4.025372e-12          -2.907404e-12     
   0.001947       6.288112         7.073909e-05           7.823365e-05           -3.657979e-12          -3.340844e-12     
   0.001947       6.647880         6.474294e-05           8.742281e-05           -3.284731e-12          -3.788237e-12     
   0.001947       7.030747         5.807752e-05           9.676117e-05           -2.898580e-12          -4.240001e-12     
   0.001947       7.435859         5.040887e-05           1.054649e-04           -2.480918e-12          -4.666514e-12     
   0.001947       7.862313         4.131537e-05           1.120199e-04           -2.008837e-12          -5.006589e-12     
   0.001947       8.309157         3.069028e-05           1.141471e-04           -1.474978e-12          -5.165678e-12     
   0.001947       8.775393         1.924188e-05           1.093588e-04           -9.107832e-13          -5.038429e-12     
   0.001947       9.259982         8.617946e-06           9.648337e-05           -3.913105e-13          -4.571884e-12     
   0.001947       9.761842         8.352059e-07           7.809661e-05           -9.139304e-15          -3.876851e-12     
