#       k             kp                 O11                    O12                    O21                    O22          
   0.001947       0.001947         2.558089e-22           -1.194864e-15          1.194864e-15           -1.642949e-36     
   0.001947       0.010250         1.406782e-11           -2.639765e-13          9.660831e-15           -7.396677e-21     
   0.001947       0.025159         2.647400e-10           -4.699565e-12          3.076910e-14           -8.485938e-19     
   0.001947       0.046627         1.942547e-09           -3.082270e-11          7.312133e-14           -2.155535e-17     
   0.001947       0.074585         8.787746e-09           -1.011590e-10          1.565683e-13           -2.495227e-16     
   0.001947       0.108938         2.949585e-08           -9.358149e-11          3.215147e-13           -1.765104e-15     
   0.001947       0.149573         8.072688e-08           8.719521e-10           6.349580e-13           -8.843629e-15     
   0.001947       0.196355         1.902738e-07           6.094265e-09           1.185513e-12           -3.412192e-14     
   0.001947       0.249129         3.997242e-07           2.471571e-08           2.061189e-12           -1.067676e-13     
   0.001947       0.307719         7.657517e-07           7.731622e-08           3.312719e-12           -2.804698e-13     
   0.001947       0.371930         1.359005e-06           2.031035e-07           4.918139e-12           -6.343615e-13     
   0.001947       0.441550         2.259329e-06           4.666420e-07           6.769140e-12           -1.260300e-12     
   0.001947       0.516347         3.545607e-06           9.606538e-07           8.687775e-12           -2.236665e-12     
   0.001947       0.596072         5.277919e-06           1.800713e-06           1.046188e-11           -3.597576e-12     
   0.001947       0.680461         7.469658e-06           3.107945e-06           1.187837e-11           -5.309668e-12     
   0.001947       0.769234         1.004915e-05           4.977499e-06           1.274327e-11           -7.264347e-12     
   0.001947       0.862094         1.281637e-05           7.434705e-06           1.289521e-11           -9.287029e-12     
   0.001947       0.958735         1.541089e-05           1.038900e-05           1.222898e-11           -1.116118e-11     
   0.001947       1.058835         1.731825e-05           1.360743e-05           1.074040e-11           -1.266389e-11     
   0.001947       1.162061         1.793962e-05           1.673785e-05           8.581186e-12           -1.360792e-11     
   0.001947       1.268071         1.671668e-05           1.940116e-05           6.084152e-12           -1.388182e-11     
   0.001947       1.376513         1.324458e-05           2.133013e-05           3.708426e-12           -1.347663e-11     
   0.001947       1.487025         7.227839e-06           2.247451e-05           1.890963e-12           -1.248818e-11     
   0.001947       1.599241         -2.512933e-06          2.298153e-05           9.147903e-13           -1.109059e-11     
   0.001947       1.712789         -2.093730e-05          2.304883e-05           1.279580e-12           -9.487534e-12     
   0.001947       1.827291         -1.326163e-05          2.277570e-05           -1.753345e-12          -7.861361e-12     
   0.001947       1.942367         -1.276197e-05          2.214739e-05           -2.245038e-12          -6.342914e-12     
   0.001947       2.057633         -1.278340e-05          2.114080e-05           -2.530695e-12          -5.008550e-12     
   0.001947       2.172709         -1.255630e-05          1.981658e-05           -2.767656e-12          -3.890971e-12     
   0.001947       2.287211         -1.198921e-05          1.830679e-05           -2.949773e-12          -2.990285e-12     
   0.001947       2.400759         -1.115137e-05          1.674420e-05           -3.052509e-12          -2.284449e-12     
   0.001947       2.512975         -1.016421e-05          1.522024e-05           -3.070036e-12          -1.741055e-12     
   0.001947       2.623487         -9.146139e-06          1.378562e-05           -3.014977e-12          -1.327014e-12     
   0.001947       2.731929         -8.175581e-06          1.246323e-05           -2.907781e-12          -1.013348e-12     
   0.001947       2.837939         -7.287175e-06          1.125876e-05           -2.768071e-12          -7.763806e-13     
   0.001947       2.941165         -6.488744e-06          1.016857e-05           -2.611213e-12          -5.974528e-13     
   0.001947       3.041265         -5.776974e-06          9.184796e-06           -2.448096e-12          -4.621939e-13     
   0.001947       3.137906         -5.144977e-06          8.298076e-06           -2.285937e-12          -3.597053e-13     
   0.001947       3.230766         -4.584902e-06          7.498807e-06           -2.129187e-12          -2.817972e-13     
   0.001947       3.319539         -4.088874e-06          6.777749e-06           -1.980322e-12          -2.223400e-13     
   0.001947       3.403928         -3.649439e-06          6.126295e-06           -1.840474e-12          -1.767506e-13     
   0.001947       3.483653         -3.259768e-06          5.536560e-06           -1.709905e-12          -1.416036e-13     
   0.001947       3.558450         -2.913654e-06          5.001341e-06           -1.588312e-12          -1.143591e-13     
   0.001947       3.628070         -2.605331e-06          4.514023e-06           -1.474980e-12          -9.321379e-14     
   0.001947       3.692281         -2.329300e-06          4.068536e-06           -1.368729e-12          -7.704729e-14     
   0.001947       3.750871         -2.080422e-06          3.659452e-06           -1.267776e-12          -6.532261e-14     
   0.001947       3.803645         -1.854271e-06          3.282004e-06           -1.169769e-12          -5.774557e-14     
   0.001947       3.850427         -1.647210e-06          2.931631e-06           -1.072168e-12          -5.373843e-14     
   0.001947       3.891062         -1.455759e-06          2.603039e-06           -9.727375e-13          -5.210639e-14     
   0.001947       3.925415         -1.275526e-06          2.289145e-06           -8.696261e-13          -5.118035e-14     
   0.001947       3.953373         -1.100275e-06          1.980015e-06           -7.607695e-13          -4.927069e-14     
   0.001947       3.974841         -9.209028e-07          1.660898e-06           -6.425471e-13          -4.502651e-14     
   0.001947       3.989750         -7.223511e-07          1.305937e-06           -5.068457e-13          -3.740999e-14     
   0.001947       3.998053         -4.679338e-07          8.488081e-07           -3.295144e-13          -2.482611e-14     
   0.001947       4.008499         -9.874060e-07          1.758879e-06           -6.914144e-13          -5.790106e-14     
   0.001947       4.044761         -1.521534e-06          2.602748e-06           -1.052309e-12          -1.142438e-13     
   0.001947       4.109915         -1.914650e-06          3.101345e-06           -1.287060e-12          -1.981575e-13     
   0.001947       4.203828         -2.256731e-06          3.404399e-06           -1.416487e-12          -3.122149e-13     
