#       k             kp                 O11                    O12                    O21                    O22          
   0.001947       0.001947         2.452495e-22           -1.213649e-15          1.213649e-15           -1.702210e-36     
   0.001947       0.010250         1.407790e-11           -2.681572e-13          9.811639e-15           -7.396518e-21     
   0.001947       0.025159         2.649458e-10           -4.776962e-12          3.123262e-14           -8.485755e-19     
   0.001947       0.046627         1.944182e-09           -3.139688e-11          7.412344e-14           -2.155488e-17     
   0.001947       0.074585         8.795720e-09           -1.037964e-10          1.583719e-13           -2.495172e-16     
   0.001947       0.108938         2.952464e-08           -1.025890e-10          3.244171e-13           -1.765064e-15     
   0.001947       0.149573         8.081143e-08           8.468190e-10           6.392940e-13           -8.843417e-15     
   0.001947       0.196355         1.904874e-07           6.033742e-09           1.191661e-12           -3.412104e-14     
   0.001947       0.249129         4.002046e-07           2.458553e-08           2.069577e-12           -1.067645e-13     
   0.001947       0.307719         7.667372e-07           7.706031e-08           3.323818e-12           -2.804606e-13     
   0.001947       0.371930         1.360879e-06           2.026367e-07           4.932444e-12           -6.343365e-13     
   0.001947       0.441550         2.262668e-06           4.658433e-07           6.787126e-12           -1.260239e-12     
   0.001947       0.516347         3.551226e-06           9.593641e-07           8.709820e-12           -2.236528e-12     
   0.001947       0.596072         5.286892e-06           1.798739e-06           1.048816e-11           -3.597289e-12     
   0.001947       0.680461         7.483276e-06           3.105077e-06           1.190868e-11           -5.309111e-12     
   0.001947       0.769234         1.006879e-05           4.973542e-06           1.277687e-11           -7.263337e-12     
   0.001947       0.862094         1.284321e-05           7.429513e-06           1.293059e-11           -9.285324e-12     
   0.001947       0.958735         1.544565e-05           1.038249e-05           1.226381e-11           -1.115852e-11     
   0.001947       1.058835         1.736121e-05           1.359955e-05           1.077177e-11           -1.266007e-11     
   0.001947       1.162061         1.799150e-05           1.672838e-05           8.606376e-12           -1.360294e-11     
   0.001947       1.268071         1.678117e-05           1.938959e-05           6.101739e-12           -1.387607e-11     
   0.001947       1.376513         1.333214e-05           2.131569e-05           3.719089e-12           -1.347092e-11     
   0.001947       1.487025         7.362138e-06           2.245706e-05           1.897502e-12           -1.248362e-11     
   0.001947       1.599241         -2.221937e-06          2.296315e-05           9.202293e-13           -1.108823e-11     
   0.001947       1.712789         -2.113634e-05          2.303521e-05           1.242668e-12           -9.487907e-12     
   0.001947       1.827291         -1.295406e-05          2.277492e-05           -1.722001e-12          -7.864102e-12     
   0.001947       1.942367         -1.262047e-05          2.216543e-05           -2.217070e-12          -6.346715e-12     
   0.001947       2.057633         -1.272523e-05          2.117658e-05           -2.505057e-12          -5.011551e-12     
   0.001947       2.172709         -1.254605e-05          1.986152e-05           -2.746219e-12          -3.891536e-12     
   0.001947       2.287211         -1.199358e-05          1.835035e-05           -2.934125e-12          -2.987708e-12     
   0.001947       2.400759         -1.114811e-05          1.677988e-05           -3.042603e-12          -2.279060e-12     
   0.001947       2.512975         -1.014716e-05          1.524665e-05           -3.064570e-12          -1.733740e-12     
   0.001947       2.623487         -9.118736e-06          1.380404e-05           -3.012449e-12          -1.318700e-12     
   0.001947       2.731929         -8.142936e-06          1.247542e-05           -2.907055e-12          -1.004763e-12     
   0.001947       2.837939         -7.252899e-06          1.126625e-05           -2.768401e-12          -7.680215e-13     
   0.001947       2.941165         -6.454935e-06          1.017259e-05           -2.612119e-12          -5.896261e-13     
   0.001947       3.041265         -5.744793e-06          9.186360e-06           -2.449268e-12          -4.550608e-13     
   0.001947       3.137906         -5.115021e-06          8.298001e-06           -2.287175e-12          -3.533242e-13     
   0.001947       3.230766         -4.557412e-06          7.497727e-06           -2.130366e-12          -2.761584e-13     
   0.001947       3.319539         -4.063864e-06          6.776130e-06           -1.981370e-12          -2.173936e-13     
   0.001947       3.403928         -3.626789e-06          6.124461e-06           -1.841357e-12          -1.724268e-13     
   0.001947       3.483653         -3.239286e-06          5.534722e-06           -1.710612e-12          -1.378267e-13     
   0.001947       3.558450         -2.895122e-06          4.999627e-06           -1.588849e-12          -1.110561e-13     
   0.001947       3.628070         -2.588535e-06          4.512500e-06           -1.475360e-12          -9.031872e-14     
   0.001947       3.692281         -2.314048e-06          4.067236e-06           -1.368971e-12          -7.450314e-14     
   0.001947       3.750871         -2.066559e-06          3.658391e-06           -1.267904e-12          -6.308112e-14     
   0.001947       3.803645         -1.841684e-06          3.281185e-06           -1.169807e-12          -5.576681e-14     
   0.001947       3.850427         -1.635827e-06          2.931052e-06           -1.072144e-12          -5.199068e-14     
   0.001947       3.891062         -1.445541e-06          2.602685e-06           -9.726763e-13          -5.056634e-14     
   0.001947       3.925415         -1.266464e-06          2.288985e-06           -8.695495e-13          -4.983323e-14     
   0.001947       3.953373         -1.092393e-06          1.980004e-06           -7.606926e-13          -4.811051e-14     
   0.001947       3.974841         -9.142716e-07          1.660980e-06           -6.424795e-13          -4.405736e-14     
   0.001947       3.989750         -7.171350e-07          1.306054e-06           -5.067931e-13          -3.665137e-14     
   0.001947       3.998053         -4.645501e-07          8.489033e-07           -3.294819e-13          -2.433546e-14     
   0.001947       4.008499         -9.802626e-07          1.759148e-06           -6.913277e-13          -5.686846e-14     
   0.001947       4.044761         -1.510516e-06          2.603517e-06           -1.052118e-12          -1.126728e-13     
   0.001947       4.109915         -1.900927e-06          3.103125e-06           -1.286757e-12          -1.962459e-13     
   0.001947       4.203828         -2.241242e-06          3.407763e-06           -1.416128e-12          -3.101292e-13     
   0.001947       4.326294         -2.570492e-06          3.574324e-06           -1.439330e-12          -4.265938e-13     
   0.001947       4.477040         -2.862881e-06          3.614395e-06           -1.376045e-12          -5.176294e-13     
   0.001947       4.655730         -3.056534e-06          3.540324e-06           -1.257944e-12          -5.767523e-13     
   0.001947       4.861964         -3.100693e-06          3.362389e-06           -1.116445e-12          -6.100113e-13     
   0.001947       5.095283         -2.980848e-06          3.083380e-06           -9.748275e-13          -6.265807e-13     
   0.001947       5.355166         -2.720497e-06          2.709051e-06           -8.456357e-13          -6.358496e-13     
   0.001947       5.641033         -2.362458e-06          2.254891e-06           -7.325960e-13          -6.461008e-13     
   0.001947       5.952247         -1.951467e-06          1.743147e-06           -6.347467e-13          -6.627610e-13     
   0.001947       6.288112         -1.526796e-06          1.197534e-06           -5.503878e-13          -6.878346e-13     
   0.001947       6.647880         -1.121822e-06          6.437411e-07           -4.783377e-13          -7.206987e-13     
   0.001947       7.030747         -7.657342e-07          1.150118e-07           -4.167541e-13          -7.590916e-13     
   0.001947       7.435859         -4.815437e-07          -3.398412e-07          -3.616880e-13          -8.000116e-13     
   0.001947       7.862313         -2.782976e-07          -6.322993e-07          -3.072959e-13          -8.428432e-13     
   0.001947       8.309157         -1.428422e-07          -4.959531e-07          -2.484216e-13          -9.057281e-13     
   0.001947       8.775393         -3.101329e-08          2.101533e-06           -1.867773e-13          -1.167443e-12     
   0.001947       9.259982         -1.229565e-08          -1.412627e-06          -9.366337e-14          -1.667594e-13     
   0.001947       9.761842         3.323780e-09           -8.705628e-07          -4.506901e-14          -5.614543e-14     
   0.001947       10.279853        7.939923e-09           -4.119270e-07          -1.656449e-14          -6.903108e-15     
   0.001947       10.812859        4.788405e-09           -1.378699e-07          -4.120133e-15          5.339718e-15      
   0.001947       11.359671        1.614997e-09           -3.246213e-08          -6.592953e-16          3.482324e-15      
   0.001947       11.919069        -5.170273e-10          7.735229e-09           7.935145e-17           -1.552152e-15     
   0.001947       12.489804        -1.087619e-12          1.303853e-11           -1.612819e-21          -4.101856e-18     
   0.001947       13.070603        -1.450365e-15          1.379604e-14           -1.810114e-22          -6.599178e-21     
   0.001947       13.660171        -2.340328e-19          1.753000e-18           -5.272030e-26          -1.249571e-24     
   0.001947       14.257191        -1.837422e-24          1.057864e-23           -5.721656e-31          -1.128516e-29     
   0.001947       14.860331        -2.533355e-31          1.070097e-30           -9.822271e-38          -1.761978e-36     
   0.001947       15.468245        -1.791626e-40          5.087775e-40           -8.184303e-47          -1.392859e-45     
   0.001947       16.079578        -1.462083e-52          2.301327e-52           -7.605781e-59          -1.256445e-57     
   0.001947       16.692964        -2.298770e-68          9.370809e-69           -1.330643e-74          -2.162443e-73     
   0.001947       17.307036        -8.378258e-89          -5.629733e-89          -5.306544e-95          -8.553278e-94     
   0.001947       17.920422       -6.010519e-115         -1.005888e-114         -4.112299e-121         -6.608116e-120     
   0.001947       18.531755       -5.036926e-148         -1.311448e-147         -3.684972e-154         -5.922725e-153     
   0.001947       19.139669       -2.055098e-189         -7.126005e-189         -1.594402e-195         -2.568527e-194     
   0.001947       19.742809       -1.222381e-240         -5.218753e-240         -9.987894e-247         -1.614823e-245     
   0.001947       20.339829       -5.674152e-215          7.512208e-215          1.781188e-222          2.567312e-222     
   0.001947       20.929397        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       21.510196        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       22.080931        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       22.640329        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       23.187141        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       23.720147        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       24.238158        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       24.740018        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       25.224607        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       25.690843        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       26.137687        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       26.564141        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       26.969253        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       27.352120        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       27.711888        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       28.047753        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       28.358967        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       28.644834        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       28.904717        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       29.138036        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       29.344270        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       29.522960        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       29.673706        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       29.796172        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       29.890085        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       29.955239        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.001947       29.991501        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       0.001947         -1.407790e-11          -9.811639e-15          2.681572e-13           7.396518e-21      
   0.010250       0.010250         1.316784e-20           -2.168009e-12          2.168009e-12           5.974286e-33      
   0.010250       0.025159         1.779640e-09           -3.863215e-11          6.903053e-12           -1.583791e-16     
   0.010250       0.046627         1.485724e-08           -2.541623e-10          1.639351e-11           -4.571058e-15     
   0.010250       0.074585         6.926289e-08           -8.430670e-10          3.506337e-11           -5.449327e-14     
   0.010250       0.108938         2.348597e-07           -8.576487e-10          7.191333e-11           -3.892869e-13     
   0.010250       0.149573         6.455422e-07           6.700599e-09           1.418674e-10           -1.958353e-12     
   0.010250       0.196355         1.524730e-06           4.819566e-08           2.646678e-10           -7.570668e-12     
   0.010250       0.249129         3.206805e-06           1.968307e-07           4.599295e-10           -2.371312e-11     
   0.010250       0.307719         6.147566e-06           6.175425e-07           7.389747e-10           -6.233010e-11     
   0.010250       0.371930         1.091538e-05           1.624729e-06           1.096940e-09           -1.410309e-10     
   0.010250       0.441550         1.815287e-05           3.736303e-06           1.509725e-09           -2.802607e-10     
   0.010250       0.516347         2.849531e-05           7.696256e-06           1.937703e-09           -4.974686e-10     
   0.010250       0.596072         4.242727e-05           1.443216e-05           2.333594e-09           -8.002538e-10     
   0.010250       0.680461         6.005818e-05           2.491644e-05           2.649876e-09           -1.181192e-09     
   0.010250       0.769234         8.081358e-05           3.991335e-05           2.843239e-09           -1.616109e-09     
   0.010250       0.862094         1.030865e-04           5.962707e-05           2.877582e-09           -2.066140e-09     
   0.010250       0.958735         1.239798e-04           8.333156e-05           2.729301e-09           -2.483086e-09     
   0.010250       1.058835         1.393600e-04           1.091573e-04           2.397327e-09           -2.817340e-09     
   0.010250       1.162061         1.444233e-04           1.342761e-04           1.915463e-09           -3.027267e-09     
   0.010250       1.268071         1.347105e-04           1.556420e-04           1.358062e-09           -3.088134e-09     
   0.010250       1.376513         1.070255e-04           1.711071e-04           8.277827e-10           -2.998028e-09     
   0.010250       1.487025         5.910175e-05           1.802724e-04           4.223565e-10           -2.778342e-09     
   0.010250       1.599241         -1.783584e-05          1.843373e-04           2.048421e-10           -2.467812e-09     
   0.010250       1.712789         -1.696736e-04          1.849171e-04           2.766547e-10           -2.111656e-09     
   0.010250       1.827291         -1.039909e-04          1.828283e-04           -3.832550e-10          -1.750266e-09     
   0.010250       1.942367         -1.013136e-04          1.779359e-04           -4.934390e-10          -1.412556e-09     
   0.010250       2.057633         -1.021549e-04          1.699979e-04           -5.575285e-10          -1.115400e-09     
   0.010250       2.172709         -1.007166e-04          1.594412e-04           -6.111961e-10          -8.661277e-10     
   0.010250       2.287211         -9.628150e-05          1.473102e-04           -6.530122e-10          -6.649703e-10     
   0.010250       2.400759         -8.949424e-05          1.347030e-04           -6.771519e-10          -5.072522e-10     
   0.010250       2.512975         -8.145881e-05          1.223947e-04           -6.820387e-10          -3.858844e-10     
   0.010250       2.623487         -7.320283e-05          1.108139e-04           -6.704374e-10          -2.935118e-10     
   0.010250       2.731929         -6.536930e-05          1.001482e-04           -6.469800e-10          -2.236406e-10     
   0.010250       2.837939         -5.822426e-05          9.044143e-05           -6.161210e-10          -1.709502e-10     
   0.010250       2.941165         -5.181838e-05          8.166189e-05           -5.813390e-10          -1.312452e-10     
   0.010250       3.041265         -4.611752e-05          7.374478e-05           -5.450952e-10          -1.012950e-10     
   0.010250       3.137906         -4.106186e-05          6.661334e-05           -5.090204e-10          -7.865129e-11     
   0.010250       3.230766         -3.658551e-05          6.018902e-05           -4.741217e-10          -6.147605e-11     
   0.010250       3.319539         -3.262343e-05          5.439629e-05           -4.409618e-10          -4.839622e-11     
   0.010250       3.403928         -2.911471e-05          4.916492e-05           -4.098012e-10          -3.838734e-11     
   0.010250       3.483653         -2.600394e-05          4.443071e-05           -3.807033e-10          -3.068572e-11     
   0.010250       3.558450         -2.324109e-05          4.013516e-05           -3.536045e-10          -2.472672e-11     
   0.010250       3.628070         -2.077990e-05          3.622468e-05           -3.283471e-10          -2.011052e-11     
   0.010250       3.692281         -1.857640e-05          3.265027e-05           -3.046699e-10          -1.658977e-11     
   0.010250       3.750871         -1.658963e-05          2.936820e-05           -2.821770e-10          -1.404690e-11     
   0.010250       3.803645         -1.478440e-05          2.634014e-05           -2.603453e-10          -1.241829e-11     
   0.010250       3.850427         -1.313185e-05          2.352939e-05           -2.386100e-10          -1.157717e-11     
   0.010250       3.891062         -1.160430e-05          2.089339e-05           -2.164731e-10          -1.125949e-11     
   0.010250       3.925415         -1.016673e-05          1.837512e-05           -1.935218e-10          -1.109568e-11     
   0.010250       3.953373         -8.769343e-06          1.589473e-05           -1.692952e-10          -1.071163e-11     
   0.010250       3.974841         -7.339448e-06          1.333373e-05           -1.429864e-10          -9.808889e-12     
   0.010250       3.989750         -5.756905e-06          1.048452e-05           -1.127889e-10          -8.159867e-12     
   0.010250       3.998053         -3.729243e-06          6.814679e-06           -7.332754e-11          -5.417881e-12     
   0.010250       4.008499         -7.869198e-06          1.412179e-05           -1.538578e-10          -1.266032e-11     
   0.010250       4.044761         -1.212588e-05          2.090006e-05           -2.341531e-10          -2.508185e-11     
   0.010250       4.109915         -1.525995e-05          2.491073e-05           -2.863729e-10          -4.368280e-11     
   0.010250       4.203828         -1.799187e-05          2.735625e-05           -3.151647e-10          -6.902908e-11     
   0.010250       4.326294         -2.063496e-05          2.869334e-05           -3.203279e-10          -9.494956e-11     
   0.010250       4.477040         -2.298214e-05          2.901502e-05           -3.062429e-10          -1.152103e-10     
   0.010250       4.655730         -2.453669e-05          2.842042e-05           -2.799582e-10          -1.283684e-10     
   0.010250       4.861964         -2.489117e-05          2.699204e-05           -2.484663e-10          -1.357701e-10     
   0.010250       5.095283         -2.392909e-05          2.475228e-05           -2.169484e-10          -1.394570e-10     
   0.010250       5.355166         -2.183908e-05          2.174731e-05           -1.881962e-10          -1.415190e-10     
   0.010250       5.641033         -1.896486e-05          1.810150e-05           -1.630391e-10          -1.437994e-10     
   0.010250       5.952247         -1.566558e-05          1.399342e-05           -1.412628e-10          -1.475060e-10     
   0.010250       6.288112         -1.225648e-05          9.613456e-06           -1.224890e-10          -1.530851e-10     
   0.010250       6.647880         -9.005492e-06          5.167820e-06           -1.064546e-10          -1.603981e-10     
   0.010250       7.030747         -6.146958e-06          9.233826e-07           -9.274958e-11          -1.689416e-10     
   0.010250       7.435859         -3.865588e-06          -2.728008e-06          -8.049493e-11          -1.780479e-10     
   0.010250       7.862313         -2.234012e-06          -5.075757e-06          -6.839014e-11          -1.875802e-10     
   0.010250       8.309157         -1.146637e-06          -3.981221e-06          -5.528767e-11          -2.015766e-10     
   0.010250       8.775393         -2.489282e-07          1.687061e-05           -4.156863e-11          -2.598276e-10     
   0.010250       9.259982         -9.868419e-08          -1.134006e-05          -2.084540e-11          -3.711101e-11     
   0.010250       9.761842         2.669245e-08           -6.988569e-06          -1.003043e-11          -1.249395e-11     
   0.010250       10.279853        6.374280e-08           -3.306808e-06          -3.686560e-12          -1.535565e-12     
   0.010250       10.812859        3.844064e-08           -1.106774e-06          -9.169739e-13          1.188648e-12      
   0.010250       11.359671        1.296480e-08           -2.605958e-07          -1.467339e-13          7.750759e-13      
   0.010250       11.919069        -4.150539e-09          6.209617e-08           1.766117e-14           -3.454566e-13     
   0.010250       12.489804        -8.731034e-12          1.046699e-10           -3.569972e-19          -9.129210e-16     
   0.010250       13.070603        -1.164300e-14          1.107516e-13           -4.028284e-20          -1.468719e-18     
   0.010250       13.660171        -1.878724e-18          1.407280e-17           -1.173288e-23          -2.781040e-22     
   0.010250       14.257191        -1.475007e-23          8.492450e-23           -1.273365e-28          -2.511612e-27     
   0.010250       14.860331        -2.033669e-30          8.590809e-30           -2.185975e-35          -3.921428e-34     
   0.010250       15.468245        -1.438238e-39          4.084634e-39           -1.821446e-44          -3.099916e-43     
   0.010250       16.079578        -1.173693e-51          1.847735e-51           -1.692698e-56          -2.796313e-55     
   0.010250       16.692964        -1.845344e-67          7.527851e-68           -2.961406e-72          -4.812673e-71     
   0.010250       17.307036        -6.725661e-88          -4.517271e-88          -1.180997e-92          -1.903593e-91     
   0.010250       17.920422       -4.824947e-114         -8.073313e-114         -9.152127e-119         -1.470682e-117     
   0.010250       18.531755       -4.043389e-147         -1.052642e-146         -8.201095e-152         -1.318143e-150     
   0.010250       19.139669       -1.649726e-188         -5.719891e-188         -3.548426e-193         -5.716430e-192     
   0.010250       19.742809       -9.812631e-240         -4.189046e-239         -2.222860e-244         -3.593897e-243     
   0.010250       20.339829       -4.555009e-214          6.030580e-214          3.964944e-220          5.713244e-220     
   0.010250       20.929397        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       21.510196        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       22.080931        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       22.640329        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       23.187141        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       23.720147        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       24.238158        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       24.740018        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       25.224607        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       25.690843        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       26.137687        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       26.564141        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       26.969253        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       27.352120        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       27.711888        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       28.047753        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       28.358967        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       28.644834        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       28.904717        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       29.138036        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       29.344270        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       29.522960        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
   0.010250       29.673706        0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00      
