#       k             kp                 O11                    O12                    O21                    O22          
   0.001947       0.001947         -1.617943e-26          -1.279848e-19          1.279848e-19           3.419015e-41      
   0.001947       0.010250         2.242805e-15           -2.805325e-17          1.042957e-18           -1.575202e-24     
   0.001947       0.025159         4.280462e-14           -4.778790e-16          3.452880e-18           -1.807235e-22     
   0.001947       0.046627         3.186489e-13           -2.650664e-15          9.007461e-18           -4.591075e-21     
   0.001947       0.074585         1.462619e-12           -3.224415e-15          2.215019e-17           -5.315802e-20     
   0.001947       0.108938         4.980924e-12           4.483373e-14           5.249852e-17           -3.762000e-19     
   0.001947       0.149573         1.382947e-11           3.768143e-13           1.166580e-16           -1.886293e-18     
   0.001947       0.196355         3.306444e-11           1.797881e-12           2.375565e-16           -7.287123e-18     
   0.001947       0.249129         7.047100e-11           6.469528e-12           4.396373e-16           -2.284735e-17     
   0.001947       0.307719         1.370743e-10           1.921913e-11           7.404405e-16           -6.021069e-17     
   0.001947       0.371930         2.474824e-10           4.932007e-11           1.142419e-15           -1.368769e-16     
   0.001947       0.441550         4.200819e-10           1.124546e-10           1.630230e-15           -2.741175e-16     
   0.001947       0.516347         6.771540e-10           2.324191e-10           2.175797e-15           -4.925288e-16     
   0.001947       0.596072         1.044959e-09           4.421822e-10           2.748200e-15           -8.071466e-16     
   0.001947       0.680461         1.553763e-09           7.841300e-10           3.322626e-15           -1.224417e-15     
   0.001947       0.769234         2.237702e-09           1.309574e-09           3.884521e-15           -1.742023e-15     
   0.001947       0.862094         3.134364e-09           2.077721e-09           4.428831e-15           -2.350927e-15     
   0.001947       0.958735         4.283992e-09           3.154278e-09           4.956664e-15           -3.038209e-15     
   0.001947       1.058835         5.728268e-09           4.609792e-09           5.471722e-15           -3.789561e-15     
   0.001947       1.162061         7.508712e-09           6.517751e-09           5.977743e-15           -4.590950e-15     
   0.001947       1.268071         9.664760e-09           8.952416e-09           6.477174e-15           -5.429441e-15     
   0.001947       1.376513         1.223162e-08           1.198640e-08           6.970766e-15           -6.293448e-15     
   0.001947       1.487025         1.523806e-08           1.568802e-08           7.457691e-15           -7.172653e-15     
   0.001947       1.599241         1.870416e-08           2.011839e-08           7.935886e-15           -8.057794e-15     
   0.001947       1.712789         2.263936e-08           2.532850e-08           8.402439e-15           -8.940428e-15     
   0.001947       1.827291         2.704066e-08           3.135620e-08           8.853933e-15           -9.812723e-15     
   0.001947       1.942367         3.189137e-08           3.822333e-08           9.286721e-15           -1.066730e-14     
   0.001947       2.057633         3.716030e-08           4.593301e-08           9.697132e-15           -1.149715e-14     
