#       k             kp                 O11                    O12                    O21                    O22          
   0.001947       0.001947         -2.333949e-21          -1.251256e-14          1.251256e-14           1.014841e-36      
   0.001947       0.010250         4.403574e-10           -2.784688e-12          1.004269e-13           -9.483763e-22     
   0.001947       0.025159         8.398447e-09           -5.155025e-11          3.082682e-13           -1.088006e-19     
   0.001947       0.046627         6.239184e-08           -3.823839e-10          6.638123e-13           -2.763466e-18     
   0.001947       0.074585         2.850866e-07           -1.755927e-09          1.183774e-12           -3.198443e-17     
   0.001947       0.108938         9.626500e-07           -5.994080e-09          1.871583e-12           -2.261878e-16     
   0.001947       0.149573         2.634867e-06           -1.671483e-08          2.712417e-12           -1.132707e-15     
   0.001947       0.196355         6.160470e-06           -4.022762e-08          3.666922e-12           -4.367240e-15     
   0.001947       0.249129         1.270278e-05           -8.652353e-08          4.665822e-12           -1.365187e-14     
   0.001947       0.307719         2.357526e-05           -1.702644e-07          5.609346e-12           -3.582114e-14     
   0.001947       0.371930         3.991313e-05           -3.116159e-07          6.376497e-12           -8.092872e-14     
   0.001947       0.441550         6.220836e-05           -5.366373e-07          6.846944e-12           -1.606733e-13     
   0.001947       0.516347         8.984685e-05           -8.767436e-07          6.931716e-12           -2.852694e-13     
   0.001947       0.596072         1.208696e-04           -1.366645e-06          6.601044e-12           -4.599801e-13     
   0.001947       0.680461         1.521673e-04           -2.040410e-06          5.895053e-12           -6.827785e-13     
   0.001947       0.769234         1.801644e-04           -2.926056e-06          4.909248e-12           -9.438233e-13     
   0.001947       0.862094         2.017981e-04           -4.039946e-06          3.759329e-12           -1.226412e-12     
   0.001947       0.958735         2.153909e-04           -5.382710e-06          2.541227e-12           -1.508634e-12     
   0.001947       1.058835         2.210219e-04           -6.937660e-06          1.304897e-12           -1.765145e-12     
   0.001947       1.162061         2.202447e-04           -8.671257e-06          5.234141e-14           -1.968966e-12     
   0.001947       1.268071         2.153434e-04           -1.053404e-05          -1.243149e-12          -2.093532e-12     
   0.001947       1.376513         2.085223e-04           -1.246069e-05          -2.609491e-12          -2.115265e-12     
   0.001947       1.487025         2.013705e-04           -1.436942e-05          -4.053727e-12          -2.016722e-12     
   0.001947       1.599241         1.947159e-04           -1.616241e-05          -5.552366e-12          -1.790007e-12     
   0.001947       1.712789         1.887669e-04           -1.772949e-05          -7.053465e-12          -1.439754e-12     
   0.001947       1.827291         1.833618e-04           -1.895633e-05          -8.485888e-12          -9.847781e-13     
   0.001947       1.942367         1.781911e-04           -1.973665e-05          -9.771478e-12          -4.574824e-13     
   0.001947       2.057633         1.729439e-04           -1.998656e-05          -1.083756e-11          9.946986e-14      
   0.001947       2.172709         1.673858e-04           -1.965805e-05          -1.162822e-11          6.390117e-13      
   0.001947       2.287211         1.613893e-04           -1.874833e-05          -1.211285e-11          1.116964e-12      
   0.001947       2.400759         1.549362e-04           -1.730232e-05          -1.229017e-11          1.499002e-12      
   0.001947       2.512975         1.481003e-04           -1.540713e-05          -1.218693e-11          1.765457e-12      
   0.001947       2.623487         1.410174e-04           -1.317947e-05          -1.185137e-11          1.912717e-12      
   0.001947       2.731929         1.338493e-04           -1.074891e-05          -1.134345e-11          1.951162e-12      
   0.001947       2.837939         1.267511e-04           -8.241121e-06          -1.072453e-11          1.900644e-12      
