#       k             kp                 O11                    O12                    O21                    O22          
   0.001947       0.001947         -3.083204e-19          -2.534565e-13          2.534565e-13           -6.217097e-34     
   0.001947       0.010250         6.894655e-08           -5.644279e-11          2.029986e-12           -4.458405e-21     
   0.001947       0.025159         1.305256e-06           -1.048282e-09          6.163238e-12           -5.124030e-19     
   0.001947       0.046627         9.490098e-06           -7.847303e-09          1.285434e-11           -1.308241e-17     
   0.001947       0.074585         4.136708e-05           -3.670212e-08          2.137561e-11           -1.530827e-16     
   0.001947       0.108938         1.280721e-04           -1.289009e-07          2.971714e-11           -1.103083e-15     
   0.001947       0.149573         3.041403e-04           -3.720205e-07          3.492874e-11           -5.676200e-15     
   0.001947       0.196355         5.751738e-04           -9.232993e-07          3.470823e-11           -2.263014e-14     
   0.001947       0.249129         8.847128e-04           -2.017661e-06          2.950657e-11           -7.323251e-14     
   0.001947       0.307719         1.128174e-03           -3.948288e-06          2.284765e-11           -1.976828e-13     
   0.001947       0.371930         1.227356e-03           -7.048507e-06          1.857914e-11           -4.530325e-13     
   0.001947       0.441550         1.192335e-03           -1.172094e-05          1.766651e-11           -8.933151e-13     
   0.001947       0.516347         1.095863e-03           -1.848482e-05          1.819054e-11           -1.532230e-12     
   0.001947       0.596072         1.001571e-03           -2.795520e-05          1.781207e-11           -2.301221e-12     
   0.001947       0.680461         9.331647e-04           -4.074414e-05          1.529260e-11           -3.018499e-12     
   0.001947       0.769234         8.899004e-04           -5.733534e-05          1.029440e-11           -3.380825e-12     
   0.001947       0.862094         8.654114e-04           -7.793201e-05          2.850929e-12           -2.989380e-12     
   0.001947       0.958735         8.540244e-04           -1.022465e-04          -6.796157e-12          -1.422416e-12     
   0.001947       1.058835         8.509060e-04           -1.292444e-04          -1.813512e-11          1.637892e-12      
   0.001947       1.162061         8.513220e-04           -1.569299e-04          -3.029755e-11          6.239052e-12      
   0.001947       1.268071         8.503594e-04           -1.823415e-04          -4.205942e-11          1.200992e-11      
   0.001947       1.376513         8.433364e-04           -2.019624e-04          -5.201061e-11          1.813129e-11      
   0.001947       1.487025         8.268430e-04           -2.126351e-04          -5.890981e-11          2.351761e-11      
