#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.002330        1.351882e+08      1.352129e+08     -2.492156e+04      2.223070e+02   
     0.001185          0.012261        3.925504e+07      3.926952e+07     -1.466760e+04      1.888553e+02   
     0.001185          0.030065        1.658539e+07      1.659494e+07     -9.700738e+03      1.477272e+02   
     0.001185          0.055640        8.601048e+06      8.607957e+06     -7.026850e+03      1.173868e+02   
     0.001185          0.088830        5.037276e+06      5.042570e+06     -5.390207e+03      9.607923e+01   
     0.001185          0.129439        3.169230e+06      3.173475e+06     -4.325122e+03      8.032174e+01   
     0.001185          0.177220        2.189857e+06      2.193379e+06     -3.590627e+03      6.864347e+01   
     0.001185          0.231886        1.476780e+06      1.479665e+06     -2.944380e+03      5.930330e+01   
     0.001185          0.293110        1.079376e+06      1.081838e+06     -2.514211e+03      5.178084e+01   
     0.001185          0.360522        7.937406e+05      7.958735e+05     -2.178569e+03      4.562291e+01   
     0.001185          0.433717        6.153374e+05      6.171909e+05     -1.894042e+03      4.052586e+01   
     0.001185          0.512256        4.549894e+05      4.566309e+05     -1.677788e+03      3.622724e+01   
     0.001185          0.595665        3.532236e+05      3.546700e+05     -1.478654e+03      3.225453e+01   
     0.001185          0.683443        2.899474e+05      2.912153e+05     -1.295935e+03      2.809298e+01   
     0.001185          0.775063        2.365151e+05      2.376993e+05     -1.210510e+03      2.627665e+01   
     0.001185          0.869972        1.781845e+05      1.792131e+05     -1.051088e+03      2.250429e+01   
     0.001185          0.967601        1.538558e+05      1.548121e+05     -9.769152e+02      2.057548e+01   
     0.001185          1.067362        1.225572e+05      1.233780e+05     -8.392028e+02      1.834346e+01   
     0.001185          1.168655        9.679362e+04      9.755295e+04     -7.754871e+02      1.616265e+01   
     0.001185          1.270872        8.224616e+04      8.294714e+04     -7.150807e+02      1.410262e+01   
     0.001185          1.373397        6.956583e+04      7.021098e+04     -6.578954e+02      1.274706e+01   
     0.001185          1.475613        5.855540e+04      5.914790e+04     -6.038430e+02      1.134328e+01   
     0.001185          1.576906        4.145037e+04      4.194520e+04     -5.047836e+02      9.958208e+00   
     0.001185          1.676667        3.381421e+04      3.426507e+04     -4.596002e+02      8.735539e+00   
     0.001185          1.774296        2.782424e+04      2.823402e+04     -4.171966e+02      7.415289e+00   
     0.001185          1.869206        2.274377e+04      2.311478e+04     -3.774846e+02      6.473424e+00   
     0.001185          1.960825        1.845920e+04      1.879356e+04     -3.403760e+02      6.018449e+00   
     0.001185          2.048603        1.486688e+04      1.516758e+04     -3.057824e+02      5.085508e+00   
     0.001185          2.132013        9.401099e+03      9.640827e+03     -2.437875e+02      4.059565e+00   
     0.001185          2.210551        7.370115e+03      7.583014e+03     -2.162098e+02      3.310297e+00   
     0.001185          2.283746        5.717421e+03      5.905016e+03     -1.907941e+02      3.199267e+00   
     0.001185          2.351159        4.383785e+03      4.548553e+03     -1.674523e+02      2.684382e+00   
     0.001185          2.412382        2.823283e+03      2.948012e+03     -1.266372e+02      1.908166e+00   
     0.001185          2.467049        1.819603e+03      1.926831e+03     -1.089874e+02      1.758933e+00   
     0.001185          2.514830        1.210631e+03      1.295171e+03     -8.579855e+01      1.259012e+00   
     0.001185          2.555438        7.784121e+02      8.433727e+02     -6.601017e+01      1.049562e+00   
     0.001185          2.588629        3.619578e+02      4.071385e+02     -4.587224e+01      6.916096e-01   
     0.001185          2.614203        2.053697e+02      2.376719e+02     -3.271458e+01      4.123479e-01   
     0.001185          2.632007        2.783081e+01      3.348691e+01     -5.810351e+00      1.542441e-01   
     0.001185          2.641938        1.534168e-02      0.000000e+00      0.000000e+00      1.534168e-02   
     0.006239          0.002330        3.860719e+07      3.862153e+07     -1.440703e+04      6.535495e+01   
     0.006239          0.012261        3.287355e+07      3.288536e+07     -1.186770e+04      6.081559e+01   
     0.006239          0.030065        1.607759e+07      1.608641e+07     -8.873753e+03      5.442547e+01   
     0.006239          0.055640        8.536758e+06      8.543431e+06     -6.719896e+03      4.748882e+01   
     0.006239          0.088830        5.033695e+06      5.038917e+06     -5.262995e+03      4.138436e+01   
     0.006239          0.129439        3.186884e+06      3.191071e+06     -4.223651e+03      3.639193e+01   
     0.006239          0.177220        2.136980e+06      2.140438e+06     -3.489708e+03      3.228672e+01   
     0.006239          0.231886        1.500564e+06      1.503468e+06     -2.933076e+03      2.878199e+01   
     0.006239          0.293110        1.077252e+06      1.079713e+06     -2.486211e+03      2.581180e+01   
     0.006239          0.360522        7.971790e+05      7.993182e+05     -2.162518e+03      2.330424e+01   
     0.006239          0.433717        6.015050e+05      6.033570e+05     -1.872949e+03      2.089662e+01   
     0.006239          0.512256        4.646736e+05      4.663139e+05     -1.659103e+03      1.880819e+01   
     0.006239          0.595665        3.615772e+05      3.630226e+05     -1.462187e+03      1.685900e+01   
     0.006239          0.683443        2.879205e+05      2.891868e+05     -1.281503e+03      1.515104e+01   
     0.006239          0.775063        2.365157e+05      2.376993e+05     -1.197029e+03      1.337803e+01   
     0.006239          0.869972        1.825139e+05      1.835413e+05     -1.039383e+03      1.201751e+01   
     0.006239          0.967601        1.538567e+05      1.548121e+05     -9.660357e+02      1.064374e+01   
     0.006239          1.067362        1.249128e+05      1.257495e+05     -8.458079e+02      9.079424e+00   
     0.006239          1.168655        9.679417e+04      9.755295e+04     -7.668509e+02      8.069725e+00   
     0.006239          1.270872        8.224724e+04      8.294714e+04     -7.071172e+02      7.224231e+00   
     0.006239          1.373397        6.956662e+04      7.021098e+04     -6.505688e+02      6.209288e+00   
     0.006239          1.475613        5.692162e+04      5.749687e+04     -5.804506e+02      5.205182e+00   
     0.006239          1.576906        4.294714e+04      4.344196e+04     -4.991621e+02      4.344020e+00   
     0.006239          1.676667        3.381436e+04      3.426507e+04     -4.544819e+02      3.769270e+00   
     0.006239          1.774296        2.782481e+04      2.823402e+04     -4.125505e+02      3.339594e+00   
     0.006239          1.869206        2.274437e+04      2.311478e+04     -3.732807e+02      2.869367e+00   
     0.006239          1.960825        1.845926e+04      1.879356e+04     -3.365854e+02      2.286436e+00   
     0.006239          2.048603        1.422316e+04      1.451056e+04     -2.892790e+02      1.876024e+00   
     0.006239          2.132013        9.984294e+03      1.022376e+04     -2.410726e+02      1.609105e+00   
     0.006239          2.210551        7.370647e+03      7.583014e+03     -2.138019e+02      1.434340e+00   
     0.006239          2.283746        5.717419e+03      5.905016e+03     -1.886693e+02      1.071622e+00   
     0.006239          2.351159        4.226803e+03      4.385607e+03     -1.596555e+02      8.506592e-01   
     0.006239          2.412382        2.755560e+03      2.880034e+03     -1.252269e+02      7.527292e-01   
     0.006239          2.467049        1.858842e+03      1.966065e+03     -1.077736e+02      5.510348e-01   
     0.006239          2.514830        1.211823e+03      1.296279e+03     -8.491566e+01      4.592256e-01   
     0.006239          2.555438        7.340375e+02      7.985830e+02     -6.484551e+01      2.999423e-01   
     0.006239          2.588629        4.190775e+02      4.673068e+02     -4.845662e+01      2.273829e-01   
     0.006239          2.614203        1.965807e+02      2.268040e+02     -3.033857e+01      1.153340e-01   
     0.006239          2.632007        3.655388e+01      4.611798e+01     -9.588116e+00      2.402222e-02   
     0.006239          2.641938        1.122440e+00      2.240772e+00     -1.119195e+00      8.623528e-04   
     0.015318          0.002330        1.626611e+07      1.627553e+07     -9.455875e+03      3.494182e+01   
     0.015318          0.012261        1.580932e+07      1.581808e+07     -8.795025e+03      3.350240e+01   
     0.015318          0.030065        1.354080e+07      1.354821e+07     -7.449754e+03      3.107948e+01   
     0.015318          0.055640        8.115391e+06      8.121423e+06     -6.060682e+03      2.855239e+01   
     0.015318          0.088830        4.922070e+06      4.926962e+06     -4.918797e+03      2.613873e+01   
     0.015318          0.129439        3.155926e+06      3.159941e+06     -4.039056e+03      2.391762e+01   
     0.015318          0.177220        2.127589e+06      2.130944e+06     -3.377480e+03      2.191050e+01   
     0.015318          0.231886        1.490610e+06      1.493437e+06     -2.847521e+03      2.007298e+01   
     0.015318          0.293110        1.075261e+06      1.077684e+06     -2.441671e+03      1.837119e+01   
     0.015318          0.360522        7.975268e+05      7.996282e+05     -2.118136e+03      1.676800e+01   
     0.015318          0.433717        6.037126e+05      6.055473e+05     -1.849924e+03      1.527001e+01   
     0.015318          0.512256        4.668427e+05      4.684653e+05     -1.636438e+03      1.384179e+01   
     0.015318          0.595665        3.662699e+05      3.677106e+05     -1.453116e+03      1.247333e+01   
     0.015318          0.683443        2.887716e+05      2.900379e+05     -1.277494e+03      1.114418e+01   
     0.015318          0.775063        2.310877e+05      2.322435e+05     -1.165681e+03      9.958680e+00   
     0.015318          0.869972        1.861801e+05      1.872075e+05     -1.036131e+03      8.770492e+00   
     0.015318          0.967601        1.520928e+05      1.530371e+05     -9.519719e+02      7.700371e+00   
     0.015318          1.067362        1.233996e+05      1.242258e+05     -8.329455e+02      6.689177e+00   
     0.015318          1.168655        9.946836e+04      1.002270e+05     -7.644518e+02      5.782065e+00   
     0.015318          1.270872        8.224717e+04      8.294714e+04     -7.049051e+02      4.937530e+00   
     0.015318          1.373397        6.847110e+04      6.910524e+04     -6.383199e+02      4.187107e+00   
     0.015318          1.475613        5.501154e+04      5.556723e+04     -5.592153e+02      3.520667e+00   
     0.015318          1.576906        4.399775e+04      4.449241e+04     -4.976005e+02      2.942555e+00   
     0.015318          1.676667        3.502512e+04      3.547573e+04     -4.530601e+02      2.445415e+00   
     0.015318          1.774296        2.788029e+04      2.828954e+04     -4.112599e+02      2.005216e+00   
     0.015318          1.869206        2.274430e+04      2.311478e+04     -3.721130e+02      1.634633e+00   
     0.015318          1.960825        1.789191e+04      1.821579e+04     -3.252172e+02      1.338102e+00   
     0.015318          2.048603        1.366830e+04      1.394435e+04     -2.771214e+02      1.077718e+00   
     0.015318          2.132013        1.033086e+04      1.057032e+04     -2.403184e+02      8.587025e-01   
     0.015318          2.210551        7.726423e+03      7.938875e+03     -2.131331e+02      6.811322e-01   
     0.015318          2.283746        5.621769e+03      5.805350e+03     -1.841345e+02      5.533573e-01   
     0.015318          2.351159        4.005715e+03      4.156106e+03     -1.508273e+02      4.363946e-01   
     0.015318          2.412382        2.825208e+03      2.949714e+03     -1.248351e+02      3.289033e-01   
     0.015318          2.467049        1.885119e+03      1.988005e+03     -1.031456e+02      2.595039e-01   
     0.015318          2.514830        1.195771e+03      1.276344e+03     -8.075967e+01      1.866570e-01   
     0.015318          2.555438        7.323776e+02      7.938038e+02     -6.156033e+01      1.341083e-01   
