#       k             kp                 V11                    V12                    V21                    V22          
   0.000521       0.000521         -2.535587e+00          -1.064875e-06          -1.064875e-06          0.000000e+00      
   0.000521       0.002744         -2.535570e+00          -2.954040e-05          -1.064836e-06          8.075218e-12      
   0.000521       0.006739         -2.535483e+00          -1.781694e-04          -1.064631e-06          4.869107e-11      
   0.000521       0.012499         -2.535228e+00          -6.128572e-04          -1.064032e-06          1.674280e-10      
   0.000521       0.020016         -2.534665e+00          -1.570715e-03          -1.062712e-06          4.288094e-10      
   0.000521       0.029274         -2.533616e+00          -3.356610e-03          -1.060254e-06          9.151809e-10      
   0.000521       0.040259         -2.531864e+00          -6.337650e-03          -1.056158e-06          1.724243e-09      
   0.000521       0.052950         -2.529157e+00          -1.093492e-02          -1.049861e-06          2.965106e-09      
   0.000521       0.067325         -2.525216e+00          -1.761179e-02          -1.040754e-06          4.752503e-09      
   0.000521       0.083358         -2.519740e+00          -2.685819e-02          -1.028219e-06          7.198929e-09      
   0.000521       0.101021         -2.512412e+00          -3.917060e-02          -1.011667e-06          1.040474e-08      
   0.000521       0.120282         -2.502913e+00          -5.502787e-02          -9.905806e-07          1.444667e-08      
   0.000521       0.141107         -2.490930e+00          -7.486362e-02          -9.645685e-07          1.936571e-08      
   0.000521       0.163460         -2.476168e+00          -9.903662e-02          -9.334111e-07          2.515584e-08      
   0.000521       0.187300         -2.458365e+00          -1.278013e-01          -8.971029e-07          3.175531e-08      
   0.000521       0.212584         -2.437299e+00          -1.612812e-01          -8.558790e-07          3.904254e-08      
   0.000521       0.239269         -2.412798e+00          -1.994477e-01          -8.102213e-07          4.683803e-08      
   0.000521       0.267306         -2.384749e+00          -2.421077e-01          -7.608412e-07          5.491306e-08      
   0.000521       0.296646         -2.353097e+00          -2.889011e-01          -7.086383e-07          6.300482e-08      
   0.000521       0.327237         -2.317847e+00          -3.393102e-01          -6.546390e-07          7.083621e-08      
   0.000521       0.359023         -2.279055e+00          -3.926797e-01          -5.999240e-07          7.813785e-08      
   0.000521       0.391949         -2.236824e+00          -4.482449e-01          -5.455525e-07          8.466907e-08      
   0.000521       0.425957         -2.191290e+00          -5.051678e-01          -4.924944e-07          9.023506e-08      
   0.000521       0.460985         -2.142615e+00          -5.625737e-01          -4.415780e-07          9.469815e-08      
   0.000521       0.496971         -2.090974e+00          -6.195882e-01          -3.934570e-07          9.798241e-08      
   0.000521       0.533852         -2.036547e+00          -6.753702e-01          -3.485975e-07          1.000718e-07      
   0.000521       0.571561         -1.979511e+00          -7.291380e-01          -3.072844e-07          1.010029e-07      
   0.000521       0.610033         -1.920039e+00          -7.801894e-01          -2.696396e-07          1.008551e-07      
   0.000521       0.649197         -1.858297e+00          -8.279138e-01          -2.356498e-07          9.973815e-08      
   0.000521       0.688985         -1.794445e+00          -8.717981e-01          -2.051972e-07          9.778082e-08      
   0.000521       0.729327         -1.728641e+00          -9.114273e-01          -1.780896e-07          9.512031e-08      
   0.000521       0.770149         -1.661046e+00          -9.464812e-01          -1.540878e-07          9.189374e-08      
   0.000521       0.811380         -1.591827e+00          -9.767279e-01          -1.329277e-07          8.823185e-08      
   0.000521       0.852947         -1.521165e+00          -1.002017e+00          -1.143378e-07          8.425471e-08      
   0.000521       0.894775         -1.449257e+00          -1.022271e+00          -9.805197e-08          8.006922e-08      
   0.000521       0.936790         -1.376322e+00          -1.037480e+00          -8.381766e-08          7.576808e-08      
   0.000521       0.978918         -1.302605e+00          -1.047691e+00          -7.140104e-08          7.142973e-08      
   0.000521       1.021082         -1.228375e+00          -1.053005e+00          -6.058941e-08          6.711904e-08      
   0.000521       1.063210         -1.153927e+00          -1.053570e+00          -5.119185e-08          6.288838e-08      
   0.000521       1.105225         -1.079581e+00          -1.049577e+00          -4.303852e-08          5.877897e-08      
   0.000521       1.147053         -1.005677e+00          -1.041256e+00          -3.597933e-08          5.482220e-08      
   0.000521       1.188620         -9.325707e-01          -1.028871e+00          -2.988208e-08          5.104103e-08      
   0.000521       1.229851         -8.606278e-01          -1.012716e+00          -2.463054e-08          4.745119e-08      
   0.000521       1.270673         -7.902164e-01          -9.931126e-01          -2.012244e-08          4.406240e-08      
   0.000521       1.311015         -7.216984e-01          -9.704044e-01          -1.626766e-08          4.087936e-08      
   0.000521       1.350803         -6.554218e-01          -9.449525e-01          -1.298656e-08          3.790268e-08      
   0.000521       1.389967         -5.917113e-01          -9.171312e-01          -1.020852e-08          3.512970e-08      
   0.000521       1.428439         -5.308608e-01          -8.873230e-01          -7.870703e-09          3.255518e-08      
   0.000521       1.466148         -4.731258e-01          -8.559131e-01          -5.917026e-09          3.017196e-08      
   0.000521       1.503029         -4.187171e-01          -8.232845e-01          -4.297310e-09          2.797145e-08      
   0.000521       1.539015         -3.677967e-01          -7.898129e-01          -2.966597e-09          2.594413e-08      
   0.000521       1.574043         -3.204744e-01          -7.558615e-01          -1.884602e-09          2.407993e-08      
   0.000521       1.608051         -2.768068e-01          -7.217767e-01          -1.015277e-09          2.236859e-08      
   0.000521       1.640977         -2.367984e-01          -6.878837e-01          -3.264485e-10          2.079991e-08      
   0.000521       1.672763         -2.004042e-01          -6.544831e-01          2.104799e-10           1.936395e-08      
   0.000521       1.703354         -1.675337e-01          -6.218481e-01          6.207860e-10           1.805123e-08      
   0.000521       1.732694         -1.380561e-01          -5.902217e-01          9.266674e-10           1.685282e-08      
   0.000521       1.760731         -1.118077e-01          -5.598164e-01          1.147468e-09           1.576041e-08      
   0.000521       1.787416         -8.859775e-02          -5.308126e-01          1.299899e-09           1.476635e-08      
   0.000521       1.812700         -6.821655e-02          -5.033595e-01          1.398261e-09           1.386366e-08      
   0.000521       1.836540         -5.044219e-02          -4.775762e-01          1.454670e-09           1.304601e-08      
   0.000521       1.858893         -3.504732e-02          -4.535531e-01          1.479279e-09           1.230769e-08      
   0.000521       1.879718         -2.180525e-02          -4.313548e-01          1.480504e-09           1.164357e-08      
   0.000521       1.898979         -1.049517e-02          -4.110227e-01          1.465235e-09           1.104907e-08      
   0.000521       1.916642         -9.065325e-04          -3.925781e-01          1.439047e-09           1.052008e-08      
   0.000521       1.932675         7.157502e-03           -3.760262e-01          1.406396e-09           1.005298e-08      
   0.000521       1.947050         1.387744e-02           -3.613591e-01          1.370791e-09           9.644536e-09      
   0.000521       1.959741         1.941563e-02           -3.485596e-01          1.334961e-09           9.291937e-09      
   0.000521       1.970726         2.391513e-02           -3.376045e-01          1.300998e-09           8.992729e-09      
   0.000521       1.979984         2.749904e-02           -3.284674e-01          1.270473e-09           8.744817e-09      
   0.000521       1.987501         3.027033e-02           -3.211219e-01          1.244549e-09           8.546454e-09      
   0.000521       1.993261         3.231181e-02           -3.155435e-01          1.224059e-09           8.396228e-09      
   0.000521       1.997256         3.368643e-02           -3.117117e-01          1.209576e-09           8.293062e-09      
   0.000521       1.999479         3.443771e-02           -3.096106e-01          1.201461e-09           8.236188e-09      
   0.000521       2.005348         3.634521e-02           -3.035737e-01          1.178690e-09           8.082084e-09      
   0.000521       2.028151         4.309303e-02           -2.814424e-01          1.087436e-09           7.506459e-09      
   0.000521       2.069065         5.255230e-02           -2.438841e-01          9.127346e-10           6.533722e-09      
   0.000521       2.127914         6.071257e-02           -1.943776e-01          6.544565e-10           5.259659e-09      
   0.000521       2.204431         6.329386e-02           -1.386064e-01          3.428892e-10           3.817533e-09      
   0.000521       2.298265         5.755863e-02           -8.437975e-02          4.410001e-11           2.377199e-09      
   0.000521       2.408989         4.412173e-02           -4.024549e-02          -1.641042e-10          1.137609e-09      
   0.000521       2.536098         2.730731e-02           -1.234230e-02          -2.390189e-10          2.860728e-10      
   0.000521       2.679013         1.286023e-02           -7.161311e-04          -2.030429e-10          -9.746680e-11     
   0.000521       2.837080         4.212771e-03           1.082917e-03           -1.208075e-10          -1.316765e-10     
   0.000521       3.009579         8.071927e-04           3.844861e-04           -4.932318e-11          -5.606148e-11     
   0.000521       3.195722         4.904203e-05           5.129196e-05           -1.217492e-11          -1.202895e-11     
   0.000521       3.394661         -5.623075e-06          5.371897e-06           -1.511157e-12          -1.403961e-12     
   0.000521       3.605487         2.803179e-07           1.113094e-06           -7.452922e-14          -8.778835e-14     
   0.000521       3.827239         2.343501e-07           1.496828e-07           -1.342902e-15          -3.060100e-15     
   0.000521       4.058904         1.893034e-08           8.391474e-09           -1.264163e-16          -9.810679e-17     
   0.000521       4.299427         5.072087e-10           1.885167e-10           -7.268015e-18          -2.876508e-18     
   0.000521       4.547708         4.779797e-12           1.596077e-12           -1.035536e-19          -3.426080e-20     
   0.000521       4.802617         1.480026e-14           4.590426e-15           -3.871808e-22          -1.186010e-22     
   0.000521       5.062988         1.617901e-17           4.678658e-18           -4.359171e-25          -1.246599e-25     
   0.000521       5.327635         1.398527e-20           3.655806e-21           -4.367916e-28          -1.140391e-28     
   0.000521       5.595350         -1.768875e-24          -4.459232e-25          2.591561e-32           5.936154e-33      
   0.000521       5.864911         -1.077497e-26          -2.550940e-27          3.612680e-34           8.544468e-35      
   0.000521       6.135089         -1.817086e-30          -4.137983e-31          5.846026e-38           1.331132e-38      
   0.000521       6.404650         -4.390965e-35          -9.644512e-36          1.242886e-42           2.729446e-43      
   0.000521       6.672365         7.277881e-41           1.513448e-41           -3.902021e-48          -8.183881e-49     
   0.000521       6.937012         1.423114e-45           2.920333e-46           -4.310918e-53          -8.845583e-54     
   0.000521       7.197383         9.662748e-52           1.934386e-52           -2.672677e-59          -5.349092e-60     
   0.000521       7.452292         7.931169e-59           1.554474e-59           -2.087314e-66          -4.090001e-67     
   0.000521       7.700573         1.396770e-60           2.229009e-61           1.035125e-67           1.651919e-68      
   0.000521       7.941096         1.532227e-54           2.658473e-55           1.135019e-61           1.969301e-62      
   0.000521       8.172761         3.607907e-49           6.193798e-50           2.677839e-56           4.597124e-57      
   0.000521       8.394513         2.623750e-44           4.457314e-45           1.958402e-51           3.326998e-52      
   0.000521       8.605339         5.890499e-40           9.911382e-41           4.440938e-47           7.472343e-48      
   0.000521       8.804278         3.116819e-36           5.203079e-37           2.372069e-43           3.959827e-44      
   0.000521       8.990421         -9.887457e-33          -1.629689e-33          -7.553685e-40          -1.245027e-40     
   0.000521       9.162920         -5.894291e-29          -9.664002e-30          -4.502221e-36          -7.381629e-37     
   0.000521       9.320987         -5.485879e-26          -8.939004e-27          -4.184328e-33          -6.818182e-34     
   0.000521       9.463902         -1.450473e-23          -2.350363e-24          -1.104745e-30          -1.790141e-31     
   0.000521       9.591011         -1.325190e-21          -2.136995e-22          -1.008170e-28          -1.625770e-29     
   0.000521       9.701735         -4.900495e-20          -7.870192e-21          -3.725165e-27          -5.982613e-28     
   0.000521       9.795569         -8.633413e-19          -1.381831e-19          -6.559415e-26          -1.049875e-26     
   0.000521       9.872086         -8.695467e-18          -1.387959e-18          -6.604660e-25          -1.054227e-25     
