#        q              total               1              \delta U         \delta U^2    

     0.001185        5.454144e+03      5.454202e+03     -5.809901e-02      5.638069e-05   
     0.006239        5.454144e+03      5.454202e+03     -5.810920e-02      5.637114e-05   
     0.015318        5.454144e+03      5.454202e+03     -5.811684e-02      5.513321e-05   
     0.028399        3.611942e+03      3.612000e+03     -5.809841e-02      5.092617e-05   
     0.045447        2.227492e+03      2.227550e+03     -5.803164e-02      5.092604e-05   
     0.066417        1.515874e+03      1.515932e+03     -5.789808e-02      5.092590e-05   
     0.091251        1.054034e+03      1.054092e+03     -5.767384e-02      5.092583e-05   
     0.119882        7.607027e+02      7.607600e+02     -5.734313e-02      5.092599e-05   
     0.152235        5.448612e+02      5.449180e+02     -5.682538e-02      5.092661e-05   
     0.188220        4.021639e+02      4.022200e+02     -5.615808e-02      5.092798e-05   
     0.227742        2.983968e+02      2.984520e+02     -5.527595e-02      5.093044e-05   
     0.270694        2.237359e+02      2.237900e+02     -5.417350e-02      5.093443e-05   
     0.316959        1.706351e+02      1.706880e+02     -5.290752e-02      5.094025e-05   
     0.366414        1.266788e+02      1.267300e+02     -5.122996e-02      5.094828e-05   
     0.418925        9.641063e+01      9.646000e+01     -4.942379e-02      5.095888e-05   
     0.474351        7.600041e+01      7.604800e+01     -4.764068e-02      5.097224e-05   
     0.532541        5.869453e+01      5.874000e+01     -4.551673e-02      5.098878e-05   
     0.593339        4.759844e+01      4.764200e+01     -4.361410e-02      5.100845e-05   
     0.656582        3.510740e+01      3.514800e+01     -4.065467e-02      5.103134e-05   
     0.722098        2.732998e+01      2.736800e+01     -3.807326e-02      5.105755e-05   
     0.789711        2.283393e+01      2.287000e+01     -3.611717e-02      5.108725e-05   
     0.859239        1.886608e+01      1.890000e+01     -3.397013e-02      5.112024e-05   
     0.930495        1.381963e+01      1.385000e+01     -3.042188e-02      5.115652e-05   
     1.003286        1.099424e+01      1.102200e+01     -2.780811e-02      5.119580e-05   
     1.077416        9.745628e+00      9.772000e+00     -2.642287e-02      5.123782e-05   
     1.152685        7.506646e+00      7.530000e+00     -2.340490e-02      5.128210e-05   
     1.228890        6.540223e+00      6.562000e+00     -2.182865e-02      5.132840e-05   
     1.305826        4.861516e+00      4.880000e+00     -1.853576e-02      5.137627e-05   
     1.383286        4.091322e+00      4.108000e+00     -1.672947e-02      5.142513e-05   
     1.461060        2.868749e+00      2.882000e+00     -1.330248e-02      5.147434e-05   
     1.538940        2.286720e+00      2.298000e+00     -1.133179e-02      5.152343e-05   
     1.616714        1.838447e+00      1.848000e+00     -9.604581e-03      5.157169e-05   
     1.694174        1.350593e+00      1.358000e+00     -7.459014e-03      5.161839e-05   
     1.771110        6.005002e-01      6.040000e-01     -3.551415e-03      5.166303e-05   
     1.847315        5.170481e-05      0.000000e+00      0.000000e+00      5.170481e-05   
     1.922584        5.174288e-05      0.000000e+00      0.000000e+00      5.174288e-05   
     1.996714        5.177691e-05      0.000000e+00      0.000000e+00      5.177691e-05   
     2.069505        5.180651e-05      0.000000e+00      0.000000e+00      5.180651e-05   
     2.140761        5.183092e-05      0.000000e+00      0.000000e+00      5.183092e-05   
     2.210289        5.184981e-05      0.000000e+00      0.000000e+00      5.184981e-05   
     2.277902        5.186305e-05      0.000000e+00      0.000000e+00      5.186305e-05   
     2.343418        5.187055e-05      0.000000e+00      0.000000e+00      5.187055e-05   
     2.406661        5.187226e-05      0.000000e+00      0.000000e+00      5.187226e-05   
     2.467459        5.186827e-05      0.000000e+00      0.000000e+00      5.186827e-05   
     2.525649        5.185891e-05      0.000000e+00      0.000000e+00      5.185891e-05   
     2.581075        5.184458e-05      0.000000e+00      0.000000e+00      5.184458e-05   
     2.633586        5.182577e-05      0.000000e+00      0.000000e+00      5.182577e-05   
     2.683041        5.180303e-05      0.000000e+00      0.000000e+00      5.180303e-05   
     2.729306        5.177714e-05      0.000000e+00      0.000000e+00      5.177714e-05   
     2.772258        5.174887e-05      0.000000e+00      0.000000e+00      5.174887e-05   
     2.811780        5.171912e-05      0.000000e+00      0.000000e+00      5.171912e-05   
     2.847765        5.168876e-05      0.000000e+00      0.000000e+00      5.168876e-05   
     2.880118        5.165873e-05      0.000000e+00      0.000000e+00      5.165873e-05   
     2.908749        5.162992e-05      0.000000e+00      0.000000e+00      5.162992e-05   
     2.933583        5.160316e-05      0.000000e+00      0.000000e+00      5.160316e-05   
     2.954553        5.157922e-05      0.000000e+00      0.000000e+00      5.157922e-05   
     2.971601        5.155891e-05      0.000000e+00      0.000000e+00      5.155891e-05   
     2.984682        5.154275e-05      0.000000e+00      0.000000e+00      5.154275e-05   
     2.993761        5.153123e-05      0.000000e+00      0.000000e+00      5.153123e-05   
     2.998815        5.152471e-05      0.000000e+00      0.000000e+00      5.152471e-05   
     3.004739        5.151700e-05      0.000000e+00      0.000000e+00      5.151700e-05   
     3.024957        5.148986e-05      0.000000e+00      0.000000e+00      5.148986e-05   
     3.061273        5.143803e-05      0.000000e+00      0.000000e+00      5.143803e-05   
     3.113597        5.135622e-05      0.000000e+00      0.000000e+00      5.135622e-05   
     3.181789        5.123625e-05      0.000000e+00      0.000000e+00      5.123625e-05   
     3.265666        5.106651e-05      0.000000e+00      0.000000e+00      5.106651e-05   
     3.365002        5.083167e-05      0.000000e+00      0.000000e+00      5.083167e-05   
     3.479529        5.051139e-05      0.000000e+00      0.000000e+00      5.051139e-05   
     3.608938        5.007903e-05      0.000000e+00      0.000000e+00      5.007903e-05   
     3.752880        4.950105e-05      0.000000e+00      0.000000e+00      4.950105e-05   
     3.910968        4.873397e-05      0.000000e+00      0.000000e+00      4.873397e-05   
     4.082775        4.772201e-05      0.000000e+00      0.000000e+00      4.772201e-05   
     4.267838        4.640439e-05      0.000000e+00      0.000000e+00      4.640439e-05   
     4.465657        4.529617e-05      0.000000e+00      0.000000e+00      4.529617e-05   
     4.675701        4.773586e-05      0.000000e+00      0.000000e+00      4.773586e-05   
     4.897402        6.363248e-05      0.000000e+00      0.000000e+00      6.363248e-05   
     5.130163        1.046951e-04      0.000000e+00      0.000000e+00      1.046951e-04   
     5.373356        1.876963e-04      0.000000e+00      0.000000e+00      1.876963e-04   
     5.626327        3.257417e-04      0.000000e+00      0.000000e+00      3.257417e-04   
     5.888392        4.629316e-04      0.000000e+00      0.000000e+00      4.629316e-04   
     6.158845        5.888496e-04      0.000000e+00      0.000000e+00      5.888496e-04   
     6.436958        5.362017e-04      0.000000e+00      0.000000e+00      5.362017e-04   
     6.721980        3.618719e-04      0.000000e+00      0.000000e+00      3.618719e-04   
     7.013143        2.192948e-04      0.000000e+00      0.000000e+00      2.192948e-04   
     7.309662        1.057350e-04      0.000000e+00      0.000000e+00      1.057350e-04   
     7.610739        4.559330e-05      0.000000e+00      0.000000e+00      4.559330e-05   
     7.915560        1.888106e-05      0.000000e+00      0.000000e+00      1.888106e-05   
     8.223305        8.034719e-06      0.000000e+00      0.000000e+00      8.034719e-06   
     8.533144        3.382169e-06      0.000000e+00      0.000000e+00      3.382169e-06   
     8.844241        1.426032e-06      0.000000e+00      0.000000e+00      1.426032e-06   
     9.155759        6.467945e-07      0.000000e+00      0.000000e+00      6.467945e-07   
     9.466856        3.552458e-07      0.000000e+00      0.000000e+00      3.552458e-07   
     9.776695        2.479492e-07      0.000000e+00      0.000000e+00      2.479492e-07   
    10.084440        2.005195e-07      0.000000e+00      0.000000e+00      2.005195e-07   
    10.389261        1.680728e-07      0.000000e+00      0.000000e+00      1.680728e-07   
    10.690338        1.381295e-07      0.000000e+00      0.000000e+00      1.381295e-07   
    10.986857        1.095003e-07      0.000000e+00      0.000000e+00      1.095003e-07   
    11.278020        8.368108e-08      0.000000e+00      0.000000e+00      8.368108e-08   
    11.563042        6.192106e-08      0.000000e+00      0.000000e+00      6.192106e-08   
    11.841155        4.461476e-08      0.000000e+00      0.000000e+00      4.461476e-08   
    12.111608        3.147507e-08      0.000000e+00      0.000000e+00      3.147507e-08   
    12.373673        2.185882e-08      0.000000e+00      0.000000e+00      2.185882e-08   
    12.626644        1.502130e-08      0.000000e+00      0.000000e+00      1.502130e-08   
    12.869837        1.026694e-08      0.000000e+00      0.000000e+00      1.026694e-08   
    13.102598        7.016752e-09      0.000000e+00      0.000000e+00      7.016752e-09   
    13.324299        4.822173e-09      0.000000e+00      0.000000e+00      4.822173e-09   
    13.534343        3.352401e-09      0.000000e+00      0.000000e+00      3.352401e-09   
    13.732162        2.372482e-09      0.000000e+00      0.000000e+00      2.372482e-09   
    13.917225        1.719838e-09      0.000000e+00      0.000000e+00      1.719838e-09   
    14.089032        1.284526e-09      0.000000e+00      0.000000e+00      1.284526e-09   
    14.247120        9.930352e-10      0.000000e+00      0.000000e+00      9.930352e-10   
    14.391062        7.969171e-10      0.000000e+00      0.000000e+00      7.969171e-10   
    14.520471        6.642628e-10      0.000000e+00      0.000000e+00      6.642628e-10   
