#       k             kp                  U           
   0.001185       0.001185         1.000000e+00      
   0.001185       0.006239         -6.095557e-16     
   0.001185       0.015318         -4.492871e-15     
   0.001185       0.028399         -1.671089e-14     
   0.001185       0.045447         -3.996349e-14     
   0.001185       0.066417         -5.859012e-14     
   0.001185       0.091251         -2.147575e-15     
   0.001185       0.119882         3.206428e-13      
   0.001185       0.152235         1.321035e-12      
   0.001185       0.188220         3.753298e-12      
   0.001185       0.227742         8.834017e-12      
   0.001185       0.270694         1.831217e-11      
   0.001185       0.316959         3.443757e-11      
   0.001185       0.366414         5.978834e-11      
   0.001185       0.418925         9.695062e-11      
   0.001185       0.474351         1.480852e-10      
   0.001185       0.532541         2.144458e-10      
   0.001185       0.593339         2.959249e-10      
   0.001185       0.656582         3.906900e-10      
   0.001185       0.722098         4.949562e-10      
   0.001185       0.789711         6.029329e-10      
   0.001185       0.859239         7.069827e-10      
   0.001185       0.930495         7.980290e-10      
   0.001185       1.003286         8.662522e-10      
   0.001185       1.077416         9.020753e-10      
   0.001185       1.152685         8.973801e-10      
   0.001185       1.228890         8.468042e-10      
   0.001185       1.305826         7.488802e-10      
   0.001185       1.383286         6.067341e-10      
   0.001185       1.461060         4.280869e-10      
   0.001185       1.538940         2.244026e-10      
   0.001185       1.616714         9.345214e-12      
   0.001185       1.694174         -2.032355e-10     
   0.001185       1.771110         -4.011903e-10     
   0.001185       1.847315         -5.755241e-10     
   0.001185       1.922584         -7.209985e-10     
   0.001185       1.996714         -8.359438e-10     
   0.001185       2.069505         -9.214865e-10     
   0.001185       2.140761         -9.805269e-10     
   0.001185       2.210289         -1.016803e-09     
   0.001185       2.277902         -1.034162e-09     
   0.001185       2.343418         -1.036146e-09     
   0.001185       2.406661         -1.025849e-09     
   0.001185       2.467459         -1.005861e-09     
   0.001185       2.525649         -9.783148e-10     
   0.001185       2.581075         -9.449682e-10     
   0.001185       2.633586         -9.072443e-10     
   0.001185       2.683041         -8.662793e-10     
   0.001185       2.729306         -8.229568e-10     
   0.001185       2.772258         -7.779318e-10     
   0.001185       2.811780         -7.316455e-10     
   0.001185       2.847765         -6.843442e-10     
   0.001185       2.880118         -6.360676e-10     
   0.001185       2.908749         -5.866290e-10     
   0.001185       2.933583         -5.355948e-10     
   0.001185       2.954553         -4.821614e-10     
   0.001185       2.971601         -4.249757e-10     
   0.001185       2.984682         -3.616307e-10     
   0.001185       2.993761         -2.872071e-10     
   0.001185       2.998815         -1.877694e-10     
   0.001185       3.004739         -3.741728e-10     
   0.001185       3.024957         -5.633947e-10     
   0.001185       3.061273         -6.891385e-10     
   0.001185       3.113597         -7.755328e-10     
   0.001185       3.181789         -8.293921e-10     
   0.001185       3.265666         -8.533478e-10     
   0.001185       3.365002         -8.490903e-10     
   0.001185       3.479529         -8.186671e-10     
   0.001185       3.608938         -7.651508e-10     
   0.001185       3.752880         -6.928206e-10     
   0.001185       3.910968         -6.070463e-10     
   0.001185       4.082775         -5.138785e-10     
   0.001185       4.267838         -4.194594e-10     
   0.001185       4.465657         -3.293787e-10     
   0.001185       4.675701         -2.481067e-10     
   0.001185       4.897402         -1.786267e-10     
   0.001185       5.130163         -1.223160e-10     
   0.001185       5.373356         -7.908449e-11     
   0.001185       5.626327         -4.770877e-11     
   0.001185       5.888392         -2.626599e-11     
   0.001185       6.158845         -1.256311e-11     
   0.001185       6.436958         -4.482862e-12     
   0.001185       6.721980         -2.065156e-13     
   0.001185       7.013143         1.687319e-12      
   0.001185       7.309662         1.736493e-12      
   0.001185       7.610739         2.065623e-12      
   0.001185       7.915560         1.638888e-12      
   0.001185       8.223305         1.164318e-12      
   0.001185       8.533144         7.501931e-13      
   0.001185       8.844241         -1.898938e-13     
   0.001185       9.155759         -2.281677e-13     
   0.001185       9.466856         -2.265973e-13     
   0.001185       9.776695         -2.035195e-13     
   0.001185       10.084440        -1.713153e-13     
   0.001185       10.389261        -1.376538e-13     
   0.001185       10.690338        -1.067577e-13     
   0.001185       10.986857        -8.051955e-14     
   0.001185       11.278020        -5.939216e-14     
   0.001185       11.563042        -4.303526e-14     
   0.001185       11.841155        -3.074857e-14     
   0.001185       12.111608        -2.173560e-14     
   0.001185       12.373673        -1.524660e-14     
   0.001185       12.626644        -1.064262e-14     
   0.001185       12.869837        -7.412904e-15     
   0.001185       13.102598        -5.167153e-15     
   0.001185       13.324299        -3.614655e-15     
   0.001185       13.534343        -2.540143e-15     
   0.001185       13.732162        -1.794111e-15     
   0.001185       13.917225        -1.274416e-15     
   0.001185       14.089032        -9.120765e-16     
   0.001185       14.247120        -6.590441e-16     
   0.001185       14.391062        -4.793166e-16     
