#       k             kp                  U           
   0.001185       0.001185         1.000000e+00      
   0.001185       0.006239         -1.130781e-11     
   0.001185       0.015318         -3.476546e-11     
   0.001185       0.028399         -7.515944e-11     
   0.001185       0.045447         -1.351266e-10     
   0.001185       0.066417         -2.168067e-10     
   0.001185       0.091251         -3.219571e-10     
   0.001185       0.119882         -4.520216e-10     
   0.001185       0.152235         -6.081804e-10     
   0.001185       0.188220         -7.913868e-10     
   0.001185       0.227742         -1.002397e-09     
   0.001185       0.270694         -1.241789e-09     
   0.001185       0.316959         -1.509970e-09     
   0.001185       0.366414         -1.807173e-09     
   0.001185       0.418925         -2.133428e-09     
   0.001185       0.474351         -2.488520e-09     
   0.001185       0.532541         -2.871920e-09     
   0.001185       0.593339         -3.282704e-09     
   0.001185       0.656582         -3.719442e-09     
   0.001185       0.722098         -4.180091e-09     
   0.001185       0.789711         -4.661875e-09     
   0.001185       0.859239         -5.161193e-09     
   0.001185       0.930495         -5.673540e-09     
   0.001185       1.003286         -6.193482e-09     
   0.001185       1.077416         -6.714681e-09     
   0.001185       1.152685         -7.229997e-09     
   0.001185       1.228890         -7.731651e-09     
   0.001185       1.305826         -8.211465e-09     
   0.001185       1.383286         2.086360e-07      
   0.001185       1.461060         2.118172e-07      
   0.001185       1.538940         2.105058e-07      
   0.001185       1.616714         2.044183e-07      
   0.001185       1.694174         1.934705e-07      
   0.001185       1.771110         1.777891e-07      
   0.001185       1.847315         1.577088e-07      
   0.001185       1.922584         1.337553e-07      
   0.001185       1.996714         1.066142e-07      
   0.001185       2.069505         7.709160e-08      
   0.001185       2.140761         4.606618e-08      
   0.001185       2.210289         1.444073e-08      
   0.001185       2.277902         -1.690533e-08     
   0.001185       2.343418         -4.715699e-08     
   0.001185       2.406661         -7.559681e-08     
   0.001185       2.467459         -1.016272e-07     
   0.001185       2.525649         -1.247824e-07     
   0.001185       2.581075         -1.447305e-07     
   0.001185       2.633586         -1.612655e-07     
   0.001185       2.683041         -1.742935e-07     
   0.001185       2.729306         -1.838134e-07     
   0.001185       2.772258         -1.898942e-07     
   0.001185       2.811780         -1.926514e-07     
   0.001185       2.847765         -1.922224e-07     
   0.001185       2.880118         -1.887422e-07     
   0.001185       2.908749         -1.823158e-07     
   0.001185       2.933583         -1.729881e-07     
   0.001185       2.954553         -1.606976e-07     
   0.001185       2.971601         -1.451973e-07     
   0.001185       2.984682         -1.258770e-07     
   0.001185       2.993761         -1.012509e-07     
   0.001185       2.998815         -6.666104e-08     
   0.001185       3.004739         -1.339241e-07     
   0.001185       3.024957         -2.072311e-07     
   0.001185       3.061273         -2.657094e-07     
   0.001185       3.113597         -3.187281e-07     
   0.001185       3.181789         -3.680151e-07     
   0.001185       3.265666         -4.123140e-07     
   0.001185       3.365002         -4.486415e-07     
   0.001185       3.479529         -4.731604e-07     
   0.001185       3.608938         -4.821624e-07     
   0.001185       3.752880         -4.731488e-07     
   0.001185       3.910968         -4.457507e-07     
   0.001185       4.082775         -4.021341e-07     
   0.001185       4.267838         -3.466615e-07     
   0.001185       4.465657         -2.849083e-07     
   0.001185       4.675701         -2.224566e-07     
   0.001185       4.897402         -1.639497e-07     
   0.001185       5.130163         -1.126417e-07     
   0.001185       5.373356         -7.035847e-08     
   0.001185       5.626327         -3.767236e-08     
   0.001185       5.888392         -1.415854e-08     
   0.001185       6.158845         1.310886e-09      
   0.001185       6.436958         1.026287e-08      
   0.001185       6.721980         1.434602e-08      
   0.001185       7.013143         1.511289e-08      
   0.001185       7.309662         1.387852e-08      
   0.001185       7.610739         1.165363e-08      
   0.001185       7.915560         9.140716e-09      
   0.001185       8.223305         6.770827e-09      
   0.001185       8.533144         4.763564e-09      
   0.001185       8.844241         3.190470e-09      
   0.001185       9.155759         2.033179e-09      
   0.001185       9.466856         1.227872e-09      
   0.001185       9.776695         6.960126e-10      
   0.001185       10.084440        3.626689e-10      
   0.001185       10.389261        1.652324e-10      
   0.001185       10.690338        5.590184e-11      
   0.001185       10.986857        6.580626e-13      
   0.001185       11.278020        -2.329862e-11     
   0.001185       11.563042        -3.040185e-11     
   0.001185       11.841155        -2.928761e-11     
   0.001185       12.111608        -2.483662e-11     
   0.001185       12.373673        -1.960366e-11     
   0.001185       12.626644        -1.474807e-11     
   0.001185       12.869837        -1.072492e-11     
   0.001185       13.102598        -7.592695e-12     
   0.001185       13.324299        -5.258995e-12     
   0.001185       13.534343        -3.569361e-12     
   0.001185       13.732162        -2.652173e-12     
   0.001185       13.917225        -1.717489e-12     
   0.001185       14.089032        -1.088471e-12     
   0.001185       14.247120        -6.704541e-13     
   0.001185       14.391062        -3.949200e-13     
   0.001185       14.520471        -2.155268e-13     
   0.001185       14.634998        -1.005686e-13     
   0.001185       14.734334        -2.910123e-14     
   0.001185       14.818211        1.310722e-14      
   0.001185       14.886403        3.518964e-14      
   0.001185       14.938727        4.350641e-14      
   0.001185       14.975043        4.095487e-14      
   0.001185       14.995261        1.470737e-13      
   0.006239       0.001185         -1.130785e-11     
   0.006239       0.006239         1.000000e+00      
   0.006239       0.015318         -2.791645e-10     
   0.006239       0.028399         -6.035257e-10     
   0.006239       0.045447         -1.085059e-09     
   0.006239       0.066417         -1.740945e-09     
   0.006239       0.091251         -2.585296e-09     
   0.006239       0.119882         -3.629707e-09     
   0.006239       0.152235         -4.883652e-09     
   0.006239       0.188220         -6.354790e-09     
   0.006239       0.227742         -8.049189e-09     
   0.006239       0.270694         -9.971493e-09     
   0.006239       0.316959         -1.212498e-08     
   0.006239       0.366414         -1.451150e-08     
   0.006239       0.418925         -1.713132e-08     
   0.006239       0.474351         -1.998269e-08     
   0.006239       0.532541         -2.306139e-08     
   0.006239       0.593339         -2.635997e-08     
   0.006239       0.656582         -2.986697e-08     
   0.006239       0.722098         -3.356597e-08     
   0.006239       0.789711         -3.743470e-08     
   0.006239       0.859239         -4.144423e-08     
   0.006239       0.930495         -4.555839e-08     
   0.006239       1.003286         -4.973353e-08     
   0.006239       1.077416         -5.391877e-08     
   0.006239       1.152685         -5.805678e-08     
   0.006239       1.228890         -6.208509e-08     
   0.006239       1.305826         -6.593801e-08     
   0.006239       1.383286         1.675261e-06      
   0.006239       1.461060         1.700807e-06      
   0.006239       1.538940         1.690278e-06      
   0.006239       1.616714         1.641399e-06      
   0.006239       1.694174         1.553491e-06      
   0.006239       1.771110         1.427574e-06      
   0.006239       1.847315         1.266335e-06      
   0.006239       1.922584         1.073994e-06      
   0.006239       1.996714         8.560573e-07      
   0.006239       2.069505         6.189967e-07      
   0.006239       2.140761         3.698687e-07      
   0.006239       2.210289         1.159224e-07      
   0.006239       2.277902         -1.357807e-07     
   0.006239       2.343418         -3.786961e-07     
   0.006239       2.406661         -6.070628e-07     
   0.006239       2.467459         -8.160819e-07     
   0.006239       2.525649         -1.002015e-06     
   0.006239       2.581075         -1.162194e-06     
   0.006239       2.633586         -1.294967e-06     
   0.006239       2.683041         -1.399580e-06     
   0.006239       2.729306         -1.476022e-06     
   0.006239       2.772258         -1.524849e-06     
   0.006239       2.811780         -1.546988e-06     
   0.006239       2.847765         -1.543543e-06     
   0.006239       2.880118         -1.515595e-06     
   0.006239       2.908749         -1.463991e-06     
   0.006239       2.933583         -1.389090e-06     
   0.006239       2.954553         -1.290397e-06     
   0.006239       2.971601         -1.165930e-06     
