#       k             kp                  U           
   0.001185       0.001185         1.000000e+00      
   0.001185       0.006239         -2.964978e-13     
   0.001185       0.015318         -9.115757e-13     
   0.001185       0.028399         -1.970759e-12     
   0.001185       0.045447         -3.543251e-12     
   0.001185       0.066417         -5.685314e-12     
   0.001185       0.091251         -8.443333e-12     
   0.001185       0.119882         -1.185571e-11     
   0.001185       0.152235         -1.595424e-11     
   0.001185       0.188220         -2.076515e-11     
   0.001185       0.227742         -2.630995e-11     
   0.001185       0.270694         -3.260588e-11     
   0.001185       0.316959         -3.966611e-11     
   0.001185       0.366414         -4.749934e-11     
   0.001185       0.418925         -5.610890e-11     
   0.001185       0.474351         -6.549111e-11     
   0.001185       0.532541         -7.563298e-11     
   0.001185       0.593339         -8.650921e-11     
   0.001185       0.656582         -9.807875e-11     
   0.001185       0.722098         -1.102810e-10     
   0.001185       0.789711         -1.230320e-10     
   0.001185       0.859239         -1.362214e-10     
   0.001185       0.930495         -1.497100e-10     
   0.001185       1.003286         -1.633292e-10     
   0.001185       1.077416         -1.768815e-10     
   0.001185       1.152685         -1.901444e-10     
   0.001185       1.228890         -2.028756e-10     
   0.001185       1.305826         -2.148203e-10     
   0.001185       1.383286         -2.257218e-10     
   0.001185       1.461060         -2.353311e-10     
   0.001185       1.538940         -2.434196e-10     
   0.001185       1.616714         -2.497896e-10     
   0.001185       1.694174         -2.542845e-10     
   0.001185       1.771110         -2.567973e-10     
   0.001185       1.847315         -2.572760e-10     
   0.001185       1.922584         -2.557259e-10     
   0.001185       1.996714         -2.522096e-10     
   0.001185       2.069505         -2.468424e-10     
   0.001185       2.140761         -2.397866e-10     
   0.001185       2.210289         -2.312426e-10     
   0.001185       2.277902         -2.214385e-10     
   0.001185       2.343418         -2.106196e-10     
   0.001185       2.406661         -1.990373e-10     
   0.001185       2.467459         -1.869391e-10     
   0.001185       2.525649         -1.745594e-10     
   0.001185       2.581075         -1.621125e-10     
   0.001185       2.633586         -1.497861e-10     
   0.001185       2.683041         -1.377381e-10     
   0.001185       2.729306         -1.260938e-10     
   0.001185       2.772258         -1.149447e-10     
   0.001185       2.811780         -1.043485e-10     
   0.001185       2.847765         -9.432937e-11     
   0.001185       2.880118         -8.487756e-11     
   0.001185       2.908749         -7.594821e-11     
   0.001185       2.933583         -6.745711e-11     
   0.001185       2.954553         -5.927046e-11     
   0.001185       2.971601         -5.118146e-11     
   0.001185       2.984682         -4.285251e-11     
   0.001185       2.993761         -3.364418e-11     
   0.001185       2.998815         -2.185333e-11     
   0.001185       3.004739         -1.553308e-08     
   0.001185       3.024957         -2.421006e-08     
   0.001185       3.061273         -3.147120e-08     
   0.001185       3.113597         -3.856581e-08     
   0.001185       3.181789         -4.590312e-08     
   0.001185       3.265666         -5.357703e-08     
   0.001185       3.365002         -6.146812e-08     
   0.001185       3.479529         -6.927053e-08     
   0.001185       3.608938         -7.650917e-08     
   0.001185       3.752880         -8.257210e-08     
   0.001185       3.910968         -8.677072e-08     
   0.001185       4.082775         -8.843178e-08     
   0.001185       4.267838         -8.701403e-08     
   0.001185       4.465657         -8.223137e-08     
