#       k             kp                  U           
   0.001185       0.001185         1.000000e+00      
   0.001185       0.006239         -1.291554e-11     
   0.001185       0.015318         -3.970925e-11     
   0.001185       0.028399         -8.585298e-11     
   0.001185       0.045447         -1.543742e-10     
   0.001185       0.066417         -2.477545e-10     
   0.001185       0.091251         -3.680767e-10     
   0.001185       0.119882         -5.171230e-10     
   0.001185       0.152235         -6.964541e-10     
   0.001185       0.188220         -9.074756e-10     
   0.001185       0.227742         -1.151493e-09     
   0.001185       0.270694         -1.429753e-09     
   0.001185       0.316959         -1.743458e-09     
   0.001185       0.366414         -2.093762e-09     
   0.001185       0.418925         -2.481717e-09     
   0.001185       0.474351         -2.908186e-09     
   0.001185       0.532541         -3.373705e-09     
   0.001185       0.593339         -3.878299e-09     
   0.001185       0.656582         -4.421253e-09     
   0.001185       0.722098         -5.000856e-09     
   0.001185       0.789711         -5.614131e-09     
   0.001185       0.859239         -6.256566e-09     
   0.001185       0.930495         -6.921895e-09     
   0.001185       1.003286         -7.601940e-09     
   0.001185       1.077416         -8.286552e-09     
   0.001185       1.152685         -8.963681e-09     
   0.001185       1.228890         -9.619596e-09     
   0.001185       1.305826         -1.023926e-08     
   0.001185       1.383286         -1.080689e-08     
   0.001185       1.461060         -1.130661e-08     
   0.001185       1.538940         -1.172328e-08     
   0.001185       1.616714         -1.204338e-08     
   0.001185       1.694174         -1.225592e-08     
   0.001185       1.771110         -1.235327e-08     
   0.001185       1.847315         -1.233189e-08     
   0.001185       1.922584         -1.219285e-08     
   0.001185       1.996714         -1.194200e-08     
   0.001185       2.069505         -1.158975e-08     
   0.001185       2.140761         -1.115042e-08     
   0.001185       2.210289         -1.064109e-08     
   0.001185       2.277902         -1.008014e-08     
   0.001185       2.343418         -9.485623e-09     
   0.001185       2.406661         -8.873780e-09     
   0.001185       2.467459         -8.257947e-09     
   0.001185       2.525649         -1.681723e-07     
   0.001185       2.581075         -2.045517e-07     
   0.001185       2.633586         -2.316182e-07     
   0.001185       2.683041         -2.505527e-07     
   0.001185       2.729306         -2.624252e-07     
   0.001185       2.772258         -2.681963e-07     
   0.001185       2.811780         -2.687082e-07     
   0.001185       2.847765         -2.646715e-07     
   0.001185       2.880118         -2.566546e-07     
   0.001185       2.908749         -2.450690e-07     
   0.001185       2.933583         -2.301508e-07     
   0.001185       2.954553         -2.119210e-07     
   0.001185       2.971601         -1.900995e-07     
   0.001185       2.984682         -1.638879e-07     
   0.001185       2.993761         -1.313152e-07     
   0.001185       2.998815         -8.626799e-08     
   0.001185       3.004739         -1.728765e-07     
   0.001185       3.024957         -2.652023e-07     
   0.001185       3.061273         -3.348201e-07     
   0.001185       3.113597         -3.929097e-07     
   0.001185       3.181789         -4.413120e-07     
   0.001185       3.265666         -4.789211e-07     
   0.001185       3.365002         -5.035957e-07     
   0.001185       3.479529         -5.132402e-07     
   0.001185       3.608938         -5.065608e-07     
   0.001185       3.752880         -4.835484e-07     
   0.001185       3.910968         -4.456705e-07     
   0.001185       4.082775         -3.957700e-07     
   0.001185       4.267838         -3.377153e-07     
   0.001185       4.465657         -2.758876e-07     
   0.001185       4.675701         -2.146120e-07     
   0.001185       4.897402         -1.576436e-07     
   0.001185       5.130163         -1.077939e-07     
   0.001185       5.373356         -6.674573e-08     
   0.001185       5.626327         -3.505898e-08     
   0.001185       5.888392         -1.233375e-08     
   0.001185       6.158845         2.527507e-09      
   0.001185       6.436958         1.102289e-08      
   0.001185       6.721980         1.477460e-08      
   0.001185       7.013143         1.531117e-08      
   0.001185       7.309662         1.392602e-08      
   0.001185       7.610739         1.161066e-08      
   0.001185       7.915560         9.050892e-09      
   0.001185       8.223305         6.663852e-09      
   0.001185       8.533144         4.658030e-09      
   0.001185       8.844241         3.096617e-09      
   0.001185       9.155759         1.955386e-09      
   0.001185       9.466856         1.166757e-09      
   0.001185       9.776695         6.500611e-10      
   0.001185       10.084440        3.293932e-10      
   0.001185       10.389261        1.419252e-10      
   0.001185       10.690338        4.006354e-11      
   0.001185       10.986857        -9.806105e-12     
   0.001185       11.278020        -3.002927e-11     
   0.001185       11.563042        -3.461867e-11     
   0.001185       11.841155        -3.185958e-11     
   0.001185       12.111608        -2.636086e-11     
   0.001185       12.373673        -2.047762e-11     
   0.001185       12.626644        -1.522886e-11     
   0.001185       12.869837        -1.097450e-11     
   0.001185       13.102598        -7.710540e-12     
   0.001185       13.324299        -5.304672e-12     
   0.001185       13.534343        -3.577597e-12     
   0.001185       13.732162        -2.642607e-12     
   0.001185       13.917225        -1.700818e-12     
   0.001185       14.089032        -1.070228e-12     
   0.001185       14.247120        -6.521642e-13     
   0.001185       14.391062        -3.779974e-13     
   0.001185       14.520471        -2.007117e-13     
   0.001185       14.634998        -8.840643e-14     
   0.001185       14.734334        -1.951526e-14     
   0.001185       14.818211        2.024908e-14      
   0.001185       14.886403        4.020102e-14      
   0.001185       14.938727        4.662373e-14      
   0.001185       14.975043        4.040664e-14      
   0.001185       14.995261        1.379099e-12      
   0.006239       0.001185         -1.291577e-11     
   0.006239       0.006239         1.000000e+00      
   0.006239       0.015318         -3.188687e-10     
   0.006239       0.028399         -6.894070e-10     
   0.006239       0.045447         -1.239638e-09     
   0.006239       0.066417         -1.989491e-09     
   0.006239       0.091251         -2.955688e-09     
   0.006239       0.119882         -4.152543e-09     
   0.006239       0.152235         -5.592588e-09     
   0.006239       0.188220         -7.287110e-09     
   0.006239       0.227742         -9.246594e-09     
   0.006239       0.270694         -1.148104e-08     
   0.006239       0.316959         -1.400013e-08     
   0.006239       0.366414         -1.681310e-08     
   0.006239       0.418925         -1.992842e-08     
   0.006239       0.474351         -2.335301e-08     
   0.006239       0.532541         -2.709118e-08     
   0.006239       0.593339         -3.114312e-08     
   0.006239       0.656582         -3.550310e-08     
   0.006239       0.722098         -4.015739e-08     
   0.006239       0.789711         -4.508206e-08     
   0.006239       0.859239         -5.024090e-08     
   0.006239       0.930495         -5.558359e-08     
   0.006239       1.003286         -6.104446e-08     
   0.006239       1.077416         -6.654200e-08     
   0.006239       1.152685         -7.197947e-08     
   0.006239       1.228890         -7.724659e-08     
   0.006239       1.305826         -8.222266e-08     
   0.006239       1.383286         -8.678084e-08     
   0.006239       1.461060         -9.079369e-08     
   0.006239       1.538940         -9.413968e-08     
   0.006239       1.616714         -9.671024e-08     
   0.006239       1.694174         -9.841704e-08     
   0.006239       1.771110         -9.919882e-08     
   0.006239       1.847315         -9.902722e-08     
   0.006239       1.922584         -9.791079e-08     
   0.006239       1.996714         -9.589649e-08     
   0.006239       2.069505         -9.306797e-08     
   0.006239       2.140761         -8.954012e-08     
   0.006239       2.210289         -8.545012e-08     
   0.006239       2.277902         -8.094559e-08     
   0.006239       2.343418         -7.617150e-08     
   0.006239       2.406661         -7.125825e-08     
   0.006239       2.467459         -6.631293e-08     
   0.006239       2.525649         -1.350483e-06     
   0.006239       2.581075         -1.642602e-06     
   0.006239       2.633586         -1.859939e-06     
   0.006239       2.683041         -2.011976e-06     
   0.006239       2.729306         -2.107306e-06     
   0.006239       2.772258         -2.153644e-06     
   0.006239       2.811780         -2.157749e-06     
   0.006239       2.847765         -2.125331e-06     
   0.006239       2.880118         -2.060952e-06     
   0.006239       2.908749         -1.967917e-06     
   0.006239       2.933583         -1.848122e-06     
   0.006239       2.954553         -1.701735e-06     
   0.006239       2.971601         -1.526506e-06     
   0.006239       2.984682         -1.316026e-06     
   0.006239       2.993761         -1.054466e-06     
   0.006239       2.998815         -6.927348e-07     
   0.006239       3.004739         -1.388204e-06     
   0.006239       3.024957         -2.129582e-06     
   0.006239       3.061273         -2.688612e-06     
   0.006239       3.113597         -3.155071e-06     
   0.006239       3.181789         -3.543738e-06     
   0.006239       3.265666         -3.845735e-06     
   0.006239       3.365002         -4.043867e-06     
   0.006239       3.479529         -4.121309e-06     
   0.006239       3.608938         -4.067669e-06     
   0.006239       3.752880         -3.882878e-06     
   0.006239       3.910968         -3.578718e-06     
   0.006239       4.082775         -3.178017e-06     
   0.006239       4.267838         -2.711840e-06     
   0.006239       4.465657         -2.215366e-06     
   0.006239       4.675701         -1.723326e-06     
   0.006239       4.897402         -1.265873e-06     
   0.006239       5.130163         -8.655828e-07     
   0.006239       5.373356         -5.359685e-07     
   0.006239       5.626327         -2.815256e-07     
   0.006239       5.888392         -9.904308e-08     
   0.006239       6.158845         2.029233e-08      
   0.006239       6.436958         8.851027e-08      
   0.006239       6.721980         1.186368e-07      
   0.006239       7.013143         1.229460e-07      
   0.006239       7.309662         1.118238e-07      
   0.006239       7.610739         9.323197e-08      
   0.006239       7.915560         7.267750e-08      
   0.006239       8.223305         5.350995e-08      
   0.006239       8.533144         3.740348e-08      
   0.006239       8.844241         2.486552e-08      
   0.006239       9.155759         1.570157e-08      
   0.006239       9.466856         9.368960e-09      
   0.006239       9.776695         5.219940e-09      
   0.006239       10.084440        2.645005e-09      
   0.006239       10.389261        1.139651e-09      
   0.006239       10.690338        3.217083e-10      
   0.006239       10.986857        -7.874229e-11     
   0.006239       11.278020        -2.411333e-10     
   0.006239       11.563042        -2.779862e-10     
   0.006239       11.841155        -2.558311e-10     
   0.006239       12.111608        -2.116769e-10     
   0.006239       12.373673        -1.644348e-10     
   0.006239       12.626644        -1.222875e-10     
   0.006239       12.869837        -8.812516e-11     
   0.006239       13.102598        -6.191568e-11     
   0.006239       13.324299        -4.259662e-11     
   0.006239       13.534343        -2.872824e-11     
   0.006239       13.732162        -2.122031e-11     
   0.006239       13.917225        -1.365773e-11     
   0.006239       14.089032        -8.594072e-12     
   0.006239       14.247120        -5.237000e-12     
   0.006239       14.391062        -3.035421e-12     
   0.006239       14.520471        -1.611796e-12     
   0.006239       14.634998        -7.099650e-13     
   0.006239       14.734334        -1.567479e-13     
   0.006239       14.818211        1.625841e-13      
   0.006239       14.886403        3.228310e-13      
   0.006239       14.938727        3.744622e-13      
   0.006239       14.975043        3.246951e-13      
   0.006239       14.995261        1.099498e-11      
   0.015318       0.001185         -3.971380e-11     
   0.015318       0.006239         -3.188994e-10     
   0.015318       0.015318         1.000000e+00      
   0.015318       0.028399         -2.119809e-09     
   0.015318       0.045447         -3.811676e-09     
   0.015318       0.066417         -6.117345e-09     
   0.015318       0.091251         -9.088239e-09     
   0.015318       0.119882         -1.276837e-08     
   0.015318       0.152235         -1.719626e-08     
   0.015318       0.188220         -2.240664e-08     
   0.015318       0.227742         -2.843173e-08     
   0.015318       0.270694         -3.530231e-08     
   0.015318       0.316959         -4.304810e-08     
   0.015318       0.366414         -5.169757e-08     
   0.015318       0.418925         -6.127671e-08     
   0.015318       0.474351         -7.180685e-08     
   0.015318       0.532541         -8.330122e-08     
   0.015318       0.593339         -9.576045e-08     
   0.015318       0.656582         -1.091669e-07     
