#       k             kp                  U           
   0.001185       0.001185         1.000000e+00      
   0.001185       0.006239         -2.540423e-15     
   0.001185       0.015318         -7.810118e-15     
   0.001185       0.028399         -1.688264e-14     
   0.001185       0.045447         -3.034462e-14     
   0.001185       0.066417         -4.866282e-14     
   0.001185       0.091251         -7.220413e-14     
   0.001185       0.119882         -1.012437e-13     
   0.001185       0.152235         -1.359675e-13     
   0.001185       0.188220         -1.764718e-13     
   0.001185       0.227742         -2.227601e-13     
   0.001185       0.270694         -2.747404e-13     
   0.001185       0.316959         -3.322208e-13     
   0.001185       0.366414         -3.949054e-13     
   0.001185       0.418925         -4.623912e-13     
   0.001185       0.474351         -5.341654e-13     
   0.001185       0.532541         -6.096034e-13     
   0.001185       0.593339         -6.879690e-13     
   0.001185       0.656582         -7.684161e-13     
   0.001185       0.722098         -8.499926e-13     
   0.001185       0.789711         -9.316469e-13     
   0.001185       0.859239         -1.012238e-12     
   0.001185       0.930495         -1.090546e-12     
   0.001185       1.003286         -1.165294e-12     
   0.001185       1.077416         -1.235163e-12     
   0.001185       1.152685         -1.298819e-12     
   0.001185       1.228890         -1.354943e-12     
   0.001185       1.305826         -1.402259e-12     
   0.001185       1.383286         -1.439572e-12     
   0.001185       1.461060         -1.465803e-12     
   0.001185       1.538940         -1.480027e-12     
   0.001185       1.616714         -1.481506e-12     
   0.001185       1.694174         -1.469727e-12     
   0.001185       1.771110         -1.444427e-12     
   0.001185       1.847315         -1.405615e-12     
   0.001185       1.922584         -1.353590e-12     
   0.001185       1.996714         -1.288945e-12     
   0.001185       2.069505         -1.212563e-12     
   0.001185       2.140761         -1.125602e-12     
   0.001185       2.210289         -1.029475e-12     
   0.001185       2.277902         -9.258113e-13     
   0.001185       2.343418         -8.164228e-13     
   0.001185       2.406661         -7.032531e-13     
   0.001185       2.467459         -5.883292e-13     
   0.001185       2.525649         -4.737092e-13     
   0.001185       2.581075         -3.614317e-13     
   0.001185       2.633586         -2.534667e-13     
   0.001185       2.683041         -1.516722e-13     
   0.001185       2.729306         -5.775578e-14     
   0.001185       2.772258         2.675571e-14      
   0.001185       2.811780         1.005379e-13      
   0.001185       2.847765         1.624816e-13      
   0.001185       2.880118         2.116930e-13      
   0.001185       2.908749         2.474816e-13      
   0.001185       2.933583         2.693252e-13      
   0.001185       2.954553         2.767999e-13      
   0.001185       2.971601         2.694328e-13      
   0.001185       2.984682         2.463525e-13      
   0.001185       2.993761         2.052577e-13      
   0.001185       2.998815         1.377335e-13      
   0.001185       3.004739         2.828171e-13      
   0.001185       3.024957         4.697880e-13      
   0.001185       3.061273         6.762857e-13      
   0.001185       3.113597         9.397537e-13      
   0.001185       3.181789         1.283063e-12      
