#       k             kp                 U11                    U12                    U21                    U22          
   0.001185       0.001185         1.000000e+00           3.620796e-19           7.526570e-19           1.000000e+00      
   0.001185       0.006239         -3.499534e-10          8.085426e-16           6.158165e-18           -3.259232e-23     
   0.001185       0.015318         -1.075168e-09          1.533652e-14           2.075484e-17           -6.040563e-22     
   0.001185       0.028399         -2.319687e-09          1.206110e-13           5.626182e-17           -4.480055e-21     
   0.001185       0.045447         -4.151951e-09          6.224489e-13           1.455476e-16           -2.054186e-20     
   0.001185       0.066417         -6.606767e-09          2.557937e-12           3.630401e-16           -6.984608e-20     
   0.001185       0.091251         -9.676429e-09          9.130744e-12           8.482355e-16           -1.932639e-19     
   0.001185       0.119882         -1.329800e-08          2.929774e-11           1.824346e-15           -4.590100e-19     
   0.001185       0.152235         -1.733904e-08          8.548622e-11           3.600120e-15           -9.670144e-19     
   0.001185       0.188220         -2.158407e-08          2.279737e-10           6.542303e-15           -1.845772e-18     
   0.001185       0.227742         -2.572451e-08          5.582556e-10           1.101269e-14           -3.236637e-18     
   0.001185       0.270694         -2.935439e-08          1.262235e-09           1.727793e-14           -5.261530e-18     
   0.001185       0.316959         -3.197377e-08          2.651190e-09           2.541750e-14           -2.638853e-15     
   0.001185       0.366414         -3.300096e-08          5.204871e-09           3.526457e-14           -4.915245e-15     
   0.001185       0.418925         -3.179340e-08          9.608168e-09           4.640723e-14           -8.470486e-15     
   0.001185       0.474351         -2.767661e-08          1.677190e-08           5.825135e-14           -1.362188e-14     
   0.001185       0.532541         -1.998056e-08          2.783012e-08           7.011922e-14           -2.060453e-14     
   0.001185       0.593339         -8.082777e-09          4.411009e-08           8.137114e-14           -2.952097e-14     
   0.001185       0.656582         8.542359e-09           6.707531e-08           9.147292e-14           -4.032363e-14     
   0.001185       0.722098         3.026974e-08           9.824560e-08           1.000076e-13           -5.282885e-14     
   0.001185       0.789711         5.726780e-08           1.390996e-07           1.067469e-13           -6.671682e-14     
   0.001185       0.859239         8.944558e-08           1.909666e-07           1.115728e-13           -8.158741e-14     
   0.001185       0.930495         1.264088e-07           2.549134e-07           1.144668e-13           -9.699285e-14     
   0.001185       1.003286         1.674318e-07           3.316342e-07           1.154943e-13           -1.124699e-13     
   0.001185       1.077416         2.114526e-07           4.213493e-07           1.147973e-13           -1.275660e-13     
   0.001185       1.152685         2.570953e-07           5.237213e-07           1.354914e-15           -1.418683e-13     
   0.001185       1.228890         3.027249e-07           6.377960e-07           1.072950e-15           -8.273327e-16     
   0.001185       1.305826         3.465308e-07           7.619770e-07           7.104169e-16           -1.294026e-15     
   0.001185       1.383286         3.866370e-07           8.940388e-07           2.728975e-16           -1.931779e-15     
   0.001185       1.461060         4.212279e-07           1.031186e-06           -2.269919e-16          -2.764824e-15     
   0.001185       1.538940         4.486807e-07           1.170155e-06           -7.696524e-16          -3.809090e-15     
   0.001185       1.616714         4.676873e-07           1.307362e-06           -1.329470e-15          -5.069046e-15     
   0.001185       1.694174         4.773550e-07           1.439081e-06           -1.876653e-15          -6.535331e-15     
   0.001185       1.771110         4.772736e-07           1.561649e-06           -2.379744e-15          -8.183558e-15     
   0.001185       1.847315         4.675398e-07           1.671668e-06           -2.808521e-15          -9.974581e-15     
