#       k             kp                  U           
   0.001185       0.001185         1.000000e+00      
   0.001185       0.006239         -1.036198e-10     
   0.001185       0.015318         -3.185461e-10     
   0.001185       0.028399         -6.884794e-10     
   0.001185       0.045447         -1.237060e-09     
   0.001185       0.066417         -1.982636e-09     
   0.001185       0.091251         -2.938778e-09     
   0.001185       0.119882         -4.114246e-09     
   0.001185       0.152235         -5.512632e-09     
   0.001185       0.188220         -7.131827e-09     
   0.001185       0.227742         -8.963361e-09     
   0.001185       0.270694         -1.099168e-08     
   0.001185       0.316959         -1.319344e-08     
   0.001185       0.366414         -1.553676e-08     
   0.001185       0.418925         -1.798070e-08     
   0.001185       0.474351         -2.047474e-08     
   0.001185       0.532541         -2.295863e-08     
   0.001185       0.593339         -2.536249e-08     
   0.001185       0.656582         -2.760742e-08     
   0.001185       0.722098         -2.960681e-08     
   0.001185       0.789711         -3.126856e-08     
   0.001185       0.859239         -3.249857e-08     
   0.001185       0.930495         -3.320591e-08     
   0.001185       1.003286         -3.331015e-08     
   0.001185       1.077416         -3.275105e-08     
   0.001185       1.152685         -3.150087e-08     
   0.001185       1.228890         -2.957858e-08     
   0.001185       1.305826         -2.706448e-08     
   0.001185       1.383286         -2.411208e-08     
   0.001185       1.461060         -2.095255e-08     
   0.001185       1.538940         2.680405e-06      
   0.001185       1.616714         2.278696e-06      
   0.001185       1.694174         1.886485e-06      
   0.001185       1.771110         1.522559e-06      
   0.001185       1.847315         1.197443e-06      
   0.001185       1.922584         9.145629e-07      
   0.001185       1.996714         6.725520e-07      
   0.001185       2.069505         4.676327e-07      
   0.001185       2.140761         2.953673e-07      
   0.001185       2.210289         1.515834e-07      
   0.001185       2.277902         3.266203e-08      
   0.001185       2.343418         -6.450534e-08     
   0.001185       2.406661         -1.426507e-07     
   0.001185       2.467459         -2.042322e-07     
   0.001185       2.525649         -2.514849e-07     
   0.001185       2.581075         -2.864327e-07     
   0.001185       2.633586         -3.108860e-07     
   0.001185       2.683041         -3.264386e-07     
   0.001185       2.729306         -3.344690e-07     
   0.001185       2.772258         -3.361464e-07     
   0.001185       2.811780         -3.324389e-07     
   0.001185       2.847765         -3.241211e-07     
   0.001185       2.880118         -3.117804e-07     
   0.001185       2.908749         -2.958138e-07     
   0.001185       2.933583         -2.764133e-07     
   0.001185       2.954553         -2.535238e-07     
   0.001185       2.971601         -2.267406e-07     
   0.001185       2.984682         -1.950517e-07     
   0.001185       2.993761         -1.560578e-07     
   0.001185       2.998815         -1.024415e-07     
   0.001185       3.004739         -2.051004e-07     
   0.001185       3.024957         -3.136982e-07     
   0.001185       3.061273         -3.941099e-07     
   0.001185       3.113597         -4.596399e-07     
   0.001185       3.181789         -5.127811e-07     
   0.001185       3.265666         -5.527163e-07     
   0.001185       3.365002         -5.774858e-07     
   0.001185       3.479529         -5.851719e-07     
   0.001185       3.608938         -5.747044e-07     
   0.001185       3.752880         -5.463654e-07     
   0.001185       3.910968         -5.019800e-07     
   0.001185       4.082775         -4.447992e-07     
   0.001185       4.267838         -3.791204e-07     
   0.001185       4.465657         -3.097367e-07     
   0.001185       4.675701         -2.413327e-07     
   0.001185       4.897402         -1.779413e-07     
   0.001185       5.130163         -1.225551e-07     
   0.001185       5.373356         -7.693922e-08     
   0.001185       5.626327         -4.164935e-08     
   0.001185       5.888392         -1.621411e-08     
   0.001185       6.158845         5.794525e-10      
   0.001185       6.436958         1.036674e-08      
   0.001185       6.721980         1.491102e-08      
   0.001185       7.013143         1.587254e-08      
   0.001185       7.309662         1.465895e-08      
   0.001185       7.610739         1.235457e-08      
   0.001185       7.915560         9.715885e-09      
   0.001185       8.223305         7.210122e-09      
   0.001185       8.533144         5.078294e-09      
   0.001185       8.844241         3.402255e-09      
   0.001185       9.155759         2.166385e-09      
   0.001185       9.466856         1.305104e-09      
   0.001185       9.776695         7.359338e-10      
   0.001185       10.084440        3.794094e-10      
   0.001185       10.389261        1.687290e-10      
   0.001185       10.690338        5.267094e-11      
   0.001185       10.986857        -5.329345e-12     
   0.001185       11.278020        -2.982478e-11     
   0.001185       11.563042        -3.637214e-11     
   0.001185       11.841155        -3.427410e-11     
   0.001185       12.111608        -2.877249e-11     
   0.001185       12.373673        -2.259323e-11     
   0.001185       12.626644        -1.695764e-11     
   0.001185       12.869837        -1.232594e-11     
   0.001185       13.102598        -8.736231e-12     
   0.001185       13.324299        -6.067513e-12     
   0.001185       13.534343        -4.137137e-12     
   0.001185       13.732162        -3.049205e-12     
   0.001185       13.917225        -1.994601e-12     
   0.001185       14.089032        -1.281961e-12     
   0.001185       14.247120        -8.101603e-13     
   0.001185       14.391062        -5.025572e-13     
   0.001185       14.520471        -2.965636e-13     
   0.001185       14.634998        -1.599615e-13     
   0.001185       14.734334        -7.268645e-14     
   0.001185       14.818211        -1.909519e-14     
   0.001185       14.886403        1.071742e-14      
   0.001185       14.938727        2.406354e-14      
   0.001185       14.975043        2.174332e-14      
   0.001185       14.995261        2.432482e-12      
   0.006239       0.001185         -1.036217e-10     
   0.006239       0.006239         1.000000e+00      
   0.006239       0.015318         -2.557897e-09     
   0.006239       0.028399         -5.528430e-09     
   0.006239       0.045447         -9.933487e-09     
   0.006239       0.066417         -1.592039e-08     
   0.006239       0.091251         -2.359813e-08     
   0.006239       0.119882         -3.303704e-08     
   0.006239       0.152235         -4.426596e-08     
   0.006239       0.188220         -5.726796e-08     
   0.006239       0.227742         -7.197502e-08     
   0.006239       0.270694         -8.826228e-08     
   0.006239       0.316959         -1.059422e-07     
   0.006239       0.366414         -1.247589e-07     
   0.006239       0.418925         -1.443835e-07     
   0.006239       0.474351         -1.644105e-07     
   0.006239       0.532541         -1.843560e-07     
   0.006239       0.593339         -2.036589e-07     
   0.006239       0.656582         -2.216856e-07     
   0.006239       0.722098         -2.377407e-07     
   0.006239       0.789711         -2.510846e-07     
   0.006239       0.859239         -2.609617e-07     
   0.006239       0.930495         -2.666418e-07     
   0.006239       1.003286         -2.674791e-07     
   0.006239       1.077416         -2.629898e-07     
   0.006239       1.152685         -2.529512e-07     
   0.006239       1.228890         -2.375156e-07     
   0.006239       1.305826         -2.173278e-07     
   0.006239       1.383286         -1.936205e-07     
   0.006239       1.461060         -1.682499e-07     
   0.006239       1.538940         2.152314e-05      
   0.006239       1.616714         1.829751e-05      
   0.006239       1.694174         1.514814e-05      
   0.006239       1.771110         1.222587e-05      
   0.006239       1.847315         9.615230e-06      
   0.006239       1.922584         7.343738e-06      
   0.006239       1.996714         5.400419e-06      
   0.006239       2.069505         3.754942e-06      
   0.006239       2.140761         2.371672e-06      
   0.006239       2.210289         1.217107e-06      
   0.006239       2.277902         2.621861e-07      
   0.006239       2.343418         -5.180524e-07     
   0.006239       2.406661         -1.145546e-06     
   0.006239       2.467459         -1.640034e-06     
   0.006239       2.525649         -2.019463e-06     
   0.006239       2.581075         -2.300085e-06     
   0.006239       2.633586         -2.496438e-06     
   0.006239       2.683041         -2.621319e-06     
   0.006239       2.729306         -2.685798e-06     
   0.006239       2.772258         -2.699264e-06     
   0.006239       2.811780         -2.669489e-06     
   0.006239       2.847765         -2.602695e-06     
   0.006239       2.880118         -2.503597e-06     
   0.006239       2.908749         -2.375384e-06     
   0.006239       2.933583         -2.219597e-06     
   0.006239       2.954553         -2.035793e-06     
   0.006239       2.971601         -1.820724e-06     
   0.006239       2.984682         -1.566262e-06     
   0.006239       2.993761         -1.253142e-06     
   0.006239       2.998815         -8.226040e-07     
   0.006239       3.004739         -1.646953e-06     
   0.006239       3.024957         -2.518991e-06     
   0.006239       3.061273         -3.164694e-06     
   0.006239       3.113597         -3.690896e-06     
   0.006239       3.181789         -4.117615e-06     
   0.006239       3.265666         -4.438290e-06     
   0.006239       3.365002         -4.637186e-06     
   0.006239       3.479529         -4.698902e-06     
   0.006239       3.608938         -4.614846e-06     
   0.006239       3.752880         -4.387283e-06     
   0.006239       3.910968         -4.030869e-06     
   0.006239       4.082775         -3.571710e-06     
   0.006239       4.267838         -3.044313e-06     
   0.006239       4.465657         -2.487166e-06     
   0.006239       4.675701         -1.937887e-06     
   0.006239       4.897402         -1.428859e-06     
   0.006239       5.130163         -9.841113e-07     
