#       k             kp                  U           
   0.001185       0.001185         1.000000e+00      
   0.001185       0.006239         -8.603587e-12     
   0.001185       0.015318         -2.645183e-11     
   0.001185       0.028399         -5.718873e-11     
   0.001185       0.045447         -1.028277e-10     
   0.001185       0.066417         -1.650137e-10     
   0.001185       0.091251         -2.451182e-10     
   0.001185       0.119882         -3.443000e-10     
   0.001185       0.152235         -4.635537e-10     
   0.001185       0.188220         -6.037486e-10     
   0.001185       0.227742         -7.656615e-10     
   0.001185       0.270694         -9.499999e-10     
   0.001185       0.316959         -1.157414e-09     
   0.001185       0.366414         -1.388490e-09     
   0.001185       0.418925         -1.643727e-09     
   0.001185       0.474351         -1.923487e-09     
   0.001185       0.532541         -2.227921e-09     
   0.001185       0.593339         -2.556868e-09     
   0.001185       0.656582         -2.909731e-09     
   0.001185       0.722098         -3.285340e-09     
   0.001185       0.789711         -3.681809e-09     
   0.001185       0.859239         -4.096394e-09     
   0.001185       0.930495         -4.525378e-09     
   0.001185       1.003286         -4.963997e-09     
   0.001185       1.077416         -5.406413e-09     
   0.001185       1.152685         -5.845765e-09     
   0.001185       1.228890         -6.274289e-09     
   0.001185       1.305826         -6.683524e-09     
   0.001185       1.383286         -7.064590e-09     
   0.001185       1.461060         -7.408538e-09     
   0.001185       1.538940         -7.706737e-09     
   0.001185       1.616714         -7.951287e-09     
   0.001185       1.694174         -8.135419e-09     
   0.001185       1.771110         -8.253861e-09     
   0.001185       1.847315         -8.303133e-09     
   0.001185       1.922584         -8.281748e-09     
   0.001185       1.996714         -8.190308e-09     
   0.001185       2.069505         -8.031483e-09     
   0.001185       2.140761         -7.809873e-09     
   0.001185       2.210289         -7.531765e-09     
   0.001185       2.277902         -7.204815e-09     
   0.001185       2.343418         -6.837660e-09     
   0.001185       2.406661         -6.439502e-09     
   0.001185       2.467459         -6.019700e-09     
   0.001185       2.525649         -5.587372e-09     
   0.001185       2.581075         -5.151060e-09     
   0.001185       2.633586         -4.718444e-09     
   0.001185       2.683041         -4.296134e-09     
   0.001185       2.729306         -3.889535e-09     
   0.001185       2.772258         -3.502769e-09     
   0.001185       2.811780         -3.138655e-09     
   0.001185       2.847765         -2.798721e-09     
   0.001185       2.880118         -2.483219e-09     
   0.001185       2.908749         -2.191126e-09     
   0.001185       2.933583         -1.920062e-09     
   0.001185       2.954553         -1.666047e-09     
   0.001185       2.971601         -1.422890e-09     
   0.001185       2.984682         -1.180628e-09     
   0.001185       2.993761         -9.208503e-10     
   0.001185       2.998815         -5.958747e-10     
   0.001185       3.004739         -1.387112e-07     
   0.001185       3.024957         -2.144202e-07     
   0.001185       3.061273         -2.744373e-07     
   0.001185       3.113597         -3.283853e-07     
   0.001185       3.181789         -3.780118e-07     
   0.001185       3.265666         -4.220399e-07     
   0.001185       3.365002         -4.575024e-07     
   0.001185       3.479529         -4.806640e-07     
   0.001185       3.608938         -4.880220e-07     
   0.001185       3.752880         -4.773582e-07     
   0.001185       3.910968         -4.485822e-07     
   0.001185       4.082775         -4.040389e-07     
   0.001185       4.267838         -3.481044e-07     
   0.001185       4.465657         -2.862180e-07     
   0.001185       4.675701         -2.237686e-07     
   0.001185       4.897402         -1.652546e-07     
   0.001185       5.130163         -1.138769e-07     
   0.001185       5.373356         -7.147327e-08     
   0.001185       5.626327         -3.864272e-08     
   0.001185       5.888392         -1.497714e-08     
   0.001185       6.158845         6.437782e-10      
   0.001185       6.436958         9.741501e-09      
   0.001185       6.721980         1.395878e-08      
   0.001185       7.013143         1.484278e-08      
   0.001185       7.309662         1.370490e-08      
   0.001185       7.610739         1.155466e-08      
   0.001185       7.915560         9.095531e-09      
   0.001185       8.223305         6.761282e-09      
   0.001185       8.533144         4.775124e-09      
   0.001185       8.844241         3.212434e-09      
   0.001185       9.155759         2.058353e-09      
   0.001185       9.466856         1.251938e-09      
   0.001185       9.776695         7.167860e-10      
   0.001185       10.084440        3.793958e-10      
   0.001185       10.389261        1.780127e-10      
   0.001185       10.690338        6.526392e-11      
   0.001185       10.986857        7.278801e-12      
   0.001185       11.278020        -1.875618e-11     
   0.001185       11.563042        -2.736723e-11     
   0.001185       11.841155        -2.730828e-11     
   0.001185       12.111608        -2.357388e-11     
   0.001185       12.373673        -1.881498e-11     
   0.001185       12.626644        -1.426589e-11     
   0.001185       12.869837        -1.043683e-11     
   0.001185       13.102598        -7.425162e-12     
   0.001185       13.324299        -5.164933e-12     
   0.001185       13.534343        -3.519197e-12     
   0.001185       13.732162        -2.627662e-12     
   0.001185       13.917225        -1.707561e-12     
   0.001185       14.089032        -1.086525e-12     
   0.001185       14.247120        -6.715091e-13     
   0.001185       14.391062        -3.971058e-13     
   0.001185       14.520471        -2.180778e-13     
   0.001185       14.634998        -1.034566e-13     
   0.001185       14.734334        -3.214695e-14     
   0.001185       14.818211        9.963109e-15      
   0.001185       14.886403        3.221239e-14      
   0.001185       14.938727        4.058600e-14      
   0.001185       14.975043        4.079089e-14      
   0.001185       14.995261        1.483113e-13      
   0.006239       0.001185         -8.603642e-12     
   0.006239       0.006239         1.000000e+00      
