#       k             kp                 U11                    U12                    U21                    U22          
   0.001185       0.001185         1.000000e+00           1.317208e-18           2.747420e-18           1.000000e+00      
   0.001185       0.006239         -8.805115e-10          2.123892e-15           2.234030e-17           -1.600220e-22     
   0.001185       0.015318         -2.705026e-09          4.015684e-14           7.312086e-17           -2.962760e-21     
   0.001185       0.028399         -5.834970e-09          3.145728e-13           1.858012e-16           -2.196739e-20     
   0.001185       0.045447         -1.043935e-08          1.611651e-12           4.419994e-16           -1.006574e-19     
   0.001185       0.066417         -1.659818e-08          6.556323e-12           1.023860e-15           -3.418236e-19     
   0.001185       0.091251         -2.427713e-08          2.314655e-11           2.270947e-15           -9.438206e-19     
   0.001185       0.119882         -3.329191e-08          7.353117e-11           4.725122e-15           -2.234123e-18     
   0.001185       0.152235         -4.326815e-08          2.128395e-10           9.134452e-15           -4.683078e-18     
   0.001185       0.188220         -5.360308e-08          5.642028e-10           1.638595e-14           -8.873405e-18     
   0.001185       0.227742         -6.343583e-08          1.375579e-09           2.735269e-14           -1.539749e-17     
   0.001185       0.270694         -7.163320e-08          3.100310e-09           4.267527e-14           -2.466067e-17     
   0.001185       0.316959         -7.679655e-08          6.496219e-09           6.253915e-14           -6.459346e-15     
   0.001185       0.366414         -7.729333e-08          1.272918e-08           8.653146e-14           -1.202052e-14     
   0.001185       0.418925         -7.131487e-08          2.345961e-08           1.136434e-13           -2.069824e-14     
   0.001185       0.474351         -5.696036e-08          4.088808e-08           1.424210e-13           -3.325865e-14     
   0.001185       0.532541         -3.234684e-08          6.773995e-08           1.712018e-13           -5.026070e-14     
   0.001185       0.593339         4.255191e-09           1.071782e-07           1.984064e-13           -7.193050e-14     
   0.001185       0.656582         5.426230e-08           1.626432e-07           2.227000e-13           -9.811601e-14     
   0.001185       0.722098         1.185995e-07           2.376276e-07           2.430207e-13           -1.283193e-13     
   0.001185       0.789711         1.975132e-07           3.353984e-07           2.587524e-13           -1.616962e-13     
   0.001185       0.859239         2.903933e-07           4.586827e-07           2.695405e-13           -1.971935e-13     
   0.001185       0.930495         3.956289e-07           6.093371e-07           2.752698e-13           -2.336327e-13     
   0.001185       1.003286         5.105245e-07           7.880226e-07           2.760378e-13           -2.697934e-13     
   0.001185       1.077416         6.313080e-07           9.939138e-07           2.721450e-13           -3.044842e-13     
   0.001185       1.152685         7.532513e-07           1.224477e-06           1.715597e-15           -3.366212e-13     
   0.001185       1.228890         8.709159e-07           1.475350e-06           -1.567253e-16          -4.100464e-15     
   0.001185       1.305826         9.785187e-07           1.740370e-06           -2.404284e-15          -6.489784e-15     
   0.001185       1.383286         1.070390e-06           2.011761e-06           -4.955023e-15          -9.677819e-15     
   0.001185       1.461060         1.141476e-06           2.280515e-06           -7.692427e-15          -1.370821e-14     
   0.001185       1.538940         1.187829e-06           2.536938e-06           -1.046210e-14          -1.855241e-14     
   0.001185       1.616714         1.206997e-06           2.771333e-06           -1.308575e-14          -2.409774e-14     
   0.001185       1.694174         1.198279e-06           2.974756e-06           -1.538088e-14          -3.014616e-14     
