#       k             kp                  U           
   0.001185       0.001185         1.000000e+00      
   0.001185       0.006239         -1.049841e-11     
   0.001185       0.015318         -3.227764e-11     
   0.001185       0.028399         -6.978502e-11     
   0.001185       0.045447         -1.254799e-10     
   0.001185       0.066417         -2.013760e-10     
   0.001185       0.091251         -2.991589e-10     
   0.001185       0.119882         -4.202649e-10     
   0.001185       0.152235         -5.659422e-10     
   0.001185       0.188220         -7.373035e-10     
   0.001185       0.227742         -9.353685e-10     
   0.001185       0.270694         -1.161095e-09     
   0.001185       0.316959         -1.415393e-09     
   0.001185       0.366414         -1.699119e-09     
   0.001185       0.418925         -2.013037e-09     
   0.001185       0.474351         -2.357756e-09     
   0.001185       0.532541         -2.733621e-09     
   0.001185       0.593339         -3.140581e-09     
   0.001185       0.656582         -3.578016e-09     
   0.001185       0.722098         -4.044552e-09     
   0.001185       0.789711         -4.537861e-09     
   0.001185       0.859239         -5.054473e-09     
   0.001185       0.930495         -5.589623e-09     
   0.001185       1.003286         -6.137150e-09     
   0.001185       1.077416         -6.689466e-09     
   0.001185       1.152685         -7.237630e-09     
   0.001185       1.228890         -7.771515e-09     
   0.001185       1.305826         -8.280092e-09     
   0.001185       1.383286         -8.751815e-09     
   0.001185       1.461060         -9.175085e-09     
   0.001185       1.538940         -9.538780e-09     
   0.001185       1.616714         -9.832798e-09     
   0.001185       1.694174         -1.004859e-08     
   0.001185       1.771110         -1.017963e-08     
   0.001185       1.847315         -1.022180e-08     
   0.001185       1.922584         -1.017360e-08     
   0.001185       1.996714         -1.003630e-08     
   0.001185       2.069505         -9.813827e-09     
   0.001185       2.140761         -9.512602e-09     
   0.001185       2.210289         -9.141157e-09     
   0.001185       2.277902         -8.709700e-09     
   0.001185       2.343418         -8.229598e-09     
   0.001185       2.406661         -7.712828e-09     
   0.001185       2.467459         -7.171451e-09     
   0.001185       2.525649         -1.438274e-07     
   0.001185       2.581075         -1.636431e-07     
   0.001185       2.633586         -1.797810e-07     
   0.001185       2.683041         -1.921961e-07     
   0.001185       2.729306         -2.009342e-07     
   0.001185       2.772258         -2.061071e-07     
   0.001185       2.811780         -2.078671e-07     
   0.001185       2.847765         -2.063814e-07     
   0.001185       2.880118         -2.018068e-07     
   0.001185       2.908749         -1.942620e-07     
   0.001185       2.933583         -1.837960e-07     
   0.001185       2.954553         -1.703407e-07     
   0.001185       2.971601         -1.536280e-07     
   0.001185       2.984682         -1.330027e-07     
   0.001185       2.993761         -1.068821e-07     
   0.001185       2.998815         -7.033210e-08     
