#       k             kp                  U           
   0.001185       0.001185         1.000000e+00      
   0.001185       0.006239         -3.938414e-12     
   0.001185       0.015318         -1.210869e-11     
   0.001185       0.028399         -2.617888e-11     
   0.001185       0.045447         -4.707048e-11     
   0.001185       0.066417         -7.553621e-11     
   0.001185       0.091251         -1.122030e-10     
   0.001185       0.119882         -1.576002e-10     
   0.001185       0.152235         -2.121806e-10     
   0.001185       0.188220         -2.763385e-10     
   0.001185       0.227742         -3.504239e-10     
   0.001185       0.270694         -4.347518e-10     
   0.001185       0.316959         -5.296071e-10     
   0.001185       0.366414         -6.352396e-10     
   0.001185       0.418925         -7.518517e-10     
   0.001185       0.474351         -8.795729e-10     
   0.001185       0.532541         -1.018424e-09     
   0.001185       0.593339         -1.168267e-09     
   0.001185       0.656582         -1.328752e-09     
   0.001185       0.722098         -1.499249e-09     
   0.001185       0.789711         -1.678785e-09     
   0.001185       0.859239         -1.865985e-09     
   0.001185       0.930495         -2.059028e-09     
   0.001185       1.003286         -2.255619e-09     
   0.001185       1.077416         -2.452995e-09     
   0.001185       1.152685         -2.647961e-09     
   0.001185       1.228890         -2.836962e-09     
   0.001185       1.305826         -3.016198e-09     
   0.001185       1.383286         -3.181756e-09     
   0.001185       1.461060         -3.329784e-09     
   0.001185       1.538940         -3.456667e-09     
   0.001185       1.616714         -3.559207e-09     
   0.001185       1.694174         -3.634791e-09     
   0.001185       1.771110         -3.681527e-09     
   0.001185       1.847315         -3.698348e-09     
   0.001185       1.922584         -3.685065e-09     
   0.001185       1.996714         -3.642366e-09     
   0.001185       2.069505         1.203483e-08      
   0.001185       2.140761         3.720068e-10      
   0.001185       2.210289         -1.159135e-08     
   0.001185       2.277902         -2.356250e-08     
   0.001185       2.343418         -3.525942e-08     
   0.001185       2.406661         -4.642104e-08     
   0.001185       2.467459         -5.681488e-08     
   0.001185       2.525649         -6.624244e-08     
   0.001185       2.581075         -7.454191e-08     
   0.001185       2.633586         -8.158837e-08     
   0.001185       2.683041         -8.729198e-08     
   0.001185       2.729306         -9.159422e-08     
   0.001185       2.772258         -9.446268e-08     
   0.001185       2.811780         -9.588467e-08     
   0.001185       2.847765         -9.585970e-08     
   0.001185       2.880118         -9.439092e-08     
   0.001185       2.908749         -9.147437e-08     
   0.001185       2.933583         -8.708507e-08     
   0.001185       2.954553         -8.115496e-08     
   0.001185       2.971601         -7.353281e-08     
   0.001185       2.984682         -6.389379e-08     
   0.001185       2.993761         -5.147847e-08     
   0.001185       2.998815         -3.392393e-08     
   0.001185       3.004739         -6.823055e-08     
   0.001185       3.024957         -1.059988e-07     
   0.001185       3.061273         -1.369629e-07     
   0.001185       3.113597         -1.663257e-07     
   0.001185       3.181789         -1.955146e-07     
   0.001185       3.265666         -2.244843e-07     
   0.001185       3.365002         -2.521982e-07     
   0.001185       3.479529         -2.768300e-07     
   0.001185       3.608938         -2.959831e-07     
   0.001185       3.752880         -3.070336e-07     
   0.001185       3.910968         -3.076209e-07     
   0.001185       4.082775         -2.962292e-07     
   0.001185       4.267838         -2.727266e-07     
   0.001185       4.465657         -2.386730e-07     
   0.001185       4.675701         -1.972299e-07     
   0.001185       4.897402         -1.526157e-07     
   0.001185       5.130163         -1.092345e-07     
   0.001185       5.373356         -7.076577e-08     
   0.001185       5.626327         -3.953375e-08     
   0.001185       5.888392         -1.634384e-08     
   0.001185       6.158845         -7.441872e-10     
   0.001185       6.436958         8.495373e-09      
   0.001185       6.721980         1.291222e-08      
   0.001185       7.013143         1.401334e-08      
   0.001185       7.309662         1.308710e-08      
   0.001185       7.610739         1.112655e-08      
   0.001185       7.915560         8.825094e-09      
   0.001185       8.223305         6.612734e-09      
   0.001185       8.533144         4.713968e-09      
   0.001185       8.844241         3.208725e-09      
   0.001185       9.155759         2.088278e-09      
   0.001185       9.466856         1.298060e-09      
   0.001185       9.776695         7.674093e-10      
   0.001185       10.084440        4.274755e-10      
   0.001185       10.389261        2.199394e-10      
   0.001185       10.690338        9.974447e-11      
   0.001185       10.986857        3.442438e-11      
   0.001185       11.278020        1.898910e-12      
   0.001185       11.563042        -1.207324e-11     
   0.001185       11.841155        -1.623020e-11     
   0.001185       12.111608        -1.569012e-11     
   0.001185       12.373673        -1.328226e-11     
   0.001185       12.626644        -1.042425e-11     
   0.001185       12.869837        -7.789662e-12     
   0.001185       13.102598        -5.609803e-12     
   0.001185       13.324299        -3.922648e-12     
   0.001185       13.534343        -2.668699e-12     
   0.001185       13.732162        -2.043690e-12     
   0.001185       13.917225        -1.304461e-12     
   0.001185       14.089032        -8.061559e-13     
   0.001185       14.247120        -4.745886e-13     
   0.001185       14.391062        -2.571685e-13     
   0.001185       14.520471        -1.173058e-13     
   0.001185       14.634998        -2.987820e-14     
   0.001185       14.734334        2.242521e-14      
   0.001185       14.818211        5.100696e-14      
   0.001185       14.886403        6.318390e-14      
   0.001185       14.938727        6.814009e-14      
   0.001185       14.975043        1.900770e-13      
   0.001185       14.995261        6.610609e-13      
   0.006239       0.001185         -3.938423e-12     
   0.006239       0.006239         1.000000e+00      
   0.006239       0.015318         -9.723214e-11     
   0.006239       0.028399         -2.102150e-10     
   0.006239       0.045447         -3.779734e-10     
   0.006239       0.066417         -6.065517e-10     
   0.006239       0.091251         -9.009843e-10     
   0.006239       0.119882         -1.265521e-09     
   0.006239       0.152235         -1.703799e-09     
   0.006239       0.188220         -2.218983e-09     
   0.006239       0.227742         -2.813885e-09     
   0.006239       0.270694         -3.491034e-09     
   0.006239       0.316959         -4.252716e-09     
   0.006239       0.366414         -5.100940e-09     
   0.006239       0.418925         -6.037329e-09     
   0.006239       0.474351         -7.062923e-09     
   0.006239       0.532541         -8.177887e-09     
   0.006239       0.593339         -9.381123e-09     
   0.006239       0.656582         -1.066981e-08     
   0.006239       0.722098         -1.203889e-08     
   0.006239       0.789711         -1.348056e-08     
   0.006239       0.859239         -1.498377e-08     
   0.006239       0.930495         -1.653389e-08     
   0.006239       1.003286         -1.811250e-08     
   0.006239       1.077416         -1.969742e-08     
   0.006239       1.152685         -2.126299e-08     
   0.006239       1.228890         -2.278066e-08     
   0.006239       1.305826         -2.421992e-08     
   0.006239       1.383286         -2.554934e-08     
   0.006239       1.461060         -2.673800e-08     
   0.006239       1.538940         -2.775686e-08     
   0.006239       1.616714         -2.858026e-08     
   0.006239       1.694174         -2.918719e-08     
   0.006239       1.771110         -2.956248e-08     
   0.006239       1.847315         -2.969755e-08     
   0.006239       1.922584         -2.959089e-08     
   0.006239       1.996714         -2.924802e-08     
   0.006239       2.069505         9.662429e-08      
   0.006239       2.140761         2.974155e-09      
   0.006239       2.210289         -9.308931e-08     
   0.006239       2.277902         -1.892154e-07     
   0.006239       2.343418         -2.831396e-07     
   0.006239       2.406661         -3.727654e-07     
   0.006239       2.467459         -4.562260e-07     
   0.006239       2.525649         -5.319277e-07     
   0.006239       2.581075         -5.985710e-07     
   0.006239       2.633586         -6.551528e-07     
   0.006239       2.683041         -7.009517e-07     
   0.006239       2.729306         -7.354977e-07     
   0.006239       2.772258         -7.585308e-07     
   0.006239       2.811780         -7.699488e-07     
   0.006239       2.847765         -7.697480e-07     
   0.006239       2.880118         -7.579534e-07     
   0.006239       2.908749         -7.345336e-07     
   0.006239       2.933583         -6.992876e-07     
   0.006239       2.954553         -6.516691e-07     
   0.006239       2.971601         -5.904636e-07     
