#       k             kp                  U           
   0.001185       0.001185         1.000000e+00      
   0.001185       0.006239         -1.333372e-11     
   0.001185       0.015318         -4.099514e-11     
   0.001185       0.028399         -8.863426e-11     
   0.001185       0.045447         -1.593797e-10     
   0.001185       0.066417         -2.558010e-10     
   0.001185       0.091251         -3.800635e-10     
   0.001185       0.119882         -5.340342e-10     
   0.001185       0.152235         -7.193678e-10     
   0.001185       0.188220         -9.375813e-10     
   0.001185       0.227742         -1.190116e-09     
   0.001185       0.270694         -1.478386e-09     
   0.001185       0.316959         -1.803802e-09     
   0.001185       0.366414         -2.167766e-09     
   0.001185       0.418925         -2.571626e-09     
   0.001185       0.474351         -3.016589e-09     
   0.001185       0.532541         -3.503575e-09     
   0.001185       0.593339         -4.033033e-09     
   0.001185       0.656582         -4.604698e-09     
   0.001185       0.722098         -5.217324e-09     
   0.001185       0.789711         -5.868392e-09     
   0.001185       0.859239         -6.553831e-09     
   0.001185       0.930495         -7.267765e-09     
   0.001185       1.003286         -8.002337e-09     
   0.001185       1.077416         -8.747623e-09     
   0.001185       1.152685         -9.491667e-09     
   0.001185       1.228890         -1.022067e-08     
   0.001185       1.305826         -1.091933e-08     
   0.001185       1.383286         -1.157133e-08     
   0.001185       1.461060         -1.215997e-08     
   0.001185       1.538940         -1.266888e-08     
   0.001185       1.616714         -1.308286e-08     
   0.001185       1.694174         -1.338863e-08     
   0.001185       1.771110         -1.357560e-08     
   0.001185       1.847315         -1.363652e-08     
   0.001185       1.922584         -1.356794e-08     
   0.001185       1.996714         -1.337047e-08     
   0.001185       2.069505         -1.304883e-08     
   0.001185       2.140761         -1.261162e-08     
   0.001185       2.210289         -1.207088e-08     
   0.001185       2.277902         -1.144148e-08     
   0.001185       2.343418         -1.074029e-08     
   0.001185       2.406661         -9.985407e-09     
   0.001185       2.467459         -9.195254e-09     
   0.001185       2.525649         -2.099091e-07     
   0.001185       2.581075         -2.404437e-07     
   0.001185       2.633586         -2.620520e-07     
   0.001185       2.683041         -2.759965e-07     
   0.001185       2.729306         -2.834294e-07     
   0.001185       2.772258         -2.853545e-07     
   0.001185       2.811780         -2.826118e-07     
   0.001185       2.847765         -2.758741e-07     
   0.001185       2.880118         -2.656490e-07     
   0.001185       2.908749         -2.522775e-07     
   0.001185       2.933583         -2.359230e-07     
   0.001185       2.954553         -2.165368e-07     
   0.001185       2.971601         -1.937727e-07     
   0.001185       2.984682         -1.667664e-07     
   0.001185       2.993761         -1.334694e-07     
   0.001185       2.998815         -8.762941e-08     
   0.001185       3.004739         -1.754816e-07     
   0.001185       3.024957         -2.685928e-07     
   0.001185       3.061273         -3.379031e-07     
   0.001185       3.113597         -3.949095e-07     
   0.001185       3.181789         -4.418460e-07     
   0.001185       3.265666         -4.780475e-07     
   0.001185       3.365002         -5.017207e-07     
   0.001185       3.479529         -5.109064e-07     
   0.001185       3.608938         -5.042236e-07     
   0.001185       3.752880         -4.814614e-07     
   0.001185       3.910968         -4.439095e-07     
   0.001185       4.082775         -3.943200e-07     
   0.001185       4.267838         -3.365367e-07     
   0.001185       4.465657         -2.749408e-07     
   0.001185       4.675701         -2.138620e-07     
   0.001185       4.897402         -1.570591e-07     
   0.001185       5.130163         -1.073472e-07     
   0.001185       5.373356         -6.641200e-08     
   0.001185       5.626327         -3.481654e-08     
   0.001185       5.888392         -1.216378e-08     
   0.001185       6.158845         2.641197e-09      
   0.001185       6.436958         1.109403e-08      
   0.001185       6.721980         1.481465e-08      
   0.001185       7.013143         1.532955e-08      
   0.001185       7.309662         1.393018e-08      
   0.001185       7.610739         1.160633e-08      
   0.001185       7.915560         9.042222e-09      
   0.001185       8.223305         6.653679e-09      
   0.001185       8.533144         4.648116e-09      
   0.001185       8.844241         3.087914e-09      
   0.001185       9.155759         1.948280e-09      
   0.001185       9.466856         1.161273e-09      
   0.001185       9.776695         6.460231e-10      
   0.001185       10.084440        3.265408e-10      
   0.001185       10.389261        1.399854e-10      
   0.001185       10.690338        3.879122e-11      
   0.001185       10.986857        -1.061124e-11     
   0.001185       11.278020        -3.052008e-11     
   0.001185       11.563042        -3.490567e-11     
   0.001185       11.841155        -3.201910e-11     
   0.001185       12.111608        -2.644355e-11     
   0.001185       12.373673        -2.051586e-11     
   0.001185       12.626644        -1.524262e-11     
   0.001185       12.869837        -1.097566e-11     
   0.001185       13.102598        -7.705874e-12     
   0.001185       13.324299        -5.297867e-12     
   0.001185       13.534343        -3.570524e-12     
   0.001185       13.732162        -2.636118e-12     
   0.001185       13.917225        -1.695213e-12     
   0.001185       14.089032        -1.065534e-12     
   0.001185       14.247120        -6.482830e-13     
   0.001185       14.391062        -3.747845e-13     
   0.001185       14.520471        -1.980149e-13     
   0.001185       14.634998        -8.608427e-14     
   0.001185       14.734334        -1.742743e-14     
   0.001185       14.818211        2.225539e-14      
   0.001185       14.886403        4.233889e-14      
   0.001185       14.938727        4.945855e-14      
   0.001185       14.975043        4.546739e-14      
   0.001185       14.995261        5.565229e-14      
   0.006239       0.001185         -1.333392e-11     
   0.006239       0.006239         1.000000e+00      
   0.006239       0.015318         -3.291938e-10     
   0.006239       0.028399         -7.117392e-10     
   0.006239       0.045447         -1.279830e-09     
   0.006239       0.066417         -2.054100e-09     
   0.006239       0.091251         -3.051936e-09     
   0.006239       0.119882         -4.288332e-09     
   0.006239       0.152235         -5.776574e-09     
   0.006239       0.188220         -7.528843e-09     
   0.006239       0.227742         -9.556716e-09     
   0.006239       0.270694         -1.187155e-08     
   0.006239       0.316959         -1.448466e-08     
   0.006239       0.366414         -1.740732e-08     
   0.006239       0.418925         -2.065035e-08     
   0.006239       0.474351         -2.422343e-08     
