#        q                Q               total               1              \delta U         \delta U^2    

     0.000790          0.001762        9.340832e+08      9.340932e+08     -3.718647e+04      2.722850e+04   
     0.000790          0.009274        5.567080e+08      5.567126e+08     -2.963496e+04      2.506468e+04   
     0.000790          0.022740        3.558840e+08      3.558864e+08     -2.383433e+04      2.135757e+04   
     0.000790          0.042083        1.955139e+08      1.955152e+08     -1.755367e+04      1.624462e+04   
     0.000790          0.067187        1.172777e+08      1.172773e+08     -1.376111e+04      1.409572e+04   
     0.000790          0.097901        9.234665e+07      9.234613e+07     -1.227872e+04      1.279810e+04   
     0.000790          0.134040        7.501857e+07      7.501801e+07     -1.106692e+04      1.162650e+04   
     0.000790          0.175388        6.048923e+07      6.048864e+07     -9.937583e+03      1.052398e+04   
     0.000790          0.221694        4.838467e+07      4.838408e+07     -8.887817e+03      9.479803e+03   
     0.000790          0.272682        3.836980e+07      3.836917e+07     -7.914711e+03      8.548164e+03   
     0.000790          0.328043        3.151600e+07      3.151534e+07     -7.113196e+03      7.766762e+03   
     0.000790          0.387446        2.662027e+07      2.661973e+07     -6.592432e+03      7.137959e+03   
     0.000790          0.450533        2.198092e+07      2.198023e+07     -5.990457e+03      6.676401e+03   
     0.000790          0.516924        1.927908e+07      1.927845e+07     -5.610221e+03      6.237917e+03   
     0.000790          0.586221        1.685991e+07      1.685928e+07     -5.246424e+03      5.875621e+03   
     0.000790          0.658006        1.469914e+07      1.469856e+07     -4.898705e+03      5.477507e+03   
     0.000790          0.731848        1.370852e+07      1.370800e+07     -4.730761e+03      5.244624e+03   
     0.000790          0.807302        1.189359e+07      1.189310e+07     -4.406475e+03      4.901572e+03   
     0.000790          0.883916        1.106410e+07      1.106366e+07     -4.250043e+03      4.684758e+03   
     0.000790          0.961228        1.028340e+07      1.028301e+07     -4.097358e+03      4.492283e+03   
     0.000790          1.038772        9.549047e+06      9.548804e+06     -3.948375e+03      4.191242e+03   
     0.000790          1.116084        8.211190e+06      8.210884e+06     -3.661330e+03      3.966948e+03   
     0.000790          1.192698        7.603187e+06      7.602935e+06     -3.523177e+03      3.774775e+03   
     0.000790          1.268152        7.033162e+06      7.032969e+06     -3.388545e+03      3.581553e+03   
     0.000790          1.341994        6.499192e+06      6.499064e+06     -3.257386e+03      3.385486e+03   
     0.000790          1.413779        5.999442e+06      5.999371e+06     -3.129657e+03      3.200386e+03   
