#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.001762        4.670421e+07      4.673508e+07     -3.112964e+04      2.545135e+02   
     0.001185          0.009274        2.556593e+07      2.558918e+07     -2.347472e+04      2.233903e+02   
     0.001185          0.022740        1.261372e+07      1.262845e+07     -1.491527e+04      1.854912e+02   
     0.001185          0.042083        8.148770e+06      8.160377e+06     -1.176941e+04      1.631731e+02   
     0.001185          0.067187        5.200667e+06      5.209705e+06     -9.182402e+03      1.441175e+02   
     0.001185          0.097901        3.275033e+06      3.282086e+06     -7.182108e+03      1.292814e+02   
     0.001185          0.134040        2.096466e+06      2.102119e+06     -5.771541e+03      1.189038e+02   
     0.001185          0.175388        1.459620e+06      1.464412e+06     -4.902291e+03      1.105515e+02   
     0.001185          0.221694        1.012393e+06      1.016440e+06     -4.149482e+03      1.027743e+02   
     0.001185          0.272682        7.470655e+05      7.505583e+05     -3.588302e+03      9.540794e+01   
     0.001185          0.328043        5.411146e+05      5.440996e+05     -3.073181e+03      8.809973e+01   
     0.001185          0.387446        4.229988e+05      4.256185e+05     -2.701078e+03      8.137355e+01   
     0.001185          0.450533        3.271698e+05      3.294554e+05     -2.360292e+03      7.468917e+01   
     0.001185          0.516924        2.583227e+05      2.603708e+05     -2.116566e+03      6.851229e+01   
     0.001185          0.586221        2.035249e+05      2.053673e+05     -1.904821e+03      6.242410e+01   
     0.001185          0.658006        1.527789e+05      1.543660e+05     -1.643588e+03      5.650162e+01   
     0.001185          0.731848        1.266588e+05      1.281201e+05     -1.512070e+03      5.085144e+01   
     0.001185          0.807302        1.037814e+05      1.051298e+05     -1.394288e+03      4.580179e+01   
     0.001185          0.883916        8.831842e+04      8.956020e+04     -1.282786e+03      4.100722e+01   
     0.001185          0.961228        7.481974e+04      7.596086e+04     -1.177393e+03      3.627944e+01   
     0.001185          1.038772        5.310960e+04      5.406559e+04     -9.878027e+02      3.181396e+01   
     0.001185          1.116084        4.415075e+04      4.501896e+04     -8.961436e+02      2.792643e+01   
     0.001185          1.192698        3.715716e+04      3.795795e+04     -8.253027e+02      2.451084e+01   
     0.001185          1.268152        3.336957e+04      3.416153e+04     -8.134637e+02      2.151113e+01   
     0.001185          1.341994        2.742569e+04      2.814302e+04     -7.360319e+02      1.870028e+01   
     0.001185          1.413779        2.472898e+04      2.537642e+04     -6.636763e+02      1.623643e+01   
     0.001185          1.483076        2.011177e+04      2.069400e+04     -5.962246e+02      1.399553e+01   
     0.001185          1.549467        1.623302e+04      1.675450e+04     -5.335049e+02      1.202020e+01   
     0.001185          1.612554        1.299554e+04      1.346051e+04     -4.753450e+02      1.037339e+01   
     0.001185          1.671957        1.299437e+04      1.346051e+04     -4.753450e+02      9.202195e+00   
     0.001185          1.727318        1.031091e+04      1.072455e+04     -4.215729e+02      7.931290e+00   
     0.001185          1.778306        8.103146e+03      8.468318e+03     -3.720166e+02      6.844613e+00   
     0.001185          1.824612        8.102500e+03      8.468318e+03     -3.720166e+02      6.199350e+00   
     0.001185          1.865960        6.300937e+03      6.622070e+03     -3.265039e+02      5.370202e+00   
     0.001185          1.902099        6.300549e+03      6.622070e+03     -3.265039e+02      4.982643e+00   
     0.001185          1.932813        5.497064e+03      5.777516e+03     -2.848629e+02      4.410721e+00   
     0.001185          1.957917        4.843224e+03      5.123951e+03     -2.848629e+02      4.135957e+00   
     0.001185          1.977260        4.843058e+03      5.123951e+03     -2.848629e+02      3.969219e+00   
     0.001185          1.990726        4.842930e+03      5.123951e+03     -2.848629e+02      3.841246e+00   
     0.001185          1.998238        4.842810e+03      5.123951e+03     -2.848629e+02      3.722051e+00   
     0.006239          0.001762        2.057804e+07      2.059868e+07     -2.072215e+04      8.051477e+01   
     0.006239          0.009274        1.856504e+07      1.858303e+07     -1.806944e+04      8.027763e+01   
     0.006239          0.022740        1.236135e+07      1.237591e+07     -1.463574e+04      7.984328e+01   
     0.006239          0.042083        8.005950e+06      8.017552e+06     -1.168034e+04      7.921312e+01   
     0.006239          0.067187        5.147551e+06      5.156618e+06     -9.145805e+03      7.845385e+01   
     0.006239          0.097901        3.255664e+06      3.262741e+06     -7.155087e+03      7.772471e+01   
     0.006239          0.134040        2.120752e+06      2.126491e+06     -5.816256e+03      7.693406e+01   
     0.006239          0.175388        1.445685e+06      1.450485e+06     -4.875503e+03      7.528693e+01   
     0.006239          0.221694        1.031149e+06      1.035240e+06     -4.164390e+03      7.268039e+01   
     0.006239          0.272682        7.526974e+05      7.562060e+05     -3.577959e+03      6.940289e+01   
     0.006239          0.328043        5.593279e+05      5.623667e+05     -3.104426e+03      6.564951e+01   
     0.006239          0.387446        4.217332e+05      4.243735e+05     -2.701872e+03      6.155917e+01   
     0.006239          0.450533        3.229209e+05      3.252364e+05     -2.372744e+03      5.724693e+01   
     0.006239          0.516924        2.530885e+05      2.551551e+05     -2.119396e+03      5.280880e+01   
     0.006239          0.586221        2.021925e+05      2.040459e+05     -1.901782e+03      4.831959e+01   
     0.006239          0.658006        1.570903e+05      1.587339e+05     -1.687398e+03      4.384294e+01   
     0.006239          0.731848        1.261554e+05      1.276256e+05     -1.509658e+03      3.946233e+01   
     0.006239          0.807302        1.037730e+05      1.051298e+05     -1.392063e+03      3.524083e+01   
     0.006239          0.883916        8.780558e+04      8.904776e+04     -1.273412e+03      3.122625e+01   
     0.006239          0.961228        6.994591e+04      7.105464e+04     -1.136175e+03      2.744286e+01   
     0.006239          1.038772        5.593403e+04      5.693106e+04     -1.020967e+03      2.393504e+01   
     0.006239          1.116084        4.566613e+04      4.657096e+04     -9.255583e+02      2.073049e+01   
     0.006239          1.192698        3.821772e+04      3.904753e+04     -8.476384e+02      1.782544e+01   
     0.006239          1.268152        3.234820e+04      3.311781e+04     -7.848466e+02      1.523903e+01   
     0.006239          1.341994        2.836857e+04      2.909045e+04     -7.348188e+02      1.294380e+01   
     0.006239          1.413779        2.435018e+04      2.500185e+04     -6.626173e+02      1.094315e+01   
     0.006239          1.483076        2.010795e+04      2.069400e+04     -5.952733e+02      9.216676e+00   
     0.006239          1.549467        1.622959e+04      1.675450e+04     -5.326536e+02      7.740771e+00   
     0.006239          1.612554        1.340268e+04      1.388577e+04     -4.895800e+02      6.491762e+00   
     0.006239          1.671957        1.299138e+04      1.346051e+04     -4.745866e+02      5.455535e+00   
     0.006239          1.727318        1.030824e+04      1.072455e+04     -4.209003e+02      4.589298e+00   
     0.006239          1.778306        8.685365e+03      9.064765e+03     -3.832828e+02      3.882710e+00   
     0.006239          1.824612        8.100206e+03      8.468318e+03     -3.714231e+02      3.311747e+00   
     0.006239          1.865960        6.591083e+03      6.914216e+03     -3.259830e+02      2.849957e+00   
     0.006239          1.902099        6.298576e+03      6.622070e+03     -3.259830e+02      2.488328e+00   
     0.006239          1.932813        5.780054e+03      6.076999e+03     -2.991509e+02      2.206350e+00   
     0.006239          1.957917        4.955470e+03      5.237886e+03     -2.844084e+02      1.992484e+00   
     0.006239          1.977260        4.841382e+03      5.123951e+03     -2.844084e+02      1.839447e+00   
     0.006239          1.990726        4.841281e+03      5.123951e+03     -2.844084e+02      1.738447e+00   
     0.006239          1.998238        4.657978e+03      4.929934e+03     -2.736393e+02      1.683439e+00   
     0.015318          0.001762        1.038002e+07      1.039335e+07     -1.340778e+04      7.706037e+01   
     0.015318          0.009274        1.021736e+07      1.023061e+07     -1.331996e+04      7.705581e+01   
     0.015318          0.022740        9.597715e+06      9.610224e+06     -1.258647e+04      7.698441e+01   
     0.015318          0.042083        7.308480e+06      7.319272e+06     -1.086784e+04      7.678277e+01   
     0.015318          0.067187        4.898963e+06      4.907780e+06     -8.894031e+03      7.647382e+01   
     0.015318          0.097901        3.182723e+06      3.189775e+06     -7.128137e+03      7.613413e+01   
     0.015318          0.134040        2.098683e+06      2.104420e+06     -5.813033e+03      7.563426e+01   
     0.015318          0.175388        1.436584e+06      1.441375e+06     -4.865506e+03      7.419421e+01   
     0.015318          0.221694        1.023405e+06      1.027491e+06     -4.157836e+03      7.174849e+01   
     0.015318          0.272682        7.493936e+05      7.529007e+05     -3.575673e+03      6.859454e+01   
     0.015318          0.328043        5.564432e+05      5.594757e+05     -3.097441e+03      6.494604e+01   
     0.015318          0.387446        4.226120e+05      4.252658e+05     -2.714719e+03      6.094580e+01   
     0.015318          0.450533        3.255127e+05      3.278539e+05     -2.397899e+03      5.669947e+01   
     0.015318          0.516924        2.514625e+05      2.535284e+05     -2.118252e+03      5.231816e+01   
     0.015318          0.586221        1.972768e+05      1.991131e+05     -1.884193e+03      4.788150e+01   
     0.015318          0.658006        1.585339e+05      1.601828e+05     -1.692396e+03      4.344963e+01   
     0.015318          0.731848        1.273735e+05      1.288601e+05     -1.525762e+03      3.910498e+01   
     0.015318          0.807302        1.034568e+05      1.047970e+05     -1.375099e+03      3.491724e+01   
     0.015318          0.883916        8.425391e+04      8.546833e+04     -1.245354e+03      3.093423e+01   
     0.015318          0.961228        6.912374e+04      7.022556e+04     -1.128990e+03      2.717639e+01   
     0.015318          1.038772        5.696293e+04      5.796427e+04     -1.025040e+03      2.369730e+01   
     0.015318          1.116084        4.715330e+04      4.806529e+04     -9.324975e+02      2.051316e+01   
     0.015318          1.192698        3.923736e+04      4.007006e+04     -8.503224e+02      1.762728e+01   
     0.015318          1.268152        3.285112e+04      3.361352e+04     -7.774535e+02      1.505544e+01   
     0.015318          1.341994        2.772067e+04      2.842072e+04     -7.128280e+02      1.277672e+01   
     0.015318          1.413779        2.360778e+04      2.425239e+04     -6.554035e+02      1.079377e+01   
     0.015318          1.483076        1.993951e+04      2.052549e+04     -5.950548e+02      9.078352e+00   
     0.015318          1.549467        1.633989e+04      1.686835e+04     -5.360762e+02      7.616343e+00   
     0.015318          1.612554        1.396542e+04      1.445653e+04     -4.974887e+02      6.380764e+00   
     0.015318          1.671957        1.228682e+04      1.274460e+04     -4.631328e+02      5.349546e+00   
     0.015318          1.727318        1.030830e+04      1.072455e+04     -4.207458e+02      4.494528e+00   
     0.015318          1.778306        8.946152e+03      9.332951e+03     -3.905948e+02      3.796077e+00   
     0.015318          1.824612        8.043530e+03      8.408985e+03     -3.686853e+02      3.230082e+00   
     0.015318          1.865960        6.888405e+03      7.223556e+03     -3.379272e+02      2.775917e+00   
     0.015318          1.902099        6.251874e+03      6.572900e+03     -3.234437e+02      2.417826e+00   
     0.015318          1.932813        5.677864e+03      5.978209e+03     -3.024851e+02      2.140341e+00   
     0.015318          1.957917        5.101600e+03      5.385270e+03     -2.856003e+02      1.930559e+00   
     0.015318          1.977260        4.825187e+03      5.105052e+03     -2.816437e+02      1.778848e+00   
     0.015318          1.990726        4.652977e+03      4.924538e+03     -2.732394e+02      1.678779e+00   
     0.015318          1.998238        4.573545e+03      4.840497e+03     -2.685764e+02      1.624656e+00   
     0.028399          0.001762        6.212126e+06      6.222143e+06     -1.009272e+04      7.566670e+01   
     0.028399          0.009274        6.156774e+06      6.166778e+06     -1.008001e+04      7.569598e+01   
     0.028399          0.022740        5.950299e+06      5.960162e+06     -9.938430e+03      7.570215e+01   
     0.028399          0.042083        5.382449e+06      5.391482e+06     -9.108231e+03      7.563561e+01   
     0.028399          0.067187        4.273050e+06      4.280867e+06     -7.892739e+03      7.549271e+01   
     0.028399          0.097901        2.978711e+06      2.985315e+06     -6.679329e+03      7.530108e+01   
     0.028399          0.134040        2.031217e+06      2.036787e+06     -5.645361e+03      7.491735e+01   
     0.028399          0.175388        1.412849e+06      1.417594e+06     -4.818333e+03      7.356880e+01   
     0.028399          0.221694        1.008647e+06      1.012705e+06     -4.128931e+03      7.119761e+01   
     0.028399          0.272682        7.399668e+05      7.434609e+05     -3.562244e+03      6.810641e+01   
     0.028399          0.328043        5.530584e+05      5.560885e+05     -3.094624e+03      6.451118e+01   
     0.028399          0.387446        4.206716e+05      4.233250e+05     -2.713974e+03      6.055397e+01   
     0.028399          0.450533        3.229562e+05      3.252886e+05     -2.388828e+03      5.634953e+01   
     0.028399          0.516924        2.511268e+05      2.531914e+05     -2.116660e+03      5.200219e+01   
     0.028399          0.586221        1.984092e+05      2.002488e+05     -1.887246e+03      4.759568e+01   
     0.028399          0.658006        1.576110e+05      1.592589e+05     -1.691027e+03      4.319121e+01   
     0.028399          0.731848        1.270318e+05      1.285134e+05     -1.520476e+03      3.887043e+01   
     0.028399          0.807302        1.026463e+05      1.039827e+05     -1.371115e+03      3.470489e+01   
     0.028399          0.883916        8.356388e+04      8.477006e+04     -1.236916e+03      3.074001e+01   
     0.028399          0.961228        6.879920e+04      6.989763e+04     -1.125432e+03      2.700228e+01   
     0.028399          1.038772        5.724148e+04      5.824312e+04     -1.025179e+03      2.353996e+01   
     0.028399          1.116084        4.761993e+04      4.853322e+04     -9.336625e+02      2.037140e+01   
     0.028399          1.192698        3.962320e+04      4.045594e+04     -8.502462e+02      1.750014e+01   
     0.028399          1.268152        3.298617e+04      3.374551e+04     -7.742823e+02      1.494113e+01   
     0.028399          1.341994        2.749420e+04      2.818665e+04     -7.051211e+02      1.267473e+01   
     0.028399          1.413779        2.297048e+04      2.360190e+04     -6.421238e+02      1.070190e+01   
     0.028399          1.483076        1.942321e+04      2.000570e+04     -5.914880e+02      8.996328e+00   
     0.028399          1.549467        1.678961e+04      1.733006e+04     -5.479867e+02      7.542513e+00   
     0.028399          1.612554        1.420242e+04      1.469558e+04     -4.994710e+02      6.314453e+00   
     0.028399          1.671957        1.194121e+04      1.239120e+04     -4.552859e+02      5.290518e+00   
     0.028399          1.727318        1.041103e+04      1.083041e+04     -4.238156e+02      4.440848e+00   
     0.028399          1.778306        9.022994e+03      9.411748e+03     -3.925021e+02      3.747679e+00   
     0.028399          1.824612        7.758119e+03      8.115521e+03     -3.605879e+02      3.185846e+00   
     0.028399          1.865960        6.996762e+03      7.336343e+03     -3.423164e+02      2.735539e+00   
     0.028399          1.902099        6.170266e+03      6.484926e+03     -3.170401e+02      2.380270e+00   
     0.028399          1.932813        5.598328e+03      5.899449e+03     -3.032261e+02      2.105221e+00   
     0.028399          1.957917        5.215364e+03      5.503814e+03     -2.903475e+02      1.897381e+00   
     0.028399          1.977260        4.861809e+03      5.136918e+03     -2.768563e+02      1.747079e+00   
     0.028399          1.990726        4.598495e+03      4.866058e+03     -2.692108e+02      1.647637e+00   
     0.028399          1.998238        4.478387e+03      4.743491e+03     -2.666983e+02      1.594078e+00   
     0.045447          0.001762        3.631875e+06      3.639330e+06     -7.528773e+03      7.463505e+01   
     0.045447          0.009274        3.594470e+06      3.601902e+06     -7.506810e+03      7.466736e+01   
     0.045447          0.022740        3.544068e+06      3.551488e+06     -7.494726e+03      7.469148e+01   
     0.045447          0.042083        3.395485e+06      3.402678e+06     -7.267713e+03      7.467439e+01   
     0.045447          0.067187        3.086541e+06      3.093117e+06     -6.650496e+03      7.460621e+01   
     0.045447          0.097901        2.564535e+06      2.570371e+06     -5.911083e+03      7.449484e+01   
     0.045447          0.134040        1.884840e+06      1.889953e+06     -5.186333e+03      7.417924e+01   
     0.045447          0.175388        1.353906e+06      1.358371e+06     -4.537947e+03      7.289054e+01   
     0.045447          0.221694        9.805487e+05      9.844361e+05     -3.958017e+03      7.057413e+01   
     0.045447          0.272682        7.244768e+05      7.278771e+05     -3.467822e+03      6.753301e+01   
     0.045447          0.328043        5.448760e+05      5.478496e+05     -3.037611e+03      6.398306e+01   
     0.045447          0.387446        4.155668e+05      4.181878e+05     -2.681019e+03      6.006865e+01   
     0.045447          0.450533        3.198255e+05      3.221358e+05     -2.366236e+03      5.590289e+01   
     0.045447          0.516924        2.498466e+05      2.518980e+05     -2.103060e+03      5.159114e+01   
     0.045447          0.586221        1.969316e+05      1.987658e+05     -1.881440e+03      4.721930e+01   
     0.045447          0.658006        1.567340e+05      1.583759e+05     -1.684779e+03      4.284779e+01   
     0.045447          0.731848        1.263301e+05      1.278110e+05     -1.519407e+03      3.855963e+01   
     0.045447          0.807302        1.028631e+05      1.041998e+05     -1.371104e+03      3.442200e+01   
     0.045447          0.883916        8.388597e+04      8.509746e+04     -1.241976e+03      3.048570e+01   
     0.045447          0.961228        6.886372e+04      6.996301e+04     -1.126068e+03      2.677221e+01   
     0.045447          1.038772        5.677905e+04      5.777816e+04     -1.022450e+03      2.333457e+01   
     0.045447          1.116084        4.702165e+04      4.793161e+04     -9.301474e+02      2.018879e+01   
     0.045447          1.192698        3.914430e+04      3.997511e+04     -8.481474e+02      1.733648e+01   
     0.045447          1.268152        3.278614e+04      3.354676e+04     -7.754123e+02      1.479642e+01   
     0.045447          1.341994        2.757784e+04      2.827409e+04     -7.088036e+02      1.254663e+01   
     0.045447          1.413779        2.324992e+04      2.388638e+04     -6.470497e+02      1.058915e+01   
     0.045447          1.483076        1.953830e+04      2.012076e+04     -5.913484e+02      8.896706e+00   
     0.045447          1.549467        1.649229e+04      1.702582e+04     -5.409845e+02      7.455279e+00   
     0.045447          1.612554        1.401150e+04      1.450080e+04     -4.955427e+02      6.237929e+00   
     0.045447          1.671957        1.207458e+04      1.252817e+04     -4.588163e+02      5.221980e+00   
     0.045447          1.727318        1.031456e+04      1.073198e+04     -4.218070e+02      4.380907e+00   
     0.045447          1.778306        8.912326e+03      9.297459e+03     -3.888280e+02      3.694372e+00   
     0.045447          1.824612        7.842867e+03      8.203658e+03     -3.639285e+02      3.137760e+00   
