#       k             kp                 O11                    O12                    O21                    O22          
   0.000973       0.000973         9.379970e-28           -1.745122e-18          1.745122e-18           5.571710e-42      
   0.000973       0.005125         1.571892e-13           -5.008721e-16          1.423453e-17           -4.242812e-20     
   0.000973       0.012579         2.985113e-12           -8.664782e-15          4.732267e-17           -2.728198e-22     
   0.000973       0.023314         2.212021e-11           -5.137514e-14          1.246071e-16           -1.984482e-21     
   0.000973       0.037292         1.011530e-10           -1.058988e-13          3.110575e-16           -8.717475e-21     
   0.000973       0.054469         3.436380e-10           4.616215e-13           7.537505e-16           -2.725266e-20     
   0.000973       0.074787         9.534943e-10           5.090150e-12           1.731201e-15           -6.440957e-20     
   0.000973       0.098178         2.283169e-09           2.622089e-11           3.699415e-15           -1.124023e-19     
   0.000973       0.124565         4.885087e-09           9.943516e-11           7.316165e-15           -1.103429e-19     
   0.000973       0.153859         9.560216e-09           3.108283e-10           1.342143e-14           1.346181e-19      
   0.000973       0.185965         1.739628e-08           8.431346e-10           2.295616e-14           1.082790e-18      
   0.000973       0.220775         2.978771e-08           2.044140e-09           3.681683e-14           3.660721e-18      
   0.000973       0.258173         4.842981e-08           4.516092e-09           5.566737e-14           9.505283e-18      
   0.000973       0.298036         7.528152e-08           9.217558e-09           7.975447e-14           2.119147e-17      
   0.000973       0.340231         1.124933e-07           1.756119e-08           1.087843e-13           4.232029e-17      
   0.000973       0.384617         1.622998e-07           3.148495e-08           1.418965e-13           -2.158222e-14     
   0.000973       0.431047         2.268783e-07           5.347297e-08           1.777685e-13           -3.389963e-14     
   0.000973       0.479368         3.081774e-07           8.650617e-08           2.147899e-13           -5.044732e-14     
   0.000973       0.529418         4.077204e-07           1.339318e-07           2.512747e-13           -7.152128e-14     
   0.000973       0.581031         5.263927e-07           1.992514e-07           2.856484e-13           -9.709211e-14     
   0.000973       0.634036         6.642244e-07           2.858381e-07           3.165365e-13           -1.268012e-13     
   0.000973       0.688256         8.201902e-07           3.966019e-07           3.429237e-13           -1.599555e-13     
   0.000973       0.743512         9.920483e-07           5.336308e-07           3.640994e-13           -1.956106e-13     
   0.000973       0.799621         1.176253e-06           6.978394e-07           3.796306e-13           -2.326539e-13     
   0.000973       0.856395         1.367967e-06           8.886624e-07           3.892522e-13           -2.699191e-13     
   0.000973       0.913645         1.561210e-06           1.103835e-06           3.931013e-13           -1.679249e-15     
   0.000973       0.971183         1.749144e-06           1.339299e-06           3.913767e-13           -3.407682e-15     
   0.000973       1.028817         1.924502e-06           1.589265e-06           -1.494952e-14          -5.874683e-15     
   0.000973       1.086355         2.080120e-06           1.846460e-06           -2.009665e-14          -9.176439e-15     
   0.000973       1.143605         2.209525e-06           2.102546e-06           -2.563186e-14          -1.335430e-14     
   0.000973       1.200379         2.307498e-06           2.348689e-06           -3.131895e-14          -1.837672e-14     
   0.000973       1.256488         2.370538e-06           2.576223e-06           -3.688443e-14          -2.412921e-14     
   0.000973       1.311744         2.397152e-06           2.777321e-06           -4.204416e-14          -3.041568e-14     
   0.000973       1.365964         2.387925e-06           2.945600e-06           -4.653317e-14          -3.697218e-14     
   0.000973       1.418969         2.345370e-06           3.076559e-06           -5.013377e-14          -4.349182e-14     
   0.000973       1.470582         2.273574e-06           3.167814e-06           -5.269720e-14          -4.965676e-14     
   0.000973       1.520632         2.177717e-06           3.219089e-06           -5.415525e-14          -5.517184e-14     
   0.000973       1.568953         2.063529e-06           3.231997e-06           -5.452059e-14          -5.979396e-14     
   0.000973       1.615383         1.936775e-06           3.209644e-06           -5.387680e-14          -6.335254e-14     
   0.000973       1.659769         1.802815e-06           3.156146e-06           -5.236082e-14          -6.575846e-14     
   0.000973       1.701964         1.666299e-06           3.076128e-06           -5.014173e-14          -6.700152e-14     
   0.000973       1.741827         1.530983e-06           2.974260e-06           -4.739967e-14          -6.713840e-14     
   0.000973       1.779225         1.399672e-06           2.854881e-06           -4.430775e-14          -6.627462e-14     
   0.000973       1.814035         1.274254e-06           2.721727e-06           -4.101868e-14          -6.454422e-14     
   0.000973       1.846141         1.155787e-06           2.577757e-06           -3.765665e-14          -6.209023e-14     
   0.000973       1.875435         1.044622e-06           2.425054e-06           -3.431377e-14          -5.904801e-14     
   0.000973       1.901822         9.405083e-07           2.264760e-06           -3.104976e-14          -5.553221e-14     
   0.000973       1.925213         8.426859e-07           2.097019e-06           -2.789354e-14          -5.162695e-14     
