# vlowk itz =  0 l =  2 s =  1 jt =  3 kvnn =  **  Lambda =  12.00
#  fac=0.25 reg.= 0 int. smooth= 0 real smooth=  0.0000 meth= 3 herm= 0
#     k            kp           V11             V12              V21             V22 
   0.001185   0.001185    7.004869994783E-13  -2.067624583965E-17  -2.067624583965E-17  -2.841188743716E-23
   0.001185   0.006239    1.942488272484E-11  -1.589967837090E-14  -5.733634613123E-16  -2.184825406239E-20
   0.001185   0.015318    1.169238603666E-10  -5.776906835503E-13  -3.455682138340E-15  -7.938231534786E-19
   0.001185   0.028399    3.996776110207E-10  -6.823150478215E-12  -1.182193353687E-14  -9.306982627490E-18
   0.001185   0.045447    1.011946924124E-09  -4.445326716627E-11  -3.000533878993E-14  -6.009899781841E-17
   0.001185   0.066417    2.115202178350E-09  -2.004643193915E-10  -6.307346990002E-14  -2.671882767423E-16
   0.001185   0.091251    3.854000371172E-09  -7.021452469886E-10  -1.159634919632E-13  -9.114515053071E-16
   0.001185   0.119882    6.303441589476E-09  -2.038292554712E-09  -1.921768474623E-13  -2.536470894065E-15
   0.001185   0.152235    9.411712578319E-09  -5.105497424037E-09  -2.920816157850E-13  -5.962331111290E-15
   0.001185   0.188220    1.297186487810E-08  -1.132737697971E-08  -4.111880288946E-13  -1.206081549483E-14
   0.001185   0.227742    1.664324943342E-08  -2.265699814009E-08  -5.390665627555E-13  -2.113708804333E-14
   0.001185   0.270694    2.007309284178E-08  -4.135738756642E-08  -6.597699089171E-13  -3.194301169084E-14
   0.001185   0.316959    2.309243410482E-08  -6.949532064945E-08  -7.544311670644E-13  -4.075959534649E-14
   0.001185   0.366414    2.590009296357E-08  -1.082011886831E-07  -8.059735016802E-13  -4.146301866860E-14
   0.001185   0.418925    2.908871559502E-08  -1.569206233723E-07  -8.046752159258E-13  -2.754052597028E-14
   0.001185   0.474351    3.339525199477E-08  -2.130194803294E-07  -7.522522199046E-13   3.929314269515E-15
   0.001185   0.532541    3.922251783044E-08  -2.720728093836E-07  -6.620305949721E-13   4.824605537037E-14
   0.001185   0.593339    4.620867825176E-08  -3.288941054369E-07  -5.543026492534E-13   9.250368792204E-14
   0.001185   0.656582    5.321641373022E-08  -3.789352683044E-07  -4.486652085734E-13   1.209924066495E-13
   0.001185   0.722098    5.888739835959E-08  -4.193882952891E-07  -3.573376975686E-13   1.247337432304E-13
   0.001185   0.789711    6.243623389349E-08  -4.494351032169E-07  -2.831881928069E-13   1.082850998056E-13
   0.001185   0.859239    6.405070426475E-08  -4.696339538556E-07  -2.230680709670E-13   8.689449039830E-14
   0.001185   0.930495    6.452711836513E-08  -4.810136465652E-07  -1.732496879221E-13   7.461152514441E-14
