#        q                Q               total               1              \delta U         \delta U^2    

     0.000790          0.001762        1.095800e+09      1.095811e+09     -1.518357e+04      3.923822e+03   
     0.000790          0.009274        6.725607e+08      6.725693e+08     -1.226787e+04      3.674626e+03   
     0.000790          0.022740        4.438053e+08      4.438121e+08     -1.002467e+04      3.259801e+03   
     0.000790          0.042083        2.724689e+08      2.724740e+08     -7.844945e+03      2.724450e+03   
     0.000790          0.067187        1.694934e+08      1.694972e+08     -6.186823e+03      2.413144e+03   
     0.000790          0.097901        1.367787e+08      1.367821e+08     -5.613519e+03      2.230748e+03   
     0.000790          0.134040        1.126549e+08      1.126579e+08     -5.095310e+03      2.074520e+03   
     0.000790          0.175388        9.234343e+07      9.234613e+07     -4.617887e+03      1.925898e+03   
     0.000790          0.221694        7.501563e+07      7.501801e+07     -4.162140e+03      1.780485e+03   
     0.000790          0.272682        6.048655e+07      6.048864e+07     -3.737411e+03      1.642832e+03   
     0.000790          0.328043        4.838225e+07      4.838408e+07     -3.342606e+03      1.517947e+03   
     0.000790          0.387446        4.069229e+07      4.069394e+07     -3.065482e+03      1.414093e+03   
     0.000790          0.450533        3.573514e+07      3.573668e+07     -2.855993e+03      1.314331e+03   
     0.000790          0.516924        3.014338e+07      3.014478e+07     -2.638396e+03      1.238497e+03   
     0.000790          0.586221        2.661841e+07      2.661973e+07     -2.479338e+03      1.162885e+03   
     0.000790          0.658006        2.498912e+07      2.499043e+07     -2.402265e+03      1.093648e+03   
     0.000790          0.731848        2.197901e+07      2.198023e+07     -2.252942e+03      1.035644e+03   
     0.000790          0.807302        1.937886e+07      1.938001e+07     -2.109940e+03      9.620106e+02   
     0.000790          0.883916        1.803396e+07      1.803509e+07     -2.040766e+03      9.120398e+02   
     0.000790          0.961228        1.685817e+07      1.685928e+07     -1.973120e+03      8.602935e+02   
     0.000790          1.038772        1.574696e+07      1.574806e+07     -1.906986e+03      8.049308e+02   
     0.000790          1.116084        1.371500e+07      1.371603e+07     -1.779185e+03      7.457724e+02   
     0.000790          1.192698        1.277269e+07      1.277371e+07     -1.717483e+03      6.992906e+02   
     0.000790          1.268152        1.189209e+07      1.189310e+07     -1.657225e+03      6.536355e+02   
     0.000790          1.341994        1.106268e+07      1.106366e+07     -1.598393e+03      6.107852e+02   
     0.000790          1.413779        1.028204e+07      1.028301e+07     -1.540970e+03      5.718440e+02   
     0.000790          1.483076        1.028201e+07      1.028301e+07     -1.540970e+03      5.405430e+02   
     0.000790          1.549467        9.547834e+06      9.548804e+06     -1.484938e+03      5.144354e+02   
     0.000790          1.612554        8.857862e+06      8.858815e+06     -1.430282e+03      4.773389e+02   
     0.000790          1.671957        8.209954e+06      8.210884e+06     -1.376984e+03      4.473268e+02   
     0.000790          1.727318        7.602031e+06      7.602935e+06     -1.325027e+03      4.214813e+02   
     0.000790          1.778306        7.602014e+06      7.602935e+06     -1.325027e+03      4.042860e+02   
     0.000790          1.824612        7.032077e+06      7.032969e+06     -1.274393e+03      3.825966e+02   
     0.000790          1.865960        7.032065e+06      7.032969e+06     -1.274393e+03      3.700897e+02   
     0.000790          1.902099        6.498192e+06      6.499064e+06     -1.225066e+03      3.529393e+02   
     0.000790          1.932813        6.498184e+06      6.499064e+06     -1.225066e+03      3.443639e+02   
     0.000790          1.957917        5.998525e+06      5.999371e+06     -1.177028e+03      3.308479e+02   
     0.000790          1.977260        5.998521e+06      5.999371e+06     -1.177028e+03      3.274316e+02   
     0.000790          1.990726        5.998520e+06      5.999371e+06     -1.177028e+03      3.254639e+02   
     0.000790          1.998238        5.998518e+06      5.999371e+06     -1.177028e+03      3.237375e+02   
