#        q                Q               total               1              \delta U         \delta U^2    

     0.000790          0.001762        3.003772e+08      3.004490e+08     -7.260176e+04      8.340261e+02   
     0.000790          0.009274        1.755257e+08      1.755822e+08     -5.733382e+04      8.063522e+02   
     0.000790          0.022740        1.093091e+08      1.093538e+08     -4.544708e+04      7.591538e+02   
     0.000790          0.042083        5.625791e+07      5.628821e+07     -3.098165e+04      6.765558e+02   
     0.000790          0.067187        2.174186e+07      2.175940e+07     -1.818172e+04      6.321697e+02   
     0.000790          0.097901        1.516297e+07      1.517811e+07     -1.575150e+04      6.097851e+02   
     0.000790          0.134040        1.150052e+07      1.151407e+07     -1.413264e+04      5.869798e+02   
     0.000790          0.175388        8.830415e+06      8.842004e+06     -1.215217e+04      5.624059e+02   
     0.000790          0.221694        6.743469e+06      6.753727e+06     -1.079484e+04      5.363754e+02   
     0.000790          0.272682        5.294354e+06      5.303387e+06     -9.542537e+03      5.094399e+02   
     0.000790          0.328043        4.330649e+06      4.338931e+06     -8.763930e+03      4.820413e+02   
     0.000790          0.387446        3.525952e+06      3.533330e+06     -7.830905e+03      4.537840e+02   
     0.000790          0.450533        3.025537e+06      3.032448e+06     -7.336105e+03      4.258206e+02   
     0.000790          0.516924        2.518357e+06      2.524643e+06     -6.684381e+03      3.974511e+02   
     0.000790          0.586221        2.084064e+06      2.089768e+06     -6.072445e+03      3.683057e+02   
     0.000790          0.658006        1.801901e+06      1.807342e+06     -5.781006e+03      3.402619e+02   
     0.000790          0.731848        1.616849e+06      1.621987e+06     -5.449675e+03      3.119346e+02   
     0.000790          0.807302        1.400392e+06      1.405071e+06     -4.962924e+03      2.840360e+02   
     0.000790          0.883916        1.198614e+06      1.203065e+06     -4.708454e+03      2.574780e+02   
     0.000790          0.961228        1.077607e+06      1.081838e+06     -4.462833e+03      2.319583e+02   
     0.000790          1.038772        9.669474e+05      9.709656e+05     -4.225907e+03      2.076761e+02   
     0.000790          1.116084        8.659156e+05      8.697283e+05     -3.997517e+03      1.848651e+02   
     0.000790          1.192698        7.738304e+05      7.774440e+05     -3.777509e+03      1.638280e+02   
     0.000790          1.268152        6.900469e+05      6.934681e+05     -3.565724e+03      1.445312e+02   
     0.000790          1.341994        6.139559e+05      6.171909e+05     -3.362006e+03      1.269724e+02   
     0.000790          1.413779        5.449820e+05      5.480372e+05     -3.166199e+03      1.109707e+02   
     0.000790          1.483076        5.126058e+05      5.154871e+05     -2.978146e+03      9.682834e+01   
     0.000790          1.549467        4.825716e+05      4.854646e+05     -2.978146e+03      8.511647e+01   
     0.000790          1.612554        4.262389e+05      4.289622e+05     -2.797690e+03      7.441123e+01   
     0.000790          1.671957        3.754894e+05      3.780494e+05     -2.624675e+03      6.468741e+01   
