#        q                Q               total               1              \delta U         \delta U^2    

     0.000790          0.001762        9.018678e+08      9.019967e+08     -1.325095e+05      3.585331e+03   
     0.000790          0.009274        5.309059e+08      5.310069e+08     -1.044089e+05      3.430365e+03   
     0.000790          0.022740        3.335233e+08      3.336024e+08     -8.219437e+04      3.079265e+03   
     0.000790          0.042083        1.307372e+08      1.307781e+08     -4.346067e+04      2.573468e+03   
     0.000790          0.067187        9.130438e+07      9.134110e+07     -3.919861e+04      2.479194e+03   
     0.000790          0.097901        7.071395e+07      7.074577e+07     -3.421442e+04      2.388728e+03   
     0.000790          0.134040        5.594677e+07      5.597451e+07     -3.003486e+04      2.299418e+03   
     0.000790          0.175388        4.400482e+07      4.402892e+07     -2.630990e+04      2.213067e+03   
     0.000790          0.221694        3.586646e+07      3.588831e+07     -2.397838e+04      2.126517e+03   
     0.000790          0.272682        2.902096e+07      2.904072e+07     -2.178884e+04      2.038287e+03   
     0.000790          0.328043        2.463128e+07      2.464974e+07     -2.040583e+04      1.945021e+03   
     0.000790          0.387446        2.116742e+07      2.118465e+07     -1.908260e+04      1.849844e+03   
     0.000790          0.450533        1.795829e+07      1.797436e+07     -1.781786e+04      1.747739e+03   
     0.000790          0.516924        1.624079e+07      1.625636e+07     -1.720700e+04      1.645686e+03   
     0.000790          0.586221        1.414563e+07      1.416012e+07     -1.602749e+04      1.538293e+03   
     0.000790          0.658006        1.273823e+07      1.275225e+07     -1.545851e+04      1.435728e+03   
     0.000790          0.731848        1.142790e+07      1.144094e+07     -1.436126e+04      1.325732e+03   
     0.000790          0.807302        1.025183e+07      1.026444e+07     -1.383267e+04      1.220017e+03   
     0.000790          0.883916        9.518933e+06      9.531131e+06     -1.331720e+04      1.119242e+03   
     0.000790          0.961228        8.830211e+06      8.842004e+06     -1.281471e+04      1.021004e+03   
     0.000790          1.038772        8.183505e+06      8.194904e+06     -1.232501e+04      9.259115e+02   
     0.000790          1.116084        7.293990e+06      7.305003e+06     -1.184796e+04      8.357691e+02   
     0.000790          1.192698        6.743095e+06      6.753727e+06     -1.138337e+04      7.513219e+02   
     0.000790          1.268152        6.227304e+06      6.237562e+06     -1.093109e+04      6.731291e+02   
     0.000790          1.341994        5.744807e+06      5.754696e+06     -1.049096e+04      6.015986e+02   
     0.000790          1.413779        5.293862e+06      5.303387e+06     -1.006279e+04      5.374762e+02   
     0.000790          1.483076        4.872798e+06      4.881965e+06     -9.646443e+03      4.795472e+02   
     0.000790          1.549467        4.668332e+06      4.677148e+06     -9.241737e+03      4.266874e+02   
     0.000790          1.612554        4.289360e+06      4.297829e+06     -8.848512e+03      3.793539e+02   
     0.000790          1.671957        3.936369e+06      3.944497e+06     -8.466602e+03      3.384915e+02   
     0.000790          1.727318        3.607916e+06      3.615706e+06     -8.095843e+03      3.055433e+02   
     0.000790          1.778306        3.607890e+06      3.615706e+06     -8.095843e+03      2.795041e+02   
     0.000790          1.824612        3.302592e+06      3.310074e+06     -7.736068e+03      2.537511e+02   
     0.000790          1.865960        3.153614e+06      3.160765e+06     -7.387113e+03      2.358547e+02   
     0.000790          1.902099        3.019116e+06      3.026278e+06     -7.387113e+03      2.247026e+02   
     0.000790          1.932813        2.880854e+06      2.887686e+06     -7.048812e+03      2.164363e+02   
     0.000790          1.957917        2.756214e+06      2.763051e+06     -7.048812e+03      2.119302e+02   
     0.000790          1.977260        2.756213e+06      2.763051e+06     -7.048812e+03      2.105289e+02   
     0.000790          1.990726        2.756210e+06      2.763051e+06     -7.048812e+03      2.076650e+02   
     0.000790          1.998238        2.628037e+06      2.634553e+06     -6.721001e+03      2.047304e+02   
     0.004159          0.001762        5.547970e+08      5.549004e+08     -1.056076e+05      2.130731e+03   
     0.004159          0.009274        4.921194e+08      4.922119e+08     -9.458327e+04      2.091164e+03   
