#        q                Q               total               1              \delta U         \delta U^2    

     0.000790          0.001762        2.609661e+08      2.609719e+08     -7.382107e+03      1.640762e+03   
     0.000790          0.009274        1.528815e+08      1.528858e+08     -5.833314e+03      1.509786e+03   
     0.000790          0.022740        9.603227e+07      9.603564e+07     -4.655803e+03      1.288977e+03   
     0.000790          0.042083        5.506000e+07      5.506257e+07     -3.517889e+03      9.527575e+02   
     0.000790          0.067187        1.915751e+07      1.915892e+07     -2.096858e+03      6.840741e+02   
     0.000790          0.097901        1.293321e+07      1.293433e+07     -1.717483e+03      5.992220e+02   
     0.000790          0.134040        1.015886e+07      1.015985e+07     -1.522514e+03      5.354062e+02   
     0.000790          0.175388        7.602094e+06      7.602935e+06     -1.325027e+03      4.836163e+02   
     0.000790          0.221694        5.998630e+06      5.999371e+06     -1.177028e+03      4.361289e+02   
     0.000790          0.272682        4.687499e+06      4.688144e+06     -1.040482e+03      3.945011e+02   
     0.000790          0.328043        3.871755e+06      3.872336e+06     -9.357750e+02      3.551848e+02   
     0.000790          0.387446        3.033996e+06      3.034506e+06     -8.371012e+02      3.277278e+02   
     0.000790          0.450533        2.526001e+06      2.526465e+06     -7.638193e+02      2.999946e+02   
     0.000790          0.516924        2.090955e+06      2.091374e+06     -6.949440e+02      2.760693e+02   
     0.000790          0.586221        1.898047e+06      1.898456e+06     -6.621162e+02      2.527974e+02   
     0.000790          0.658006        1.556490e+06      1.556853e+06     -5.995947e+02      2.368066e+02   
     0.000790          0.731848        1.405953e+06      1.406303e+06     -5.698669e+02      2.193573e+02   
     0.000790          0.807302        1.141066e+06      1.141379e+06     -5.133918e+02      2.003213e+02   
     0.000790          0.883916        1.025103e+06      1.025403e+06     -4.866103e+02      1.868507e+02   
     0.000790          0.961228        9.191324e+05      9.194182e+05     -4.607767e+02      1.749234e+02   
     0.000790          1.038772        8.224508e+05      8.227238e+05     -4.358740e+02      1.629463e+02   
     0.000790          1.116084        7.343956e+05      7.346564e+05     -4.118851e+02      1.510778e+02   
     0.000790          1.192698        6.543399e+05      6.545890e+05     -3.887929e+02      1.396763e+02   
     0.000790          1.268152        5.816918e+05      5.819294e+05     -3.665803e+02      1.289120e+02   
     0.000790          1.341994        5.158920e+05      5.161189e+05     -3.452303e+02      1.182706e+02   
     0.000790          1.413779        4.564153e+05      4.566309e+05     -3.247257e+02      1.091078e+02   
     0.000790          1.483076        4.090717e+05      4.092755e+05     -3.050495e+02      1.012159e+02   
     0.000790          1.549467        4.027617e+05      4.029699e+05     -3.050495e+02      9.685994e+01   
     0.000790          1.612554        3.544737e+05      3.546700e+05     -2.861846e+02      8.982517e+01   
     0.000790          1.671957        3.111088e+05      3.112940e+05     -2.681139e+02      8.290846e+01   
     0.000790          1.727318        3.111053e+05      3.112940e+05     -2.681139e+02      7.947428e+01   
     0.000790          1.778306        2.722549e+05      2.724317e+05     -2.508204e+02      7.405053e+01   
     0.000790          1.824612        2.718178e+05      2.719996e+05     -2.504226e+02      6.858480e+01   
     0.000790          1.865960        2.375324e+05      2.376993e+05     -2.342869e+02      6.737605e+01   
     0.000790          1.902099        2.375295e+05      2.376993e+05     -2.342869e+02      6.443861e+01   
     0.000790          1.932813        2.065817e+05      2.067381e+05     -2.184964e+02      6.210889e+01   
     0.000790          1.957917        2.065813e+05      2.067381e+05     -2.184964e+02      6.168413e+01   
     0.000790          1.977260        2.065798e+05      2.067381e+05     -2.184964e+02      6.016349e+01   
     0.000790          1.990726        1.983917e+05      1.985446e+05     -2.098368e+02      5.699771e+01   
     0.000790          1.998238        1.790669e+05      1.792131e+05     -2.034318e+02      5.720980e+01   
     0.004159          0.001762        1.599643e+08      1.599690e+08     -5.198748e+03      4.943582e+02   
     0.004159          0.009274        1.416335e+08      1.416377e+08     -4.629559e+03      4.608604e+02   
     0.004159          0.022740        9.391320e+07      9.391664e+07     -3.840532e+03      4.025689e+02   
     0.004159          0.042083        5.303451e+07      5.303703e+07     -2.838423e+03      3.172667e+02   
     0.004159          0.067187        1.918122e+07      1.918272e+07     -1.764768e+03      2.632793e+02   
     0.004159          0.097901        1.309048e+07      1.309173e+07     -1.492376e+03      2.395837e+02   
     0.004159          0.134040        9.944459e+06      9.945540e+06     -1.301492e+03      2.203952e+02   
     0.004159          0.175388        7.784441e+06      7.785395e+06     -1.157081e+03      2.032102e+02   
     0.004159          0.221694        6.080479e+06      6.081320e+06     -1.027841e+03      1.873890e+02   
     0.004159          0.272682        4.760587e+06      4.761323e+06     -9.086017e+02      1.725202e+02   
     0.004159          0.328043        3.799745e+06      3.800389e+06     -8.019837e+02      1.586439e+02   
     0.004159          0.387446        3.033922e+06      3.034506e+06     -7.309995e+02      1.468902e+02   
     0.004159          0.450533        2.525934e+06      2.526465e+06     -6.670060e+02      1.360937e+02   
     0.004159          0.516924        2.090893e+06      2.091374e+06     -6.068606e+02      1.256516e+02   
     0.004159          0.586221        1.824785e+06      1.825225e+06     -5.558904e+02      1.157898e+02   
