   1      1s1/2   -49.69219091
   2      1p3/2   -36.80452444
   3      1p1/2   -33.90224187
   4      1d5/2   -22.67145789
   5      2s1/2   -18.38676329
   6      1d3/2   -17.01200231
   7      1f7/2    -9.21839099
   8      2p3/2    -2.84367765
   9      2p1/2    -0.05697232
  10      1f5/2     0.07404928
  11      1g9/2     4.18476039
  12      2d5/2    10.46704350
  13      3s1/2    12.68329502
  14      2d3/2    13.94681920
  15      1g7/2    16.13592409
  16     1h11/2    17.23236589
  17      2f7/2    22.40882624
  18      3p3/2    23.41873613
  19      4s1/2    25.71635381
  20      3p1/2    25.73194408
  21      3d5/2    25.78640130
  22      3d3/2    25.95711315
  23      4p1/2    26.83151218
  24      4p3/2    26.98312656
  25      2f5/2    27.22302765
  26      2g7/2    27.33081070
  27      2g9/2    27.40307071
  28      3f5/2    29.58450110
  29      3f7/2    29.58602867
  30     1i13/2    30.36695441
  31      1h9/2    31.84336087
  32     2i13/2    32.16620281
  33     1i11/2    32.52937143
  34      5s1/2    32.81380818
  35      4d5/2    33.58081548
  36     2h11/2    34.34816004
  37      3g9/2    34.55474952
  38      2h9/2    35.15832134
  39      5d5/2    35.97887014
  40      6s1/2    36.14332516
  41      4d3/2    36.30060660
  42      5d3/2    36.78102321
  43      4g9/2    38.17914338
  44      5p3/2    38.99123943
  45      3g7/2    39.60235144
  46      6p3/2    39.62610537
  47     1j15/2    39.87729525
