  1       14.761579728279463        1.000000000000001 p    1
  2       36.907815594421535        1.000000000000000 s    1
  3       18.850051753922209        1.000000000000000 p    3
  4        2.775163731928433        0.833333333333333 d    5
  5       57.336388711255339        0.000000000000000 s    1
  6       81.323447880920185        0.000000000000000 s    1
  7       24.318326212035185        0.000000000000000 s    1
  8       13.197710546724419        0.000000000000000 p    1
  9       38.205649965625604        0.000000000000000 s    1
 10       49.760784184889523        0.000000000000000 p    3
 11       19.661783089637634        0.000000000000000 p    1
 12       32.077878702707231        0.000000000000000 p    1
 13       50.637570095590064        0.000000000000000 p    1
 14       72.934421522312178        0.000000000000000 p    1
 15       12.796592505619374        0.000000000000000 p    3
 16      149.174726779908809        0.000000000000000 s    1
 17      108.522823915978336        0.000000000000000 g    9
 18       56.536232794152482        0.000000000000000 d    5
 19       18.993292128737082        0.000000000000000 p    3
 20       31.657458716190405        0.000000000000000 p    3
 21       35.296381665244148        0.000000000000000 f    5
 22       73.225814701282104        0.000000000000000 p    3
 23      102.726825348863386        0.000000000000000 p    3
 24      139.555671774067889        0.000000000000000 p    3
 25        6.026701523897691        0.000000000000000 d    3
 26       16.461065024471520        0.000000000000000 d    3
 27       26.602608035899575        0.000000000000000 d    3
 28       40.195088369252289        0.000000000000000 d    3
 29       59.473534705036435        0.000000000000000 d    3
 30       82.755463528346311        0.000000000000000 d    3
 31      138.866295069473694        0.000000000000000 p    1
 32       54.901703401813165        0.000000000000000 g    9
 33      150.833670791841598        0.000000000000000 d    3
 34       15.992002481777488        0.000000000000000 d    5
 35       24.849478145556173        0.000000000000000 d    5
 36       37.985526934144183        0.000000000000000 d    5
 37       24.793655089248958        0.000000000000000 h   11
 38       81.239256586372733        0.000000000000000 d    5
 39      111.313471251535347        0.000000000000000 d    5
 40      149.466508099255236        0.000000000000000 d    5
 41       17.265968031763148        0.000000000000000 f    5
 42       22.699201158428767        0.000000000000000 f    5
 43       27.869112902682989        0.000000000000000 i   13
 44       53.985161710428592        0.000000000000000 f    5
 45       76.694318945693595        0.000000000000000 f    5
 46      107.415105563482769        0.000000000000000 f    5
 47      143.854899354689991        0.000000000000000 f    5
 48       11.674349420858134        0.000000000000000 f    7
 49       19.450472412780599        0.000000000000000 f    7
 50       31.939617922191616        0.000000000000000 f    7
 51       48.723434883407499        0.000000000000000 f    7
 52       71.813158415625878        0.000000000000000 f    7
 53      100.553645413985237        0.000000000000000 f    7
 54      137.562564597223201        0.000000000000000 f    7
 55       20.713578018757463        0.000000000000000 g    7
 56       30.105836138493412        0.000000000000000 g    7
 57       42.432196356470158        0.000000000000000 g    7
 58       61.864215957111178        0.000000000000000 g    7
 59       86.602641965466745        0.000000000000000 g    7
 60      118.551452842826578        0.000000000000000 g    7
 61      157.492830131877071        0.000000000000000 g    7
 62       20.165703676691706        0.000000000000000 g    9
 63       37.021276246432656        0.000000000000000 g    9
 64      138.879616521013105        0.000000000000000 m   21
 65      106.089530386150557        0.000000000000000 m   21
 66       79.026396531660197        0.000000000000000 g    9
 67       63.792427298124970        0.000000000000000 o   23
 68      145.721632826289948        0.000000000000000 g    9
 69       24.962533807141359        0.000000000000000 h    9
 70       38.010144157175475        0.000000000000000 h    9
 71       54.298721244561015        0.000000000000000 h    9
 72       77.705150150800861        0.000000000000000 h    9
 73      109.251603621914370        0.000000000000000 h    9
 74      151.214127862828235        0.000000000000000 h    9
 75      113.903539397356369        0.000000000000000 s   31
 76       35.292945923793241        0.000000000000000 h   11
 77       47.286144112446586        0.000000000000000 h   11
 78       69.040366757168869        0.000000000000000 h   11
 79       97.525433664823993        0.000000000000000 h   11
 80      132.650353278203681        0.000000000000000 h   11
 81       27.933458138886838        0.000000000000000 i   11
 82       42.971063692300646        0.000000000000000 i   11
 83       61.031197039100803        0.000000000000000 i   11
 84       85.268253743174171        0.000000000000000 i   11
 85      117.676229824186549        0.000000000000000 i   11
 86      163.295696444352131        0.000000000000000 i   11
 87       25.047899928102964        0.000000000000000 g    9
 88       42.004606410412592        0.000000000000000 i   13
 89       55.816232572961930        0.000000000000000 i   13
 90       76.235228861330441        0.000000000000000 i   13
 91      105.486135069442838        0.000000000000000 i   13
 92      140.455625814839806        0.000000000000000 i   13
 93       33.637671608981286        0.000000000000000 j   13
 94       52.284324501909829        0.000000000000000 j   13
 95       75.304793986974445        0.000000000000000 j   13
 96      105.410681022800063        0.000000000000000 j   13
 97      151.762432189889523        0.000000000000000 j   13
 98       33.568072222184639        0.000000000000000 j   15
 99       51.466647538713495        0.000000000000000 j   15
100       70.203387349141025        0.000000000000000 j   15
