#       k             kp                 V11                    V12                    V21                    V22          
   0.001185       0.001185         -2.322817e-07          3.724669e-12           3.724669e-12           0.000000e+00      
   0.001185       0.006239         -1.223189e-06          5.439077e-10           1.961403e-11           -1.949777e-15     
   0.001185       0.015318         -3.005875e-06          8.049251e-09           4.807395e-11           -2.885461e-14     
   0.001185       0.028399         -5.586564e-06          5.119720e-08           8.870258e-11           -1.825758e-13     
   0.001185       0.045447         -8.982196e-06          2.085442e-07           1.405130e-10           -7.386709e-13     
   0.001185       0.066417         -1.323370e-05          6.436787e-07           2.015099e-10           -2.252893e-12     
   0.001185       0.091251         -1.842116e-05          1.639972e-06           2.683236e-10           -5.622745e-12     
   0.001185       0.119882         -2.466194e-05          3.620525e-06           3.360158e-10           -1.201448e-11     
   0.001185       0.152235         -3.210590e-05          7.135014e-06           3.982778e-10           -2.255385e-11     
   0.001185       0.188220         -4.089665e-05          1.279745e-05           4.482137e-10           -3.773742e-11     
   0.001185       0.227742         -5.112801e-05          2.117019e-05           4.797269e-10           -5.668633e-11     
   0.001185       0.270694         -6.278409e-05          3.261567e-05           4.892109e-10           -7.661474e-11     
   0.001185       0.316959         -7.569243e-05          4.716516e-05           4.768810e-10           -9.307196e-11     
   0.001185       0.366414         -8.951803e-05          6.446733e-05           4.469347e-10           -1.013794e-10     
   0.001185       0.418925         -1.038146e-04          8.385663e-05           4.060801e-10           -9.902214e-11     
   0.001185       0.474351         -1.181187e-04          1.045152e-04           3.608860e-10           -8.775989e-11     
   0.001185       0.532541         -1.320383e-04          1.256340e-04           3.153849e-10           -7.366004e-11     
   0.001185       0.593339         -1.452819e-04          1.464694e-04           2.705447e-10           -6.408383e-11     
   0.001185       0.656582         -1.576116e-04          1.662803e-04           2.260294e-10           -6.296344e-11     
   0.001185       0.722098         -1.687694e-04          1.842583e-04           1.827335e-10           -6.787312e-11     
   0.001185       0.789711         -1.784571e-04          1.996037e-04           1.436466e-10           -7.190197e-11     
   0.001185       0.859239         -1.864071e-04          2.117638e-04           1.120303e-10           -6.946512e-11     
