 20   -120.7640133868
 40   -122.7072780920
 60   -124.5660576820
 80   -125.3182830936
100   -125.5083426609
120   -125.7012846616
140   -125.8647128913
160   -126.0250755050
180   -126.1223658666
200   -126.1803575325
   
