#        q              total               1              \delta U         \delta U^2    

     0.001185        3.149958e+04      3.149962e+04     -4.151117e-02      2.585262e-05   
     0.006239        1.616659e+04      1.616664e+04     -4.176382e-02      2.570309e-05   
     0.015318        1.070032e+04      1.070037e+04     -4.216528e-02      2.508726e-05   
     0.028399        8.005967e+03      8.006010e+03     -4.278544e-02      2.386514e-05   
     0.045447        6.209377e+03      6.209421e+03     -4.358678e-02      2.212838e-05   
     0.066417        5.054401e+03      5.054446e+03     -4.448082e-02      2.036187e-05   
     0.091251        4.209186e+03      4.209232e+03     -4.517755e-02      1.803156e-05   
     0.119882        3.605246e+03      3.605292e+03     -4.560289e-02      1.603921e-05   
     0.152235        3.062027e+03      3.062073e+03     -4.587387e-02      1.361912e-05   
     0.188220        2.692525e+03      2.692571e+03     -4.604606e-02      1.139411e-05   
     0.227742        2.354012e+03      2.354058e+03     -4.612696e-02      9.413505e-06   
     0.270694        2.144883e+03      2.144929e+03     -4.616207e-02      7.600587e-06   
     0.316959        1.948520e+03      1.948567e+03     -4.613857e-02      6.312261e-06   
     0.366414        1.764524e+03      1.764570e+03     -4.603972e-02      5.069751e-06   
     0.418925        1.592490e+03      1.592536e+03     -4.585021e-02      4.256793e-06   
     0.474351        1.432018e+03      1.432064e+03     -4.553870e-02      3.473574e-06   
     0.532541        1.282705e+03      1.282750e+03     -4.506596e-02      2.996624e-06   
     0.593339        1.212107e+03      1.212152e+03     -4.474491e-02      2.542241e-06   
     0.656582        1.078779e+03      1.078823e+03     -4.391613e-02      2.274337e-06   
     0.722098        1.015948e+03      1.015991e+03     -4.336471e-02      2.040695e-06   
     0.789711        8.976995e+02      8.977415e+02     -4.203151e-02      1.932981e-06   
     0.859239        8.421821e+02      8.422233e+02     -4.118863e-02      1.881314e-06   
     0.930495        7.381094e+02      7.381486e+02     -3.924213e-02      1.942357e-06   
     1.003286        6.429843e+02      6.430212e+02     -3.687145e-02      2.079277e-06   
     1.077416        5.564048e+02      5.564389e+02     -3.411154e-02      2.334156e-06   
     1.152685        4.779686e+02      4.779996e+02     -3.103408e-02      2.696729e-06   
     1.228890        3.747031e+02      3.747292e+02     -2.608034e-02      3.194789e-06   
     1.305826        2.874975e+02      2.875186e+02     -2.102144e-02      3.830762e-06   
     1.383286        3.518293e+00      3.518584e+00     -2.951219e-04      4.618873e-06   
     1.461060        5.566203e-06      0.000000e+00      0.000000e+00      5.566203e-06   
     1.538940        6.680942e-06      0.000000e+00      0.000000e+00      6.680942e-06   
