   1      1s1/2   -52.50090891
   2      1p3/2   -44.33881990
   3      1p1/2   -43.38088347
   4      1d5/2   -34.73703340
   5      1d3/2   -32.32349042
   6      2s1/2   -30.43152478
   7      1f7/2   -24.52382656
   8      1f5/2   -20.18444652
   9      2p3/2   -18.09298438
  10      2p1/2   -16.77428066
  11      1g9/2   -14.19672860
  12      1g7/2    -7.45667742
  13      2d5/2    -6.50998139
  14      2d3/2    -4.04611411
  15     1h11/2    -3.57511362
  16      3s1/2    -3.54041502
  17      2f7/2     5.07321769
  18      1h9/2     5.51320042
  19     1i13/2     6.81945399
  20      2f5/2     8.22604857
  21      3p3/2     8.57771655
  22      3p1/2     9.33875600
  23      2g9/2    16.63202444
  24     1j15/2    17.46708381
  25     1i11/2    18.25993716
  26      3d5/2    19.95355216
  27      2g7/2    20.41888196
  28      3d3/2    21.50797958
  29      4s1/2    22.00283404
  30      4d3/2    23.84832440
  31      5s1/2    23.90970677
  32      4d5/2    23.99890138
  33     2h11/2    25.13618643
  34      3g9/2    25.21432191
  35      2h9/2    25.25795701
  36      3f5/2    25.83985873
  37      3f7/2    25.88062138
  38      3g7/2    26.50386450
  39      4p1/2    26.89905329
  40      4p3/2    26.99268758
  41     2j15/2    27.18841132
  42     1j13/2    27.57072827
  43     3h11/2    27.59578003
  44     1k17/2    28.20863652
  45     2i13/2    29.33040779
  46     2i11/2    29.66958352
  47     2j13/2    30.72499222
  48      4f7/2    31.33267107
  49     1l19/2    31.63234498
  50     1l17/2    31.82099771
  51      3h9/2    31.92590770
  52      5p3/2    31.94613104
  53      5p1/2    32.41613652
  54      6p3/2    33.18226915
  55      6p1/2    33.30971915
  56      4f5/2    33.43490271
  57     2k17/2    34.10540776
  58     1k15/2    34.82161366
  59      5f7/2    34.89476307
  60      5f5/2    34.99105403
  61     1n23/2    37.66677214
  62      4h9/2    37.77610614
  63     1n21/2    37.81661081
  64     3i13/2    37.89016599
  65     4h11/2    37.90173598
  66     2l19/2    38.85843582
  67     1m21/2    38.86517543
  68     3i11/2    39.02095759
  69     4i13/2    39.02292381
  70     1m19/2    39.55575247
