#       k             kp                 U11                    U12                    U21                    U22          
   0.000790       0.000790         1.000000e+00           1.650256e-18           1.778496e-18           1.000000e+00      
   0.000790       0.004159         -1.956772e-10          3.675595e-16           1.428442e-17           -3.900089e-23     
   0.000790       0.010212         -6.015474e-10          6.820420e-15           4.396802e-17           -7.268727e-22     
   0.000790       0.018933         -1.300148e-09          5.087201e-14           9.537651e-17           -5.490468e-21     
   0.000790       0.030298         -2.336164e-09          2.361614e-13           1.727412e-16           -2.618181e-20     
   0.000790       0.044278         -3.744349e-09          8.215318e-13           2.809071e-16           -9.544926e-20     
   0.000790       0.060834         -5.550580e-09          2.359974e-12           4.262901e-16           -2.942061e-19     
   0.000790       0.079922         -7.771886e-09          5.930718e-12           6.178530e-16           -8.116105e-19     
   0.000790       0.101490         -1.041600e-08          1.352870e-11           8.679251e-16           -2.068244e-18     
   0.000790       0.125480         -1.348065e-08          2.869640e-11           1.192585e-15           -4.944503e-18     
   0.000790       0.151828         -1.695287e-08          5.751177e-11           1.611278e-15           -1.116538e-17     
   0.000790       0.180462         -2.080839e-08          1.100387e-10           2.145383e-15           -2.388290e-17     
   0.000790       0.211306         -2.501136e-08          2.024697e-10           2.815642e-15           -4.846612e-17     
   0.000790       0.244276         -2.951452e-08          3.596701e-10           3.638708e-15           -9.336627e-17     
   0.000790       0.279283         -3.425975e-08          6.181477e-10           4.623444e-15           -1.708442e-16     
   0.000790       0.316234         -3.917927e-08          1.029111e-09           5.767956e-15           -2.971746e-16     
   0.000790       0.355027         -4.419720e-08          1.661247e-09           7.058341e-15           -4.918902e-16     
   0.000790       0.395559         -4.923153e-08          2.602652e-09           8.469722e-15           -7.757894e-16     
   0.000790       0.437721         -5.419641e-08          3.961521e-09           9.969359e-15           -1.167909e-15     
   0.000790       0.481399         -5.900457e-08          5.865342e-09           1.152080e-14           -1.682344e-15     
   0.000790       0.526474         -6.356996e-08          8.458505e-09           1.308766e-14           -2.326294e-15     
   0.000790       0.572826         -6.781034e-08          1.189845e-08           1.463588e-14           -3.100544e-15     
   0.000790       0.620330         -7.164996e-08          1.635050e-08           1.613446e-14           -4.002395e-15     
   0.000790       0.668857         -7.502201e-08          2.198169e-08           1.755551e-14           -5.029338e-15     
   0.000790       0.718277         -7.787100e-08          2.895373e-08           1.887466e-14           -6.180663e-15     
   0.000790       0.768456         -8.015479e-08          3.741563e-08           2.007234e-14           -7.455078e-15     
   0.000790       0.819260         -8.184632e-08          4.749611e-08           2.113509e-14           -8.845321e-15     
   0.000790       0.870551         -8.293474e-08          5.929657e-08           2.205537e-14           -1.033377e-14     
   0.000790       0.922191         -8.342603e-08          7.288471e-08           2.282936e-14           -1.189357e-14     
   0.000790       0.974040         -8.334267e-08          8.828904e-08           2.345359e-14           -1.349625e-14     
   0.000790       1.025960         -8.272256e-08          1.054943e-07           2.392242e-14           -1.512171e-14     
   0.000790       1.077809         -8.161713e-08          1.244378e-07           2.422813e-14           -1.676337e-14     
   0.000790       1.129449         -8.008885e-08          1.450072e-07           2.436366e-14           -1.842410e-14     
   0.000790       1.180740         -7.820821e-08          1.670392e-07           2.432585e-14           -2.010517e-14     
   0.000790       1.231544         -7.605060e-08          1.903203e-07           2.411724e-14           -2.179592e-14     
   0.000790       1.281723         -7.369281e-08          2.145897e-07           2.374507e-14           -2.347155e-14     
   0.000790       1.331143         -7.120973e-08          2.395432e-07           2.321876e-14           -2.510044e-14     
   0.000790       1.379670         -6.867101e-08          2.648396e-07           2.254757e-14           -2.665557e-14     
   0.000790       1.427174         -6.613828e-08          2.901075e-07           2.174023e-14           -2.812196e-14     
   0.000790       1.473526         -6.366292e-08          3.149532e-07           2.080631e-14           -2.949579e-14     
   0.000790       1.518601         -6.128449e-08          3.389690e-07           1.975824e-14           -3.077663e-14     
   0.000790       1.562279         -5.903003e-08          3.617425e-07           1.861255e-14           -3.195863e-14     
   0.000790       1.604441         -5.691393e-08          3.828647e-07           1.738959e-14           -3.302580e-14     
   0.000790       1.644973         -5.493837e-08          4.019391e-07           1.611201e-14           -3.395333e-14     
   0.000790       1.683766         -5.309427e-08          4.185882e-07           1.480292e-14           -3.471285e-14     
   0.000790       1.720717         -5.136257e-08          4.324601e-07           1.348436e-14           -3.527813e-14     
   0.000790       1.755724         -4.971572e-08          4.432316e-07           1.217656e-14           -3.562841e-14     
   0.000790       1.788694         -4.811942e-08          4.506103e-07           1.089772e-14           -3.574874e-14     
   0.000790       1.819538         -4.653421e-08          4.543339e-07           9.664143e-15           -3.562799e-14     
   0.000790       1.848172         -4.491702e-08          4.541662e-07           8.490220e-15           -3.525626e-14     
   0.000790       1.874520         -4.322226e-08          4.498897e-07           7.388271e-15           -3.462258e-14     
   0.000790       1.898510         -4.140253e-08          4.412947e-07           6.368196e-15           -3.371341e-14     
   0.000790       1.920078         -3.940848e-08          4.281603e-07           5.437009e-15           -3.251159e-14     
   0.000790       1.939166         -3.718758e-08          4.102263e-07           4.598335e-15           -3.099495e-14     
   0.000790       1.955722         -3.468094e-08          3.871458e-07           3.851858e-15           -2.913375e-14     
   0.000790       1.969702         -3.181671e-08          3.584009e-07           3.192597e-15           -2.688499e-14     
   0.000790       1.981067         -2.849566e-08          3.231352e-07           2.609649e-15           -2.418034e-14     
   0.000790       1.989788         -2.455718e-08          2.797630e-07           2.083378e-15           -2.089721e-14     
   0.000790       1.995841         -1.967922e-08          2.248319e-07           1.577321e-15           -1.677380e-14     
   0.000790       1.999210         -1.293115e-08          1.479244e-07           1.002693e-15           -1.102877e-14     
   0.000790       2.003160         -2.592374e-08          2.975545e-07           1.930919e-15           -2.216803e-14     
   0.000790       2.016638         -3.986232e-08          4.616679e-07           2.553047e-15           -3.430961e-14     
   0.000790       2.040848         -5.072839e-08          5.949658e-07           2.300128e-15           -4.403517e-14     
   0.000790       2.075731         -6.068470e-08          7.213411e-07           1.135011e-15           -5.311055e-14     
   0.000790       2.121193         -7.074898e-08          8.498590e-07           -1.061526e-15          -6.220683e-14     
   0.000790       2.177111         -8.169974e-08          9.849226e-07           -4.425531e-15          -7.165515e-14     
   0.000790       2.243335         -9.425990e-08          1.128307e-06           -9.090182e-15          -8.163081e-14     
   0.000790       2.319686         -1.091158e-07          1.279558e-06           -1.516615e-14          -9.225523e-14     
   0.000790       2.405959         -1.268588e-07          1.435869e-06           -2.269373e-14          -1.035778e-13     
   0.000790       2.501920         -1.478761e-07          1.591784e-06           -3.156408e-14          -1.153360e-13     
   0.000790       2.607312         -1.722088e-07          1.738988e-06           -4.148429e-14          -1.268583e-13     
   0.000790       2.721850         -1.994038e-07          1.866410e-06           -5.201071e-14          -1.375312e-13     
   0.000790       2.845225         -2.284176e-07          1.960867e-06           -6.247330e-14          -1.467572e-13     
   0.000790       2.977105         -2.576392e-07          2.008435e-06           -7.188696e-14          -1.530964e-13     
