#       k             kp                  U           
   0.000790       0.000790         1.000000e+00      
   0.000790       0.004159         -1.372823e-11     
   0.000790       0.010212         -4.216538e-11     
   0.000790       0.018933         -9.089631e-11     
   0.000790       0.030298         -1.623905e-10     
   0.000790       0.044278         -2.574928e-10     
   0.000790       0.060834         -3.748497e-10     
   0.000790       0.079922         -5.101140e-10     
   0.000790       0.101490         -6.550201e-10     
   0.000790       0.125480         -7.964268e-10     
   0.000790       0.151828         -9.154487e-10     
   0.000790       0.180462         -9.868096e-10     
   0.000790       0.211306         -9.785551e-10     
   0.000790       0.244276         -8.522440e-10     
   0.000790       0.279283         -5.637056e-10     
   0.000790       0.316234         -6.439164e-11     
   0.000790       0.355027         6.967011e-10      
   0.000790       0.395559         1.770621e-09      
   0.000790       0.437721         3.205680e-09      
   0.000790       0.481399         5.044441e-09      
   0.000790       0.526474         7.320607e-09      
   0.000790       0.572826         1.005598e-08      
   0.000790       0.620330         1.325764e-08      
   0.000790       0.668857         1.691547e-08      
   0.000790       0.718277         2.100034e-08      
   0.000790       0.768456         2.546290e-08      
   0.000790       0.819260         3.023337e-08      
   0.000790       0.870551         3.522230e-08      
   0.000790       0.922191         4.032247e-08      
   0.000790       0.974040         4.541206e-08      
   0.000790       1.025960         5.035883e-08      
   0.000790       1.077809         5.502536e-08      
   0.000790       1.129449         5.927479e-08      
   0.000790       1.180740         6.297693e-08      
   0.000790       1.231544         6.601418e-08      
   0.000790       1.281723         6.828709e-08      
   0.000790       1.331143         6.971905e-08      
   0.000790       1.379670         7.026004e-08      
   0.000790       1.427174         6.988899e-08      
   0.000790       1.473526         6.861474e-08      
   0.000790       1.518601         6.647539e-08      
   0.000790       1.562279         6.353635e-08      
   0.000790       1.604441         5.988711e-08      
   0.000790       1.644973         5.563705e-08      
   0.000790       1.683766         5.091068e-08      
   0.000790       1.720717         4.584239e-08      
   0.000790       1.755724         4.057118e-08      
   0.000790       1.788694         3.523552e-08      
   0.000790       1.819538         2.996859e-08      
   0.000790       1.848172         2.489399e-08      
   0.000790       1.874520         2.012223e-08      
   0.000790       1.898510         1.574781e-08      
   0.000790       1.920078         1.184701e-08      
   0.000790       1.939166         8.476386e-09      
   0.000790       1.955722         5.671730e-09      
   0.000790       1.969702         3.447447e-09      
   0.000790       1.981067         1.796167e-09      
   0.000790       1.989788         6.883315e-10      
   0.000790       1.995841         7.155440e-11      
   0.000790       1.999210         -1.290214e-10     
   0.000790       2.003160         -6.722341e-10     
   0.000790       2.016638         -3.212146e-09     
   0.000790       2.040848         -9.087715e-09     
   0.000790       2.075731         -1.947447e-08     
   0.000790       2.121193         -3.556052e-08     
   0.000790       2.177111         -5.856952e-08     
   0.000790       2.243335         -8.967702e-08     
   0.000790       2.319686         -1.298358e-07     
   0.000790       2.405959         -1.795151e-07     
   0.000790       2.501920         -2.383747e-07     
   0.000790       2.607312         -3.049209e-07     
   0.000790       2.721850         -3.762257e-07     
   0.000790       2.845225         -4.478310e-07     
   0.000790       2.977105         -5.139674e-07     
   0.000790       3.117134         -5.681589e-07     
   0.000790       3.264935         -6.042043e-07     
   0.000790       3.420109         -6.173842e-07     
   0.000790       3.582238         -6.055413e-07     
   0.000790       3.750884         -5.696813e-07     
   0.000790       3.925594         -5.138165e-07     
   0.000790       4.105897         -4.440422e-07     
   0.000790       4.291305         -3.672175e-07     
   0.000790       4.481320         -2.896954e-07     
   0.000790       4.675429         -2.165355e-07     
   0.000790       4.873108         -1.512391e-07     
   0.000790       5.073826         -9.587629e-08     
   0.000790       5.277040         -5.133613e-08     
   0.000790       5.482203         -1.758955e-08     
   0.000790       5.688763         6.095403e-09      
   0.000790       5.896161         2.094310e-08      
   0.000790       6.103839         2.847915e-08      
   0.000790       6.311237         3.034534e-08      
   0.000790       6.517797         2.815218e-08      
   0.000790       6.722960         2.336096e-08      
   0.000790       6.926174         1.720995e-08      
   0.000790       7.126892         1.067485e-08      
   0.000790       7.324571         4.465015e-09      
   0.000790       7.518680         -9.580152e-10     
   0.000790       7.708695         -5.345025e-09     
   0.000790       7.894103         -8.615320e-09     
   0.000790       8.074406         -1.080959e-08     
   0.000790       8.249116         -1.204778e-08     
   0.000790       8.417762         -1.249226e-08     
   0.000790       8.579891         -1.232075e-08     
   0.000790       8.735065         -1.170439e-08     
   0.000790       8.882866         -1.079594e-08     
   0.000790       9.022895         -9.722445e-09     
   0.000790       9.154775         -8.583603e-09     
   0.000790       9.278150         -7.453326e-09     
