#       k             kp                  U           
   0.000790       0.000790         1.000000e+00      
   0.000790       0.004159         -1.237855e-10     
   0.000790       0.010212         -3.796386e-10     
   0.000790       0.018933         -8.148694e-10     
   0.000790       0.030298         -1.441910e-09     
   0.000790       0.044278         -2.244812e-09     
   0.000790       0.060834         -3.164507e-09     
   0.000790       0.079922         -4.079848e-09     
   0.000790       0.101490         -4.786007e-09     
   0.000790       0.125480         -4.972309e-09     
   0.000790       0.151828         -4.202096e-09     
   0.000790       0.180462         -1.897649e-09     
   0.000790       0.211306         2.666656e-09      
   0.000790       0.244276         1.035996e-08      
   0.000790       0.279283         2.217695e-08      
   0.000790       0.316234         3.920481e-08      
   0.000790       0.355027         6.257478e-08      
   0.000790       0.395559         9.339919e-08      
   0.000790       0.437721         1.326953e-07      
   0.000790       0.481399         1.812988e-07      
   0.000790       0.526474         2.397693e-07      
   0.000790       0.572826         3.082944e-07      
   0.000790       0.620330         3.865950e-07      
   0.000790       0.668857         4.738446e-07      
   0.000790       0.718277         5.686093e-07      
   0.000790       0.768456         6.688216e-07      
   0.000790       0.819260         7.718004e-07      
   0.000790       0.870551         8.743268e-07      
   0.000790       0.922191         9.727820e-07      
   0.000790       0.974040         1.063348e-06      
   0.000790       1.025960         1.142256e-06      
   0.000790       1.077809         1.206072e-06      
   0.000790       1.129449         1.251969e-06      
   0.000790       1.180740         1.277972e-06      
   0.000790       1.231544         1.283131e-06      
   0.000790       1.281723         1.267595e-06      
   0.000790       1.331143         1.232580e-06      
   0.000790       1.379670         1.180237e-06      
   0.000790       1.427174         1.113434e-06      
   0.000790       1.473526         1.035485e-06      
   0.000790       1.518601         9.498707e-07      
   0.000790       1.562279         8.599732e-07      
   0.000790       1.604441         7.688717e-07      
   0.000790       1.644973         6.791973e-07      
   0.000790       1.683766         5.930602e-07      
   0.000790       1.720717         5.120361e-07      
   0.000790       1.755724         4.372010e-07      
   0.000790       1.788694         3.691942e-07      
   0.000790       1.819538         3.082971e-07      
   0.000790       1.848172         2.545123e-07      
   0.000790       1.874520         2.076373e-07      
   0.000790       1.898510         1.673253e-07      
   0.000790       1.920078         1.331330e-07      
   0.000790       1.939166         1.045539e-07      
   0.000790       1.955722         8.103806e-08      
   0.000790       1.969702         6.199739e-08      
   0.000790       1.981067         4.679301e-08      
   0.000790       1.989788         3.468993e-08      
   0.000790       1.995841         2.472270e-08      
   0.000790       1.999210         1.513346e-08      
   0.000790       2.003160         2.775126e-08      
   0.000790       2.016638         2.941203e-08      
   0.000790       2.040848         8.713763e-09      
   0.000790       2.075731         -3.469006e-08     
   0.000790       2.121193         -9.995184e-08     
   0.000790       2.177111         -1.843420e-07     
   0.000790       2.243335         -2.834142e-07     
   0.000790       2.319686         -3.914355e-07     
   0.000790       2.405959         -5.019001e-07     
   0.000790       2.501920         -6.080422e-07     
   0.000790       2.607312         -7.033412e-07     
   0.000790       2.721850         -7.820209e-07     
   0.000790       2.845225         -8.395038e-07     
   0.000790       2.977105         -8.727471e-07     
   0.000790       3.117134         -8.804005e-07     
   0.000790       3.264935         -8.628114e-07     
   0.000790       3.420109         -8.219163e-07     
   0.000790       3.582238         -7.609866e-07     
   0.000790       3.750884         -6.842998e-07     
   0.000790       3.925594         -5.967565e-07     
   0.000790       4.105897         -5.034617e-07     
   0.000790       4.291305         -4.093492e-07     
   0.000790       4.481320         -3.188318e-07     
   0.000790       4.675429         -2.355538e-07     
   0.000790       4.873108         -1.622143e-07     
   0.000790       5.073826         -1.005081e-07     
   0.000790       5.277040         -5.114340e-08     
   0.000790       5.482203         -1.395329e-08     
   0.000790       5.688763         1.194941e-08      
   0.000790       5.896161         2.797100e-08      
   0.000790       6.103839         3.583682e-08      
   0.000790       6.311237         3.739311e-08      
   0.000790       6.517797         3.444648e-08      
   0.000790       6.722960         2.863479e-08      
   0.000790       6.926174         2.134514e-08      
   0.000790       7.126892         1.367004e-08      
   0.000790       7.324571         6.402951e-09      
   0.000790       7.518680         5.906026e-11      
   0.000790       7.708695         -5.084857e-09     
   0.000790       7.894103         -8.941276e-09     
   0.000790       8.074406         -1.155913e-08     
   0.000790       8.249116         -1.307639e-08     
   0.000790       8.417762         -1.367872e-08     
   0.000790       8.579891         -1.356883e-08     
   0.000790       8.735065         -1.294198e-08     
   0.000790       8.882866         -1.197257e-08     
   0.000790       9.022895         -1.080591e-08     
   0.000790       9.154775         -9.556284e-09     
   0.000790       9.278150         -8.308690e-09     
   0.000790       9.392688         -7.121482e-09     
   0.000790       9.498080         -6.031043e-09     
   0.000790       9.594041         -5.056648e-09     
   0.000790       9.680314         -4.204619e-09     
   0.000790       9.756665         -3.471989e-09     
   0.000790       9.822889         -2.849455e-09     
   0.000790       9.878807         -2.323251e-09     
   0.000790       9.924269         -1.875864e-09     
   0.000790       9.959152         -1.485046e-09     
   0.000790       9.983362         -1.118594e-09     
   0.000790       9.996840         -7.098593e-10     
   0.004159       0.000790         -1.238986e-10     
   0.004159       0.004159         1.000000e+00      
   0.004159       0.010212         -3.049828e-09     
   0.004159       0.018933         -6.546277e-09     
   0.004159       0.030298         -1.158371e-08     
   0.004159       0.044278         -1.803414e-08     
   0.004159       0.060834         -2.542333e-08     
   0.004159       0.079922         -3.277852e-08     
   0.004159       0.101490         -3.845501e-08     
   0.004159       0.125480         -3.995810e-08     
   0.004159       0.151828         -3.378149e-08     
   0.004159       0.180462         -1.528612e-08     
   0.004159       0.211306         2.135476e-08      
   0.004159       0.244276         8.312041e-08      
   0.004159       0.279283         1.779981e-07      
   0.004159       0.316234         3.147181e-07      
   0.004159       0.355027         5.023645e-07      
   0.004159       0.395559         7.498692e-07      
   0.004159       0.437721         1.065401e-06      
   0.004159       0.481399         1.455671e-06      
   0.004159       0.526474         1.925174e-06      
   0.004159       0.572826         2.475414e-06      
   0.004159       0.620330         3.104153e-06      
   0.004159       0.668857         3.804754e-06      
   0.004159       0.718277         4.565701e-06      
   0.004159       0.768456         5.370395e-06      
   0.004159       0.819260         6.197307e-06      
   0.004159       0.870551         7.020588e-06      
   0.004159       0.922191         7.811181e-06      
   0.004159       0.974040         8.538423e-06      
   0.004159       1.025960         9.172062e-06      
   0.004159       1.077809         9.684509e-06      
   0.004159       1.129449         1.005307e-05      
   0.004159       1.180740         1.026189e-05      
   0.004159       1.231544         1.030334e-05      
   0.004159       1.281723         1.017859e-05      
   0.004159       1.331143         9.897439e-06      
   0.004159       1.379670         9.477143e-06      
   0.004159       1.427174         8.940732e-06      
   0.004159       1.473526         8.314823e-06      
   0.004159       1.518601         7.627353e-06      
   0.004159       1.562279         6.905491e-06      
   0.004159       1.604441         6.173959e-06      
   0.004159       1.644973         5.453886e-06      
   0.004159       1.683766         4.762215e-06      
   0.004159       1.720717         4.111601e-06      
   0.004159       1.755724         3.510683e-06      
   0.004159       1.788694         2.964596e-06      
   0.004159       1.819538         2.475598e-06      
   0.004159       1.848172         2.043712e-06      
   0.004159       1.874520         1.667310e-06      
   0.004159       1.898510         1.343608e-06      
   0.004159       1.920078         1.069047e-06      
   0.004159       1.939166         8.395594e-07      
   0.004159       1.955722         6.507291e-07      
   0.004159       1.969702         4.978343e-07      
   0.004159       1.981067         3.757444e-07      
   0.004159       1.989788         2.785576e-07      
   0.004159       1.995841         1.985216e-07      
   0.004159       1.999210         1.215207e-07      
   0.004159       2.003160         2.228408e-07      
   0.004159       2.016638         2.361771e-07      
   0.004159       2.040848         6.997218e-08      
   0.004159       2.075731         -2.785562e-07     
   0.004159       2.121193         -8.026019e-07     
   0.004159       2.177111         -1.480246e-06     
   0.004159       2.243335         -2.275786e-06     
   0.004159       2.319686         -3.143186e-06     
   0.004159       2.405959         -4.030205e-06     
   0.004159       2.501920         -4.882513e-06     
   0.004159       2.607312         -5.647752e-06     
   0.004159       2.721850         -6.279540e-06     
   0.004159       2.845225         -6.741118e-06     
   0.004159       2.977105         -7.008056e-06     
   0.004159       3.117134         -7.069509e-06     
   0.004159       3.264935         -6.928268e-06     
   0.004159       3.420109         -6.599884e-06     
   0.004159       3.582238         -6.110623e-06     
   0.004159       3.750884         -5.494837e-06     
   0.004159       3.925594         -4.791875e-06     
   0.004159       4.105897         -4.042729e-06     
