#       k             kp                 U11                    U12                    U21                    U22          
   0.000790       0.000790         1.000000e+00           8.075136e-20           8.228408e-20           1.000000e+00      
   0.000790       0.004159         -9.368720e-12          1.798703e-17           6.609435e-19           -1.684856e-24     
   0.000790       0.010212         -2.880224e-11          3.339001e-16           2.035371e-18           -3.148060e-23     
   0.000790       0.018933         -6.225813e-11          2.493379e-15           4.421253e-18           -2.395051e-22     
   0.000790       0.030298         -1.118946e-10          1.160410e-14           8.031522e-18           -1.159159e-21     
   0.000790       0.044278         -1.794207e-10          4.055106e-14           1.313160e-17           -4.330539e-21     
   0.000790       0.060834         -2.661659e-10          1.173338e-13           2.010008e-17           -1.380563e-20     
   0.000790       0.079922         -3.731052e-10          2.979080e-13           2.949266e-17           -3.962622e-20     
   0.000790       0.101490         -5.008665e-10          6.885989e-13           4.209756e-17           -1.051644e-19     
   0.000790       0.125480         -6.497302e-10          1.484774e-12           5.896425e-17           -2.611660e-19     
   0.000790       0.151828         -8.196296e-10          3.031822e-12           8.138396e-17           -6.094731e-19     
   0.000790       0.180462         -1.010160e-09          5.909921e-12           1.108033e-16           -1.338526e-18     
   0.000790       0.211306         -1.220602e-09          1.107707e-11           1.486645e-16           -2.773283e-18     
   0.000790       0.244276         -1.449957e-09          2.003483e-11           1.961869e-16           -5.429449e-18     
   0.000790       0.279283         -1.697003e-09          3.500967e-11           2.541310e-16           -1.005863e-17     
   0.000790       0.316234         -1.960360e-09          5.916155e-11           3.226057e-16           -1.766293e-17     
   0.000790       0.355027         -2.238563e-09          9.677550e-11           4.009833e-16           -2.945006e-17     
   0.000790       0.395559         -2.530123e-09          1.534025e-10           4.879578e-16           -4.671220e-17     
   0.000790       0.437721         -2.833586e-09          2.359307e-10           5.817354e-16           -7.064148e-17     
   0.000790       0.481399         -3.147572e-09          3.525684e-10           6.802911e-16           -1.021362e-16     
   0.000790       0.526474         -3.470787e-09          5.127317e-10           7.816000e-16           -1.416839e-16     
   0.000790       0.572826         -3.802018e-09          7.268437e-10           8.837735e-16           -1.893945e-16     
   0.000790       0.620330         -4.140114e-09          1.006054e-09           9.850952e-16           -2.451863e-16     
   0.000790       0.668857         -4.483943e-09          1.361891e-09           1.084010e-15           -3.090170e-16     
   0.000790       0.718277         -4.832343e-09          1.805854e-09           1.179143e-15           -3.809853e-16     
   0.000790       0.768456         -5.184071e-09          2.348975e-09           1.269365e-15           -4.611852e-16     
   0.000790       0.819260         -5.537757e-09          3.001356e-09           1.353865e-15           -5.493691e-16     
   0.000790       0.870551         -5.891860e-09          3.771721e-09           1.432130e-15           -6.446721e-16     
   0.000790       0.922191         -6.244637e-09          4.666979e-09           1.503797e-15           -7.456727e-16     
   0.000790       0.974040         -6.594115e-09          5.691837e-09           1.568436e-15           -8.508593e-16     
   0.000790       1.025960         -6.938074e-09          6.848425e-09           1.625392e-15           -9.592397e-16     
   0.000790       1.077809         -7.274038e-09          8.135964e-09           1.673796e-15           -1.070655e-15     
   0.000790       1.129449         -7.599284e-09          9.550482e-09           1.712742e-15           -1.185517e-15     
   0.000790       1.180740         -7.910878e-09          1.108459e-08           1.741512e-15           -1.304112e-15     
   0.000790       1.231544         -8.205725e-09          1.272734e-08           1.759698e-15           -1.425930e-15     
   0.000790       1.281723         -8.480629e-09          1.446422e-08           1.767161e-15           -1.549512e-15     
   0.000790       1.331143         -8.732370e-09          1.627723e-08           1.763888e-15           -1.672892e-15     
   0.000790       1.379670         -8.957764e-09          1.814509e-08           1.749870e-15           -1.794294e-15     
   0.000790       1.427174         -9.153741e-09          2.004345e-08           1.725084e-15           -1.912609e-15     
   0.000790       1.473526         -9.317410e-09          2.194535e-08           1.689613e-15           -2.027339e-15     
   0.000790       1.518601         -9.446123e-09          2.382157e-08           1.643781e-15           -2.138113e-15     
   0.000790       1.562279         -9.537538e-09          2.564117e-08           1.588253e-15           -2.244128e-15     
   0.000790       1.604441         -9.589654e-09          2.737207e-08           1.524031e-15           -2.343843e-15     
   0.000790       1.644973         -9.600830e-09          2.898160e-08           1.452362e-15           -2.435064e-15     
   0.000790       1.683766         -9.569776e-09          3.043712e-08           1.374627e-15           -2.515281e-15     
   0.000790       1.720717         -9.495519e-09          3.170656e-08           1.292237e-15           -2.582048e-15     
   0.000790       1.755724         -9.377344e-09          3.275885e-08           1.206578e-15           -2.633226e-15     
   0.000790       1.788694         -9.214706e-09          3.356436e-08           1.118985e-15           -2.667022e-15     
   0.000790       1.819538         -9.007125e-09          3.409506e-08           1.030734e-15           -2.681888e-15     
   0.000790       1.848172         -8.754035e-09          3.432458e-08           9.430187e-16           -2.676371e-15     
   0.000790       1.874520         -8.454606e-09          3.422802e-08           8.569212e-16           -2.648975e-15     
   0.000790       1.898510         -8.107495e-09          3.378137e-08           7.733581e-16           -2.598073e-15     
   0.000790       1.920078         -7.710508e-09          3.296045e-08           6.930203e-16           -2.521841e-15     
   0.000790       1.939166         -7.260101e-09          3.173896e-08           6.163012e-16           -2.418156e-15     
   0.000790       1.955722         -6.750570e-09          3.008510e-08           5.432112e-16           -2.284400e-15     
   0.000790       1.969702         -6.172623e-09          2.795516e-08           4.732558e-16           -2.117018e-15     
   0.000790       1.981067         -5.510546e-09          2.528056e-08           4.052236e-16           -1.910567e-15     
   0.000790       1.989788         -4.735601e-09          2.193735e-08           3.367163e-16           -1.655434e-15     
   0.000790       1.995841         -3.786816e-09          1.765696e-08           2.628059e-16           -1.331102e-15     
   0.000790       1.999210         -2.485065e-09          1.162595e-08           1.700951e-16           -8.759735e-16     
   0.000790       2.003160         -4.976220e-09          2.342350e-08           3.350297e-16           -1.763711e-15     
   0.000790       2.016638         -7.615314e-09          3.651551e-08           4.832589e-16           -2.743665e-15     
   0.000790       2.040848         -9.589825e-09          4.743749e-08           5.404281e-16           -3.551964e-15     
   0.000790       2.075731         -1.125952e-08          5.817833e-08           5.152202e-16           -4.337095e-15     
   0.000790       2.121193         -1.273824e-08          6.959744e-08           3.985636e-16           -5.162895e-15     
   0.000790       2.177111         -1.406464e-08          8.223837e-08           1.742458e-16           -6.069578e-15     
   0.000790       2.243335         -1.523946e-08          9.650142e-08           -1.791748e-16          -7.089008e-15     
   0.000790       2.319686         -1.623805e-08          1.126840e-07           -6.876086e-16          -8.253250e-15     
   0.000790       2.405959         -1.701674e-08          1.309711e-07           -1.378899e-15          -9.594380e-15     
   0.000790       2.501920         -1.751912e-08          1.513964e-07           -2.277504e-15          -1.112661e-14     
   0.000790       2.607312         -1.768469e-08          1.737830e-07           -3.401126e-15          -1.283545e-14     
   0.000790       2.721850         -1.746148e-08          1.976697e-07           -4.760960e-15          -1.470954e-14     
   0.000790       2.845225         -1.682445e-08          2.222334e-07           -6.350674e-15          -1.673435e-14     
   0.000790       2.977105         -1.580040e-08          2.462217e-07           -8.128172e-15          -1.880486e-14     
   0.000790       3.117134         -1.449591e-08          2.679218e-07           -1.002269e-14          -2.079038e-14     
   0.000790       3.264935         -1.312447e-08          2.851834e-07           -1.192770e-14          -2.258317e-14     
   0.000790       3.420109         -1.202904e-08          2.955165e-07           -1.367778e-14          -2.392620e-14     
   0.000790       3.582238         -1.168493e-08          2.962804e-07           -1.508679e-14          -2.462601e-14     
   0.000790       3.750884         -1.267828e-08          2.849482e-07           -1.593570e-14          -2.446938e-14     
   0.000790       3.925594         -1.565192e-08          2.594359e-07           -1.600345e-14          -2.319913e-14     
   0.000790       4.105897         -2.121237e-08          2.184597e-07           -1.511421e-14          -2.075544e-14     
   0.000790       4.291305         -2.981499e-08          1.618772e-07           -1.313716e-14          -1.698392e-14     
   0.000790       4.481320         -4.163048e-08          9.097862e-08           -1.006964e-14          -1.206279e-14     
   0.000790       4.675429         -5.643352e-08          8.652317e-09           -6.005037e-15          -6.084560e-15     
   0.000790       4.873108         -7.352623e-08          -8.062127e-08          -1.203184e-15          4.837640e-16      
   0.000790       5.073826         -9.174154e-08          -1.710327e-07          3.989373e-15           7.294082e-15      
   0.000790       5.277040         -1.095269e-07          -2.559677e-07          9.109117e-15           1.367877e-14      
   0.000790       5.482203         -1.251272e-07          -3.287815e-07          1.369622e-14           1.921121e-14      
   0.000790       5.688763         -1.368235e-07          -3.836816e-07          1.729838e-14           2.328665e-14      
   0.000790       5.896161         -1.432051e-07          -4.165663e-07          1.960235e-14           2.568986e-14      
   0.000790       6.103839         -1.433975e-07          -4.256062e-07          2.042314e-14           2.617332e-14      
   0.000790       6.311237         -1.372136e-07          -4.114606e-07          1.977293e-14           2.490477e-14      
   0.000790       6.517797         -1.251753e-07          -3.770757e-07          1.781531e-14           2.207328e-14      
   0.000790       6.722960         -1.084201e-07          -3.271355e-07          1.486278e-14           1.814592e-14      
   0.000790       6.926174         -8.850364e-08          -2.672897e-07          1.129320e-14           1.356230e-14      
   0.000790       7.126892         -6.715624e-08          -2.033355e-07          7.497381e-15           8.822223e-15      
   0.000790       7.324571         -4.603718e-08          -1.405052e-07          3.828449e-15           4.327983e-15      
   0.000790       7.518680         -2.653918e-08          -8.295933e-08          5.647116e-16           4.003401e-16      
   0.000790       7.708695         -9.666459e-09          -3.353055e-08          -2.113513e-15          -2.774050e-15     
   0.000790       7.894103         4.005332e-09           6.291607e-09           -4.128030e-15          -5.109674e-15     
   0.000790       8.074406         1.430175e-08           3.619084e-08           -5.481068e-15          -6.646738e-15     
   0.000790       8.249116         2.137209e-08           5.674971e-08           -6.226767e-15          -7.438018e-15     
   0.000790       8.417762         2.559170e-08           6.914530e-08           -6.467218e-15          -7.659716e-15     
   0.000790       8.579891         2.746024e-08           7.486101e-08           -6.313031e-15          -7.398179e-15     
   0.000790       8.735065         2.751938e-08           7.545484e-08           -5.888695e-15          -6.853135e-15     
   0.000790       8.882866         2.628738e-08           7.239098e-08           -5.290640e-15          -6.104727e-15     
   0.000790       9.022895         2.422022e-08           6.694285e-08           -4.604117e-15          -5.263958e-15     
   0.000790       9.154775         2.169104e-08           6.014781e-08           -3.896683e-15          -4.427834e-15     
   0.000790       9.278150         1.898490e-08           5.280032e-08           -3.212595e-15          -3.616670e-15     
   0.000790       9.392688         1.630589e-08           4.547167e-08           -2.585880e-15          -2.879175e-15     
   0.000790       9.498080         1.378840e-08           3.854182e-08           -2.035323e-15          -2.246430e-15     
   0.000790       9.594041         1.151058e-08           3.223696e-08           -1.565125e-15          -1.708181e-15     
   0.000790       9.680314         9.508280e-09           2.666691e-08           -1.173927e-15          -1.258065e-15     
   0.000790       9.756665         7.787053e-09           2.185727e-08           -8.576718e-16          -8.980092e-16     
   0.000790       9.822889         6.331474e-09           1.777465e-08           -6.092738e-16          -6.217671e-16     
   0.000790       9.878807         5.111915e-09           1.434470e-08           -4.198102e-16          -4.156272e-16     
   0.000790       9.924269         4.088234e-09           1.146176e-08           -2.800137e-16          -2.660490e-16     
   0.000790       9.959152         3.209027e-09           8.986539e-09           -1.807245e-16          -1.620659e-16     
   0.000790       9.983362         2.401179e-09           6.716946e-09           -1.123350e-16          -9.367072e-17     
   0.000790       9.996840         1.516508e-09           4.239115e-09           -6.221678e-17          -4.858585e-17     
   0.004159       0.000790         -9.368761e-12          6.482098e-19           1.831650e-17           -1.679528e-24     
   0.004159       0.004159         1.000000e+00           1.443860e-16           1.471265e-16           1.000000e+00      
   0.004159       0.010212         -2.312787e-10          2.680294e-15           4.530755e-16           -6.998873e-21     
   0.004159       0.018933         -4.999257e-10          2.001497e-14           9.841768e-16           -5.324947e-20     
   0.004159       0.030298         -8.985007e-10          9.314921e-14           1.787835e-15           -2.577371e-19     
   0.004159       0.044278         -1.440728e-09          3.255161e-13           2.923145e-15           -9.630083e-19     
   0.004159       0.060834         -2.137282e-09          9.418837e-13           4.474409e-15           -3.070552e-18     
   0.004159       0.079922         -2.995992e-09          2.391452e-12           6.565366e-15           -8.815044e-18     
   0.004159       0.101490         -4.021901e-09          5.527806e-12           9.371539e-15           -2.339868e-17     
   0.004159       0.125480         -5.217260e-09          1.191942e-11           1.312663e-14           -5.811810e-17     
   0.004159       0.151828         -6.581532e-09          2.433928e-11           1.811819e-14           -1.356467e-16     
   0.004159       0.180462         -8.111471e-09          4.744551e-11           2.466837e-14           -2.979398e-16     
   0.004159       0.211306         -9.801293e-09          8.892985e-11           3.309833e-14           -6.173512e-16     
   0.004159       0.244276         -1.164298e-08          1.608486e-10           4.367963e-14           -1.208709e-15     
   0.004159       0.279283         -1.362674e-08          2.810788e-10           5.658164e-14           -2.239370e-15     
   0.004159       0.316234         -1.574147e-08          4.749928e-10           7.182866e-14           -3.932474e-15     
   0.004159       0.355027         -1.797540e-08          7.769977e-10           8.928090e-14           -6.556946e-15     
   0.004159       0.395559         -2.031658e-08          1.231666e-09           1.086476e-13           -1.040052e-14     
   0.004159       0.437721         -2.275335e-08          1.894307e-09           1.295292e-13           -1.572868e-14     
   0.004159       0.481399         -2.527461e-08          2.830832e-09           1.514749e-13           -2.274145e-14     
   0.004159       0.526474         -2.786998e-08          4.116851e-09           1.740338e-13           -3.154738e-14     
   0.004159       0.572826         -3.052971e-08          5.836061e-09           1.967853e-13           -4.217099e-14     
   0.004159       0.620330         -3.324457e-08          8.077997e-09           2.193471e-13           -5.459411e-14     
   0.004159       0.668857         -3.600546e-08          1.093522e-08           2.413731e-13           -6.880727e-14     
   0.004159       0.718277         -3.880305e-08          1.450008e-08           2.625569e-13           -8.483250e-14     
   0.004159       0.768456         -4.162736e-08          1.886116e-08           2.826473e-13           -1.026907e-13     
   0.004159       0.819260         -4.446740e-08          2.409960e-08           3.014634e-13           -1.223267e-13     
   0.004159       0.870551         -4.731078e-08          3.028541e-08           3.188911e-13           -1.435480e-13     
   0.004159       0.922191         -5.014351e-08          3.747412e-08           3.348496e-13           -1.660380e-13     
   0.004159       0.974040         -5.294976e-08          4.570350e-08           3.492433e-13           -1.894601e-13     
   0.004159       1.025960         -5.571169e-08          5.499065e-08           3.619262e-13           -2.135934e-13     
   0.004159       1.077809         -5.840941e-08          6.532935e-08           3.727047e-13           -2.384024e-13     
   0.004159       1.129449         -6.102108e-08          7.668768e-08           3.813772e-13           -2.639792e-13     
   0.004159       1.180740         -6.352313e-08          8.900628e-08           3.877838e-13           -2.903869e-13     
   0.004159       1.231544         -6.589070e-08          1.021973e-07           3.918334e-13           -3.175125e-13     
   0.004159       1.281723         -6.809813e-08          1.161442e-07           3.934955e-13           -3.450310e-13     
   0.004159       1.331143         -7.011957e-08          1.307025e-07           3.927671e-13           -3.725042e-13     
   0.004159       1.379670         -7.192945e-08          1.457011e-07           3.896456e-13           -3.995372e-13     
   0.004159       1.427174         -7.350311e-08          1.609447e-07           3.841269e-13           -4.258827e-13     
   0.004159       1.473526         -7.481735e-08          1.762167e-07           3.762286e-13           -4.514299e-13     
   0.004159       1.518601         -7.585090e-08          1.912825e-07           3.660232e-13           -4.760963e-13     
   0.004159       1.562279         -7.658496e-08          2.058937e-07           3.536589e-13           -4.997029e-13     
   0.004159       1.604441         -7.700344e-08          2.197927e-07           3.393585e-13           -5.219069e-13     
   0.004159       1.644973         -7.709319e-08          2.327170e-07           3.234000e-13           -5.422194e-13     
   0.004159       1.683766         -7.684384e-08          2.444048e-07           3.060907e-13           -5.600814e-13     
   0.004159       1.720717         -7.624757e-08          2.545982e-07           2.877447e-13           -5.749488e-13     
   0.004159       1.755724         -7.529865e-08          2.630481e-07           2.686709e-13           -5.863448e-13     
   0.004159       1.788694         -7.399270e-08          2.695163e-07           2.491665e-13           -5.938702e-13     
   0.004159       1.819538         -7.232586e-08          2.737778e-07           2.295154e-13           -5.971807e-13     
   0.004159       1.848172         -7.029359e-08          2.756209e-07           2.099838e-13           -5.959522e-13     
   0.004159       1.874520         -6.788922e-08          2.748456e-07           1.908123e-13           -5.898519e-13     
   0.004159       1.898510         -6.510198e-08          2.712591e-07           1.722052e-13           -5.785176e-13     
   0.004159       1.920078         -6.191424e-08          2.646673e-07           1.543163e-13           -5.615429e-13     
   0.004159       1.939166         -5.829754e-08          2.548589e-07           1.372331e-13           -5.384553e-13     
   0.004159       1.955722         -5.420608e-08          2.415787e-07           1.209580e-13           -5.086716e-13     
   0.004159       1.969702         -4.956526e-08          2.244757e-07           1.053809e-13           -4.714003e-13     
   0.004159       1.981067         -4.424887e-08          2.029991e-07           9.023201e-14           -4.254296e-13     
   0.004159       1.989788         -3.802618e-08          1.761536e-07           7.497735e-14           -3.686187e-13     
   0.004159       1.995841         -3.040758e-08          1.417827e-07           5.851955e-14           -2.963989e-13     
   0.004159       1.999210         -1.995471e-08          9.335466e-08           3.787543e-14           -1.950547e-13     
   0.004159       2.003160         -3.995832e-08          1.880872e-07           7.460179e-14           -3.927289e-13     
   0.004159       2.016638         -6.114986e-08          2.932141e-07           1.076083e-13           -6.109371e-13     
   0.004159       2.040848         -7.700490e-08          3.809160e-07           1.203383e-13           -7.909227e-13     
   0.004159       2.075731         -9.041233e-08          4.671635e-07           1.147253e-13           -9.657495e-13     
   0.004159       2.121193         -1.022862e-07          5.588573e-07           8.874916e-14           -1.149632e-12     
   0.004159       2.177111         -1.129371e-07          6.603624e-07           3.879990e-14           -1.351525e-12     
   0.004159       2.243335         -1.223708e-07          7.748929e-07           -3.989700e-14          -1.578524e-12     
   0.004159       2.319686         -1.303893e-07          9.048370e-07           -1.531110e-13          -1.837769e-12     
   0.004159       2.405959         -1.366421e-07          1.051680e-06           -3.070422e-13          -2.136401e-12     
   0.004159       2.501920         -1.406762e-07          1.215693e-06           -5.071367e-13          -2.477587e-12     
   0.004159       2.607312         -1.420057e-07          1.395454e-06           -7.573362e-13          -2.858099e-12     
   0.004159       2.721850         -1.402134e-07          1.587261e-06           -1.060134e-12          -3.275406e-12     
   0.004159       2.845225         -1.350981e-07          1.784504e-06           -1.414119e-12          -3.726276e-12     
   0.004159       2.977105         -1.268751e-07          1.977127e-06           -1.809919e-12          -4.187322e-12     
   0.004159       3.117134         -1.164002e-07          2.151376e-06           -2.231775e-12          -4.629444e-12     
   0.004159       3.264935         -1.053876e-07          2.289983e-06           -2.655970e-12          -5.028650e-12     
   0.004159       3.420109         -9.659140e-08          2.372956e-06           -3.045666e-12          -5.327707e-12     
   0.004159       3.582238         -9.382817e-08          2.379089e-06           -3.359414e-12          -5.483535e-12     
   0.004159       3.750884         -1.018045e-07          2.288094e-06           -3.548442e-12          -5.448659e-12     
