#       k             kp                 U11                    U12                    U21                    U22          
   0.000790       0.000790         1.000000e+00           9.305931e-18           9.858040e-18           1.000000e+00      
   0.000790       0.004159         -1.347470e-09          2.074079e-15           7.922647e-17           -3.492757e-22     
   0.000790       0.010212         -4.141289e-09          3.861995e-14           2.446442e-16           -6.558080e-21     
   0.000790       0.018933         -8.944001e-09          2.909502e-13           5.355862e-16           -5.058487e-20     
   0.000790       0.030298         -1.604452e-08          1.379818e-12           9.891415e-16           -2.516417e-19     
   0.000790       0.044278         -2.563719e-08          4.984768e-12           1.664424e-15           -9.813957e-19     
   0.000790       0.060834         -3.781086e-08          1.516277e-11           2.659835e-15           -3.305140e-18     
   0.000790       0.079922         -5.252654e-08          4.110705e-11           4.131343e-15           -1.005724e-17     
   0.000790       0.101490         -6.958878e-08          1.027589e-10           6.307701e-15           -2.818365e-17     
   0.000790       0.125480         -8.861419e-08          2.412792e-10           9.496738e-15           -7.327034e-17     
   0.000790       0.151828         -1.090012e-07          5.366843e-10           1.407605e-14           -1.772954e-16     
   0.000790       0.180462         -1.299053e-07          1.135277e-09           2.046253e-14           -4.004556e-16     
   0.000790       0.211306         -1.502229e-07          2.288669e-09           2.905925e-14           -8.469662e-16     
   0.000790       0.244276         -1.685901e-07          4.403475e-09           4.018465e-14           -1.682567e-15     
   0.000790       0.279283         -1.833965e-07          8.098891e-09           5.399753e-14           -3.148758e-15     
   0.000790       0.316234         -1.928198e-07          1.426489e-08           7.043698e-14           -5.565527e-15     
   0.000790       0.355027         -1.948797e-07          2.411143e-08           8.919702e-14           -9.313187e-15     
   0.000790       0.395559         -1.875141e-07          3.919713e-08           1.097473e-13           -1.478749e-14     
   0.000790       0.437721         -1.686759e-07          6.142692e-08           1.313953e-13           -2.233229e-14     
   0.000790       0.481399         -1.364494e-07          9.301093e-08           1.533693e-13           -3.216860e-14     
   0.000790       0.526474         -8.918603e-08          1.363807e-07           1.748940e-13           -4.434989e-14     
   0.000790       0.572826         -2.565218e-08          1.940631e-07           1.952374e-13           -5.876924e-14     
   0.000790       0.620330         5.481468e-08           2.685145e-07           2.137272e-13           -7.521903e-14     
   0.000790       0.668857         1.521547e-07           3.619226e-07           2.297569e-13           -9.346632e-14     
   0.000790       0.718277         2.654524e-07           4.759840e-07           2.428031e-13           -1.132854e-13     
   0.000790       0.768456         3.928388e-07           6.116748e-07           2.524620e-13           -1.344093e-13     
   0.000790       0.819260         5.314497e-07           7.690336e-07           2.584864e-13           -1.564251e-13     
   0.000790       0.870551         6.774582e-07           9.469851e-07           2.607949e-13           -1.787014e-13     
   0.000790       0.922191         8.261991e-07           1.143229e-06           2.594385e-13           -2.004364e-13     
   0.000790       0.974040         9.723915e-07           1.354215e-06           2.545455e-13           -2.208377e-13     
   0.000790       1.025960         1.110454e-06           1.575225e-06           2.462840e-13           -2.393318e-13     
   0.000790       1.077809         1.234889e-06           1.800562e-06           2.348728e-13           -2.556590e-13     
   0.000790       1.129449         1.340699e-06           2.023850e-06           2.206297e-13           -2.697811e-13     
   0.000790       1.180740         1.423780e-06           2.238425e-06           2.040157e-13           -2.816749e-13     
   0.000790       1.231544         1.481254e-06           2.437785e-06           1.856318e-13           -2.911713e-13     
   0.000790       1.281723         1.511678e-06           2.616051e-06           1.661589e-13           -2.979620e-13     
   0.000790       1.331143         1.515118e-06           2.768382e-06           1.462722e-13           -3.017599e-13     
   0.000790       1.379670         1.493066e-06           2.891281e-06           1.265699e-13           -3.024808e-13     
   0.000790       1.427174         1.448230e-06           2.982768e-06           1.075418e-13           -3.003194e-13     
   0.000790       1.473526         1.384210e-06           3.042385e-06           8.957273e-14           -2.956802e-13     
   0.000790       1.518601         1.305137e-06           3.071060e-06           7.295745e-14           -2.890292e-13     
   0.000790       1.562279         1.215303e-06           3.070852e-06           5.791029e-14           -2.807681e-13     
   0.000790       1.604441         1.118839e-06           3.044636e-06           4.456382e-14           -2.711887e-13     
   0.000790       1.644973         1.019471e-06           2.995750e-06           3.296539e-14           -2.605022e-13     
   0.000790       1.683766         9.203609e-07           2.927681e-06           2.308082e-14           -2.488966e-13     
   0.000790       1.720717         8.240330e-07           2.843792e-06           1.480890e-14           -2.365774e-13     
   0.000790       1.755724         7.323729e-07           2.747119e-06           8.003705e-15           -2.237739e-13     
   0.000790       1.788694         6.466753e-07           2.640241e-06           2.498486e-15           -2.107180e-13     
   0.000790       1.819538         5.677229e-07           2.525206e-06           -1.874563e-15          -1.976137e-13     
   0.000790       1.848172         4.958770e-07           2.403510e-06           -5.271075e-15          -1.846132e-13     
   0.000790       1.874520         4.311662e-07           2.276089e-06           -7.827739e-15          -1.718049e-13     
   0.000790       1.898510         3.733640e-07           2.143332e-06           -9.660204e-15          -1.592128e-13     
   0.000790       1.920078         3.220500e-07           2.005062e-06           -1.086360e-14          -1.468010e-13     
   0.000790       1.939166         2.766504e-07           1.860486e-06           -1.151394e-14          -1.344770e-13     
   0.000790       1.955722         2.364554e-07           1.708057e-06           -1.166924e-14          -1.220888e-13     
   0.000790       1.969702         2.006049e-07           1.545173e-06           -1.136922e-14          -1.094082e-13     
   0.000790       1.981067         1.680231e-07           1.367512e-06           -1.063186e-14          -9.608635e-14     
   0.000790       1.989788         1.372355e-07           1.167441e-06           -9.442241e-15          -8.154374e-14     
   0.000790       1.995841         1.058253e-07           9.292989e-07           -7.715407e-15          -6.464150e-14     
   0.000790       1.999210         6.803304e-08           6.083321e-07           -5.122631e-15          -4.221594e-14     
   0.000790       2.003160         1.328760e-07           1.214151e-06           -1.039015e-14          -8.405292e-14     
   0.000790       2.016638         1.862123e-07           1.838093e-06           -1.657557e-14          -1.261474e-13     
   0.000790       2.040848         1.972382e-07           2.271216e-06           -2.229649e-14          -1.533987e-13     
   0.000790       2.075731         1.721549e-07           2.596217e-06           -2.832392e-14          -1.712777e-13     
   0.000790       2.121193         1.138304e-07           2.839167e-06           -3.475908e-14          -1.815293e-13     
   0.000790       2.177111         2.614718e-08           3.011715e-06           -4.146837e-14          -1.851165e-13     
   0.000790       2.243335         -8.535298e-08          3.120568e-06           -4.825673e-14          -1.830305e-13     
   0.000790       2.319686         -2.136805e-07          3.170498e-06           -5.494983e-14          -1.766596e-13     
   0.000790       2.405959         -3.508853e-07          3.165334e-06           -6.134898e-14          -1.675606e-13     
   0.000790       2.501920         -4.885998e-07          3.108411e-06           -6.713489e-14          -1.566802e-13     
   0.000790       2.607312         -6.186032e-07          3.003005e-06           -7.195281e-14          -1.443571e-13     
   0.000790       2.721850         -7.334276e-07          2.852730e-06           -7.559656e-14          -1.315033e-13     
   0.000790       2.845225         -8.269526e-07          2.661762e-06           -7.784934e-14          -1.191199e-13     
   0.000790       2.977105         -8.948500e-07          2.434961e-06           -7.833534e-14          -1.067067e-13     
   0.000790       3.117134         -9.347575e-07          2.178028e-06           -7.690470e-14          -9.419768e-14     
   0.000790       3.264935         -9.462481e-07          1.897567e-06           -7.355248e-14          -8.230832e-14     
   0.000790       3.420109         -9.306831e-07          1.601027e-06           -6.818304e-14          -7.025510e-14     
   0.000790       3.582238         -8.909020e-07          1.296588e-06           -6.104797e-14          -5.843762e-14     
   0.000790       3.750884         -8.308637e-07          9.928687e-07           -5.241727e-14          -4.701634e-14     
   0.000790       3.925594         -7.552496e-07          6.985842e-07           -4.267534e-14          -3.577051e-14     
   0.000790       4.105897         -6.690398e-07          4.221292e-07           -3.237410e-14          -2.543215e-14     
   0.000790       4.291305         -5.771631e-07          1.711061e-07           -2.198088e-14          -1.570441e-14     
   0.000790       4.481320         -4.841615e-07          -4.809358e-08          -1.209701e-14          -7.343308e-15     
   0.000790       4.675429         -3.939742e-07          -2.307001e-07          -3.145166e-15          -1.092945e-16     
   0.000790       4.873108         -3.097654e-07          -3.738273e-07          4.421649e-15           5.433806e-15      
   0.000790       5.073826         -2.338680e-07          -4.766406e-07          1.038379e-14           9.577769e-15      
   0.000790       5.277040         -1.677710e-07          -5.403223e-07          1.456484e-14           1.201687e-14      
   0.000790       5.482203         -1.121936e-07          -5.679103e-07          1.700751e-14           1.315780e-14      
   0.000790       5.688763         -6.717651e-08          -5.639642e-07          1.780858e-14           1.293290e-14      
   0.000790       5.896161         -3.222262e-08          -5.341500e-07          1.723341e-14           1.182377e-14      
   0.000790       6.103839         -6.428284e-09          -4.847375e-07          1.556461e-14           9.928058e-15      
   0.000790       6.311237         1.136972e-08           -4.221111e-07          1.315007e-14           7.685947e-15      
   0.000790       6.517797         2.247561e-08           -3.523153e-07          1.030877e-14           5.251400e-15      
   0.000790       6.722960         2.822216e-08           -2.806936e-07          7.353305e-15           2.934624e-15      
   0.000790       6.926174         2.988880e-08           -2.116281e-07          4.529052e-15           8.564754e-16      
   0.000790       7.126892         2.863671e-08           -1.484086e-07          2.015908e-15           -8.421624e-16     
   0.000790       7.324571         2.547170e-08           -9.321910e-08          -7.060157e-17          -2.121659e-15     
   0.000790       7.518680         2.122309e-08           -4.721839e-08          -1.674160e-15          -2.967230e-15     
   0.000790       7.708695         1.654021e-08           -1.068758e-08          -2.793017e-15          -3.418956e-15     
   0.000790       7.894103         1.190086e-08           1.677881e-08           -3.471002e-15          -3.527073e-15     
   0.000790       8.074406         7.631007e-09           3.606622e-08           -3.775063e-15          -3.386631e-15     
   0.000790       8.249116         3.927162e-09           4.834686e-08           -3.775563e-15          -3.036883e-15     
   0.000790       8.417762         8.832711e-10           5.491754e-08           -3.556104e-15          -2.598468e-15     
   0.000790       8.579891         -1.485985e-09          5.706795e-08           -3.186837e-15          -2.073971e-15     
   0.000790       8.735065         -3.218760e-09          5.598905e-08           -2.741978e-15          -1.573138e-15     
   0.000790       8.882866         -4.387759e-09          5.271294e-08           -2.266093e-15          -1.087371e-15     
   0.000790       9.022895         -5.082434e-09          4.808973e-08           -1.797113e-15          -6.502013e-16     
   0.000790       9.154775         -5.397093e-09          4.278495e-08           -1.362753e-15          -2.950333e-16     
   0.000790       9.278150         -5.422881e-09          3.729195e-08           -9.759677e-16          6.938163e-18      
   0.000790       9.392688         -5.240987e-09          3.195483e-08           -6.478435e-16          2.420696e-16      
   0.000790       9.498080         -4.920051e-09          2.699393e-08           -3.815645e-16          4.025496e-16      
   0.000790       9.594041         -4.515477e-09          2.253254e-08           -1.717721e-16          5.124112e-16      
   0.000790       9.680314         -4.069358e-09          1.862217e-08           -1.224909e-17          5.844449e-16      
   0.000790       9.756665         -3.611522e-09          1.526331e-08           1.024415e-16           6.178257e-16      
   0.000790       9.822889         -3.161047e-09          1.242119e-08           1.782832e-16           6.161824e-16      
   0.000790       9.878807         -2.727445e-09          1.003674e-08           2.213242e-16           5.879985e-16      
   0.000790       9.924269         -2.311088e-09          8.032004e-09           2.365486e-16           5.395339e-16      
   0.000790       9.959152         -1.901987e-09          6.307490e-09           2.272782e-16           4.721805e-16      
   0.000790       9.983362         -1.473390e-09          4.720940e-09           1.943807e-16           3.819708e-16      
   0.000790       9.996840         -9.493128e-10          2.982282e-09           1.320438e-16           2.522675e-16      
   0.004159       0.000790         -1.347618e-09          7.465767e-17           2.193247e-15           -3.475041e-22     
   0.004159       0.004159         1.000000e+00           1.663950e-14           1.762657e-14           1.000000e+00      
   0.004159       0.010212         -3.325577e-08          3.098335e-13           5.442946e-14           -1.456642e-18     
   0.004159       0.018933         -7.182295e-08          2.334212e-12           1.191608e-13           -1.123663e-17     
   0.004159       0.030298         -1.288422e-07          1.107016e-11           2.200763e-13           -5.590851e-17     
   0.004159       0.044278         -2.058742e-07          3.999408e-11           3.703369e-13           -2.181022e-16     
   0.004159       0.060834         -3.036324e-07          1.216623e-10           5.918532e-13           -7.347704e-16     
   0.004159       0.079922         -4.218040e-07          3.298581e-10           9.193560e-13           -2.236599e-15     
   0.004159       0.101490         -5.588193e-07          8.246461e-10           1.403786e-12           -6.269552e-15     
   0.004159       0.125480         -7.115999e-07          1.936446e-09           2.113692e-12           -1.630318e-14     
   0.004159       0.151828         -8.753156e-07          4.307636e-09           3.133163e-12           -3.945678e-14     
   0.004159       0.180462         -1.043184e-06          9.112808e-09           4.555041e-12           -8.913283e-14     
   0.004159       0.211306         -1.206345e-06          1.837210e-08           6.469085e-12           -1.885354e-13     
   0.004159       0.244276         -1.353844e-06          3.535023e-08           8.946221e-12           -3.745684e-13     
   0.004159       0.279283         -1.472753e-06          6.501885e-08           1.202182e-11           -7.010062e-13     
   0.004159       0.316234         -1.548435e-06          1.145239e-07           1.568231e-11           -1.239100e-12     
   0.004159       0.355027         -1.564991e-06          1.935807e-07           1.985959e-11           -2.073537e-12     
   0.004159       0.395559         -1.505861e-06          3.147043e-07           2.443555e-11           -3.292441e-12     
   0.004159       0.437721         -1.354607e-06          4.931910e-07           2.925599e-11           -4.972385e-12     
   0.004159       0.481399         -1.095847e-06          7.467876e-07           3.414906e-11           -7.162588e-12     
   0.004159       0.526474         -7.163399e-07          1.095020e-06           3.894213e-11           -9.874959e-12     
   0.004159       0.572826         -2.061819e-07          1.558177e-06           4.347217e-11           -1.308569e-11     
   0.004159       0.620330         4.399481e-07           2.155987e-06           4.758948e-11           -1.674857e-11     
