#        q              total               1              \delta U         \delta U^2    

     0.001185        1.393684e+04      1.394010e+04     -3.271581e+00      8.403140e-03   
     0.006239        7.066464e+03      7.069714e+03     -3.258465e+00      8.395164e-03   
     0.015318        4.700720e+03      4.703970e+03     -3.258003e+00      8.369847e-03   
     0.028399        3.323044e+03      3.326293e+03     -3.257695e+00      8.360484e-03   
     0.045447        2.573106e+03      2.576357e+03     -3.259673e+00      8.362574e-03   
     0.066417        2.041928e+03      2.045177e+03     -3.257343e+00      8.359669e-03   
     0.091251        1.673838e+03      1.677083e+03     -3.252647e+00      8.364779e-03   
     0.119882        1.352801e+03      1.356037e+03     -3.244453e+00      8.350036e-03   
     0.152235        1.140966e+03      1.144193e+03     -3.235125e+00      8.347680e-03   
     0.188220        9.524381e+02      9.556474e+02     -3.217684e+00      8.384917e-03   
     0.227742        8.390320e+02      8.422233e+02     -3.199667e+00      8.406886e-03   
     0.270694        7.349842e+02      7.381486e+02     -3.172904e+00      8.446170e-03   
     0.316959        6.398934e+02      6.430212e+02     -3.136307e+00      8.534910e-03   
     0.366414        5.533606e+02      5.564389e+02     -3.086993e+00      8.680885e-03   
     0.418925        4.749884e+02      4.779996e+02     -3.020101e+00      8.896725e-03   
     0.474351        4.387481e+02      4.417079e+02     -2.969024e+00      9.213660e-03   
     0.532541        3.718733e+02      3.747292e+02     -2.865579e+00      9.674346e-03   
     0.593339        3.411608e+02      3.439416e+02     -2.791136e+00      1.032228e-02   
     0.656582        2.848902e+02      2.875186e+02     -2.639596e+00      1.120731e-02   
     0.722098        2.592575e+02      2.617826e+02     -2.537503e+00      1.238936e-02   
     0.789711        2.126921e+02      2.150106e+02     -2.332472e+00      1.393502e-02   
     0.859239        1.916861e+02      1.938740e+02     -2.203750e+00      1.591329e-02   
     0.930495        1.539140e+02      1.558481e+02     -1.952550e+00      1.839232e-02   
     1.003286        1.214907e+02      1.231504e+02     -1.681187e+00      2.143568e-02   
     1.077416        9.400206e+01      9.537875e+01     -1.401795e+00      2.509714e-02   
     1.152685        7.103277e+01      7.213097e+01     -1.127614e+00      2.941413e-02   
     1.228890        4.413719e+01      4.486194e+01     -7.591511e-01      3.440169e-02   
     1.305826        2.509320e+01      2.550973e+01     -4.565778e-01      4.004669e-02   
     1.383286        5.074677e+00      5.127079e+00     -9.870580e-02      4.630326e-02   
     1.461060        5.309028e-02      0.000000e+00      0.000000e+00      5.309028e-02   
     1.538940        6.029122e-02      0.000000e+00      0.000000e+00      6.029122e-02   
     1.616714        6.775680e-02      0.000000e+00      0.000000e+00      6.775680e-02   
     1.694174        7.531031e-02      0.000000e+00      0.000000e+00      7.531031e-02   
     1.771110        8.275603e-02      0.000000e+00      0.000000e+00      8.275603e-02   
     1.847315        8.989031e-02      0.000000e+00      0.000000e+00      8.989031e-02   
     1.922584        9.651376e-02      0.000000e+00      0.000000e+00      9.651376e-02   
     1.996714        1.024441e-01      0.000000e+00      0.000000e+00      1.024441e-01   
     2.069505        1.075274e-01      0.000000e+00      0.000000e+00      1.075274e-01   
     2.140761        1.116479e-01      0.000000e+00      0.000000e+00      1.116479e-01   
     2.210289        1.147338e-01      0.000000e+00      0.000000e+00      1.147338e-01   
     2.277902        1.167594e-01      0.000000e+00      0.000000e+00      1.167594e-01   
     2.343418        1.177446e-01      0.000000e+00      0.000000e+00      1.177446e-01   
     2.406661        1.177495e-01      0.000000e+00      0.000000e+00      1.177495e-01   
     2.467459        1.168690e-01      0.000000e+00      0.000000e+00      1.168690e-01   
     2.525649        1.152236e-01      0.000000e+00      0.000000e+00      1.152236e-01   
     2.581075        1.129492e-01      0.000000e+00      0.000000e+00      1.129492e-01   
     2.633586        1.101894e-01      0.000000e+00      0.000000e+00      1.101894e-01   
     2.683041        1.070867e-01      0.000000e+00      0.000000e+00      1.070867e-01   
     2.729306        1.037762e-01      0.000000e+00      0.000000e+00      1.037762e-01   
     2.772258        1.003818e-01      0.000000e+00      0.000000e+00      1.003818e-01   
     2.811780        9.701380e-02      0.000000e+00      0.000000e+00      9.701380e-02   
     2.847765        9.376712e-02      0.000000e+00      0.000000e+00      9.376712e-02   
     2.880118        9.072091e-02      0.000000e+00      0.000000e+00      9.072091e-02   
     2.908749        8.793903e-02      0.000000e+00      0.000000e+00      8.793903e-02   
     2.933583        8.547116e-02      0.000000e+00      0.000000e+00      8.547116e-02   
     2.954553        8.335438e-02      0.000000e+00      0.000000e+00      8.335438e-02   
     2.971601        8.161510e-02      0.000000e+00      0.000000e+00      8.161510e-02   
     2.984682        8.027131e-02      0.000000e+00      0.000000e+00      8.027131e-02   
     2.993761        7.933429e-02      0.000000e+00      0.000000e+00      7.933429e-02   
     2.998815        7.881113e-02      0.000000e+00      0.000000e+00      7.881113e-02   
     3.004739        7.819532e-02      0.000000e+00      0.000000e+00      7.819532e-02   
     3.024957        7.607429e-02      0.000000e+00      0.000000e+00      7.607429e-02   
     3.061273        7.222129e-02      0.000000e+00      0.000000e+00      7.222129e-02   
     3.113597        6.663423e-02      0.000000e+00      0.000000e+00      6.663423e-02   
     3.181789        5.947478e-02      0.000000e+00      0.000000e+00      5.947478e-02   
     3.265666        5.091656e-02      0.000000e+00      0.000000e+00      5.091656e-02   
     3.365002        4.139685e-02      0.000000e+00      0.000000e+00      4.139685e-02   
     3.479529        3.164799e-02      0.000000e+00      0.000000e+00      3.164799e-02   
     3.608938        2.251482e-02      0.000000e+00      0.000000e+00      2.251482e-02   
     3.752880        1.482540e-02      0.000000e+00      0.000000e+00      1.482540e-02   
     3.910968        9.194966e-03      0.000000e+00      0.000000e+00      9.194966e-03   
     4.082775        5.782405e-03      0.000000e+00      0.000000e+00      5.782405e-03   
     4.267838        4.242776e-03      0.000000e+00      0.000000e+00      4.242776e-03   
     4.465657        3.864889e-03      0.000000e+00      0.000000e+00      3.864889e-03   
     4.675701        3.866107e-03      0.000000e+00      0.000000e+00      3.866107e-03   
     4.897402        3.688997e-03      0.000000e+00      0.000000e+00      3.688997e-03   
     5.130163        3.140093e-03      0.000000e+00      0.000000e+00      3.140093e-03   
     5.373356        2.327432e-03      0.000000e+00      0.000000e+00      2.327432e-03   
     5.626327        1.483619e-03      0.000000e+00      0.000000e+00      1.483619e-03   
     5.888392        8.017577e-04      0.000000e+00      0.000000e+00      8.017577e-04   
     6.158845        3.599257e-04      0.000000e+00      0.000000e+00      3.599257e-04   
     6.436958        1.327586e-04      0.000000e+00      0.000000e+00      1.327586e-04   
     6.721980        4.518806e-05      0.000000e+00      0.000000e+00      4.518806e-05   
     7.013143        2.335661e-05      0.000000e+00      0.000000e+00      2.335661e-05   
     7.309662        2.031423e-05      0.000000e+00      0.000000e+00      2.031423e-05   
     7.610739        1.705585e-05      0.000000e+00      0.000000e+00      1.705585e-05   
     7.915560        1.123084e-05      0.000000e+00      0.000000e+00      1.123084e-05   
     8.223305        5.639331e-06      0.000000e+00      0.000000e+00      5.639331e-06   
     8.533144        2.167880e-06      0.000000e+00      0.000000e+00      2.167880e-06   
     8.844241        7.353867e-07      0.000000e+00      0.000000e+00      7.353867e-07   
     9.155759        3.916311e-07      0.000000e+00      0.000000e+00      3.916311e-07   
     9.466856        3.514386e-07      0.000000e+00      0.000000e+00      3.514386e-07   
     9.776695        2.921750e-07      0.000000e+00      0.000000e+00      2.921750e-07   
    10.084440        1.892973e-07      0.000000e+00      0.000000e+00      1.892973e-07   
    10.389261        9.577551e-08      0.000000e+00      0.000000e+00      9.577551e-08   
    10.690338        3.879458e-08      0.000000e+00      0.000000e+00      3.879458e-08   
    10.986857        1.336176e-08      0.000000e+00      0.000000e+00      1.336176e-08   
    11.278020        4.713323e-09      0.000000e+00      0.000000e+00      4.713323e-09   
    11.563042        2.321588e-09      0.000000e+00      0.000000e+00      2.321588e-09   
    11.841155        1.707978e-09      0.000000e+00      0.000000e+00      1.707978e-09   
    12.111608        1.611263e-09      0.000000e+00      0.000000e+00      1.611263e-09   
    12.373673        1.696417e-09      0.000000e+00      0.000000e+00      1.696417e-09   
    12.626644        1.761209e-09      0.000000e+00      0.000000e+00      1.761209e-09   
    12.869837        1.681790e-09      0.000000e+00      0.000000e+00      1.681790e-09   
    13.102598        1.451706e-09      0.000000e+00      0.000000e+00      1.451706e-09   
    13.324299        1.142145e-09      0.000000e+00      0.000000e+00      1.142145e-09   
    13.534343        8.341238e-10      0.000000e+00      0.000000e+00      8.341238e-10   
    13.732162        5.784525e-10      0.000000e+00      0.000000e+00      5.784525e-10   
    13.917225        3.907145e-10      0.000000e+00      0.000000e+00      3.907145e-10   
    14.089032        2.639402e-10      0.000000e+00      0.000000e+00      2.639402e-10   
    14.247120        1.827446e-10      0.000000e+00      0.000000e+00      1.827446e-10   
    14.391062        1.320850e-10      0.000000e+00      0.000000e+00      1.320850e-10   
    14.520471        1.006093e-10      0.000000e+00      0.000000e+00      1.006093e-10   
    14.634998        8.079863e-11      0.000000e+00      0.000000e+00      8.079863e-11   
    14.734334        6.812317e-11      0.000000e+00      0.000000e+00      6.812317e-11   
    14.818211        5.993350e-11      0.000000e+00      0.000000e+00      5.993350e-11   
    14.886403        5.457107e-11      0.000000e+00      0.000000e+00      5.457107e-11   
    14.938727        5.105728e-11      0.000000e+00      0.000000e+00      5.105728e-11   
    14.975043        4.880048e-11      0.000000e+00      0.000000e+00      4.880048e-11   
    14.995261        4.773066e-11      0.000000e+00      0.000000e+00      4.773066e-11   
