#       k             kp                  V           
   0.000790       0.000790         0.000000e+00      
   0.000790       0.004159         -6.012013e-14     
   0.000790       0.010212         -8.670144e-13     
   0.000790       0.018933         -5.123447e-12     
   0.000790       0.030298         -1.781857e-11     
   0.000790       0.044278         -4.059377e-11     
   0.000790       0.060834         -6.298913e-11     
   0.000790       0.079922         -6.562156e-11     
   0.000790       0.101490         -4.444826e-11     
   0.000790       0.125480         -1.594788e-11     
   0.000790       0.151828         3.427732e-12      
   0.000790       0.180462         1.512708e-11      
   0.000790       0.211306         2.509570e-11      
   0.000790       0.244276         3.594667e-11      
   0.000790       0.279283         4.808531e-11      
   0.000790       0.316234         6.095546e-11      
   0.000790       0.355027         7.356082e-11      
   0.000790       0.395559         8.474868e-11      
   0.000790       0.437721         9.347274e-11      
   0.000790       0.481399         9.903193e-11      
   0.000790       0.526474         1.012184e-10      
   0.000790       0.572826         1.003193e-10      
   0.000790       0.620330         9.697038e-11      
   0.000790       0.668857         9.192609e-11      
   0.000790       0.718277         8.584553e-11      
   0.000790       0.768456         7.918314e-11      
   0.000790       0.819260         7.220853e-11      
   0.000790       0.870551         6.510847e-11      
   0.000790       0.922191         5.808538e-11      
   0.000790       0.974040         5.138535e-11      
   0.000790       1.025960         4.524787e-11      
   0.000790       1.077809         3.982563e-11      
   0.000790       1.129449         3.513756e-11      
   0.000790       1.180740         3.108779e-11      
   0.000790       1.231544         2.753461e-11      
   0.000790       1.281723         2.436335e-11      
   0.000790       1.331143         2.152281e-11      
   0.000790       1.379670         1.901481e-11      
   0.000790       1.427174         1.685609e-11      
   0.000790       1.473526         1.504265e-11      
   0.000790       1.518601         1.353604e-11      
   0.000790       1.562279         1.227319e-11      
   0.000790       1.604441         1.118753e-11      
   0.000790       1.644973         1.022741e-11      
   0.000790       1.683766         9.363695e-12      
   0.000790       1.720717         8.586690e-12      
   0.000790       1.755724         7.897331e-12      
   0.000790       1.788694         7.298397e-12      
   0.000790       1.819538         6.789041e-12      
   0.000790       1.848172         6.363269e-12      
   0.000790       1.874520         6.011176e-12      
   0.000790       1.898510         5.721263e-12      
   0.000790       1.920078         5.482548e-12      
   0.000790       1.939166         5.285866e-12      
   0.000790       1.955722         5.124335e-12      
   0.000790       1.969702         4.993214e-12      
   0.000790       1.981067         4.889472e-12      
   0.000790       1.989788         4.811287e-12      
   0.000790       1.995841         4.757631e-12      
   0.000790       1.999210         4.727950e-12      
   0.000790       2.003160         3.019476e-14      
   0.000790       2.016638         2.671278e-14      
   0.000790       2.040848         2.077323e-14      
   0.000790       2.075731         1.299476e-14      
   0.000790       2.121193         4.374600e-15      
   0.000790       2.177111         -3.771137e-15     
   0.000790       2.243335         -1.019889e-14     
   0.000790       2.319686         -1.441849e-14     
   0.000790       2.405959         -1.701630e-14     
   0.000790       2.501920         -1.904630e-14     
   0.000790       2.607312         -2.118833e-14     
   0.000790       2.721850         -2.364303e-14     
   0.000790       2.845225         -2.643229e-14     
   0.000790       2.977105         -2.954611e-14     
   0.000790       3.117134         -3.295963e-14     
   0.000790       3.264935         -3.662797e-14     
   0.000790       3.420109         -4.048004e-14     
   0.000790       3.582238         -4.441287e-14     
   0.000790       3.750884         -4.828711e-14     
   0.000790       3.925594         -5.192291e-14     
   0.000790       4.105897         -5.509677e-14     
   0.000790       4.291305         -5.754045e-14     
   0.000790       4.481320         -5.894379e-14     
   0.000790       4.675429         -5.896064e-14     
   0.000790       4.873108         -5.721588e-14     
   0.000790       5.073826         -5.331422e-14     
   0.000790       5.277040         -4.685269e-14     
   0.000790       5.482203         -3.743483e-14     
   0.000790       5.688763         -2.468148e-14     
   0.000790       5.896161         -8.239226e-15     
   0.000790       6.103839         1.221135e-14      
   0.000790       6.311237         3.695173e-14      
   0.000790       6.517797         6.623105e-14      
   0.000790       6.722960         1.002783e-13      
   0.000790       6.926174         1.393171e-13      
   0.000790       7.126892         1.835889e-13      
   0.000790       7.324571         2.333887e-13      
   0.000790       7.518680         2.891065e-13      
   0.000790       7.708695         3.512744e-13      
   0.000790       7.894103         4.206272e-13      
   0.000790       8.074406         4.981836e-13      
   0.000790       8.249116         5.853478e-13      
   0.000790       8.417762         6.840388e-13      
   0.000790       8.579891         7.968682e-13      
   0.000790       8.735065         9.273959e-13      
   0.000790       8.882866         1.080503e-12      
   0.000790       9.022895         1.262949e-12      
   0.000790       9.154775         1.484247e-12      
   0.000790       9.278150         1.758078e-12      
   0.000790       9.392688         2.104724e-12      
   0.000790       9.498080         2.555358e-12      
   0.000790       9.594041         3.160085e-12      
   0.000790       9.680314         4.003795e-12      
   0.000790       9.756665         5.239832e-12      
   0.000790       9.822889         7.168578e-12      
   0.000790       9.878807         1.044574e-11      
   0.000790       9.924269         1.674161e-11      
   0.000790       9.959152         3.147165e-11      
   0.000790       9.983362         8.217295e-11      
   0.000790       9.996840         8.508577e-10      
   0.004159       0.000790         -6.012013e-14     
   0.004159       0.004159         6.527255e-14      
   0.004159       0.010212         -1.259832e-10     
   0.004159       0.018933         -7.444776e-10     
   0.004159       0.030298         -2.589223e-09     
   0.004159       0.044278         -5.898872e-09     
   0.004159       0.060834         -9.153692e-09     
