# vlowk itz =  0 l =  4 s =  0 jt =  4 kvnn =  **  Lambda =  12.00
#  fac=0.17 reg.= 0 int. smooth= 0 real smooth=  0.0000 meth= 3 herm= 0
#     k            kp           V 
   0.000790   0.000790   -3.788892850346E-25
   0.000790   0.004159   -2.913593607345E-22
   0.000790   0.010212   -1.058610019242E-20
   0.000790   0.018933   -1.250645369883E-19
   0.000790   0.030298   -8.180065159927E-19
   0.000790   0.044278   -3.698125693511E-18
   0.000790   0.060834   -1.302165049229E-17
   0.000790   0.079922   -3.812575964238E-17
   0.000790   0.101490   -9.668915041174E-17
   0.000790   0.125480   -2.182091396789E-16
   0.000790   0.151828   -4.463770373918E-16
   0.000790   0.180462   -8.383733827439E-16
   0.000790   0.211306   -1.458880237785E-15
   0.000790   0.244276   -2.367334567517E-15
   0.000790   0.279283   -3.598991145469E-15
   0.000790   0.316234   -5.143562510082E-15
   0.000790   0.355027   -6.928528122371E-15
   0.000790   0.395559   -8.815808863286E-15
   0.000790   0.437721   -1.061843425959E-14
   0.000790   0.481399   -1.213734012272E-14
   0.000790   0.526474   -1.320923949607E-14
   0.000790   0.572826   -1.374890140686E-14
   0.000790   0.620330   -1.376820844952E-14
   0.000790   0.668857   -1.336258981075E-14
   0.000790   0.718277   -1.267013604860E-14
   0.000790   0.768456   -1.182224571085E-14
   0.000790   0.819260   -1.090864006181E-14
   0.000790   0.870551   -9.970733083417E-15
   0.000790   0.922191   -9.020633590243E-15
   0.000790   0.974040   -8.069022876150E-15
   0.000790   1.025960   -7.142669842936E-15
   0.000790   1.077809   -6.282207230202E-15
   0.000790   1.129449   -5.525281689435E-15
   0.000790   1.180740   -4.889098071129E-15
   0.000790   1.231544   -4.364552675845E-15
   0.000790   1.281723   -3.924580096672E-15
   0.000790   1.331143   -3.539821031727E-15
   0.000790   1.379670   -3.191520057697E-15
   0.000790   1.427174   -2.875363193626E-15
   0.000790   1.473526   -2.596663492550E-15
   0.000790   1.518601   -2.361986794374E-15
   0.000790   1.562279   -2.172727493847E-15
   0.000790   1.604441   -2.023363030989E-15
   0.000790   1.644973   -1.903777741989E-15
   0.000790   1.683766   -1.803199770661E-15
   0.000790   1.720717   -1.713383887984E-15
   0.000790   1.755724   -1.629901297284E-15
   0.000790   1.788694   -1.551681936887E-15
   0.000790   1.819538   -1.479643094493E-15
   0.000790   1.848172   -1.415265240544E-15
   0.000790   1.874520   -1.359627610673E-15
   0.000790   1.898510   -1.313019197326E-15
   0.000790   1.920078   -1.274985479974E-15
   0.000790   1.939166   -1.244590905029E-15
   0.000790   1.955722   -1.220714708635E-15
   0.000790   1.969702   -1.202278345573E-15
   0.000790   1.981067   -1.188375037439E-15
