   1      1s1/2   -46.33382222
   2      1p3/2   -43.75750146
   3      1p1/2   -43.32250410
   4      1d5/2   -37.39118678
   5      2s1/2   -37.02535959
   6      1d3/2   -36.17607293
   7      1f7/2   -29.61655823
   8      1f5/2   -27.24679233
   9      2p3/2   -24.73323255
  10      2p1/2   -23.79096317
  11      1g9/2   -21.22653155
  12      1g7/2   -17.40709449
  13      2d5/2   -14.49361693
  14      2d3/2   -12.83451362
  15     1h11/2   -12.58145169
  16      3s1/2   -11.57477452
  17      1h9/2    -7.03596327
  18      2f7/2    -4.61526770
  19     1i13/2    -3.60365930
  20      2f5/2    -2.20182623
  21      3p3/2    -0.66721227
  22      3p1/2     0.20418172
  23     1i11/2     3.84838678
  24      2g9/2     5.25341095
  25     1j15/2     5.42353208
  26      2g7/2     8.28446640
  27      3d5/2     9.71585823
  28      3d3/2    10.83201743
  29      4s1/2    11.74674365
  30     1k17/2    14.63272633
  31     1j13/2    14.75476449
  32     2h11/2    15.40174440
  33      2h9/2    18.85664500
  34      3f7/2    19.86266822
  35      3f5/2    21.32659661
  36      4p3/2    22.32233966
  37      4p1/2    23.07595453
  38     1l19/2    24.04158773
  39     2i13/2    25.38565384
  40     1k15/2    25.82797057
  41      4f5/2    27.57736004
  42     3h11/2    27.69437000
  43      4f7/2    27.74737219
  44      5p1/2    27.76002850
  45      5p3/2    27.78293797
  46      3h9/2    27.80981989
  47     2i11/2    29.18879309
  48     2j13/2    29.62598914
  49     2j15/2    29.74970596
  50      3g9/2    30.01361666
  51     3i11/2    31.29675872
  52     3i13/2    31.30518091
  53      3g7/2    31.93439414
  54      4d5/2    32.00544156
  55     2k17/2    32.26249085
  56     2k15/2    32.28315764
  57      5s1/2    32.67395815
  58      4d3/2    32.88993472
  59      4g9/2    33.19373249
  60      4g7/2    33.35710801
  61     1m21/2    33.61307171
  62     2l19/2    33.99868612
  63     1l17/2    34.09112110
  64     3j15/2    35.26471875
  65     2m21/2    36.50252657
  66     1m19/2    36.56388940
  67     2l17/2    36.61015576
  68      5d5/2    36.95066701
  69      5d3/2    37.09030611
  70      6s1/2    38.12291368
  71      7s1/2    39.01017578
  72      6d5/2    39.27577548
  73     3j13/2    39.30131208
  74     4h11/2    39.37572180
  75      6d3/2    39.56804683
