# vlowk itz =  0 l =  2 s =  0 jt =  2 kvnn =   6  Lambda =  12.00
#  fac=0.33 reg.= 0 int. smooth= 0 real smooth=  0.0000 meth= 3 herm= 0
#     k            kp           V 
   0.001580   0.001580   -8.409808965501E-12
   0.001580   0.008319   -2.332085435059E-10
   0.001580   0.020424   -1.404521768334E-09
   0.001580   0.037866   -4.800902350009E-09
   0.001580   0.060596   -1.215805269944E-08
   0.001580   0.088555   -2.544678851630E-08
   0.001580   0.121667   -4.645902883349E-08
   0.001580   0.159843   -7.620860878631E-08
   0.001580   0.202979   -1.142468654830E-07
   0.001580   0.250960   -1.581578429256E-07
   0.001580   0.303656   -2.035920143652E-07
   0.001580   0.360925   -2.450977766633E-07
   0.001580   0.422613   -2.776283973680E-07
   0.001580   0.488552   -2.980910415411E-07
   0.001580   0.558567   -3.060860810286E-07
   0.001580   0.632467   -3.034284116473E-07
   0.001580   0.710054   -2.929322383682E-07
   0.001580   0.791119   -2.774222495531E-07
   0.001580   0.875442   -2.594113515174E-07
   0.001580   0.962797   -2.410016255476E-07
   0.001580   1.052948   -2.235564766155E-07
   0.001580   1.145653   -2.074930020259E-07
   0.001580   1.240660   -1.926758547673E-07
   0.001580   1.337714   -1.789892138596E-07
   0.001580   1.436554   -1.663684144747E-07
   0.001580   1.536913   -1.545453888227E-07
   0.001580   1.638520   -1.431913296515E-07
   0.001580   1.741102   -1.322263751504E-07
   0.001580   1.844381   -1.217054060359E-07
   0.001580   1.948080   -1.115679099197E-07
   0.001580   2.051920   -1.017518206240E-07
   0.001580   2.155619   -9.235414917054E-08
   0.001580   2.258898   -8.347876622495E-08
   0.001580   2.361480   -7.510968236645E-08
   0.001580   2.463087   -6.724044479056E-08
   0.001580   2.563446   -5.994236862605E-08
   0.001580   2.662286   -5.324566169819E-08
   0.001580   2.759340   -4.709960787947E-08
   0.001580   2.854347   -4.146976002728E-08
   0.001580   2.947052   -3.636633372913E-08
   0.001580   3.037203   -3.177509223128E-08
   0.001580   3.124558   -2.763713009519E-08
   0.001580   3.208881   -2.389990905903E-08
   0.001580   3.289946   -2.054265378602E-08
   0.001580   3.367533   -1.754937626846E-08
   0.001580   3.441433   -1.488550849514E-08
   0.001580   3.511448   -1.250771295337E-08
   0.001580   3.577387   -1.038313663668E-08
   0.001580   3.639075   -8.493301836990E-09
   0.001580   3.696344   -6.825245159398E-09
   0.001580   3.749040   -5.363831049806E-09
   0.001580   3.797021   -4.091131839830E-09
   0.001580   3.840157   -2.989711141911E-09
   0.001580   3.878333   -2.045303879038E-09
   0.001580   3.911445   -1.247349547135E-09
   0.001580   3.939404   -5.881663101208E-10
   0.001580   3.962134   -6.193323281356E-11
   0.001580   3.979576    3.359421536575E-10
   0.001580   3.991681    6.090471361532E-10
   0.001580   3.998420    7.599993213862E-10
   0.001580   4.010268    1.023481610650E-09
   0.001580   4.054073    1.976160130860E-09
   0.001580   4.132757    3.601083183398E-09
   0.001580   4.246126    5.760827572702E-09
   0.001580   4.393877    8.319225104390E-09
   0.001580   4.575611    1.108117659579E-08
   0.001580   4.790838    1.385169338534E-08
   0.001580   5.038980    1.643512073658E-08
   0.001580   5.319366    1.863845474081E-08
   0.001580   5.631241    2.023362929606E-08
   0.001580   5.973764    2.104004043653E-08
   0.001580   6.346012    2.093648425739E-08
   0.001580   6.746981    1.989404757160E-08
   0.001580   7.175591    1.801485063756E-08
   0.001580   7.630685    1.551037975762E-08
   0.001580   8.111038    1.267025830360E-08
   0.001580   8.615353    9.808985859925E-09
   0.001580   9.142272    7.188188372870E-09
   0.001580   9.690374    4.976777985909E-09
   0.001580  10.258182    3.258524663458E-09
   0.001580  10.844164    2.016334762390E-09
   0.001580  11.446741    1.177234389860E-09
   0.001580  12.064289    6.542716381259E-10
   0.001580  12.695143    3.560195265049E-10
   0.001580  13.337602    1.892313194940E-10
   0.001580  13.989934    1.049882261942E-10
   0.001580  14.650380    5.725879105536E-11
   0.001580  15.317161    3.172538711935E-11
   0.001580  15.988479    2.076414699004E-11
   0.001580  16.662523    1.799021695648E-11
   0.001580  17.337477    2.164457582420E-11
