#       k             kp                 U11                    U12                    U21                    U22          
   0.001947       0.001947         1.000000e+00           1.855955e-16           2.267297e-16           1.000000e+00      
   0.001947       0.010250         -9.572008e-09          4.167658e-14           1.833197e-15           -2.590773e-20     
   0.001947       0.025159         -2.937525e-08          8.074078e-13           5.839578e-15           -5.814680e-19     
   0.001947       0.046627         -6.321611e-08          6.763488e-12           1.388813e-14           -6.507452e-18     
   0.001947       0.074585         -1.125914e-07          3.881452e-11           2.979605e-14           -5.184080e-17     
   0.001947       0.108938         -1.776351e-07          1.805584e-10           6.139771e-14           -3.136640e-16     
   0.001947       0.149573         -2.566409e-07          7.202392e-10           1.218139e-13           -1.487738e-15     
   0.001947       0.196355         -3.455041e-07          2.500234e-09           2.285837e-13           -5.718163e-15     
   0.001947       0.249129         -4.372261e-07          7.611961e-09           3.992315e-13           -1.832344e-14     
   0.001947       0.307719         -5.216306e-07          2.051845e-08           6.436267e-13           -4.997412e-14     
   0.001947       0.371930         -5.854349e-07          4.950874e-08           9.566556e-13           -1.176206e-13     
   0.001947       0.441550         -6.127868e-07          1.081375e-07           1.316497e-12           -2.413392e-13     
   0.001947       0.516347         -5.863636e-07          2.161432e-07           1.690550e-12           -4.363397e-13     
   0.001947       0.596072         -4.891359e-07          3.993850e-07           2.044120e-12           -7.060167e-13     
   0.001947       0.680461         -3.068899e-07          6.885115e-07           2.345128e-12           -1.044851e-12     
   0.001947       0.769234         -3.150502e-08          1.116197e-06           2.566060e-12           -1.446509e-12     
   0.001947       0.862094         3.352104e-07           1.712902e-06           2.689032e-12           -1.897267e-12     
   0.001947       0.958735         7.776771e-07           2.501428e-06           2.709046e-12           -2.359459e-12     
   0.001947       1.058835         1.263767e-06           3.490803e-06           2.625899e-12           -2.787114e-12     
   0.001947       1.162061         1.744561e-06           4.670005e-06           2.437200e-12           -3.164753e-12     
   0.001947       1.268071         2.157947e-06           6.002470e-06           2.149722e-12           -3.488730e-12     
   0.001947       1.376513         2.436752e-06           7.423497e-06           1.787420e-12           -3.720409e-12     
