#       k             kp                 U11                    U12                    U21                    U22          
   0.001947       0.001947         1.000000e+00           -1.730573e-18          6.070065e-19           1.000000e+00      
   0.001947       0.010250         -1.134439e-09          -3.697965e-16          5.421281e-18           -1.804980e-22     
   0.001947       0.025159         -3.485185e-09          -5.365412e-15          2.536904e-17           -7.531725e-21     
   0.001947       0.046627         -7.523454e-09          -7.869061e-15          1.088897e-16           -1.461358e-19     
   0.001947       0.074585         -1.349055e-08          2.832478e-13           4.030977e-16           -1.573887e-18     
   0.001947       0.108938         -2.155218e-08          2.960889e-12           1.233912e-15           -1.099995e-17     
   0.001947       0.149573         -3.179590e-08          1.723759e-11           3.165282e-15           -5.591442e-17     
   0.001947       0.196355         -4.422404e-08          7.329089e-11           6.969023e-15           -2.225939e-16     
   0.001947       0.249129         -5.874880e-08          2.504474e-10           1.344047e-14           -7.270201e-16     
   0.001947       0.307719         -7.519481e-08          7.233674e-10           2.307092e-14           -2.004948e-15     
   0.001947       0.371930         -9.331295e-08          1.823128e-09           3.572656e-14           -4.752210e-15     
   0.001947       0.441550         -1.128062e-07          4.100184e-09           5.056658e-14           -9.800438e-15     
   0.001947       0.516347         -1.333664e-07          8.370725e-09           6.629637e-14           -1.779809e-14     
   0.001947       0.596072         -1.547206e-07          1.573151e-08           8.154808e-14           -2.893697e-14     
   0.001947       0.680461         -1.766834e-07          2.753737e-08           9.509086e-14           -4.308388e-14     
   0.001947       0.769234         -1.992146e-07          4.534192e-08           1.059129e-13           -6.012826e-14     
   0.001947       0.862094         -2.224762e-07          7.080692e-08           1.134236e-13           -7.972352e-14     
   0.001947       0.958735         -2.468838e-07          1.055949e-07           1.175639e-13           -1.005831e-13     
   0.001947       1.058835         -2.731408e-07          1.512611e-07           1.184013e-13           -1.210732e-13     
   0.001947       1.162061         -3.022392e-07          2.091440e-07           1.157393e-13           -1.408279e-13     
   0.001947       1.268071         -3.354246e-07          2.802478e-07           1.095322e-13           -1.599841e-13     
   0.001947       1.376513         -3.741250e-07          3.651337e-07           1.002180e-13           -1.769990e-13     
   0.001947       1.487025         -4.198397e-07          4.638425e-07           8.802297e-14           -1.905148e-13     
   0.001947       1.599241         -4.739926e-07          5.758301e-07           7.278395e-14           -2.018295e-13     
   0.001947       1.712789         -5.377801e-07          6.999123e-07           5.492282e-14           -2.112366e-13     
   0.001947       1.827291         -6.120252e-07          8.342633e-07           3.524973e-14           -2.165121e-13     
   0.001947       1.942367         -6.970378e-07          9.764652e-07           1.395814e-14           -2.182675e-13     
   0.001947       2.057633         -7.925144e-07          1.123573e-06           -8.597059e-15          -2.186443e-13     
   0.001947       2.172709         -8.974969e-07          1.272220e-06           -3.123798e-14          -2.157170e-13     
   0.001947       2.287211         -1.010371e-06          1.418791e-06           -5.322492e-14          -2.083260e-13     
   0.001947       2.400759         -1.128910e-06          1.559596e-06           -7.432350e-14          -1.993886e-13     
   0.001947       2.512975         -1.250392e-06          1.691042e-06           -9.359153e-14          -1.888496e-13     
   0.001947       2.623487         -1.371747e-06          1.809824e-06           -1.100636e-13          -1.742217e-13     
   0.001947       2.731929         -1.489713e-06          1.913105e-06           -1.236901e-13          -1.573844e-13     
   0.001947       2.837939         -1.601026e-06          1.998631e-06           -1.343750e-13          -1.408587e-13     
   0.001947       2.941165         -1.702601e-06          2.064807e-06           -1.415692e-13          -1.230210e-13     
   0.001947       3.041265         -1.791689e-06          2.110753e-06           -1.452625e-13          -1.030852e-13     
   0.001947       3.137906         -1.865989e-06          2.136282e-06           -1.460513e-13          -8.374665e-14     
   0.001947       3.230766         -1.923735e-06          2.141834e-06           -1.442934e-13          -6.647881e-14     
   0.001947       3.319539         -1.963733e-06          2.128368e-06           -1.400878e-13          -4.996486e-14     
   0.001947       3.403928         -1.985344e-06          2.097247e-06           -1.338299e-13          -3.361480e-14     
   0.001947       3.483653         -1.988423e-06          2.050099e-06           -1.262027e-13          -1.883573e-14     
   0.001947       3.558450         -1.973233e-06          1.988660e-06           -1.177619e-13          -6.845288e-15     
   0.001947       3.628070         -1.940326e-06          1.914636e-06           -1.088030e-13          2.630841e-15      
   0.001947       3.692281         -1.890416e-06          1.829575e-06           -9.953523e-14          1.045945e-14      
