#       k             kp                 U11                    U12                    U21                    U22          
   0.001947       0.001947         1.000000e+00           4.021448e-16           4.684061e-16           1.000000e+00      
   0.001947       0.010250         -2.012455e-08          9.067348e-14           3.801352e-15           -1.175993e-19     
   0.001947       0.025159         -6.169751e-08          1.791956e-12           1.232884e-14           -2.496641e-18     
   0.001947       0.046627         -1.323894e-07          1.574585e-11           3.061940e-14           -2.540821e-17     
   0.001947       0.074585         -2.342980e-07          9.664214e-11           7.014647e-14           -1.855487e-16     
   0.001947       0.108938         -3.652606e-07          4.812253e-10           1.549233e-13           -1.062025e-15     
   0.001947       0.149573         -5.169918e-07          2.025491e-09           3.253138e-13           -4.883859e-15     
   0.001947       0.196355         -6.729874e-07          7.291601e-09           6.351787e-13           -1.845326e-14     
   0.001947       0.249129         -8.066649e-07          2.271750e-08           1.137995e-12           -5.854976e-14     
   0.001947       0.307719         -8.803014e-07          6.211228e-08           1.863100e-12           -1.586770e-13     
   0.001947       0.371930         -8.453784e-07          1.511168e-07           2.792845e-12           -3.716688e-13     
   0.001947       0.441550         -6.449974e-07          3.313833e-07           3.856785e-12           -7.590313e-13     
   0.001947       0.516347         -2.191501e-07          6.625425e-07           4.949046e-12           -1.364513e-12     
   0.001947       0.596072         4.862067e-07           1.219910e-06           5.953916e-12           -2.190652e-12     
   0.001947       0.680461         1.505443e-06           2.086183e-06           6.759623e-12           -3.206366e-12     
   0.001947       0.769234         2.835048e-06           3.335813e-06           7.265321e-12           -4.370822e-12     
   0.001947       0.862094         4.413359e-06           5.011908e-06           7.400449e-12           -5.612526e-12     
   0.001947       0.958735         6.104655e-06           7.098672e-06           7.141537e-12           -6.783567e-12     
   0.001947       1.058835         7.698680e-06           9.496746e-06           6.498275e-12           -7.718851e-12     
   0.001947       1.162061         8.938006e-06           1.201283e-05           5.506471e-12           -8.355755e-12     
   0.001947       1.268071         9.577759e-06           1.437747e-05           4.267366e-12           -8.676841e-12     
   0.001947       1.376513         9.464008e-06           1.630078e-05           2.954043e-12           -8.597704e-12     
   0.001947       1.487025         8.596780e-06           1.755688e-05           1.737540e-12           -8.103298e-12     
   0.001947       1.599241         7.138241e-06           1.806059e-05           7.394772e-13           -7.330290e-12     
   0.001947       1.712789         5.351834e-06           1.789132e-05           3.143587e-14           -6.375376e-12     
   0.001947       1.827291         3.503995e-06           1.724500e-05           -3.938917e-13          -5.287511e-12     
   0.001947       1.942367         1.785803e-06           1.634202e-05           -6.178221e-13          -4.207325e-12     
   0.001947       2.057633         2.909881e-07           1.534924e-05           -7.243852e-13          -3.257150e-12     
   0.001947       2.172709         -9.587249e-07          1.435589e-05           -7.653778e-13          -2.445647e-12     
   0.001947       2.287211         -1.976102e-06          1.339462e-05           -7.752161e-13          -1.773643e-12     
   0.001947       2.400759         -2.784146e-06          1.247252e-05           -7.731716e-13          -1.257068e-12     
   0.001947       2.512975         -3.407291e-06          1.159031e-05           -7.618249e-13          -8.638342e-13     
