  0.0000000000000000  0.1692695903600458 -0.0000000008751335 -0.1858639516946524  0.0000000015075181
  0.1000000000000000  0.1685907162264236 -0.0000000008715767 -0.1850828536621630  0.0000000015013862
  0.2000000000000000  0.1666718461377685 -0.0000000008616199 -0.1828863590723264  0.0000000014842098
  0.3000000000000000  0.1635129800940804 -0.0000000008452631 -0.1792744679251424  0.0000000014559890
  0.4000000000000000  0.1591716615260009 -0.0000000008228516 -0.1743186109087294  0.0000000014173137
  0.5000000000000000  0.1537258451607424 -0.0000000007948462 -0.1681149703942657  0.0000000013689727
  0.6000000000000001  0.1472714270224414 -0.0000000007618030 -0.1607809255103867  0.0000000013119193
  0.7000000000000001  0.1399192567669269 -0.0000000007243497 -0.1524508396464414  0.0000000012472313
  0.8000000000000000  0.1317917622962688 -0.0000000006831605 -0.1432714233647417  0.0000000011760693
  0.9000000000000000  0.1230193332469243 -0.0000000006389310 -0.1333969214285783  0.0000000010996341
  1.0000000000000000  0.1137366195223947 -0.0000000005923549 -0.1229843713383575  0.0000000010191273
  1.1000000000000001  0.1040789026852920 -0.0000000005441036 -0.1121891629554695  0.0000000009357164
  1.2000000000000002  0.0941786912419851 -0.0000000004948101 -0.1011610962852118  0.0000000008505073
  1.3000000000000000  0.0841626756343009 -0.0000000004450571 -0.0900410901845156  0.0000000007645231
  1.4000000000000001  0.0741491556545847 -0.0000000003953708 -0.0789586423974115  0.0000000006786920
  1.5000000000000000  0.0642460231918992 -0.0000000003462177 -0.0680300851623617  0.0000000005938420
  1.6000000000000001  0.0545493484621647 -0.0000000002980072 -0.0573576251034836  0.0000000005107022
  1.7000000000000002  0.0451425804471374 -0.0000000002510955 -0.0470291054288576  0.0000000004299094
  1.8000000000000000  0.0360963347967959 -0.0000000002057927 -0.0371183862804782  0.0000000003520180
  1.9000000000000001  0.0274687077144953 -0.0000000001623699 -0.0276862082393350  0.0000000002775110
  2.0000000000000000  0.0193060250209427 -0.0000000001210665 -0.0187813862619482  0.0000000002068113
  2.1000000000000001  0.0116439139983076 -0.0000000000820962 -0.0104421773210661  0.0000000001402913
  2.2000000000000002  0.0045085734650333 -0.0000000000456508 -0.0026976741750790  0.0000000000782789
  2.3000000000000003 -0.0020818842536259 -0.0000000000119027  0.0044309016553702  0.0000000000210613
  2.4000000000000004 -0.0081161372072597  0.0000000000189961  0.0109291050220428 -0.0000000000311155
  2.5000000000000000 -0.0135885032771006  0.0000000000469162  0.0167884323540547 -0.0000000000780505
  2.6000000000000001 -0.0184980092748479  0.0000000000717548  0.0220057713002872 -0.0000000001195934
  2.7000000000000002 -0.0228477229779723  0.0000000000934413  0.0265831228797501 -0.0000000001556523
  2.8000000000000003 -0.0266443584877196  0.0000000001119420  0.0305275524243002 -0.0000000001862011
  2.9000000000000004 -0.0298981334033528  0.0000000001272654  0.0338513009505423 -0.0000000002112867
  3.0000000000000000 -0.0326228284358685  0.0000000001394657  0.0365719729189978 -0.0000000002310333
  3.1000000000000001 -0.0348359787975615  0.0000000001486442  0.0387127105335060 -0.0000000002456442
  3.2000000000000002 -0.0365591138621955  0.0000000001549495  0.0403022687451195 -0.0000000002554002
  3.3000000000000003 -0.0378179581785944  0.0000000001585742  0.0413749179878508 -0.0000000002606538
  3.4000000000000004 -0.0386425129613922  0.0000000001597500  0.0419701216532207 -0.0000000002618200
  3.5000000000000000 -0.0390669517569540  0.0000000001587408  0.0421319601028737 -0.0000000002593636
  3.6000000000000001 -0.0391292853447503  0.0000000001558339  0.0419082999966191 -0.0000000002537850
  3.7000000000000002 -0.0388707767141343  0.0000000001513300  0.0413497341899176 -0.0000000002456030
  3.8000000000000003 -0.0383351144178411  0.0000000001455335  0.0405083409369076 -0.0000000002353383
  3.9000000000000004 -0.0375673789359752  0.0000000001387423  0.0394363295452760 -0.0000000002234971
  4.0000000000000000 -0.0366128592897753  0.0000000001312391  0.0381846514760113 -0.0000000002105562
  4.1000000000000005 -0.0355157938923196  0.0000000001232831  0.0368016603627327 -0.0000000001969505
  4.2000000000000002 -0.0343181190456143  0.0000000001151045  0.0353319014631599 -0.0000000001830634
  4.2999999999999998 -0.0330583099035848  0.0000000001069003  0.0338151012560880 -0.0000000001692204
  4.4000000000000004 -0.0317703922455540  0.0000000000988319  0.0322854124535603 -0.0000000001556864
  4.5000000000000000 -0.0304831899334169  0.0000000000910255  0.0307709502402287 -0.0000000001426657
  4.6000000000000005 -0.0292198539805569  0.0000000000835733  0.0292936339694961 -0.0000000001303047
  4.7000000000000002 -0.0279976967139486  0.0000000000765363  0.0278693267967836 -0.0000000001186979
  4.8000000000000007 -0.0268283307659490  0.0000000000699489  0.0265082456575025 -0.0000000001078947
  4.9000000000000004 -0.0257180897944842  0.0000000000638231  0.0252155971714524 -0.0000000000979072
  5.0000000000000000 -0.0246686878937732  0.0000000000581537  0.0239923826530474 -0.0000000000887190
  5.1000000000000005 -0.0236780592269698  0.0000000000529230  0.0228363081360159 -0.0000000000802937
  5.2000000000000002 -0.0227413095752732  0.0000000000481057  0.0217427333960318 -0.0000000000725817
  5.3000000000000007 -0.0218517077601681  0.0000000000436721  0.0207055971170498 -0.0000000000655275
  5.4000000000000004 -0.0210016471738303  0.0000000000395917  0.0197182629300166 -0.0000000000590747
  5.5000000000000000 -0.0201835153301125  0.0000000000358357  0.0187742420750471 -0.0000000000531698
  5.6000000000000005 -0.0193904213732918  0.0000000000323777  0.0178677617191973 -0.0000000000477647
  5.7000000000000002 -0.0186167465015138  0.0000000000291955  0.0169941622424184 -0.0000000000428181
  5.8000000000000007 -0.0178584987736957  0.0000000000262704  0.0161501208631183 -0.0000000000382953
  5.9000000000000004 -0.0171134702700194  0.0000000000235872  0.0153337117305381 -0.0000000000341683
  6.0000000000000000 -0.0163812097013640  0.0000000000211335  0.0145443232003657 -0.0000000000304140
  6.1000000000000005 -0.0156628361934837  0.0000000000188989  0.0137824608377816 -0.0000000000270130
  6.2000000000000002 -0.0149607293119668  0.0000000000168738  0.0130494694535794 -0.0000000000239480
  6.3000000000000007 -0.0142781360097664  0.0000000000150492  0.0123472091527034 -0.0000000000212026
  6.4000000000000004 -0.0136187369980273  0.0000000000134152  0.0116777191918368 -0.0000000000187596
  6.5000000000000000 -0.0129862133199192  0.0000000000119612  0.0110428998385519 -0.0000000000166010
  6.6000000000000005 -0.0123838491732598  0.0000000000106751  0.0104442369767059 -0.0000000000147066
  6.7000000000000002 -0.0118142000012722  0.0000000000095439  0.0098825875658622 -0.0000000000130546
  6.8000000000000007 -0.0112788463805018  0.0000000000085532  0.0093580369040164 -0.0000000000116216
  6.9000000000000004 -0.0107782451330219  0.0000000000076880  0.0088698315860925 -0.0000000000103829
  7.0000000000000000 -0.0103116801764280  0.0000000000069329  0.0084163856290676 -0.0000000000093135
  7.1000000000000005 -0.0098773075853483  0.0000000000062723  0.0079953518599461 -0.0000000000083884
  7.2000000000000002 -0.0094722826999191  0.0000000000056915  0.0076037466080921 -0.0000000000075838
  7.3000000000000007 -0.0090929522256509  0.0000000000051768  0.0072381131396585 -0.0000000000068776
  7.4000000000000004 -0.0087350912843294  0.0000000000047155  0.0068947081176081 -0.0000000000062499
  7.5000000000000000 -0.0083941642814355  0.0000000000042970  0.0065696955512858 -0.0000000000056832
  7.6000000000000005 -0.0080655890872094  0.0000000000039120  0.0062593340123582 -0.0000000000051634
  7.7000000000000002 -0.0077449861066338  0.0000000000035533  0.0059601450785450 -0.0000000000046790
  7.8000000000000007 -0.0074283969838449  0.0000000000032155  0.0056690537336039 -0.0000000000042217
  7.9000000000000004 -0.0071124615591769  0.0000000000028948  0.0053834945108762 -0.0000000000037856
  8.0000000000000000 -0.0067945458842241  0.0000000000025887  0.0051014802496529 -0.0000000000033675
  8.0999999999999996 -0.0064728182466686  0.0000000000022963  0.0048216332095884 -0.0000000000029659
  8.2000000000000011 -0.0061462739629919  0.0000000000020174  0.0045431807805049 -0.0000000000025809
  8.3000000000000007 -0.0058147129355856  0.0000000000017525  0.0042659200121327 -0.0000000000022138
  8.4000000000000004 -0.0054786764911533  0.0000000000015025  0.0039901566063971 -0.0000000000018664
  8.5000000000000000 -0.0051393517468074  0.0000000000012687  0.0037166248519164 -0.0000000000015411
  8.5999999999999996 -0.0047984526863510  0.0000000000010522  0.0034463952689970 -0.0000000000012400
  8.7000000000000011 -0.0044580873282052  0.0000000000008541  0.0031807765405712 -0.0000000000009649
