# vlowk itz =  0 l =  1 s =  1 jt =  2 kvnn =  **  Lambda =  12.00
#  fac=0.25 reg.= 0 int. smooth= 0 real smooth=  0.0000 meth= 3 herm= 0
#     k            kp           V11             V12              V21             V22 
   0.001185   0.001185   -2.338218961771E-07   3.728092505833E-12   3.728092505833E-12  -1.334971536268E-17
   0.001185   0.006239   -1.231301308756E-06   5.444075869925E-10   1.963205865938E-11  -1.949438302902E-15
   0.001185   0.015318   -3.025791764473E-06   8.056648888806E-09   4.811820665316E-11  -2.884959782364E-14
   0.001185   0.028399   -5.623491156441E-06   5.124434260757E-08   8.878463367814E-11  -1.825438576975E-13
   0.001185   0.045447   -9.041305652957E-06   2.087373707730E-07   1.406443569475E-10  -7.385399301337E-13
   0.001185   0.066417   -1.332054121883E-05   6.442817315328E-07   2.017014083375E-10  -2.252484091030E-12
   0.001185   0.091251   -1.853847455701E-05   1.641535982542E-06   2.685863057627E-10  -5.621685118033E-12
   0.001185   0.119882   -2.481746705651E-05   3.624071975767E-06   3.363601318187E-10  -1.201207261455E-11
   0.001185   0.152235   -3.230337554967E-05   7.142278047440E-06   3.987135288875E-10  -2.254893274848E-11
   0.001185   0.188220   -4.114004332212E-05   1.281108828820E-05   4.487499310602E-10  -3.772817622468E-11
   0.001185   0.227742   -5.142140305080E-05   2.119415999294E-05   4.803717368188E-10  -5.667010474971E-11
   0.001185   0.270694   -6.313133478544E-05   3.265587367366E-05   4.899711893005E-10  -7.658772970237E-11
   0.001185   0.316959   -7.609696802889E-05   4.722950167957E-05   4.777624244079E-10  -9.302899248722E-11
   0.001185   0.366414   -8.998288170087E-05   6.456629036215E-05   4.479409264896E-10  -1.013136744353E-10
   0.001185   0.418925   -1.043423733179E-04   8.400372891238E-05   4.072129079178E-10  -9.892487198581E-11
   0.001185   0.474351   -1.187114343764E-04   1.047274253510E-04   3.621447047913E-10  -8.761989909734E-11
   0.001185   0.532541   -1.326976230933E-04   1.259321057280E-04   3.167662147516E-10  -7.346368245395E-11
   0.001185   0.593339   -1.460090317619E-04   1.468782867117E-04   2.720421234064E-10  -6.381526537149E-11
   0.001185   0.656582   -1.584073376314E-04   1.668289186249E-04   2.276330687023E-10  -6.260519514626E-11
   0.001185   0.722098   -1.696339510459E-04   1.849795805060E-04   1.844294966430E-10  -6.740622598666E-11
   0.001185   0.789711   -1.793904497476E-04   2.005339620008E-04   1.454175841662E-10  -7.130504505694E-11
   0.001185   0.859239   -1.874086386855E-04   2.129418165425E-04   1.138564632688E-10  -6.871307907274E-11
   0.001185   0.930495   -1.935519205980E-04   2.221128618772E-04   9.053619932214E-11  -6.010120261798E-11
   0.001185   1.003286   -1.978458762712E-04   2.283805209690E-04   7.310898197752E-11  -5.096425935400E-11
   0.001185   1.077416   -2.004032904484E-04   2.322123232318E-04   5.838757318070E-11  -4.595195266494E-11
   0.001185   1.152685   -2.013224828524E-04   2.339323573294E-04   4.515060073153E-11  -4.441278222803E-11
   0.001185   1.228890   -2.006638976352E-04   2.337093645283E-04   3.439639146897E-11  -4.209695308361E-11
   0.001185   1.305826   -1.985117541099E-04   2.317561946989E-04   2.707801430255E-11  -3.660117914757E-11
   0.001185   1.383286   -1.950261374354E-04   2.284505499960E-04   2.233060443241E-11  -2.989424777785E-11
   0.001185   1.461060   -1.904141514563E-04   2.242188823521E-04   1.828126835582E-11  -2.529694493482E-11
   0.001185   1.538940   -1.848595314873E-04   2.193431042625E-04   1.407279798797E-11  -2.329538380304E-11
   0.001185   1.616714   -1.784981084646E-04   2.139328960630E-04   1.038934872631E-11  -2.145537966972E-11
   0.001185   1.694174   -1.714565387956E-04   2.080700714976E-04   8.059811440178E-12  -1.789008219368E-11
   0.001185   1.771110   -1.638901720277E-04   2.019189813430E-04   6.801940774489E-12  -1.342507168445E-11
