#       k             kp                  V           
   0.001185       0.001185         -1.379519e-11     
   0.001185       0.006239         -5.352495e-10     
   0.001185       0.015318         -3.189965e-09     
   0.001185       0.028399         -1.069616e-08     
   0.001185       0.045447         -2.537347e-08     
   0.001185       0.066417         -4.997437e-08     
   0.001185       0.091251         -8.472712e-08     
   0.001185       0.119882         -1.359022e-07     
   0.001185       0.152235         -2.061978e-07     
   0.001185       0.188220         -2.969964e-07     
   0.001185       0.227742         -4.026148e-07     
   0.001185       0.270694         -5.164928e-07     
   0.001185       0.316959         -6.288363e-07     
   0.001185       0.366414         -7.290941e-07     
   0.001185       0.418925         -8.080029e-07     
   0.001185       0.474351         -8.595597e-07     
   0.001185       0.532541         -8.819408e-07     
   0.001185       0.593339         -8.769873e-07     
   0.001185       0.656582         -8.486946e-07     
   0.001185       0.722098         -8.017002e-07     
   0.001185       0.789711         -7.405382e-07     
   0.001185       0.859239         -6.695972e-07     
   0.001185       0.930495         -5.931125e-07     
   0.001185       1.003286         -5.147985e-07     
   0.001185       1.077416         -4.374635e-07     
   0.001185       1.152685         -3.631193e-07     
   0.001185       1.228890         -2.934655e-07     
   0.001185       1.305826         -2.301530e-07     
   0.001185       1.383286         -1.745856e-07     
   0.001185       1.461060         -1.276241e-07     
   0.001185       1.538940         -8.951939e-08     
   0.001185       1.616714         -5.998965e-08     
   0.001185       1.694174         -3.827021e-08     
   0.001185       1.771110         -2.318172e-08     
   0.001185       1.847315         -1.330825e-08     
   0.001185       1.922584         -7.232998e-09     
   0.001185       1.996714         -3.723061e-09     
   0.001185       2.069505         -1.819652e-09     
   0.001185       2.140761         -8.488718e-10     
   0.001185       2.210289         -3.810169e-10     
   0.001185       2.277902         -1.663975e-10     
   0.001185       2.343418         -7.174965e-11     
   0.001185       2.406661         -3.109403e-11     
   0.001185       2.467459         -1.380146e-11     
   0.001185       2.525649         -6.378807e-12     
   0.001185       2.581075         -3.102426e-12     
   0.001185       2.633586         -1.592846e-12     
   0.001185       2.683041         -8.610349e-13     
   0.001185       2.729306         -4.875920e-13     
   0.001185       2.772258         -2.879347e-13     
   0.001185       2.811780         -1.768286e-13     
   0.001185       2.847765         -1.128586e-13     
   0.001185       2.880118         -7.492686e-14     
   0.001185       2.908749         -5.184442e-14     
   0.001185       2.933583         -3.747920e-14     
   0.001185       2.954553         -2.838043e-14     
   0.001185       2.971601         -2.256542e-14     
   0.001185       2.984682         -1.887918e-14     
   0.001185       2.993761         -1.664845e-14     
   0.001185       2.998815         -1.549283e-14     
   0.001185       3.004739         -1.441920e-14     
   0.001185       3.024957         -1.110532e-14     
   0.001185       3.061273         -6.808263e-15     
   0.001185       3.113597         -3.282315e-15     
   0.001185       3.181789         -1.225218e-15     
   0.001185       3.265666         -3.478598e-16     
   0.001185       3.365002         -7.355476e-17     
   0.001185       3.479529         -1.125983e-17     
   0.001185       3.608938         -1.207008e-18     
   0.001185       3.752880         -8.861133e-20     
   0.001185       3.910968         -4.377945e-21     
   0.001185       4.082775         -1.404979e-22     
   0.001185       4.267838         -2.866434e-24     
   0.001185       4.465657         -3.638672e-26     
   0.001185       4.675701         -2.763398e-28     
   0.001185       4.897402         -1.222473e-30     
   0.001185       5.130163         -3.021989e-33     
   0.001185       5.373356         -4.005034e-36     
   0.001185       5.626327         -2.689935e-39     
   0.001185       5.888392         -8.517887e-43     
   0.001185       6.158845         -1.144512e-46     
   0.001185       6.436958         -5.051099e-51     
   0.001185       6.721980         4.494858e-56      
   0.001185       7.013143         6.106310e-60      
   0.001185       7.309662         9.553385e-65      
   0.001185       7.610739         4.963477e-70      
   0.001185       7.915560         9.557372e-76      
   0.001185       8.223305         6.890832e-82      
   0.001185       8.533144         1.748096e-88      
   0.001185       8.844241         1.047141e-95      
   0.001185       9.155759        -9.073965e-103     
   0.001185       9.466856        -1.018802e-109     
   0.001185       9.776695        -3.170444e-117     
   0.001185       10.084440       -4.352649e-125     
   0.001185       10.389261       -3.104088e-133     
   0.001185       10.690338       -1.297097e-141     
   0.001185       10.986857        4.987817e-143     
   0.001185       11.278020       -2.204636e-134     
   0.001185       11.563042        1.068794e-125     
   0.001185       11.841155       -5.049558e-117     
   0.001185       12.111608        2.058930e-108     
   0.001185       12.373673       -6.406935e-100     
   0.001185       12.626644        1.346766e-91      
   0.001185       12.869837        -1.696645e-83     
   0.001185       13.102598        1.134485e-75      
   0.001185       13.324299        -3.527450e-68     
   0.001185       13.534343        4.227275e-61      
   0.001185       13.732162        -1.049150e-54     
   0.001185       13.917225        -5.885743e-48     
   0.001185       14.089032        2.037800e-41      
   0.001185       14.247120        -1.492787e-35     
   0.001185       14.391062        2.916147e-30      
   0.001185       14.520471        -1.327806e-25     
   0.001185       14.634998        1.112942e-22      
   0.001185       14.734334        1.458058e-17      
   0.001185       14.818211        -1.023324e-14     
   0.001185       14.886403        -4.720324e-12     
   0.001185       14.938727        -9.705136e-11     
   0.001185       14.975043        -5.793783e-10     
   0.001185       14.995261        2.191227e-07      
   0.006239       0.001185         -5.352495e-10     
   0.006239       0.006239         -1.476332e-08     
   0.006239       0.015318         -8.827795e-08     
   0.006239       0.028399         -2.960404e-07     
   0.006239       0.045447         -7.025637e-07     
   0.006239       0.066417         -1.384358e-06     
   0.006239       0.091251         -2.348454e-06     
   0.006239       0.119882         -3.768080e-06     
   0.006239       0.152235         -5.717854e-06     
   0.006239       0.188220         -8.235814e-06     
   0.006239       0.227742         -1.116473e-05     
   0.006239       0.270694         -1.432264e-05     
   0.006239       0.316959         -1.743801e-05     
   0.006239       0.366414         -2.021823e-05     
   0.006239       0.418925         -2.240644e-05     
   0.006239       0.474351         -2.383617e-05     
   0.006239       0.532541         -2.445685e-05     
   0.006239       0.593339         -2.431952e-05     
   0.006239       0.656582         -2.353498e-05     
   0.006239       0.722098         -2.223183e-05     
   0.006239       0.789711         -2.053580e-05     
   0.006239       0.859239         -1.856859e-05     
   0.006239       0.930495         -1.644764e-05     
   0.006239       1.003286         -1.427595e-05     
   0.006239       1.077416         -1.213140e-05     
   0.006239       1.152685         -1.006978e-05     
   0.006239       1.228890         -8.138217e-06     
   0.006239       1.305826         -6.382493e-06     
   0.006239       1.383286         -4.841545e-06     
   0.006239       1.461060         -3.539240e-06     
   0.006239       1.538940         -2.482540e-06     
   0.006239       1.616714         -1.663632e-06     
   0.006239       1.694174         -1.061314e-06     
   0.006239       1.771110         -6.428808e-07     
   0.006239       1.847315         -3.690687e-07     
   0.006239       1.922584         -2.005886e-07     
   0.006239       1.996714         -1.032499e-07     
   0.006239       2.069505         -5.046363e-08     
   0.006239       2.140761         -2.354142e-08     
   0.006239       2.210289         -1.056658e-08     
