#       k             kp                  V           
   0.000790       0.000790         -1.833127e+00     
   0.000790       0.004159         -1.833094e+00     
   0.000790       0.010212         -1.832917e+00     
   0.000790       0.018933         -1.832403e+00     
   0.000790       0.030298         -1.831271e+00     
   0.000790       0.044278         -1.829166e+00     
   0.000790       0.060834         -1.825665e+00     
   0.000790       0.079922         -1.820290e+00     
   0.000790       0.101490         -1.812529e+00     
   0.000790       0.125480         -1.801855e+00     
   0.000790       0.151828         -1.787758e+00     
   0.000790       0.180462         -1.769773e+00     
   0.000790       0.211306         -1.747513e+00     
   0.000790       0.244276         -1.720696e+00     
   0.000790       0.279283         -1.689165e+00     
   0.000790       0.316234         -1.652899e+00     
   0.000790       0.355027         -1.612014e+00     
   0.000790       0.395559         -1.566742e+00     
   0.000790       0.437721         -1.517419e+00     
   0.000790       0.481399         -1.464445e+00     
   0.000790       0.526474         -1.408264e+00     
   0.000790       0.572826         -1.349332e+00     
   0.000790       0.620330         -1.288095e+00     
   0.000790       0.668857         -1.224979e+00     
   0.000790       0.718277         -1.160381e+00     
   0.000790       0.768456         -1.094666e+00     
   0.000790       0.819260         -1.028170e+00     
   0.000790       0.870551         -9.612029e-01     
   0.000790       0.922191         -8.940565e-01     
   0.000790       0.974040         -8.270040e-01     
   0.000790       1.025960         -7.603059e-01     
   0.000790       1.077809         -6.942111e-01     
   0.000790       1.129449         -6.289575e-01     
   0.000790       1.180740         -5.647713e-01     
   0.000790       1.231544         -5.018667e-01     
   0.000790       1.281723         -4.404445e-01     
   0.000790       1.331143         -3.806910e-01     
   0.000790       1.379670         -3.227771e-01     
   0.000790       1.427174         -2.668583e-01     
   0.000790       1.473526         -2.130744e-01     
   0.000790       1.518601         -1.615500e-01     
   0.000790       1.562279         -1.123946e-01     
   0.000790       1.604441         -6.570373e-02     
   0.000790       1.644973         -2.155872e-02     
   0.000790       1.683766         1.997283e-02      
   0.000790       1.720717         5.883727e-02      
   0.000790       1.755724         9.499517e-02      
   0.000790       1.788694         1.284217e-01      
   0.000790       1.819538         1.591068e-01      
   0.000790       1.848172         1.870551e-01      
   0.000790       1.874520         2.122853e-01      
   0.000790       1.898510         2.348290e-01      
   0.000790       1.920078         2.547284e-01      
   0.000790       1.939166         2.720342e-01      
   0.000790       1.955722         2.868022e-01      
   0.000790       1.969702         2.990899e-01      
   0.000790       1.981067         3.089530e-01      
   0.000790       1.989788         3.164417e-01      
   0.000790       1.995841         3.215980e-01      
   0.000790       1.999210         3.244538e-01      
   0.000790       2.003160         3.277873e-01      
   0.000790       2.016638         3.390509e-01      
   0.000790       2.040848         3.588307e-01      
   0.000790       2.075731         3.862501e-01      
   0.000790       2.121193         4.199187e-01      
   0.000790       2.177111         4.578051e-01      
   0.000790       2.243335         4.970840e-01      
   0.000790       2.319686         5.340298e-01      
   0.000790       2.405959         5.641067e-01      
   0.000790       2.501920         5.824718e-01      
   0.000790       2.607312         5.849949e-01      
   0.000790       2.721850         5.693289e-01      
   0.000790       2.845225         5.347603e-01      
   0.000790       2.977105         4.803066e-01      
   0.000790       3.117134         1.545474e-01      
   0.000790       3.264935         1.005003e-01      
   0.000790       3.420109         5.681442e-02      
   0.000790       3.582238         2.746547e-02      
   0.000790       3.750884         1.116112e-02      
   0.000790       3.925594         3.719362e-03      
   0.000790       4.105897         9.833034e-04      
   0.000790       4.291305         1.980926e-04      
   0.000790       4.481320         2.895568e-05      
   0.000790       4.675429         2.872063e-06      
   0.000790       4.873108         1.705502e-07      
   0.000790       5.073826         3.737998e-09      
   0.000790       5.277040         -1.562206e-10     
   0.000790       5.482203         3.836687e-13      
   0.000790       5.688763         -1.366015e-13     
   0.000790       5.896161         -1.262880e-12     
   0.000790       6.103839         -3.112504e-13     
   0.000790       6.311237         -2.804883e-14     
   0.000790       6.517797         -7.614167e-16     
   0.000790       6.722960         2.519336e-17      
   0.000790       6.926174         1.915440e-18      
   0.000790       7.126892         4.375232e-20      
   0.000790       7.324571         4.877307e-22      
   0.000790       7.518680         2.957390e-24      
   0.000790       7.708695         2.390739e-24      
   0.000790       7.894103         2.547006e-23      
   0.000790       8.074406         2.471471e-22      
   0.000790       8.249116         2.241453e-21      
   0.000790       8.417762         1.960127e-20      
   0.000790       8.579891         1.680065e-19      
   0.000790       8.735065         1.391657e-18      
   0.000790       8.882866         1.076034e-17      
   0.000790       9.022895         7.507161e-17      
   0.000790       9.154775         4.620087e-16      
