#       k             kp                 O11                    O12                    O21                    O22          
   0.001947       0.001947         3.573184e-23           -6.557132e-16          6.557132e-16           2.946690e-37      
   0.001947       0.010250         1.738700e-12           -1.456793e-13          5.272768e-15           -9.689675e-22     
   0.001947       0.025159         3.194536e-11           -2.672664e-12          1.634203e-14           -1.111684e-19     
   0.001947       0.046627         2.285140e-10           -1.930396e-11          3.615694e-14           -2.823987e-18     
   0.001947       0.074585         1.006712e-09           -8.343287e-11          6.817090e-14           -3.269469e-17     
   0.001947       0.108938         3.287499e-09           -2.523100e-10          1.182586e-13           -2.313417e-16     
   0.001947       0.149573         8.746228e-09           -5.572639e-10          1.955029e-13           -1.159645e-15     
   0.001947       0.196355         2.002258e-08           -8.246907e-10          3.115582e-13           -4.478098e-15     
   0.001947       0.249129         4.082265e-08           -2.709926e-10          4.778433e-13           -1.403195e-14     
   0.001947       0.307719         7.584549e-08           3.191184e-09           7.009937e-13           -3.694797e-14     
   0.001947       0.371930         1.304816e-07           1.388798e-08           9.786519e-13           -8.389023e-14     
   0.001947       0.441550         2.102491e-07           3.936030e-08           1.298231e-12           -1.676901e-13     
   0.001947       0.516347         3.199327e-07           9.107251e-08           1.639660e-12           -3.004406e-13     
   0.001947       0.596072         4.623478e-07           1.845573e-07           1.980432e-12           -4.902121e-13     
   0.001947       0.680461         6.365843e-07           3.388199e-07           2.299994e-12           -7.388058e-13     
   0.001947       0.769234         8.355153e-07           5.749666e-07           2.581634e-12           -1.041208e-12     
   0.001947       0.862094         1.042305e-06           9.141097e-07           2.812028e-12           -1.386421e-12     
   0.001947       0.958735         1.225566e-06           1.374643e-06           2.979880e-12           -1.758882e-12     
   0.001947       1.058835         1.332519e-06           1.969031e-06           3.075244e-12           -2.139845e-12     
   0.001947       1.162061         1.278324e-06           2.700362e-06           3.090844e-12           -2.508518e-12     
   0.001947       1.268071         9.255532e-07           3.559153e-06           3.027032e-12           -2.843037e-12     
   0.001947       1.376513         3.142494e-08           4.521111e-06           2.904700e-12           -3.121576e-12     
