#       k             kp                 V11                    V12                    V21                    V22          
   0.002370       0.002370         -1.024947e+00          -3.715531e-05          -3.715531e-05          3.201667e-10      
   0.002370       0.012478         -1.024690e+00          -7.634136e-04          -3.712434e-05          6.572460e-09      
   0.002370       0.030636         -1.023457e+00          -4.248816e-03          -3.697607e-05          3.646605e-08      
   0.002370       0.056798         -1.020000e+00          -1.402866e-02          -3.656248e-05          1.194792e-07      
   0.002370       0.090895         -1.012642e+00          -3.484171e-02          -3.569350e-05          2.921840e-07      
   0.002370       0.132833         -9.994809e-01          -7.206711e-02          -3.417545e-05          5.882846e-07      
   0.002370       0.182501         -9.787239e-01          -1.307774e-01          -3.187168e-05          1.023299e-06      
   0.002370       0.239765         -9.491299e-01          -2.144830e-01          -2.877076e-05          1.578577e-06      
   0.002370       0.304469         -9.104496e-01          -3.238896e-01          -2.502885e-05          2.194333e-06      
   0.002370       0.376440         -8.636172e-01          -4.563544e-01          -2.097513e-05          2.771259e-06      
   0.002370       0.455484         -8.111933e-01          -6.046337e-01          -1.701518e-05          3.212776e-06      
   0.002370       0.541387         -7.562349e-01          -7.600828e-01          -1.344205e-05          3.471149e-06      
   0.002370       0.633919         -7.016263e-01          -9.145422e-01          -1.042576e-05          3.539023e-06      
   0.002370       0.732829         -6.497377e-01          -1.061308e+00          -8.007606e-06          3.445139e-06      
   0.002370       0.837850         -6.021834e-01          -1.195814e+00          -6.138888e-06          3.236237e-06      
   0.002370       0.948701         -5.598151e-01          -1.315652e+00          -4.727670e-06          2.960406e-06      
   0.002370       1.065082         -5.231699e-01          -1.419302e+00          -3.687872e-06          2.657903e-06      
   0.002370       1.186678         -4.921641e-01          -1.507003e+00          -2.928637e-06          2.359325e-06      
   0.002370       1.313163         -4.657592e-01          -1.581688e+00          -2.354173e-06          2.079559e-06      
   0.002370       1.444196         -4.433986e-01          -1.644933e+00          -1.915531e-06          1.825729e-06      
   0.002370       1.579422         -4.245195e-01          -1.698334e+00          -1.576900e-06          1.600202e-06      
   0.002370       1.718479         -4.086899e-01          -1.743107e+00          -1.314393e-06          1.403529e-06      
   0.002370       1.860990         -3.956192e-01          -1.780076e+00          -1.112398e-06          1.235918e-06      
   0.002370       2.006571         -3.845254e-01          -1.811455e+00          -9.495162e-07          1.090626e-06      
   0.002370       2.154831         -3.750847e-01          -1.838157e+00          -8.168356e-07          9.648892e-07      
   0.002370       2.305369         -3.671446e-01          -1.860616e+00          -7.095981e-07          8.575969e-07      
   0.002370       2.457780         -3.604351e-01          -1.879594e+00          -6.219420e-07          7.658855e-07      
   0.002370       2.611653         -3.546422e-01          -1.895979e+00          -5.481456e-07          6.860389e-07      
   0.002370       2.766572         -3.497356e-01          -1.909857e+00          -4.871553e-07          6.178725e-07      
   0.002370       2.922121         -3.454886e-01          -1.921869e+00          -4.353449e-07          5.585238e-07      
   0.002370       3.077879         -3.418378e-01          -1.932195e+00          -3.915624e-07          5.072399e-07      
   0.002370       3.233428         -3.386530e-01          -1.941204e+00          -3.538869e-07          4.623163e-07      
   0.002370       3.388347         -3.359060e-01          -1.948972e+00          -3.218154e-07          4.234206e-07      
   0.002370       3.542220         -3.335016e-01          -1.955772e+00          -2.940338e-07          3.892749e-07      
   0.002370       3.694631         -3.313931e-01          -1.961735e+00          -2.698915e-07          3.592515e-07      
   0.002370       3.845169         -3.295458e-01          -1.966959e+00          -2.489153e-07          3.328880e-07      
   0.002370       3.993429         -3.279175e-01          -1.971562e+00          -2.305552e-07          3.096052e-07      
   0.002370       4.139010         -3.264862e-01          -1.975608e+00          -2.145213e-07          2.891049e-07      
   0.002370       4.281521         -3.252178e-01          -1.979192e+00          -2.003887e-07          2.709120e-07      
   0.002370       4.420578         -3.240926e-01          -1.982371e+00          -1.879121e-07          2.547536e-07      
