#        q              proton           neutron      

     0.001185        2.403311e+04      2.405904e+04   
     0.006239        1.715476e+04      1.759221e+04   
     0.015318        1.269911e+04      1.306258e+04   
     0.028399        6.000696e+03      8.319541e+03   
     0.045447        5.027373e+03      6.024910e+03   
     0.066417        4.326515e+03      5.051501e+03   
     0.091251        3.691237e+03      4.185506e+03   
     0.119882        3.118398e+03      3.566052e+03   
     0.152235        2.728116e+03      3.142251e+03   
     0.188220        2.369979e+03      2.628717e+03   
     0.227742        2.042786e+03      2.393557e+03   
     0.270694        1.841599e+03      2.066268e+03   
     0.316959        1.653578e+03      1.864947e+03   
     0.366414        1.565047e+03      1.676659e+03   
     0.418925        1.396351e+03      1.501227e+03   
     0.474351        1.240262e+03      1.338368e+03   
     0.532541        1.167966e+03      1.262551e+03   
     0.593339        1.030648e+03      1.118317e+03   
     0.656582        9.054832e+02      1.052012e+03   
     0.722098        8.488713e+02      9.260089e+02   
     0.789711        7.414565e+02      8.116946e+02   
     0.859239        6.936928e+02      7.604171e+02   
     0.930495        6.028591e+02      6.629107e+02   
     1.003286        5.221594e+02      5.758373e+02   
     1.077416        4.507526e+02      4.984483e+02   
     1.152685        3.576134e+02      4.299242e+02   
     1.228890        2.808060e+02      3.405491e+02   
     1.305826        7.899622e+01      2.445720e+02   
     1.383286        1.686647e+01      6.592745e+01   
     1.461060        1.612172e+01      1.631584e+01   
     1.538940        1.579263e+01      1.597239e+01   
     1.616714        1.530624e+01      1.547326e+01   
     1.694174        1.467102e+01      1.482613e+01   
     1.771110        1.390470e+01      1.404819e+01   
     1.847315        1.303626e+01      1.316847e+01   
     1.922584        1.210385e+01      1.222527e+01   
     1.996714        1.114459e+01      1.125573e+01   
     2.069505        1.019095e+01      1.029262e+01   
     2.140761        9.270865e+00      9.364146e+00   
     2.210289        8.405782e+00      8.491992e+00   
     2.277902        7.610220e+00      7.690786e+00   
     2.343418        6.892060e+00      6.968402e+00   
     2.406661        6.254729e+00      6.328091e+00   
     2.467459        5.694625e+00      5.766029e+00   
     2.525649        5.206261e+00      5.276492e+00   
     2.581075        4.782680e+00      4.852298e+00   
     2.633586        4.416775e+00      4.486144e+00   
     2.683041        4.101820e+00      4.171127e+00   
     2.729306        3.831061e+00      3.900390e+00   
     2.772258        3.598401e+00      3.667769e+00   
     2.811780        3.399056e+00      3.468426e+00   
     2.847765        3.228996e+00      3.298310e+00   
     2.880118        3.084505e+00      3.153718e+00   
     2.908749        2.962942e+00      3.032005e+00   
     2.933583        2.861951e+00      2.930843e+00   
     2.954553        2.779764e+00      2.848470e+00   
     2.971601        2.714895e+00      2.783431e+00   
     2.984682        2.666263e+00      2.734649e+00   
     2.993761        2.633100e+00      2.701375e+00   
     2.998815        2.614835e+00      2.683045e+00   
     3.004739        2.593617e+00      2.661748e+00   
     3.024957        2.522521e+00      2.590364e+00   
     3.061273        2.400146e+00      2.467387e+00   
     3.113597        2.234809e+00      2.300998e+00   
     3.181789        2.036841e+00      2.101349e+00   
     3.265666        1.817289e+00      1.879297e+00   
     3.365002        1.586739e+00      1.645289e+00   
     3.479529        1.354840e+00      1.408937e+00   
     3.608938        1.130056e+00      1.178788e+00   
     3.752880        9.195556e-01      9.622333e-01   
     3.910968        7.289035e-01      7.651514e-01   
     4.082775        5.618789e-01      5.916806e-01   
     4.267838        4.204291e-01      4.441067e-01   
     4.465657        3.047804e-01      3.229293e-01   
     4.675701        2.135950e-01      2.269920e-01   
     4.897402        1.443530e-01      1.538569e-01   
     5.130163        9.378537e-02      1.002480e-01   
     5.373356        5.835176e-02      6.254991e-02   
     5.626327        3.459032e-02      3.718363e-02   
     5.888392        1.940267e-02      2.091670e-02   
     6.158845        1.019886e-02      1.102704e-02   
     6.436958        4.954220e-03      5.373483e-03   
     6.721980        2.178868e-03      2.371909e-03   
     7.013143        8.441572e-04      9.232837e-04   
     7.309662        2.841230e-04      3.128572e-04   
     7.610739        9.869384e-05      1.093955e-04   
     7.915560        6.734703e-05      7.418820e-05   
     8.223305        8.139587e-05      8.903514e-05   
     8.533144        9.589595e-05      1.047631e-04   
     8.844241        9.816825e-05      1.073217e-04   
     9.155759        8.920316e-05      9.764163e-05   
     9.466856        7.395439e-05      8.106060e-05   
     9.776695        5.706672e-05      6.263555e-05   
    10.084440        4.155433e-05      4.567014e-05   
    10.389261        2.883096e-05      3.172755e-05   
    10.690338        1.919254e-05      2.114740e-05   
    10.986857        1.232108e-05      1.359282e-05   
    11.278020        7.656652e-06      8.457263e-06   
    11.563042        4.618445e-06      5.107574e-06   
    11.841155        2.709422e-06      2.999998e-06   
    12.111608        1.547971e-06      1.716017e-06   
    12.373673        8.622228e-07      9.568640e-07   
    12.626644        4.688841e-07      5.207656e-07   
    12.869837        2.497458e-07      2.773932e-07   
    13.102598        1.313921e-07      1.456886e-07   
    13.324299        6.964805e-08      7.681287e-08   
    13.534343        3.877834e-08      4.227449e-08   
    13.732162        2.418944e-08      2.588974e-08   
    13.917225        1.783737e-08      1.871757e-08   
    14.089032        1.543356e-08      1.597973e-08   
    14.247120        1.477731e-08      1.521859e-08   
    14.391062        1.480085e-08      1.523673e-08   
    14.520471        1.502343e-08      1.549006e-08   
    14.634998        1.525497e-08      1.576005e-08   
    14.734334        1.544065e-08      1.598069e-08   
    14.818211        1.557113e-08      1.613912e-08   
    14.886403        1.565189e-08      1.624050e-08   
    14.938727        1.569456e-08      1.629738e-08   
    14.975043        1.571516e-08      1.632697e-08   
    14.995261        1.573038e-08      1.634693e-08   
