#        q              proton           neutron      

     0.001185        4.073063e+04      4.245233e+04   
     0.006239        2.950606e+04      3.156007e+04   
     0.015318        2.044013e+04      2.420344e+04   
     0.028399        1.211502e+04      1.600523e+04   
     0.045447        1.051010e+04      1.373951e+04   
     0.066417        8.767891e+03      1.234832e+04   
     0.091251        7.461513e+03      1.074018e+04   
     0.119882        6.507088e+03      9.272902e+03   
     0.152235        5.843275e+03      8.195048e+03   
     0.188220        5.425528e+03      7.199998e+03   
     0.227742        5.026696e+03      6.506253e+03   
     0.270694        4.646969e+03      5.855835e+03   
     0.316959        4.286773e+03      5.446885e+03   
     0.366414        3.945853e+03      4.867400e+03   
     0.418925        3.624198e+03      4.505192e+03   
     0.474351        3.474079e+03      4.333461e+03   
     0.532541        3.182432e+03      3.999850e+03   
     0.593339        2.910737e+03      3.684885e+03   
     0.656582        2.787557e+03      3.388531e+03   
     0.722098        2.546119e+03      3.251782e+03   
     0.789711        2.323980e+03      2.983970e+03   
     0.859239        2.120464e+03      2.734631e+03   
     0.930495        1.934568e+03      2.503372e+03   
     1.003286        1.764976e+03      2.400352e+03   
     1.077416        1.610142e+03      2.092664e+03   
     1.152685        1.326110e+03      1.911253e+03   
     1.228890        8.279502e+02      1.660176e+03   
     1.305826        5.859213e+01      1.366602e+03   
     1.383286        5.854854e+01      6.670274e+02   
     1.461060        5.802559e+01      5.988519e+01   
     1.538940        5.695689e+01      5.869442e+01   
     1.616714        5.531736e+01      5.694391e+01   
     1.694174        5.312928e+01      5.464931e+01   
     1.771110        5.045836e+01      5.187208e+01   
     1.847315        4.740506e+01      4.871089e+01   
     1.922584        4.409193e+01      4.528941e+01   
     1.996714        4.064933e+01      4.174121e+01   
     2.069505        3.720194e+01      3.819529e+01   
     2.140761        3.385801e+01      3.476401e+01   
     2.210289        3.070201e+01      3.153477e+01   
     2.277902        2.779179e+01      2.856671e+01   
     2.343418        2.515938e+01      2.589145e+01   
     2.406661        2.281488e+01      2.351741e+01   
     2.467459        2.075162e+01      2.143550e+01   
     2.525649        1.895188e+01      1.962535e+01   
     2.581075        1.739169e+01      1.806043e+01   
     2.633586        1.604462e+01      1.671216e+01   
     2.683041        1.488460e+01      1.555279e+01   
     2.729306        1.388742e+01      1.455693e+01   
     2.772258        1.303171e+01      1.370244e+01   
     2.811780        1.229900e+01      1.297044e+01   
     2.847765        1.167381e+01      1.234529e+01   
     2.880118        1.114335e+01      1.181423e+01   
     2.908749        1.069710e+01      1.136686e+01   
     2.933583        1.032661e+01      1.099491e+01   
     2.954553        1.002513e+01      1.069182e+01   
     2.971601        9.787318e+00      1.045244e+01   
     2.984682        9.609117e+00      1.027288e+01   
     2.993761        9.487557e+00      1.015029e+01   
     2.998815        9.420615e+00      1.008275e+01   
     3.004739        9.342821e+00      1.000422e+01   
     3.024957        9.082595e+00      9.741268e+00   
     3.061273        8.634690e+00      9.287626e+00   
     3.113597        8.030219e+00      8.673009e+00   
     3.181789        7.307568e+00      7.934015e+00   
     3.265666        6.507459e+00      7.109532e+00   
     3.365002        5.669192e+00      6.237507e+00   
     3.479529        4.828464e+00      5.353265e+00   
     3.608938        4.016301e+00      4.488734e+00   
     3.752880        3.258400e+00      3.671781e+00   
     3.910968        2.574499e+00      2.925234e+00   
     4.082775        1.977786e+00      2.265773e+00   
     4.267838        1.474684e+00      1.703128e+00   
     4.465657        1.065156e+00      1.239934e+00   
     4.675701        7.436665e-01      8.724058e-01   
     4.897402        5.005860e-01      5.916892e-01   
     5.130163        3.238553e-01      3.856265e-01   
     5.373356        2.005669e-01      2.405559e-01   
     5.626327        1.182822e-01      1.428826e-01   
     5.888392        6.594976e-02      8.023734e-02   
     6.158845        3.441427e-02      4.217678e-02   
     6.436958        1.656000e-02      2.045335e-02   
     6.721980        7.187522e-03      8.956134e-03   
     7.013143        2.728080e-03      3.438021e-03   
     7.309662        8.889584e-04      1.138861e-03   
     7.610739        3.020360e-04      3.935133e-04   
     7.915560        2.197619e-04      2.822273e-04   
     8.223305        2.785655e-04      3.524554e-04   
     8.533144        3.312304e-04      4.181972e-04   
     8.844241        3.386548e-04      4.284204e-04   
     9.155759        3.066370e-04      3.891063e-04   
     9.466856        2.532283e-04      3.223948e-04   
     9.776695        1.946656e-04      2.486497e-04   
    10.084440        1.412464e-04      1.809911e-04   
    10.389261        9.767181e-05      1.255402e-04   
    10.690338        6.481415e-05      8.355522e-05   
    10.986857        4.148328e-05      5.363314e-05   
    11.278020        2.570357e-05      3.332619e-05   
    11.563042        1.545981e-05      2.010065e-05   
    11.841155        9.043473e-06      1.179047e-05   
    12.111608        5.151871e-06      6.734297e-06   
    12.373673        2.861326e-06      3.748605e-06   
    12.626644        1.551729e-06      2.035616e-06   
    12.869837        8.246777e-07      1.080934e-06   
    13.102598        4.335504e-07      5.650497e-07   
    13.324299        2.305542e-07      2.958584e-07   
    13.534343        1.297302e-07      1.612512e-07   
    13.732162        8.250103e-08      9.763942e-08   
    13.917225        6.221539e-08      6.998836e-08   
    14.089032        5.472561e-08      5.960108e-08   
    14.247120        5.282710e-08      5.688516e-08   
    14.391062        5.305476e-08      5.717195e-08   
    14.520471        5.385767e-08      5.833387e-08   
    14.634998        5.464311e-08      5.952534e-08   
    14.734334        5.525521e-08      6.049424e-08   
    14.818211        5.567482e-08      6.119409e-08   
    14.886403        5.592507e-08      6.164903e-08   
    14.938727        5.604841e-08      6.191236e-08   
    14.975043        5.610254e-08      6.205467e-08   
    14.995261        5.614758e-08      6.214598e-08   
