#        q              proton           neutron      

     0.001185        1.156878e+04      1.156869e+04   
     0.006239        6.441385e+03      6.731369e+03   
     0.015318        4.325818e+03      4.164889e+03   
     0.028399        3.561027e+03      3.419587e+03   
     0.045447        2.648316e+03      2.532030e+03   
     0.066417        2.000982e+03      1.904306e+03   
     0.091251        1.632937e+03      1.548336e+03   
     0.119882        1.387994e+03      1.311927e+03   
     0.152235        1.168228e+03      1.100253e+03   
     0.188220        9.722884e+02      9.119679e+02   
     0.227742        7.988707e+02      7.988457e+02   
     0.270694        6.951995e+02      6.951892e+02   
     0.316959        6.006250e+02      6.006328e+02   
     0.366414        5.147953e+02      5.148246e+02   
     0.418925        4.373705e+02      4.374255e+02   
     0.474351        4.019102e+02      4.019787e+02   
     0.532541        3.365176e+02      3.366156e+02   
     0.593339        3.069533e+02      2.788490e+02   
     0.656582        2.528508e+02      2.529937e+02   
     0.722098        2.287853e+02      2.059703e+02   
     0.789711        1.851179e+02      1.852984e+02   
     0.859239        1.478370e+02      1.480355e+02   
     0.930495        1.317688e+02      1.319715e+02   
     1.003286        1.030578e+02      1.032656e+02   
     1.077416        7.933726e+01      7.954023e+01   
     1.152685        6.001032e+01      6.019876e+01   
     1.228890        3.782966e+01      4.465922e+01   
     1.305826        2.258451e+01      2.269403e+01   
     1.383286        6.902857e+00      1.042625e+01   
     1.461060        3.012879e+00      3.014851e+00   
     1.538940        2.938882e+00      2.940848e+00   
     1.616714        2.831634e+00      2.833627e+00   
     1.694174        2.695108e+00      2.697131e+00   
     1.771110        2.534944e+00      2.536979e+00   
     1.847315        2.358364e+00      2.360379e+00   
     1.922584        2.173573e+00      2.175536e+00   
     1.996714        1.987858e+00      1.989736e+00   
     2.069505        1.807165e+00      1.808936e+00   
     2.140761        1.636138e+00      1.637789e+00   
     2.210289        1.478003e+00      1.479533e+00   
     2.277902        1.334649e+00      1.336067e+00   
     2.343418        1.206768e+00      1.208090e+00   
     2.406661        1.094286e+00      1.095529e+00   
     2.467459        9.961612e-01      9.973428e-01   
     2.525649        9.110352e-01      9.121715e-01   
     2.581075        8.374803e-01      8.385846e-01   
     2.633586        7.740753e-01      7.751579e-01   
     2.683041        7.195541e-01      7.206220e-01   
     2.729306        6.726847e-01      6.737428e-01   
     2.772258        6.324159e-01      6.334675e-01   
     2.811780        5.978875e-01      5.989344e-01   
     2.847765        5.683974e-01      5.694402e-01   
     2.880118        5.433263e-01      5.443657e-01   
     2.908749        5.222135e-01      5.232495e-01   
     2.933583        5.046568e-01      5.056897e-01   
     2.954553        4.903579e-01      4.913878e-01   
     2.971601        4.790640e-01      4.800913e-01   
     2.984682        4.705963e-01      4.716213e-01   
     2.993761        4.648178e-01      4.658412e-01   
     2.998815        4.616335e-01      4.626560e-01   
     3.004739        4.579316e-01      4.589530e-01   
     3.024957        4.455396e-01      4.465571e-01   
     3.061273        4.241771e-01      4.251864e-01   
     3.113597        3.952728e-01      3.962682e-01   
     3.181789        3.606012e-01      3.615741e-01   
     3.265666        3.220622e-01      3.230013e-01   
     3.365002        2.814993e-01      2.823905e-01   
     3.479529        2.406035e-01      2.414317e-01   
     3.608938        2.008770e-01      2.016277e-01   
     3.752880        1.635989e-01      1.642605e-01   
     3.910968        1.297749e-01      1.303403e-01   
     4.082775        1.000968e-01      1.005647e-01   
     4.267838        7.493387e-02      7.530802e-02   
     4.465657        5.433922e-02      5.462793e-02   
     4.675701        3.808778e-02      3.830238e-02   
     4.897402        2.573875e-02      2.589213e-02   
     5.130163        1.671751e-02      1.682267e-02   
     5.373356        1.039454e-02      1.046350e-02   
     5.626327        6.155154e-03      6.198225e-03   
     5.888392        3.446644e-03      3.472125e-03   
     6.158845        1.807027e-03      1.821198e-03   
     6.436958        8.743071e-04      8.816376e-04   
     6.721980        3.821516e-04      3.856269e-04   
     7.013143        1.465896e-04      1.480727e-04   
     7.309662        4.865268e-05      4.921835e-05   
     7.610739        1.692618e-05      1.713749e-05   
     7.915560        1.213259e-05      1.224764e-05   
     8.223305        1.502618e-05      1.513917e-05   
     8.533144        1.773223e-05      1.786099e-05   
     8.844241        1.810429e-05      1.823891e-05   
     9.155759        1.640262e-05      1.652884e-05   
     9.466856        1.356318e-05      1.367117e-05   
     9.776695        1.044209e-05      1.052792e-05   
    10.084440        7.588024e-06      7.652279e-06   
    10.389261        5.254605e-06      5.300363e-06   
    10.690338        3.491457e-06      3.522687e-06   
    10.986857        2.237218e-06      2.257760e-06   
    11.278020        1.387569e-06      1.400645e-06   
    11.563042        8.352247e-07      8.433057e-07   
    11.841155        4.888401e-07      4.936998e-07   
    12.111608        2.785418e-07      2.813901e-07   
    12.373673        1.546563e-07      1.562847e-07   
    12.626644        8.377896e-08      8.468727e-08   
    12.869837        4.440970e-08      4.490371e-08   
    13.102598        2.322192e-08      2.348366e-08   
    13.324299        1.222351e-08      1.235861e-08   
    13.534343        6.761514e-09      6.829742e-09   
    13.732162        4.205843e-09      4.240113e-09   
    13.917225        3.112344e-09      3.130219e-09   
    14.089032        2.713070e-09      2.723589e-09   
    14.247120        2.616561e-09      2.624209e-09   
    14.391062        2.634259e-09      2.641135e-09   
    14.520471        2.682096e-09      2.689087e-09   
    14.634998        2.727892e-09      2.735308e-09   
    14.734334        2.763105e-09      2.770995e-09   
    14.818211        2.787315e-09      2.795622e-09   
    14.886403        2.802160e-09      2.810794e-09   
    14.938727        2.809977e-09      2.818844e-09   
    14.975043        2.813671e-09      2.822690e-09   
    14.995261        2.816299e-09      2.825399e-09   
