#        q                pp                pn                nn        

     0.001185        8.620596e+08      8.926000e+08      9.245407e+08   
     0.006239        4.590251e+08      4.863570e+08      5.155531e+08   
     0.015318        2.254253e+08      2.627366e+08      3.064037e+08   
     0.028399        8.330221e+07      1.068216e+08      1.370994e+08   
     0.045447        6.387537e+07      8.074940e+07      1.021824e+08   
     0.066417        4.569309e+07      6.166217e+07      8.330239e+07   
     0.091251        3.404744e+07      4.660627e+07      6.387555e+07   
     0.119882        2.661706e+07      3.586031e+07      4.838051e+07   
     0.152235        2.197785e+07      2.901564e+07      3.836607e+07   
     0.188220        1.927626e+07      2.408382e+07      3.014210e+07   
     0.227742        1.685727e+07      2.050489e+07      2.498806e+07   
     0.270694        1.469673e+07      1.737833e+07      2.059036e+07   
     0.316959        1.277205e+07      1.516056e+07      1.803320e+07   
     0.366414        1.106217e+07      1.273644e+07      1.469692e+07   
     0.418925        9.547461e+06      1.103002e+07      1.277224e+07   
     0.474351        8.857564e+06      1.025135e+07      1.189172e+07   
     0.532541        7.601824e+06      8.830455e+06      1.028179e+07   
     0.593339        6.498083e+06      7.577644e+06      8.857734e+06   
     0.656582        5.998470e+06      6.744559e+06      7.601982e+06   
     0.722098        5.094796e+06      5.978508e+06      7.032093e+06   
     0.789711        4.307539e+06      5.077213e+06      5.998604e+06   
     0.859239        3.624379e+06      4.292129e+06      5.094916e+06   
     0.930495        3.034001e+06      3.610950e+06      4.307645e+06   
     1.003286        2.526037e+06      3.156859e+06      3.953790e+06   
     1.077416        2.091014e+06      2.516040e+06      3.034080e+06   
     1.152685        1.406039e+06      1.882746e+06      2.526102e+06   
     1.228890        5.189893e+05      9.917943e+05      1.898166e+06   
     1.305826        7.944399e+01      6.045213e+02      1.267870e+06   
     1.383286        7.205463e+01      6.847105e+02      2.723764e+05   
     1.461060        5.953184e+01      7.369120e+02      7.073283e+01   
     1.538940        4.422324e+01      7.560766e+02      5.318882e+01   
     1.616714        2.894788e+01      7.434982e+02      3.529043e+01   
     1.694174        1.608923e+01      7.052743e+02      1.982706e+01   
     1.771110        6.995170e+00      6.499378e+02      8.631024e+00   
     1.847315        1.870980e+00      5.861552e+02      2.256656e+00   
     1.922584        8.237283e-02      5.211043e+02      1.587019e-01   
     1.996714        6.204745e-01      4.597328e+02      1.172051e+00   
     2.069505        2.493249e+00      4.047659e+02      4.016740e+00   
     2.140761        4.934604e+00      3.571653e+02      7.634738e+00   
     2.210289        7.448187e+00      3.167422e+02      1.131277e+01   
     2.277902        9.759705e+00      2.827117e+02      1.465323e+01   
     2.343418        1.174478e+01      2.540892e+02      1.748299e+01   
     2.406661        1.336777e+01      2.299211e+02      1.976294e+01   
     2.467459        1.464059e+01      2.093877e+02      2.152322e+01   
     2.525649        1.559828e+01      1.918265e+02      2.282463e+01   
     2.581075        1.628525e+01      1.767192e+02      2.373795e+01   
     2.633586        1.674779e+01      1.636640e+02      2.433367e+01   
     2.683041        1.702998e+01      1.523488e+02      2.467710e+01   
     2.729306        1.717167e+01      1.425290e+02      2.482616e+01   
     2.772258        1.720764e+01      1.340103e+02      2.483076e+01   
     2.811780        1.716749e+01      1.266366e+02      2.473295e+01   
     2.847765        1.707585e+01      1.202807e+02      2.456755e+01   
     2.880118        1.695296e+01      1.148389e+02      2.436291e+01   
     2.908749        1.681513e+01      1.102258e+02      2.414182e+01   
     2.933583        1.667537e+01      1.063713e+02      2.392237e+01   
     2.954553        1.654390e+01      1.032184e+02      2.371865e+01   
     2.971601        1.642854e+01      1.007215e+02      2.354150e+01   
     2.984682        1.633518e+01      9.884493e+01      2.339898e+01   
     2.993761        1.626802e+01      9.756211e+01      2.329687e+01   
     2.998815        1.622982e+01      9.685481e+01      2.323892e+01   
     3.004739        1.618434e+01      9.603201e+01      2.317003e+01   
     3.024957        1.602348e+01      9.327349e+01      2.292734e+01   
     3.061273        1.571443e+01      8.850498e+01      2.246434e+01   
     3.113597        1.523012e+01      8.203379e+01      2.174508e+01   
     3.181789        1.454462e+01      7.425704e+01      2.073599e+01   
     3.265666        1.364344e+01      6.562052e+01      1.942017e+01   
     3.365002        1.253191e+01      5.657942e+01      1.780864e+01   
     3.479529        1.123911e+01      4.756339e+01      1.594553e+01   
     3.608938        9.816436e+00      3.894794e+01      1.390552e+01   
     3.752880        8.331051e+00      3.103302e+01      1.178452e+01   
     3.910968        6.856225e+00      2.402986e+01      9.685945e+00   
