#        q              proton           neutron      

     0.001185        2.451974e+04      2.455906e+04   
     0.006239        1.753915e+04      1.757822e+04   
     0.015318        1.233936e+04      1.339261e+04   
     0.028399        6.394212e+03      8.823296e+03   
     0.045447        5.185939e+03      6.870844e+03   
     0.066417        4.468217e+03      5.607671e+03   
     0.091251        3.816932e+03      4.677768e+03   
     0.119882        3.228946e+03      4.009986e+03   
     0.152235        2.827856e+03      3.406339e+03   
     0.188220        2.459488e+03      2.993816e+03   
     0.227742        2.231751e+03      2.614499e+03   
     0.270694        2.017863e+03      2.379633e+03   
     0.316959        1.817561e+03      2.158635e+03   
     0.366414        1.630633e+03      1.851955e+03   
     0.418925        1.456886e+03      1.757333e+03   
     0.474351        1.375942e+03      1.576467e+03   
     0.532541        1.221841e+03      1.408483e+03   
     0.593339        1.080525e+03      1.253224e+03   
     0.656582        1.016123e+03      1.181694e+03   
     0.722098        8.936587e+02      1.045327e+03   
     0.789711        8.387634e+02      9.210903e+02   
     0.859239        7.341486e+02      8.651945e+02   
     0.930495        6.405681e+02      7.585107e+02   
     1.003286        5.572279e+02      6.627675e+02   
     1.077416        4.832227e+02      5.772433e+02   
     1.152685        4.176067e+02      4.647075e+02   
     1.228890        3.051769e+02      3.708846e+02   
     1.305826        2.511500e+01      2.694094e+02   
     1.383286        1.894786e+01      1.057413e+02   
     1.461060        1.771370e+01      1.799128e+01   
     1.538940        1.735355e+01      1.760957e+01   
     1.616714        1.681865e+01      1.705535e+01   
     1.694174        1.611882e+01      1.633749e+01   
     1.771110        1.527401e+01      1.547531e+01   
     1.847315        1.431655e+01      1.450125e+01   
     1.922584        1.328892e+01      1.345798e+01   
     1.996714        1.223209e+01      1.238652e+01   
     2.069505        1.118211e+01      1.132323e+01   
     2.140761        1.016961e+01      1.029908e+01   
     2.210289        9.218088e+00      9.337840e+00   
     2.277902        8.343589e+00      8.455661e+00   
     2.343418        7.554501e+00      7.660876e+00   
     2.406661        6.854434e+00      6.956833e+00   
     2.467459        6.239470e+00      6.339293e+00   
     2.525649        5.703354e+00      5.801665e+00   
     2.581075        5.238486e+00      5.336037e+00   
     2.633586        4.836966e+00      4.934237e+00   
     2.683041        4.491399e+00      4.588633e+00   
     2.729306        4.194330e+00      4.291627e+00   
     2.772258        3.939099e+00      4.036468e+00   
     2.811780        3.720430e+00      3.817813e+00   
     2.847765        3.533882e+00      3.631192e+00   
     2.880118        3.375401e+00      3.472569e+00   
     2.908749        3.242070e+00      3.339027e+00   
     2.933583        3.131298e+00      3.228014e+00   
     2.954553        3.041172e+00      3.137625e+00   
     2.971601        2.970023e+00      3.066233e+00   
     2.984682        2.916695e+00      3.012694e+00   
     2.993761        2.880334e+00      2.976175e+00   
     2.998815        2.860305e+00      2.956055e+00   
     3.004739        2.837029e+00      2.932667e+00   
     3.024957        2.759080e+00      2.854310e+00   
     3.061273        2.624903e+00      2.719281e+00   
     3.113597        2.443636e+00      2.536527e+00   
     3.181789        2.226649e+00      2.317165e+00   
     3.265666        1.986066e+00      2.073057e+00   
     3.365002        1.733530e+00      1.815651e+00   
     3.479529        1.479632e+00      1.555487e+00   
     3.608938        1.233653e+00      1.301968e+00   
     3.752880        1.003438e+00      1.063248e+00   
     3.910968        7.950543e-01      8.458402e-01   
     4.082775        6.126058e-01      6.543487e-01   
     4.267838        4.581860e-01      4.913418e-01   
     4.465657        3.320064e-01      3.574133e-01   
     4.675701        2.325726e-01      2.513215e-01   
     4.897402        1.571092e-01      1.704056e-01   
     5.130163        1.020277e-01      1.110660e-01   
     5.373356        6.345070e-02      6.931966e-02   
     5.626327        3.759516e-02      4.121890e-02   
     5.888392        2.107746e-02      2.319187e-02   
     6.158845        1.107284e-02      1.222861e-02   
     6.436958        5.375137e-03      5.959689e-03   
     6.721980        2.361973e-03      2.630778e-03   
     7.013143        9.139888e-04      1.023974e-03   
     7.309662        3.070606e-04      3.469177e-04   
     7.610739        1.065336e-04      1.213855e-04   
     7.915560        7.293605e-05      8.250388e-05   
     8.223305        8.836528e-05      9.909870e-05   
     8.533144        1.041488e-04      1.166114e-04   
     8.844241        1.065982e-04      1.194545e-04   
     9.155759        9.683463e-05      1.086778e-04   
     9.466856        8.025631e-05      9.022295e-05   
     9.776695        6.191095e-05      6.971672e-05   
    10.084440        4.506873e-05      5.083474e-05   
    10.389261        3.126058e-05      3.531654e-05   
    10.690338        2.080423e-05      2.354023e-05   
    10.986857        1.335212e-05      1.513121e-05   
    11.278020        8.295150e-06      9.414639e-06   
    11.563042        5.002196e-06      5.685808e-06   
    11.841155        2.933716e-06      3.339622e-06   
    12.111608        1.675617e-06      1.910227e-06   
    12.373673        9.330372e-07      1.065083e-06   
    12.626644        5.072474e-07      5.795803e-07   
    12.869837        2.701209e-07      3.086330e-07   
    13.102598        1.421096e-07      1.620028e-07   
    13.324299        7.536779e-08      8.532473e-08   
    13.534343        4.202637e-08      4.687799e-08   
    13.732162        2.628413e-08      2.864082e-08   
    13.917225        1.944099e-08      2.066122e-08   
    14.089032        1.685911e-08      1.761866e-08   
    14.247120        1.615953e-08      1.677623e-08   
    14.391062        1.619006e-08      1.680143e-08   
    14.520471        1.643202e-08      1.708758e-08   
    14.634998        1.668189e-08      1.739177e-08   
    14.734334        1.688125e-08      1.764024e-08   
    14.818211        1.702079e-08      1.781890e-08   
    14.886403        1.710664e-08      1.793355e-08   
    14.938727        1.715152e-08      1.799825e-08   
    14.975043        1.717281e-08      1.803208e-08   
    14.995261        1.718883e-08      1.805467e-08   
