#        q                pp                pn                nn        

     0.001185        6.742274e+07      6.737936e+07      6.742273e+07   
     0.006239        2.102996e+07      2.194790e+07      2.295315e+07   
     0.015318        9.546998e+06      9.179925e+06      8.857076e+06   
     0.028399        6.497582e+06      6.229924e+06      5.997948e+06   
     0.045447        3.623872e+06      3.457930e+06      3.317759e+06   
     0.066417        2.090548e+06      1.984632e+06      1.897670e+06   
     0.091251        1.405633e+06      1.328961e+06      1.267450e+06   
     0.119882        1.024837e+06      9.655295e+05      9.188832e+05   
     0.152235        7.341839e+05      6.889399e+05      6.541443e+05   
     0.188220        5.157303e+05      4.817457e+05      4.562666e+05   
     0.227742        3.543555e+05      3.514545e+05      3.543555e+05   
     0.270694        2.721629e+05      2.696795e+05      2.721630e+05   
     0.316959        2.065110e+05      2.044090e+05      2.065111e+05   
     0.366414        1.546225e+05      1.528654e+05      1.546226e+05   
     0.418925        1.140855e+05      1.126366e+05      1.140856e+05   
     0.474351        9.741427e+04      9.613237e+04      9.741437e+04   
     0.532541        7.009931e+04      6.906910e+04      7.009941e+04   
     0.593339        5.905049e+04      5.324876e+04      4.948880e+04   
     0.656582        4.125703e+04      4.055945e+04      4.125710e+04   
     0.722098        3.419969e+04      3.051050e+04      2.817522e+04   
     0.789711        2.306514e+04      2.261878e+04      2.306517e+04   
     0.859239        1.513096e+04      1.480260e+04      1.513096e+04   
     0.930495        1.211454e+04      1.185042e+04      1.211451e+04   
     1.003286        7.562673e+03      7.381544e+03      7.562614e+03   
     1.077416        4.535772e+03      4.420845e+03      4.535691e+03   
     1.152685        2.594507e+03      2.532000e+03      2.594412e+03   
     1.228890        1.005238e+03      1.176185e+03      1.401989e+03   
     1.305826        3.278329e+02      3.504676e+02      3.277420e+02   
     1.383286        1.863994e+01      8.207626e+01      5.136958e+01   
     1.461060        5.169442e+00      6.582216e+01      5.112343e+00   
     1.538940        3.733279e+00      6.546489e+01      3.694924e+00   
     1.616714        2.390086e+00      6.265871e+01      2.367324e+00   
     1.694174        1.308283e+00      5.810155e+01      1.296580e+00   
     1.771110        5.654942e-01      5.257226e+01      5.605088e-01   
     1.847315        1.536011e-01      4.675696e+01      1.521101e-01   
     1.922584        8.427539e-03      4.115612e+01      8.501350e-03   
     1.996714        4.527437e-02      3.606830e+01      4.595962e-02   
     2.069505        1.857579e-01      3.162309e+01      1.866375e-01   
     2.140761        3.708151e-01      2.783309e+01      3.716864e-01   
     2.210289        5.624202e-01      2.464395e+01      5.631449e-01   
     2.277902        7.394333e-01      2.197263e+01      7.399017e-01   
     2.343418        8.920857e-01      1.973178e+01      8.922219e-01   
     2.406661        1.017398e+00      1.784243e+01      1.017166e+00   
     2.467459        1.116087e+00      1.623877e+01      1.115486e+00   
     2.525649        1.190700e+00      1.486841e+01      1.189756e+00   
     2.581075        1.244554e+00      1.369050e+01      1.243305e+00   
     2.633586        1.281142e+00      1.267341e+01      1.279631e+00   
     2.683041        1.303811e+00      1.179259e+01      1.302082e+00   
     2.729306        1.315601e+00      1.102874e+01      1.313695e+00   
     2.772258        1.319174e+00      1.036655e+01      1.317126e+00   
     2.811780        1.316800e+00      9.793702e+00      1.314640e+00   
     2.847765        1.310374e+00      9.300199e+00      1.308128e+00   
     2.880118        1.301456e+00      8.877859e+00      1.299145e+00   
