    1.81895e+04         1.61623e+04     
    9.28389e+03         8.49935e+03     
    6.20517e+03         5.80246e+03     
    4.53077e+03         4.20496e+03     
    3.45974e+03         3.18814e+03     
    2.68844e+03         2.57218e+03     
    2.24379e+03         2.14080e+03     
    1.85106e+03         1.76055e+03     
    1.58859e+03         1.50692e+03     
    1.35216e+03         1.35213e+03     
    1.20837e+03         1.14040e+03     
    1.01231e+03         1.01230e+03     
    8.94162e+02         8.94144e+02     
    7.85574e+02         7.85555e+02     
    7.34739e+02         6.86142e+02     
    6.39787e+02         6.39769e+02     
    5.95524e+02         5.53350e+02     
    5.13263e+02         5.13249e+02     
    4.75133e+02         4.75136e+02     
    4.38961e+02         4.38957e+02     
    3.72205e+02         3.72193e+02     
    3.41566e+02         3.41561e+02     
    3.12647e+02         3.12635e+02     
    2.85418e+02         2.85416e+02     
    2.59846e+02         2.59854e+02     
    2.35854e+02         2.35857e+02     
    2.13403e+02         1.92385e+02     
    1.72841e+02         1.72842e+02     
    1.54667e+02         1.54674e+02     
    1.37830e+02         1.37833e+02     
    1.22274e+02         1.22276e+02     
    9.47333e+01         9.47371e+01     
    8.26872e+01         8.26921e+01     
    6.17429e+01         6.17459e+01     
    4.46872e+01         4.46907e+01     
    3.11181e+01         3.11213e+01     
    1.64249e+01         1.64259e+01     
    3.71796e+00         7.32970e+00     
    2.24275e-01         2.24181e-01     
    2.13170e-01         2.13095e-01     
    2.00968e-01         2.00909e-01     
    1.88314e-01         1.88269e-01     
    1.75739e-01         1.75706e-01     
    1.63643e-01         1.63619e-01     
    1.52304e-01         1.52287e-01     
    1.41887e-01         1.41876e-01     
    1.32473e-01         1.32466e-01     
    1.24078e-01         1.24073e-01     
    1.16671e-01         1.16669e-01     
    1.10196e-01         1.10196e-01     
    1.04586e-01         1.04587e-01     
    9.97635e-02         9.97644e-02     
    9.56587e-02         9.56600e-02     
    9.22008e-02         9.22022e-02     
    8.93342e-02         8.93358e-02     
    8.70042e-02         8.70058e-02     
    8.51719e-02         8.51736e-02     
    8.38011e-02         8.38027e-02     
    8.28682e-02         8.28698e-02     
    8.23551e-02         8.23567e-02     
    8.17592e-02         8.17608e-02     
    7.97700e-02         7.97714e-02     
    7.63658e-02         7.63670e-02     
    7.18209e-02         7.18216e-02     
    6.64788e-02         6.64788e-02     
    6.06957e-02         6.06946e-02     
    5.47862e-02         5.47839e-02     
    4.89849e-02         4.89810e-02     
    4.34358e-02         4.34304e-02     
    3.82079e-02         3.82012e-02     
    3.33234e-02         3.33156e-02     
    2.87844e-02         2.87759e-02     
    2.45906e-02         2.45818e-02     
    2.07463e-02         2.07376e-02     
    1.72612e-02         1.72529e-02     
    1.41459e-02         1.41383e-02     
    1.14072e-02         1.14005e-02     
    9.04403e-03         9.03825e-03     
    7.04489e-03         7.04006e-03     
    5.38829e-03         5.38437e-03     
    4.04423e-03         4.04112e-03     
    2.97685e-03         2.97445e-03     
    2.14734e-03         2.14554e-03     
    1.51667e-03         1.51535e-03     
    1.04772e-03         1.04678e-03     
    7.06897e-04         7.06245e-04     
    4.64960e-04         4.64520e-04     
    2.97402e-04         2.97116e-04     
    1.84360e-04         1.84179e-04     
    1.10229e-04         1.10120e-04     
    6.31258e-05         6.30628e-05     
    3.42591e-05         3.42249e-05     
    1.73211e-05         1.73040e-05     
    7.91920e-06         7.91158e-06     
    3.09027e-06         3.08748e-06     
    9.02143e-07         9.01477e-07     
    1.41559e-07         1.41541e-07     
    7.94964e-08         7.94137e-08     
    3.01360e-07         3.00940e-07     
    5.88590e-07         5.87789e-07     
    8.39174e-07         8.38056e-07     
    1.01634e-06         1.01500e-06     
    1.11685e-06         1.11540e-06     
    1.15240e-06         1.15090e-06     
    1.13932e-06         1.13784e-06     
    1.09352e-06         1.09211e-06     
    1.02828e-06         1.02696e-06     
    9.53734e-07         9.52509e-07     
    8.77027e-07         8.75902e-07     
    8.02887e-07         8.01857e-07     
    7.34190e-07         7.33248e-07     
    6.72490e-07         6.71628e-07     
    6.18452e-07         6.17659e-07     
    5.72173e-07         5.71440e-07     
    5.33429e-07         5.32746e-07     
    5.01833e-07         5.01190e-07     
    4.76950e-07         4.76338e-07     
    4.24343e-07         4.23546e-07     
    2.31295e-07         2.30442e-07     
    0.00000e+00         0.00000e+00     
