#       k             kp                  V           
   0.000973       0.000973         -1.922841e+00     
   0.000973       0.005125         -1.922809e+00     
   0.000973       0.012579         -1.922538e+00     
   0.000973       0.023314         -1.921783e+00     
   0.000973       0.037292         -1.920088e+00     
   0.000973       0.054469         -1.916954e+00     
   0.000973       0.074787         -1.911760e+00     
   0.000973       0.098178         -1.903827e+00     
   0.000973       0.124565         -1.892449e+00     
   0.000973       0.153859         -1.876939e+00     
   0.000973       0.185965         -1.856677e+00     
   0.000973       0.220775         -1.831170e+00     
   0.000973       0.258173         -1.800092e+00     
   0.000973       0.298036         -1.763316e+00     
   0.000973       0.340231         -1.720931e+00     
   0.000973       0.384617         -1.673227e+00     
   0.000973       0.431047         -1.620665e+00     
   0.000973       0.479368         -1.563833e+00     
   0.000973       0.529418         -1.503395e+00     
   0.000973       0.581031         -1.440045e+00     
   0.000973       0.634036         -1.374471e+00     
   0.000973       0.688256         -1.307326e+00     
   0.000973       0.743512         -1.239217e+00     
   0.000973       0.799621         -1.170700e+00     
   0.000973       0.856395         -1.102280e+00     
   0.000973       0.913645         -1.034417e+00     
   0.000973       0.971183         -9.675276e-01     
   0.000973       1.028817         -8.855899e-01     
   0.000973       1.086355         -8.201817e-01     
   0.000973       1.143605         -7.567614e-01     
   0.000973       1.200379         -6.956399e-01     
   0.000973       1.256488         -6.370918e-01     
   0.000973       1.311744         -5.813520e-01     
   0.000973       1.365964         -5.286126e-01     
   0.000973       1.418969         -4.790212e-01     
   0.000973       1.470582         -4.326796e-01     
   0.000973       1.520632         -3.896446e-01     
   0.000973       1.568953         -3.499297e-01     
   0.000973       1.615383         -3.135082e-01     
   0.000973       1.659769         -2.803174e-01     
   0.000973       1.701964         -2.502636e-01     
   0.000973       1.741827         -2.232280e-01     
   0.000973       1.779225         -1.990725e-01     
   0.000973       1.814035         -1.776457e-01     
   0.000973       1.846141         -1.587886e-01     
   0.000973       1.875435         -1.423404e-01     
   0.000973       1.901822         -1.281432e-01     
   0.000973       1.925213         -1.160464e-01     
   0.000973       1.945531         -1.059101e-01     
   0.000973       1.962708         -9.760898e-02     
   0.000973       1.976686         -9.103388e-02     
   0.000973       1.987421         -8.609441e-02     
   0.000973       1.994875         -8.272000e-02     
   0.000973       1.999027         -8.086051e-02     
   0.000973       2.001961         -7.955458e-02     
   0.000973       2.010330         -7.586950e-02     
   0.000973       2.025365         -6.939199e-02     
   0.000973       2.047037         -6.037801e-02     
   0.000973       2.075299         -4.919103e-02     
   0.000973       2.110086         -3.629121e-02     
   0.000973       2.151322         -2.222129e-02     
   0.000973       2.198915         -7.587525e-03     
   0.000973       2.252758         6.964772e-03      
   0.000973       2.312731         2.078153e-02      
   0.000973       2.378700         3.323539e-02      
   0.000973       2.450518         4.376536e-02      
   0.000973       2.528026         5.191748e-02      
   0.000973       2.611049         5.738347e-02      
   0.000973       2.699403         6.003179e-02      
   0.000973       2.792891         5.992619e-02      
   0.000973       2.891303         5.732612e-02      
   0.000973       2.994421         5.266559e-02      
   0.000973       3.102014         4.650980e-02      
   0.000973       3.213842         3.949293e-02      
   0.000973       3.329656         3.224537e-02      
   0.000973       3.449197         2.532178e-02      
   0.000973       3.572198         1.914344e-02      
   0.000973       3.698386         1.396555e-02      
   0.000973       3.827477         9.875325e-03      
   0.000973       3.959186         6.818387e-03      
   0.000973       4.093216         4.644599e-03      
   0.000973       4.229270         3.159734e-03      
   0.000973       4.367044         2.170212e-03      
   0.000973       4.506230         1.512574e-03      
   0.000973       4.646518         1.065762e-03      
   0.000973       4.787595         7.497169e-04      
   0.000973       4.929146         5.163854e-04      
   0.000973       5.070854         3.388880e-04      
   0.000973       5.212405         2.024446e-04      
   0.000973       5.353482         9.832699e-05      
   0.000973       5.493770         2.052942e-05      
   0.000973       5.632956         -3.574656e-05     
   0.000973       5.770730         -7.464362e-05     
   0.000973       5.906784         -9.979295e-05     
   0.000973       6.040814         -1.143329e-04     
   0.000973       6.172523         -1.209138e-04     
   0.000973       6.301614         -1.217189e-04     
   0.000973       6.427802         -1.185030e-04     
   0.000973       6.550803         -1.126427e-04     
   0.000973       6.670344         -1.051907e-04     
   0.000973       6.786158         -9.693058e-05     
   0.000973       6.897986         -8.842708e-05     
   0.000973       7.005579         -8.007224e-05     
   0.000973       7.108697         -7.212450e-05     
   0.000973       7.207109         -6.474169e-05     
   0.000973       7.300597         -5.800798e-05     
   0.000973       7.388951         -5.195520e-05     
   0.000973       7.471974         -4.657958e-05     
   0.000973       7.549482         -4.185431e-05     
   0.000973       7.621300         -3.773908e-05     
   0.000973       7.687269         -3.418680e-05     
   0.000973       7.747242         -3.114846e-05     
   0.000973       7.801085         -2.857517e-05     
   0.000973       7.848678         -2.640851e-05     
   0.000973       7.889914         -2.451844e-05     
   0.000973       7.924701         -2.250008e-05     
   0.000973       7.952963         -1.937102e-05     
   0.000973       7.974635         -1.380918e-05     
   0.000973       7.989670         -5.817831e-06     
   0.000973       7.998039         1.431589e-06      
   0.005125       0.000973         -1.922809e+00     
   0.005125       0.005125         -1.922751e+00     
   0.005125       0.012579         -1.922490e+00     
   0.005125       0.023314         -1.921731e+00     
   0.005125       0.037292         -1.920038e+00     
   0.005125       0.054469         -1.916904e+00     
   0.005125       0.074787         -1.911710e+00     
   0.005125       0.098178         -1.903778e+00     
   0.005125       0.124565         -1.892402e+00     
   0.005125       0.153859         -1.876893e+00     
   0.005125       0.185965         -1.856633e+00     
   0.005125       0.220775         -1.831129e+00     
   0.005125       0.258173         -1.800053e+00     
   0.005125       0.298036         -1.763280e+00     
   0.005125       0.340231         -1.720899e+00     
   0.005125       0.384617         -1.673197e+00     
   0.005125       0.431047         -1.620638e+00     
   0.005125       0.479368         -1.563809e+00     
   0.005125       0.529418         -1.503373e+00     
   0.005125       0.581031         -1.440026e+00     
   0.005125       0.634036         -1.374454e+00     
   0.005125       0.688256         -1.307311e+00     
   0.005125       0.743512         -1.239203e+00     
   0.005125       0.799621         -1.170688e+00     
   0.005125       0.856395         -1.102269e+00     
   0.005125       0.913645         -1.034407e+00     
   0.005125       0.971183         -9.675185e-01     
   0.005125       1.028817         -8.855824e-01     
   0.005125       1.086355         -8.201749e-01     
   0.005125       1.143605         -7.567553e-01     
   0.005125       1.200379         -6.956345e-01     
   0.005125       1.256488         -6.370870e-01     
   0.005125       1.311744         -5.813477e-01     
   0.005125       1.365964         -5.286088e-01     
   0.005125       1.418969         -4.790177e-01     
   0.005125       1.470582         -4.326765e-01     
   0.005125       1.520632         -3.896419e-01     
   0.005125       1.568953         -3.499273e-01     
   0.005125       1.615383         -3.135060e-01     
   0.005125       1.659769         -2.803154e-01     
   0.005125       1.701964         -2.502618e-01     
   0.005125       1.741827         -2.232264e-01     
   0.005125       1.779225         -1.990710e-01     
   0.005125       1.814035         -1.776443e-01     
   0.005125       1.846141         -1.587873e-01     
   0.005125       1.875435         -1.423392e-01     
   0.005125       1.901822         -1.281421e-01     
   0.005125       1.925213         -1.160453e-01     
   0.005125       1.945531         -1.059090e-01     
   0.005125       1.962708         -9.760794e-02     
   0.005125       1.976686         -9.103287e-02     
   0.005125       1.987421         -8.609341e-02     
   0.005125       1.994875         -8.271902e-02     
   0.005125       1.999027         -8.085954e-02     
   0.005125       2.001961         -7.955361e-02     
   0.005125       2.010330         -7.586854e-02     
   0.005125       2.025365         -6.939106e-02     
   0.005125       2.047037         -6.037711e-02     
   0.005125       2.075299         -4.919017e-02     
   0.005125       2.110086         -3.629040e-02     
