#       k             kp                 O11                    O12                    O21                    O22          
   0.001947       0.001947         -9.170414e-24          -2.957073e-16          2.957073e-16           1.706308e-37      
   0.001947       0.010250         9.769239e-13           -6.574514e-14          2.376028e-15           -2.532404e-22     
   0.001947       0.025159         1.726245e-11           -1.210820e-12          7.333988e-15           -2.905418e-20     
   0.001947       0.046627         1.181695e-10           -8.846525e-12          1.603475e-14           -7.380751e-19     
   0.001947       0.074585         4.958254e-10           -3.927361e-11          2.948860e-14           -8.545517e-18     
   0.001947       0.108938         1.534651e-09           -1.256463e-10          4.907742e-14           -6.047269e-17     
   0.001947       0.149573         3.850529e-09           -3.124617e-10          7.661099e-14           -3.031846e-16     
   0.001947       0.196355         8.270520e-09           -6.181610e-10          1.140678e-13           -1.171119e-15     
   0.001947       0.249129         1.573338e-08           -9.400601e-10          1.629721e-13           -3.671326e-15     
   0.001947       0.307719         2.710200e-08           -8.844253e-10          2.236082e-13           -9.673853e-15     
   0.001947       0.371930         4.288629e-08           4.672441e-10           2.945104e-13           -2.198772e-14     
   0.001947       0.441550         6.287367e-08           4.805641e-09           3.726138e-13           -4.402122e-14     
   0.001947       0.516347         8.564823e-08           1.477807e-08           4.540500e-13           -7.905364e-14     
   0.001947       0.596072         1.079426e-07           3.403853e-08           5.351384e-13           -1.294218e-13     
   0.001947       0.680461         1.237025e-07           6.712635e-08           6.130704e-13           -1.959891e-13     
   0.001947       0.769234         1.226386e-07           1.191754e-07           6.860991e-13           -2.780634e-13     
   0.001947       0.862094         8.784811e-08           1.954795e-07           7.534078e-13           -3.736697e-13     
   0.001947       0.958735         -8.318752e-09          3.009452e-07           8.149770e-13           -4.799579e-13     
   0.001947       1.058835         -2.119209e-07          4.394625e-07           8.717453e-13           -5.935685e-13     
   0.001947       1.162061         -6.028811e-07          6.132350e-07           9.263666e-13           -7.108792e-13     
   0.001947       1.268071         -1.329910e-06          8.221325e-07           9.851345e-13           -8.281399e-13     
