#       k             kp                 V11                    V12                    V21                    V22          
   0.001947       0.001947         -8.237243e-01          -1.573746e-05          -1.573746e-05          5.745565e-11      
   0.001947       0.010250         -8.235753e-01          -4.362038e-04          -1.572986e-05          1.592068e-09      
   0.001947       0.025159         -8.228014e-01          -2.625250e-03          -1.569035e-05          9.567259e-09      
   0.001947       0.046627         -8.205517e-01          -8.988989e-03          -1.557587e-05          3.261513e-08      
   0.001947       0.074585         -8.156537e-01          -2.284257e-02          -1.532865e-05          8.208823e-08      
   0.001947       0.108938         -8.067180e-01          -4.811792e-02          -1.488456e-05          1.698904e-07      
   0.001947       0.149573         -7.923175e-01          -8.884783e-02          -1.418762e-05          3.047687e-07      
   0.001947       0.196355         -7.712548e-01          -1.484232e-01          -1.320903e-05          4.876265e-07      
   0.001947       0.249129         -7.428588e-01          -2.287393e-01          -1.196444e-05          7.077352e-07      
   0.001947       0.307719         -7.072405e-01          -3.294839e-01          -1.052016e-05          9.425057e-07      
   0.001947       0.371930         -6.653856e-01          -4.478685e-01          -8.981459e-06          1.162363e-06      
   0.001947       0.441550         -6.190290e-01          -5.789855e-01          -7.465618e-06          1.339271e-06      
   0.001947       0.516347         -5.703361e-01          -7.167111e-01          -6.072222e-06          1.454795e-06      
   0.001947       0.596072         -5.215042e-01          -8.548296e-01          -4.863944e-06          1.503794e-06      
   0.001947       0.680461         -4.744234e-01          -9.879952e-01          -3.863514e-06          1.492869e-06      
   0.001947       0.769234         -4.304795e-01          -1.112288e+00          -3.062809e-06          1.435625e-06      
   0.001947       0.862094         -3.905112e-01          -1.225337e+00          -2.436172e-06          1.347629e-06      
   0.001947       0.958735         -3.548778e-01          -1.326124e+00          -1.951843e-06          1.242893e-06      
   0.001947       1.058835         -3.235784e-01          -1.414653e+00          -1.579165e-06          1.132247e-06      
   0.001947       1.162061         -2.963767e-01          -1.491593e+00          -1.291952e-06          1.023121e-06      
   0.001947       1.268071         -2.729053e-01          -1.557980e+00          -1.069330e-06          9.200496e-07      
   0.001947       1.376513         -2.527430e-01          -1.615005e+00          -8.953271e-07          8.254175e-07      
   0.001947       1.487025         -2.354646e-01          -1.663877e+00          -7.579899e-07          7.401557e-07      
   0.001947       1.599241         -2.206684e-01          -1.705727e+00          -6.484632e-07          6.642859e-07      
   0.001947       1.712789         -2.079922e-01          -1.741579e+00          -5.602066e-07          5.973155e-07      
   0.001947       1.827291         -1.971180e-01          -1.772333e+00          -4.883754e-07          5.384946e-07      
   0.001947       1.942367         -1.877717e-01          -1.798763e+00          -4.293589e-07          4.869768e-07      
   0.001947       2.057633         -1.797198e-01          -1.821532e+00          -3.804440e-07          4.419129e-07      
   0.001947       2.172709         -1.727648e-01          -1.841194e+00          -3.395723e-07          4.025014e-07      
   0.001947       2.287211         -1.667407e-01          -1.858220e+00          -3.051683e-07          3.680147e-07      
   0.001947       2.400759         -1.615082e-01          -1.873000e+00          -2.760128e-07          3.378053e-07      
   0.001947       2.512975         -1.569508e-01          -1.885864e+00          -2.511545e-07          3.113070e-07      
   0.001947       2.623487         -1.529706e-01          -1.897087e+00          -2.298432e-07          2.880280e-07      
   0.001947       2.731929         -1.494856e-01          -1.906898e+00          -2.114832e-07          2.675451e-07      
   0.001947       2.837939         -1.464270e-01          -1.915489e+00          -1.955966e-07          2.494946e-07      
   0.001947       2.941165         -1.437369e-01          -1.923022e+00          -1.817981e-07          2.335651e-07      
   0.001947       3.041265         -1.413665e-01          -1.929634e+00          -1.697742e-07          2.194904e-07      
   0.001947       3.137906         -1.392745e-01          -1.935438e+00          -1.592684e-07          2.070427e-07      
   0.001947       3.230766         -1.374263e-01          -1.940532e+00          -1.500698e-07          1.960275e-07      
   0.001947       3.319539         -1.357922e-01          -1.944998e+00          -1.420039e-07          1.862781e-07      
   0.001947       3.403928         -1.343473e-01          -1.948908e+00          -1.349256e-07          1.776524e-07      
   0.001947       3.483653         -1.330704e-01          -1.952321e+00          -1.287143e-07          1.700285e-07      
   0.001947       3.558450         -1.319435e-01          -1.955291e+00          -1.232688e-07          1.633023e-07      
   0.001947       3.628070         -1.309515e-01          -1.957864e+00          -1.185045e-07          1.573849e-07      
   0.001947       3.692281         -1.300814e-01          -1.960080e+00          -1.143504e-07          1.522004e-07      
   0.001947       3.750871         -1.293224e-01          -1.961976e+00          -1.107469e-07          1.476841e-07      
   0.001947       3.803645         -1.286655e-01          -1.963584e+00          -1.076441e-07          1.437813e-07      
   0.001947       3.850427         -1.281031e-01          -1.964931e+00          -1.050007e-07          1.404459e-07      
   0.001947       3.891062         -1.276291e-01          -1.966043e+00          -1.027822e-07          1.376392e-07      
   0.001947       3.925415         -1.272384e-01          -1.966941e+00          -1.009605e-07          1.353295e-07      
   0.001947       3.953373         -1.269269e-01          -1.967644e+00          -9.951312e-08          1.334912e-07      
   0.001947       3.974841         -1.266916e-01          -1.968167e+00          -9.842248e-08          1.321040e-07      
